s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 3.8000815E+002, 2.5650843E+002, 0.0000000E+000,-1.9606403E+002,-2.5233339E+001,-9.1532540E+001, 7.9441202E-001,-4.2944560E-001, 0.0000000E+000,-5.5918574E+001,-5.5956521E+001, 2.0584373E-001, 6.0411335E-003,-4.5947950E-002,-1.9867498E+002
 3.9000018E+002, 2.1375598E+002, 0.0000000E+000,-1.7184861E+002,-2.2730243E+001,-8.2951046E+001, 6.9651293E-001,-8.4344362E-001, 0.0000000E+000,-6.3874641E+001,-6.3920859E+001, 2.2543715E-001, 5.0579424E-003,-4.4295557E-002,-2.6887580E+002
 4.0000903E+002, 1.7289121E+002, 0.0000000E+000,-1.4846081E+002,-2.0083193E+001,-7.5457578E+001, 5.7609628E-001,-5.2407587E-001, 0.0000000E+000,-7.1030078E+001,-7.1058344E+001, 2.5026784E-001, 4.0741768E-003,-4.1765779E-002,-3.1268053E+002
 4.1000592E+002, 1.3108883E+002, 0.0000000E+000,-1.2547557E+002,-1.7186048E+001,-6.7005664E+001, 4.4861295E-001,-7.8948236E-001, 0.0000000E+000,-7.8892948E+001,-7.8919317E+001, 2.7187900E-001, 3.0899516E-003,-3.9980359E-002,-3.7878357E+002
 4.2000665E+002, 8.9764729E+001, 0.0000000E+000,-1.0297520E+002,-1.4406385E+001,-5.8225602E+001, 3.2112735E-001,-6.9991629E-001, 0.0000000E+000,-8.6205711E+001,-8.6221246E+001, 2.9483485E-001, 2.1146577E-003,-3.7211945E-002,-4.3741805E+002
 4.3001434E+002, 8.7724704E+001, 0.0000000E+000,-8.8256435E+001,-1.4658182E+001,-5.0866111E+001, 3.2248409E-001, 2.5274598E+000, 0.0000000E+000,-6.3272297E+001,-6.3206080E+001, 2.6509710E-001, 2.0990952E-003,-4.0321684E-002,-2.2615093E+002
 4.4000122E+002, 1.1434049E+002, 0.0000000E+000,-8.4250659E+001,-1.7835202E+001,-4.7993999E+001, 4.1339052E-001, 2.0439790E+000, 0.0000000E+000,-3.3318626E+001,-3.3282000E+001, 1.7340354E-001, 2.7374911E-003,-4.8120099E-002,-5.5461450E+001
 4.5000381E+002, 1.4180475E+002, 0.0000000E+000,-8.5340277E+001,-1.9720182E+001,-4.7063050E+001, 5.0092497E-001, 1.3807355E+000, 0.0000000E+000,-8.6379196E+000,-8.4371025E+000, 9.2438612E-002, 3.3757377E-003,-5.2827639E-002, 6.0069216E+001
 4.6000024E+002, 1.6452000E+002, 0.0000000E+000,-8.8682096E+001,-2.1291129E+001,-4.7733136E+001, 5.7462164E-001, 5.4954844E-001, 0.0000000E+000, 7.4682560E+000, 7.9378115E+000, 3.4753683E-002, 3.9330743E-003,-5.5453484E-002, 1.0608871E+002
 4.7001083E+002, 1.6991270E+002, 0.0000000E+000,-9.1397706E+001,-2.1668111E+001,-4.8804302E+001, 5.8323166E-001,-1.0967722E-001, 0.0000000E+000, 8.0325092E+000, 8.5161375E+000, 2.5230299E-002, 4.0441276E-003,-5.5586114E-002, 9.6987088E+001
 4.8000311E+002, 1.7130779E+002, 0.0000000E+000,-9.3529997E+001,-2.1723538E+001,-4.8911094E+001, 5.9407618E-001,-2.4051383E-002, 0.0000000E+000, 7.2073910E+000, 7.7131915E+000, 2.8347285E-002, 4.0869808E-003,-5.5285662E-002, 9.4950140E+001
 4.9000439E+002, 1.7351993E+002, 0.0000000E+000,-9.5215933E+001,-2.2014072E+001,-5.0192105E+001, 5.9568986E-001,-8.2232470E-003, 0.0000000E+000, 6.2036008E+000, 6.6852843E+000, 3.1667582E-002, 4.1298322E-003,-5.4958083E-002, 9.4143655E+001
 5.0000989E+002, 1.7525882E+002, 0.0000000E+000,-9.6607547E+001,-2.2278596E+001,-5.2250486E+001, 5.9605542E-001,-4.9749836E-002, 0.0000000E+000, 4.2313195E+000, 4.6684999E+000, 3.7427112E-002, 4.1727247E-003,-5.5082433E-002, 9.0037000E+001
 5.1000485E+002, 1.7701247E+002, 0.0000000E+000,-9.7792372E+001,-2.2129108E+001,-5.2734124E+001, 6.0310951E-001, 3.1518044E-003, 0.0000000E+000, 4.5308090E+000, 4.9631271E+000, 3.7520877E-002, 4.2155914E-003,-5.5570610E-002, 9.0380848E+001
 5.2000323E+002, 1.7865794E+002, 0.0000000E+000,-9.8683819E+001,-2.2795736E+001,-5.3352641E+001, 6.1081229E-001,-1.6672220E-002, 0.0000000E+000, 4.0051591E+000, 4.4198851E+000, 3.9323861E-002, 4.2584424E-003,-5.5972661E-002, 8.9216343E+001
 5.3000043E+002, 1.8065578E+002, 0.0000000E+000,-9.9855350E+001,-2.2903255E+001,-5.3811830E+001, 6.1861414E-001,-2.2937829E-003, 0.0000000E+000, 4.2677144E+000, 4.7016634E+000, 3.9258009E-002, 4.3012781E-003,-5.6457663E-002, 8.8954665E+001
 5.4000916E+002, 1.8250912E+002, 0.0000000E+000,-1.0077413E+002,-2.3017596E+001,-5.4883874E+001, 6.2092994E-001, 1.6346638E-002, 0.0000000E+000, 4.0419954E+000, 4.4707998E+000, 4.0717643E-002, 4.3441574E-003,-5.7324903E-002, 9.0229872E+001
 5.5000336E+002, 1.8424234E+002, 0.0000000E+000,-1.0166735E+002,-2.3370472E+001,-5.4809696E+001, 6.2513338E-001,-4.0594948E-003, 0.0000000E+000, 4.5837835E+000, 5.0158871E+000, 3.9432844E-002, 4.3868444E-003,-5.7902958E-002, 8.9844520E+001
 5.6001013E+002, 1.8491004E+002, 0.0000000E+000,-1.0261911E+002,-2.3320047E+001,-5.4928505E+001, 6.2607511E-001,-2.0585209E-002, 0.0000000E+000, 4.2334149E+000, 4.6478690E+000, 4.0741080E-002, 4.3963775E-003,-5.8199714E-002, 8.8325946E+001
 5.7000250E+002, 1.8405395E+002, 0.0000000E+000,-1.0315153E+002,-2.3278806E+001,-5.5487538E+001, 6.2430032E-001,-4.3519349E-002, 0.0000000E+000, 2.3041654E+000, 2.7168587E+000, 4.6158274E-002, 4.3812481E-003,-5.8081253E-002, 8.4600486E+001
 5.8000238E+002, 1.8343509E+002, 0.0000000E+000,-1.0323913E+002,-2.3191210E+001,-5.5388124E+001, 6.1861558E-001,-9.6819496E-002, 0.0000000E+000, 1.7409234E+000, 2.1384213E+000, 4.7783484E-002, 4.3661324E-003,-5.8398054E-002, 7.6591925E+001
 5.9000665E+002, 1.8268065E+002, 0.0000000E+000,-1.0340703E+002,-2.3287966E+001,-5.5343497E+001, 6.1568016E-001,-2.1442413E-002, 0.0000000E+000, 8.3886563E-001, 1.2363952E+000, 5.1417591E-002, 4.3510119E-003,-5.8515072E-002, 7.4803591E+001
 6.0000299E+002, 1.8221650E+002, 0.0000000E+000,-1.0334799E+002,-2.3430536E+001,-5.4832041E+001, 6.2053804E-001, 2.9463897E-003, 0.0000000E+000, 8.1497302E-001, 1.2294148E+000, 5.1701003E-002, 4.3358944E-003,-5.8451884E-002, 7.5082668E+001
 6.1000940E+002, 1.8167907E+002, 0.0000000E+000,-1.0321582E+002,-2.3210213E+001,-5.5096688E+001, 6.1809842E-001, 2.0590923E-002, 0.0000000E+000, 3.9915142E-001, 7.9503802E-001, 5.3224633E-002, 4.3207711E-003,-5.8437986E-002, 7.6885891E+001
 6.2000299E+002, 1.8094396E+002, 0.0000000E+000,-1.0291198E+002,-2.3235832E+001,-5.5522864E+001, 6.1580580E-001,-1.6152487E-002, 0.0000000E+000,-4.9277651E-001,-1.2706210E-001, 5.6197223E-002, 4.3056518E-003,-5.8787954E-002, 7.5507851E+001
 6.3000592E+002, 1.8015405E+002, 0.0000000E+000,-1.0276146E+002,-2.3207643E+001,-5.4672294E+001, 6.1073563E-001,-5.4022542E-002, 0.0000000E+000,-3.1421497E-001, 6.9365686E-002, 5.5197178E-002, 4.2905305E-003,-5.9088504E-002, 7.1070066E+001
 6.4000043E+002, 1.7979600E+002, 0.0000000E+000,-1.0251578E+002,-2.3022449E+001,-5.4977666E+001, 6.1347202E-001, 4.0433222E-003, 0.0000000E+000,-4.8022236E-001,-1.0237544E-001, 5.6256441E-002, 4.2754069E-003,-5.8876386E-002, 7.1370486E+001
 6.5000525E+002, 1.7903549E+002, 0.0000000E+000,-1.0218396E+002,-2.3189083E+001,-5.4332032E+001, 6.1284036E-001,-1.1400527E-002, 0.0000000E+000,-4.4587640E-001,-6.8136572E-002, 5.6137819E-002, 4.2602909E-003,-5.9008470E-002, 7.0423306E+001
 6.6001099E+002, 1.7838717E+002, 0.0000000E+000,-1.0196914E+002,-2.3131517E+001,-5.4220797E+001, 6.0924091E-001,-3.4304408E-002, 0.0000000E+000,-7.5450194E-001,-3.5934410E-001, 5.6937306E-002, 4.2451636E-003,-5.9081643E-002, 6.7438268E+001
 6.7000293E+002, 1.7783849E+002, 0.0000000E+000,-1.0166282E+002,-2.2931682E+001,-5.4522004E+001, 6.0621184E-001, 1.8078142E-002, 0.0000000E+000,-1.0017364E+000,-6.5372626E-001, 5.8793790E-002, 4.2300466E-003,-5.9589749E-002, 6.9141415E+001
 6.8000903E+002, 1.7715027E+002, 0.0000000E+000,-1.0134350E+002,-2.3053966E+001,-5.4231609E+001, 6.0502729E-001, 5.8798685E-003, 0.0000000E+000,-1.2279604E+000,-8.6789726E-001, 5.9726072E-002, 4.2149284E-003,-5.9862222E-002, 6.9700101E+001
 6.9000415E+002, 1.7651262E+002, 0.0000000E+000,-1.0099789E+002,-2.3046063E+001,-5.3769891E+001, 5.9945159E-001, 6.8325650E-002, 0.0000000E+000,-1.0163302E+000,-6.3345417E-001, 5.9665790E-002, 4.1998060E-003,-5.9854160E-002, 7.5326626E+001
 7.0000452E+002, 1.7577798E+002, 0.0000000E+000,-1.0071129E+002,-2.3157015E+001,-5.3323078E+001, 6.0028187E-001,-9.2185899E-002, 0.0000000E+000,-1.2777038E+000,-9.0531148E-001, 5.8737191E-002, 4.1846858E-003,-5.9770116E-002, 6.7634194E+001
 7.1000525E+002, 1.7525652E+002, 0.0000000E+000,-1.0018390E+002,-2.2855815E+001,-5.3653182E+001, 5.9941387E-001, 1.9600814E-002, 0.0000000E+000,-1.1867983E+000,-8.1736128E-001, 5.9697970E-002, 4.1695622E-003,-5.9999267E-002, 6.9289660E+001
 7.2000842E+002, 1.7486085E+002, 0.0000000E+000,-1.0001028E+002,-2.3023235E+001,-5.2951210E+001, 5.9732762E-001, 1.1309091E-002, 0.0000000E+000,-8.7935028E-001,-5.1523695E-001, 5.8819652E-002, 4.1544378E-003,-6.0021661E-002, 7.0492410E+001
 7.3000616E+002, 1.7418966E+002, 0.0000000E+000,-9.9627697E+001,-2.2952038E+001,-5.2832522E+001, 5.9591292E-001,-3.0169918E-003, 0.0000000E+000,-9.9652647E-001,-6.2970122E-001, 5.8950198E-002, 4.1432436E-003,-5.9918082E-002, 7.0293203E+001
 7.4000201E+002, 1.7391672E+002, 0.0000000E+000,-9.9201881E+001,-2.2694660E+001,-5.3095607E+001, 5.9627519E-001,-1.1891484E-002, 0.0000000E+000,-8.6341333E-001,-4.9104117E-001, 5.8877542E-002, 4.1414166E-003,-6.0257816E-002, 6.9114218E+001
 7.5001025E+002, 1.7385949E+002, 0.0000000E+000,-9.9200118E+001,-2.2887543E+001,-5.2995476E+001, 5.9518549E-001,-2.3439849E-002, 0.0000000E+000,-1.0258721E+000,-6.5189650E-001, 5.9255893E-002, 4.1400050E-003,-6.0436300E-002, 6.7140997E+001
 7.6000775E+002, 1.7369460E+002, 0.0000000E+000,-9.8862699E+001,-2.2860069E+001,-5.2324232E+001, 5.9128148E-001, 4.6878241E-002, 0.0000000E+000,-9.0860645E-002, 2.8575864E-001, 5.7429331E-002, 4.1385931E-003,-6.0761715E-002, 7.1096891E+001
 7.7000024E+002, 1.7403571E+002, 0.0000000E+000,-9.8906444E+001,-2.3253698E+001,-5.2594018E+001, 5.9236401E-001, 6.2352779E-003, 0.0000000E+000,-4.8507856E-001,-1.1985147E-001, 5.8079569E-002, 4.1371815E-003,-6.0415152E-002, 7.1668525E+001
 7.8000543E+002, 1.7389886E+002, 0.0000000E+000,-9.8855830E+001,-2.3134041E+001,-5.2010007E+001, 5.9503024E-001,-9.4940634E-003, 0.0000000E+000, 8.9642758E-002, 4.8452073E-001, 5.6233869E-002, 4.1357708E-003,-6.0729112E-002, 7.0951889E+001
 7.9000610E+002, 1.7373508E+002, 0.0000000E+000,-9.8737931E+001,-2.2937227E+001,-5.2259819E+001, 5.9596143E-001, 1.5365034E-002, 0.0000000E+000, 3.9737673E-002, 4.1142767E-001, 5.6771198E-002, 4.1343589E-003,-6.0641883E-002, 7.2265082E+001
 8.0000842E+002, 1.7368136E+002, 0.0000000E+000,-9.8703795E+001,-2.3136256E+001,-5.2436175E+001, 5.9316726E-001, 1.6721690E-003, 0.0000000E+000,-4.0393789E-001,-2.6388672E-005, 5.7831189E-002, 4.1329474E-003,-6.0643359E-002, 7.2225324E+001
 8.1001031E+002, 1.7364998E+002, 0.0000000E+000,-9.8533314E+001,-2.2736786E+001,-5.1830240E+001, 5.9371040E-001, 1.3076728E-002, 0.0000000E+000, 7.7633910E-001, 1.1564306E+000, 5.4533142E-002, 4.1315360E-003,-6.1026494E-002, 7.3617265E+001
 8.2000793E+002, 1.7355654E+002, 0.0000000E+000,-9.8646004E+001,-2.2949975E+001,-5.1549272E+001, 5.8918080E-001, 4.4909619E-002, 0.0000000E+000, 6.5916256E-001, 1.0453778E+000, 5.5158084E-002, 4.1301247E-003,-6.0734050E-002, 7.7360609E+001
 8.3000696E+002, 1.7347748E+002, 0.0000000E+000,-9.8413843E+001,-2.2898603E+001,-5.2364638E+001, 5.9599166E-001,-5.4748687E-002, 0.0000000E+000,-2.0044823E-002, 3.4164241E-001, 5.6337194E-002, 4.1287130E-003,-6.0898184E-002, 7.2821369E+001
 8.4000311E+002, 1.7325431E+002, 0.0000000E+000,-9.8399137E+001,-2.2944707E+001,-5.2077769E+001, 5.9419080E-001, 2.6856281E-003, 0.0000000E+000, 5.0997470E-002, 4.2957496E-001, 5.6874037E-002, 4.1273019E-003,-6.0978337E-002, 7.3052082E+001
 8.5001154E+002, 1.7326512E+002, 0.0000000E+000,-9.8274557E+001,-2.3118122E+001,-5.2232114E+001, 5.8946539E-001,-1.8290513E-002, 0.0000000E+000,-1.7327440E-001, 2.1150286E-001, 5.7292847E-002, 4.1258901E-003,-6.1066440E-002, 7.1466914E+001
 8.6000262E+002, 1.7356874E+002, 0.0000000E+000,-9.8458227E+001,-2.2898016E+001,-5.1814838E+001, 5.9553221E-001, 5.0567333E-002, 0.0000000E+000, 6.7613663E-001, 1.0437628E+000, 5.5820684E-002, 4.1244789E-003,-6.1349048E-002, 7.5866345E+001
 8.7000671E+002, 1.7323649E+002, 0.0000000E+000,-9.8442619E+001,-2.3000820E+001,-5.1899313E+001, 5.9301816E-001,-3.9137862E-002, 0.0000000E+000, 6.9137785E-002, 4.4762294E-001, 5.6915018E-002, 4.1230678E-003,-6.1452210E-002, 7.2376840E+001
 8.8000195E+002, 1.7326677E+002, 0.0000000E+000,-9.8469835E+001,-2.3071285E+001,-5.2020407E+001, 5.9726786E-001, 1.6675979E-002, 0.0000000E+000,-4.5650256E-002, 3.1918995E-001, 5.7900147E-002, 4.1216565E-003,-6.1598556E-002, 7.3907513E+001
 8.9000079E+002, 1.7300236E+002, 0.0000000E+000,-9.8251604E+001,-2.3343526E+001,-5.1869093E+001, 5.9243902E-001,-1.0976830E-002, 0.0000000E+000,-2.4356724E-001, 1.1959539E-001, 5.8209925E-002, 4.1202455E-003,-6.1786812E-002, 7.3115223E+001
 9.0000775E+002, 1.7300439E+002, 0.0000000E+000,-9.8086295E+001,-2.2854903E+001,-5.1468066E+001, 5.9114662E-001, 5.3837705E-002, 0.0000000E+000, 8.5090679E-001, 1.2401092E+000, 5.5977116E-002, 4.1188330E-003,-6.2150667E-002, 7.7533235E+001
