s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 9.0007470E+001,-2.0324111E-001, 2.1280755E-001,-1.8941329E-001, 1.9903812E-001, 3.7726012E+001, 3.8957941E+001, 3.9924962E+001, 4.0294858E+001, 4.0503755E+001, 4.3583360E+001, 4.5356896E+001, 5.0960268E+001, 5.6963046E+001, 6.8697889E+001, 7.3437723E+001, 7.8678236E+001, 8.4569009E+001, 9.4872621E+001, 9.7098516E+001, 1.1481088E+002, 1.1481088E+002, 1.2779907E+002, 3.3459974E+001, 3.3557277E+001, 3.4212813E+001, 3.4433343E+001, 3.4265577E+001, 3.3775681E+001, 3.4324438E+001, 3.3778671E+001, 7.6139227E+001, 3.5600770E+001, 6.0487987E-001, 6.7042338E-001, 9.1032930E-001, 9.8859597E-001, 5.8899968E-001, 6.2654537E-001, 6.1073596E-001, 5.5358358E-001, 9.7113832E-001, 7.9962853E-001, 1.0273201E+000, 7.9524396E-001, 7.4734202E-001, 1.5481782E+000, 1.4651641E+000, 5.1866465E-003, 1.4920144E-005, 1.9749066E-001, 4.4086822E-004, 1.8087856E-007, 2.0542925E-001, 4.7062768E-004, 2.7330352E-007, 2.0537962E-001, 4.1367892E+002
 1.0000794E+002,-2.0187920E-001, 2.1620087E-001,-1.8075149E-001, 1.9366210E-001, 3.9114443E+001, 4.1890310E+001, 4.3168858E+001, 4.4341247E+001, 4.5439236E+001, 4.9664120E+001, 5.3596371E+001, 6.3166743E+001, 7.5624075E+001, 8.8117476E+001, 8.9447109E+001, 9.4946393E+001, 9.9265592E+001, 1.1368525E+002, 1.1548052E+002, 1.3070757E+002, 1.3070757E+002, 1.4390471E+002, 3.3842943E+001, 3.4058256E+001, 3.5051629E+001, 3.5357706E+001, 3.5209550E+001, 3.4571338E+001, 3.5309524E+001, 3.4620865E+001, 8.7227917E+001, 3.6472580E+001, 6.7392925E-001, 7.8323851E-001, 1.1355441E+000, 1.1909971E+000, 6.4695801E-001, 7.0619802E-001, 7.2874607E-001, 6.8259289E-001, 1.2612124E+000, 1.0141556E+000, 1.2671889E+000, 1.0483124E+000, 9.0063045E-001, 1.8030842E+000, 1.5954312E+000, 6.8288907E-003, 2.0020567E-005, 1.9474351E-001, 4.8427278E-004, 3.1568298E-007, 2.0535663E-001, 4.6256987E-004, 2.4827785E-007, 2.0539310E-001, 3.9761566E+002
 1.1000899E+002,-1.7380875E-001, 2.1403264E-001,-1.5165254E-001, 1.8568482E-001, 4.1125619E+001, 4.5252445E+001, 4.6953788E+001, 4.9002065E+001, 5.0268500E+001, 5.7049385E+001, 6.7465690E+001, 8.2813041E+001, 9.5164643E+001, 1.0236472E+002, 1.0248237E+002, 1.1164864E+002, 1.2025841E+002, 1.2568564E+002, 1.2737706E+002, 1.4582741E+002, 1.4582741E+002, 1.5940303E+002, 3.4221137E+001, 3.4583694E+001, 3.5966426E+001, 3.6295933E+001, 3.6195442E+001, 3.5434066E+001, 3.6422199E+001, 3.5453365E+001, 9.7357059E+001, 3.7286649E+001, 7.3572634E-001, 8.9196429E-001, 1.3480604E+000, 1.4068821E+000, 6.9325748E-001, 7.6501376E-001, 8.5032019E-001, 8.1178469E-001, 1.4513025E+000, 1.2151596E+000, 1.5388173E+000, 1.2144469E+000, 1.0328975E+000, 2.0288644E+000, 1.7255501E+000, 8.3326516E-003, 2.4690893E-005, 1.9222802E-001, 5.8582446E-004, 6.3107848E-007, 2.0518675E-001, 4.5741125E-004, 2.3225643E-007, 2.0540173E-001, 3.3628751E+002
 1.2000012E+002,-1.3727637E-001, 2.1121474E-001,-1.1564870E-001, 1.7754510E-001, 4.3229480E+001, 4.7905673E+001, 4.9689787E+001, 5.3500432E+001, 5.7129000E+001, 6.8168089E+001, 8.3798348E+001, 1.0094487E+002, 1.0987806E+002, 1.1391512E+002, 1.1567459E+002, 1.2097557E+002, 1.2853830E+002, 1.3390980E+002, 1.3626217E+002, 1.5564978E+002, 1.5564978E+002, 1.6834818E+002, 3.4566390E+001, 3.5166407E+001, 3.6900458E+001, 3.7240483E+001, 3.7276783E+001, 3.6285198E+001, 3.7350022E+001, 3.6374627E+001, 1.0602586E+002, 3.8012681E+001, 7.7295495E-001, 1.0279543E+000, 1.5074549E+000, 1.5702179E+000, 7.2146740E-001, 8.1552258E-001, 9.4939411E-001, 9.2610148E-001, 1.6879014E+000, 1.3707199E+000, 1.6453095E+000, 1.4206416E+000, 1.1640306E+000, 2.2735426E+000, 1.7511512E+000, 9.4738810E-003, 2.8235282E-005, 1.9031897E-001, 6.0079160E-004, 6.7756291E-007, 2.0516171E-001, 4.6738957E-004, 2.6324670E-007, 2.0538504E-001, 2.7180838E+002
 1.3000754E+002,-1.0383451E-001, 2.0932389E-001,-8.5316439E-002, 1.7189508E-001, 4.5719083E+001, 5.1364218E+001, 5.4212862E+001, 5.8995327E+001, 6.5433111E+001, 8.4784604E+001, 1.0119223E+002, 1.1565532E+002, 1.1952016E+002, 1.2291844E+002, 1.2652915E+002, 1.3338127E+002, 1.4116905E+002, 1.4488546E+002, 1.4677548E+002, 1.6367287E+002, 1.6367287E+002, 1.8060702E+002, 3.4918062E+001, 3.5884006E+001, 3.7743964E+001, 3.8228886E+001, 3.8262256E+001, 3.7166460E+001, 3.8289906E+001, 3.7272910E+001, 1.1487528E+002, 3.8684027E+001, 8.3036650E-001, 1.2027148E+000, 1.6260410E+000, 1.7654155E+000, 7.6335857E-001, 8.8274518E-001, 1.0512062E+000, 1.0513310E+000, 1.8069911E+000, 1.5532897E+000, 1.7938347E+000, 1.5628111E+000, 1.2791257E+000, 2.3675553E+000, 1.8340517E+000, 1.1107269E-002, 3.3308200E-005, 1.8758663E-001, 7.4019221E-004, 1.1105083E-006, 2.0492852E-001, 5.1498777E-004, 4.1107547E-007, 2.0530542E-001, 2.2785300E+002
 1.4000217E+002,-7.1749528E-002, 2.0761464E-001,-5.7607114E-002, 1.6825890E-001, 4.7715003E+001, 5.4630273E+001, 5.7183214E+001, 6.6371230E+001, 7.8905014E+001, 1.0008919E+002, 1.1158494E+002, 1.2017744E+002, 1.2711355E+002, 1.3301676E+002, 1.3535701E+002, 1.4092985E+002, 1.4871028E+002, 1.5047260E+002, 1.5469751E+002, 1.6985115E+002, 1.6985115E+002, 1.8479683E+002, 3.5278300E+001, 3.6645412E+001, 3.8705712E+001, 3.9232832E+001, 3.9241458E+001, 3.8101323E+001, 3.9243307E+001, 3.8139882E+001, 1.1937976E+002, 3.9380032E+001, 8.7197782E-001, 1.3577926E+000, 1.8033701E+000, 1.9026116E+000, 7.9006733E-001, 9.4965206E-001, 1.1468536E+000, 1.1487450E+000, 1.9696734E+000, 1.7045722E+000, 1.9335395E+000, 1.6966858E+000, 1.3600501E+000, 2.3731282E+000, 1.9075236E+000, 1.1898077E-002, 3.5764261E-005, 1.8626377E-001, 9.7277453E-004, 1.8328541E-006, 2.0453945E-001, 5.1650913E-004, 4.1580046E-007, 2.0530287E-001, 1.9752239E+002
 1.5000730E+002,-4.2948714E-002, 2.0730509E-001,-3.3924424E-002, 1.6558365E-001, 5.0555591E+001, 5.8148403E+001, 6.2748172E+001, 8.0129849E+001, 9.3714546E+001, 1.1477814E+002, 1.2281035E+002, 1.3089512E+002, 1.3563290E+002, 1.3952582E+002, 1.4153073E+002, 1.4947868E+002, 1.5297750E+002, 1.6012518E+002, 1.6310100E+002, 1.8273647E+002, 1.8273647E+002, 1.9549558E+002, 3.5619906E+001, 3.7486063E+001, 3.9581221E+001, 4.0159546E+001, 4.0220474E+001, 3.8996062E+001, 4.0248223E+001, 3.9018850E+001, 1.2689518E+002, 4.0018599E+001, 9.0878519E-001, 1.5085130E+000, 1.9138358E+000, 2.0204323E+000, 8.0793817E-001, 1.0158529E+000, 1.2277758E+000, 1.2375964E+000, 2.0842616E+000, 1.8371020E+000, 2.1021673E+000, 1.8178164E+000, 1.4659417E+000, 2.6261039E+000, 1.9424148E+000, 1.2813171E-002, 3.8606328E-005, 1.8473300E-001, 9.4924398E-004, 1.7597738E-006, 2.0457881E-001, 9.1067956E-004, 1.6400008E-006, 2.0464351E-001, 1.7970226E+002
 1.6000907E+002,-1.5051054E-002, 2.0959875E-001,-9.1682843E-003, 1.6438134E-001, 5.3095000E+001, 6.1900432E+001, 6.9037284E+001, 9.0924214E+001, 1.0598514E+002, 1.2031380E+002, 1.3016550E+002, 1.3917528E+002, 1.4198981E+002, 1.4514947E+002, 1.4875846E+002, 1.5773657E+002, 1.6271375E+002, 1.6450512E+002, 1.6647154E+002, 1.8553226E+002, 1.8553226E+002, 2.0043208E+002, 3.5951560E+001, 3.8279696E+001, 4.0491056E+001, 4.1106265E+001, 4.1119746E+001, 3.9852976E+001, 4.1195375E+001, 3.9871051E+001, 1.3407032E+002, 4.0652192E+001, 9.3465878E-001, 1.6289021E+000, 2.0351704E+000, 2.1394561E+000, 8.2121974E-001, 1.0864929E+000, 1.3167857E+000, 1.3270318E+000, 2.1790338E+000, 1.9257039E+000, 2.2274765E+000, 1.9423861E+000, 1.5908704E+000, 2.8512029E+000, 2.0162746E+000, 1.3705716E-002, 4.1378363E-005, 1.8323995E-001, 9.7538686E-004, 1.8409675E-006, 2.0453506E-001, 3.4115877E-003, 9.4072308E-006, 2.0045998E-001, 1.8263587E+002
 1.7000106E+002, 1.5508076E-002, 2.1082338E-001, 1.9166350E-002, 1.6393419E-001, 5.4351119E+001, 6.4630016E+001, 7.4046180E+001, 1.0360099E+002, 1.1894225E+002, 1.2955778E+002, 1.3758439E+002, 1.4379402E+002, 1.4645156E+002, 1.4918408E+002, 1.5332521E+002, 1.5958643E+002, 1.6521122E+002, 1.6849769E+002, 1.7295996E+002, 1.9225044E+002, 1.9225044E+002, 2.0669906E+002, 3.6264604E+001, 3.9161170E+001, 4.1370667E+001, 4.2047871E+001, 4.2084823E+001, 4.0693035E+001, 4.2179675E+001, 4.0759563E+001, 1.3926211E+002, 4.1262274E+001, 9.5396429E-001, 1.7879793E+000, 2.1431533E+000, 2.2746778E+000, 8.2575234E-001, 1.1655046E+000, 1.3972328E+000, 1.4246960E+000, 2.3384455E+000, 2.0365097E+000, 2.3395645E+000, 2.0452876E+000, 1.6751330E+000, 2.8966976E+000, 2.0328039E+000, 1.4423399E-002, 4.3607317E-005, 1.8203941E-001, 1.1704267E-003, 2.4467153E-006, 2.0420880E-001, 6.6253790E-003, 1.9388508E-005, 1.9508395E-001, 1.8516854E+002
 1.8000313E+002, 3.8814098E-002, 2.1193376E-001, 4.4448336E-002, 1.6266490E-001, 5.6852006E+001, 7.0276129E+001, 8.7540528E+001, 1.1386008E+002, 1.2366460E+002, 1.3409707E+002, 1.4018866E+002, 1.4783018E+002, 1.5030019E+002, 1.5524637E+002, 1.6020520E+002, 1.6534006E+002, 1.6749683E+002, 1.7264681E+002, 1.7559845E+002, 1.9788409E+002, 1.9788409E+002, 2.1393241E+002, 3.6574874E+001, 3.9842894E+001, 4.2245944E+001, 4.3004971E+001, 4.3046236E+001, 4.1471190E+001, 4.3050308E+001, 4.1557814E+001, 1.4599186E+002, 4.1806895E+001, 9.8209768E-001, 1.7595068E+000, 2.2166603E+000, 2.3765235E+000, 8.1718259E-001, 1.1867923E+000, 1.4529431E+000, 1.4949112E+000, 2.4373443E+000, 2.0810572E+000, 2.3919078E+000, 2.1194869E+000, 1.7800127E+000, 3.1283916E+000, 2.0608436E+000, 1.5476603E-002, 4.6878321E-005, 1.8027760E-001, 1.3331513E-003, 2.9521000E-006, 2.0393650E-001, 8.9681876E-003, 2.6664718E-005, 1.9116489E-001, 1.8218354E+002
 1.9000648E+002, 5.5394885E-002, 2.1143111E-001, 6.3432069E-002, 1.6124530E-001, 5.9552865E+001, 7.4540506E+001, 9.4830033E+001, 1.1842025E+002, 1.2685565E+002, 1.3942832E+002, 1.4723779E+002, 1.5273446E+002, 1.5478982E+002, 1.5725587E+002, 1.6015923E+002, 1.6700654E+002, 1.6723340E+002, 1.7260641E+002, 1.7465260E+002, 2.0389700E+002, 2.0389700E+002, 2.2467250E+002, 3.6879655E+001, 4.0596386E+001, 4.3081345E+001, 4.3888385E+001, 4.3884787E+001, 4.2201675E+001, 4.3826207E+001, 4.2381366E+001, 1.5013469E+002, 4.2315738E+001, 9.8238519E-001, 1.9028098E+000, 2.3385795E+000, 2.4755329E+000, 8.1632073E-001, 1.2552114E+000, 1.5419444E+000, 1.5874774E+000, 2.4755961E+000, 2.1287673E+000, 2.4244007E+000, 2.2164860E+000, 1.8505199E+000, 3.1123510E+000, 2.0397734E+000, 1.6616013E-002, 5.0417058E-005, 1.7837160E-001, 1.7178969E-003, 4.1470285E-006, 2.0329295E-001, 1.2066460E-002, 3.6287219E-005, 1.8598210E-001, 1.7111539E+002
 2.0000052E+002, 6.9627046E-002, 2.1070523E-001, 7.9723773E-002, 1.5974040E-001, 6.1207694E+001, 8.1397459E+001, 1.0278476E+002, 1.2489983E+002, 1.3346133E+002, 1.4048833E+002, 1.4666903E+002, 1.5390404E+002, 1.5596910E+002, 1.6060478E+002, 1.6283073E+002, 1.6777239E+002, 1.7561556E+002, 1.8141682E+002, 1.8582258E+002, 2.0925435E+002, 2.0925435E+002, 2.2449570E+002, 3.7229400E+001, 4.1179092E+001, 4.3959672E+001, 4.4835076E+001, 4.4738767E+001, 4.3001340E+001, 4.4800868E+001, 4.3172099E+001, 1.5578792E+002, 4.2776054E+001, 1.0492552E+000, 1.8617700E+000, 2.4187563E+000, 2.5825822E+000, 8.1619714E-001, 1.2617711E+000, 1.6060834E+000, 1.6688177E+000, 2.5584522E+000, 2.2528896E+000, 2.6345077E+000, 2.2780575E+000, 1.9366928E+000, 3.3052121E+000, 2.0520512E+000, 1.7328083E-002, 5.2628580E-005, 1.7718044E-001, 2.5052290E-003, 6.5922962E-006, 2.0197591E-001, 1.3545919E-002, 4.0882071E-005, 1.8350726E-001, 1.5869188E+002
 2.1000911E+002, 7.6108583E-002, 2.1042204E-001, 8.7141647E-002, 1.5888781E-001, 6.3660685E+001, 8.7794004E+001, 1.1199949E+002, 1.3010262E+002, 1.3435786E+002, 1.4079981E+002, 1.4630248E+002, 1.5185897E+002, 1.5457394E+002, 1.6214325E+002, 1.6549096E+002, 1.6987481E+002, 1.7391707E+002, 1.8218660E+002, 1.8787777E+002, 2.1053721E+002, 2.1053721E+002, 2.2969505E+002, 3.7635468E+001, 4.1818505E+001, 4.4807729E+001, 4.5797924E+001, 4.5594333E+001, 4.3799775E+001, 4.5741912E+001, 4.3958375E+001, 1.5900755E+002, 4.3199803E+001, 1.1183368E+000, 1.9272010E+000, 2.5062841E+000, 2.7015382E+000, 8.2905006E-001, 1.3002610E+000, 1.6649336E+000, 1.7446810E+000, 2.6375003E+000, 2.3317919E+000, 2.7008973E+000, 2.3592057E+000, 1.9687617E+000, 3.3601004E+000, 2.0429844E+000, 1.8152465E-002, 5.5188915E-005, 1.7580142E-001, 3.2223318E-003, 8.8194482E-006, 2.0077633E-001, 1.4584225E-002, 4.4106805E-005, 1.8177037E-001, 1.5221978E+002
