s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
 1.2001073E+002, 2.8266749E+002,-9.7636883E+001,-2.0367318E+001,-6.1406261E+001,-7.8643368E-001,-4.7039018E+000, 0.0000000E+000, 9.6378573E+001, 9.7766688E+001, 6.6951075E-003, 6.6951075E-003, 1.8159951E+003
 1.3000294E+002, 2.7824873E+002,-1.0427751E+002,-2.1526127E+001,-6.7755748E+001,-7.7316665E-001,-5.5359914E+000, 0.0000000E+000, 7.7028592E+001, 7.8380193E+001, 6.6062859E-003, 6.6062859E-003, 1.3517638E+003
 1.4000984E+002, 2.7286426E+002,-1.0972100E+002,-2.1240419E+001,-7.3328485E+001,-7.6627981E-001,-5.2524560E+000, 0.0000000E+000, 6.1200638E+001, 6.2555615E+001, 6.5174612E-003, 6.5174612E-003, 9.0896738E+002
 1.5000740E+002, 2.7077954E+002,-1.1458694E+002,-1.9431231E+001,-7.7926890E+001,-7.5630702E-001,-3.0880023E+000, 0.0000000E+000, 5.3891656E+001, 5.4990177E+001, 6.4285767E-003, 6.4285767E-003, 6.4961447E+002
 1.6000980E+002, 2.6839834E+002,-1.1918107E+002,-1.7704831E+001,-8.2539650E+001,-7.4836392E-001,-2.0777250E+000, 0.0000000E+000, 4.5116995E+001, 4.6146702E+001, 6.3858613E-003, 6.3858613E-003, 4.7431168E+002
 1.7000455E+002, 2.6828814E+002,-1.2341039E+002,-1.6019147E+001,-8.5842870E+001,-7.3852017E-001,-9.7592899E-001, 0.0000000E+000, 4.0340884E+001, 4.1301277E+001, 6.3950285E-003, 6.3950285E-003, 3.9063409E+002
 1.8000468E+002, 2.6836012E+002,-1.2780236E+002,-1.4990607E+001,-8.9062048E+001,-7.3965788E-001,-1.1057066E+000, 0.0000000E+000, 3.3809824E+001, 3.4659739E+001, 6.3937333E-003, 6.3937333E-003, 2.9701737E+002
 1.9000734E+002, 2.6472323E+002,-1.3048383E+002,-1.3031474E+001,-9.0159160E+001,-7.2331896E-001,-2.0192874E-001, 0.0000000E+000, 2.9352973E+001, 3.0123522E+001, 6.2902950E-003, 6.2902950E-003, 2.7954250E+002
 2.0000221E+002, 2.5909899E+002,-1.3298713E+002,-1.0953162E+001,-9.3433143E+001,-7.1299766E-001,-4.9386724E-001, 0.0000000E+000, 1.9698357E+001, 2.0518690E+001, 6.1610435E-003, 6.1610435E-003, 2.3645266E+002
 2.1000998E+002, 2.5210663E+002,-1.3326796E+002,-1.0049423E+001,-9.2060428E+001,-6.9643016E-001,-3.1806265E-002, 0.0000000E+000, 1.5205198E+001, 1.6000583E+001, 6.0318270E-003, 6.0318270E-003, 2.3240402E+002
 2.2000209E+002, 2.5007946E+002,-1.3384153E+002,-9.6040856E+000,-9.4275695E+001,-6.8801911E-001,-1.5375622E-001, 0.0000000E+000, 1.0875298E+001, 1.1516376E+001, 5.9026078E-003, 5.9026078E-003, 2.2014811E+002
 2.3000888E+002, 2.4050161E+002,-1.3224114E+002,-9.2194903E+000,-9.4572295E+001,-6.6834862E-001,-8.4648803E-001, 0.0000000E+000, 2.3193608E+000, 2.9538517E+000, 5.7735036E-003, 5.7735036E-003, 1.4897785E+002
 2.4000681E+002, 2.4266517E+002,-1.3247472E+002,-9.2104364E+000,-9.3349785E+001,-6.6225958E-001, 5.6662789E-001, 0.0000000E+000, 6.8192785E+000, 7.5346019E+000, 5.7241207E-003, 5.7241207E-003, 1.9564057E+002
 2.5000336E+002, 2.4326965E+002,-1.3254608E+002,-9.1969329E+000,-9.3825039E+001,-6.7248428E-001, 2.2710334E-001, 0.0000000E+000, 6.4854128E+000, 7.2562212E+000, 5.8723807E-003, 5.8723807E-003, 2.1325631E+002
 2.6000479E+002, 2.7015972E+002,-1.3770659E+002,-1.1823964E+001,-9.7643361E+001,-7.1697772E-001, 1.0164242E-001, 0.0000000E+000, 2.1548845E+001, 2.2370462E+001, 6.4603660E-003, 6.4603660E-003, 2.2008033E+002
 2.7000909E+002, 2.9649805E+002,-1.4553163E+002,-1.4459280E+001,-1.0166527E+002,-7.6923105E-001, 9.9055840E-001, 0.0000000E+000, 3.4303160E+001, 3.5063204E+001, 7.0842386E-003, 7.0842386E-003, 3.0385944E+002
 2.8000305E+002, 3.2246632E+002,-1.5624975E+002,-1.7162736E+001,-1.0714235E+002,-8.0783925E-001, 1.4256287E+000, 0.0000000E+000, 4.1517848E+001, 4.2529266E+001, 7.7079709E-003, 7.7079709E-003, 4.2181342E+002
 2.9000433E+002, 3.4671830E+002,-1.6855348E+002,-2.0079371E+001,-1.1310191E+002,-8.5368253E-001, 1.0035123E-001, 0.0000000E+000, 4.3056184E+001, 4.4230210E+001, 8.3315334E-003, 8.3315334E-003, 4.2834367E+002
 3.0000061E+002, 3.6931187E+002,-1.8130401E+002,-2.1607482E+001,-1.2046527E+002,-8.9338919E-001, 1.0051394E-001, 0.0000000E+000, 4.4100789E+001, 4.5142242E+001, 8.9553408E-003, 8.9553408E-003, 4.3711937E+002
 3.1000214E+002, 4.0015295E+002,-1.9740519E+002,-2.4044341E+001,-1.2632249E+002,-9.1398269E-001, 1.1623286E+000, 0.0000000E+000, 5.1339523E+001, 5.2629273E+001, 9.5793400E-003, 9.5793400E-003, 5.3374385E+002
 3.2000760E+002, 4.2344842E+002,-2.1399846E+002,-2.5725021E+001,-1.3308368E+002,-9.3345770E-001,-1.2112863E-001, 0.0000000E+000, 4.8059569E+001, 4.9586676E+001, 1.0202922E-002, 1.0202922E-002, 5.2033806E+002
 3.3000668E+002, 4.4155135E+002,-2.2894135E+002,-2.5954168E+001,-1.4076924E+002,-9.5994707E-001,-1.0031801E+000, 0.0000000E+000, 4.2646694E+001, 4.3923468E+001, 1.0571279E-002, 1.0571279E-002, 4.3639052E+002
 3.4000723E+002, 4.4841033E+002,-2.4145979E+002,-2.3029262E+001,-1.4688074E+002,-9.5690644E-001,-1.2042245E+000, 0.0000000E+000, 3.3722916E+001, 3.4879407E+001, 1.0680802E-002, 1.0680802E-002, 3.3434968E+002
 3.5000607E+002, 4.3656782E+002,-2.4732172E+002,-1.8417709E+001,-1.4805425E+002,-9.3606106E-001,-1.9164730E+000, 0.0000000E+000, 1.8935715E+001, 1.9921607E+001, 1.0590620E-002, 1.0590620E-002, 1.7263651E+002
 3.6000830E+002, 4.3514084E+002,-2.5169220E+002,-1.6125725E+001,-1.4781945E+002,-9.2096876E-001, 4.8966949E-002, 0.0000000E+000, 1.7754941E+001, 1.8631459E+001, 1.0380073E-002, 1.0380073E-002, 1.7593811E+002
 3.7000980E+002, 4.2355583E+002,-2.5265301E+002,-1.3251593E+001,-1.4929542E+002,-9.0489235E-001, 1.0518067E+000, 0.0000000E+000, 7.6668186E+000, 8.5027246E+000, 9.9051809E-003, 9.9051809E-003, 2.6264767E+002
 3.8000690E+002, 3.8847486E+002,-2.4370829E+002,-1.1860073E+001,-1.4541146E+002,-8.6422949E-001,-2.1059401E+000, 0.0000000E+000,-1.5925584E+001,-1.5475133E+001, 9.2389934E-003, 9.2389934E-003, 8.5128424E+001
 3.9001065E+002, 3.4179249E+002,-2.2890873E+002,-9.3674521E+000,-1.3716231E+002,-8.0850885E-001,-3.8140496E+000, 0.0000000E+000,-3.8127015E+001,-3.8268564E+001, 8.0587612E-003, 8.0587612E-003,-2.3462005E+002
 4.0000940E+002, 2.9485282E+002,-2.0747809E+002,-6.5020223E+000,-1.2619756E+002,-7.4220291E-001,-2.1351755E+000, 0.0000000E+000,-4.8017542E+001,-4.8202225E+001, 6.8429091E-003, 6.8429091E-003,-4.1350444E+002
 4.1000400E+002, 2.4165925E+002,-1.8194486E+002,-2.8542356E+000,-1.1297648E+002,-6.4477972E-001,-1.6313700E+000, 0.0000000E+000,-5.8369700E+001,-5.8392477E+001, 5.6275706E-003, 5.6275706E-003,-5.5167708E+002
 4.2000098E+002, 1.9003509E+002,-1.5743708E+002, 8.6119773E-001,-1.0058763E+002,-5.4633765E-001,-1.5360352E+000, 0.0000000E+000,-6.9056923E+001,-6.9210790E+001, 4.4120676E-003, 4.4120676E-003,-6.8002499E+002
 4.3001526E+002, 1.3795459E+002,-1.3246369E+002, 2.1270712E+000,-8.6352741E+001,-4.3049749E-001,-1.5640031E+000, 0.0000000E+000,-8.0712375E+001,-8.0729264E+001, 3.2285530E-003, 3.2285530E-003,-8.1223976E+002
 4.4001480E+002, 1.1483095E+002,-1.1188337E+002, 2.0442565E+000,-7.3939429E+001,-3.7568161E-001, 1.7966591E+000, 0.0000000E+000,-6.7508828E+001,-6.7526615E+001, 2.7090281E-003, 2.7090281E-003,-6.6149498E+002
 4.5001019E+002, 1.2334359E+002,-1.0054955E+002,-9.9604698E-001,-6.7828004E+001,-4.0288593E-001, 2.9446041E+000, 0.0000000E+000,-4.3526484E+001,-4.3488294E+001, 2.9926941E-003, 2.9926941E-003,-4.1510706E+002
 4.6001086E+002, 1.5346032E+002,-9.8298300E+001,-5.4984948E+000,-6.6454999E+001,-4.7711224E-001, 4.8226821E+000, 0.0000000E+000,-1.2476078E+001,-1.2445903E+001, 3.6804736E-003, 3.6804736E-003,-1.0927102E+001
 4.7000159E+002, 1.8057845E+002,-9.9997602E+001,-8.2792121E+000,-6.9304160E+001,-5.4083926E-001, 2.7208076E+000, 0.0000000E+000, 4.8489214E+000, 5.1774467E+000, 4.3682058E-003, 4.3682058E-003, 2.1750902E+002
 4.8000061E+002, 2.0117815E+002,-1.0438379E+002,-9.6985757E+000,-7.2319775E+001,-5.8238012E-001, 5.0102913E-002, 0.0000000E+000, 1.3614401E+001, 1.4243740E+001, 4.8173878E-003, 4.8173878E-003, 2.2117586E+002
 4.9000607E+002, 1.9550465E+002,-1.0635617E+002,-9.3092097E+000,-7.3678265E+001,-5.8369198E-001,-6.7941743E-001, 0.0000000E+000, 4.3680623E+000, 4.8978932E+000, 4.8319004E-003, 4.8319004E-003, 1.6421330E+002
 5.0000516E+002, 1.7735626E+002,-1.0465483E+002,-8.4015052E+000,-7.1578504E+001,-5.6775868E-001,-1.2102319E+000, 0.0000000E+000,-9.3885456E+000,-9.0565737E+000, 4.7338964E-003, 4.7338964E-003, 6.2723825E+001
 5.1000372E+002, 1.5501969E+002,-9.9843677E+001,-7.3181208E+000,-6.7906837E+001,-5.4762308E-001,-1.7995596E+000, 0.0000000E+000,-2.2392457E+001,-2.2396124E+001, 4.4873258E-003, 4.4873258E-003,-8.8367764E+001
 5.2000244E+002, 1.4109193E+002,-9.4141838E+001,-6.4218309E+000,-6.4262549E+001,-5.1963593E-001,-6.3106454E-001, 0.0000000E+000,-2.4828348E+001,-2.4884990E+001, 4.1503511E-003, 4.1503511E-003,-1.4136599E+002
 5.3000751E+002, 1.2490854E+002,-8.7466897E+001,-5.2469007E+000,-5.9514850E+001,-5.0141270E-001, 2.8335399E-001, 0.0000000E+000,-2.7505117E+001,-2.7538167E+001, 3.9906584E-003, 3.9906584E-003,-1.1789352E+002
 5.4000354E+002, 1.3601057E+002,-8.4690221E+001,-6.2113488E+000,-5.8301426E+001,-4.9246141E-001, 1.9141025E+000, 0.0000000E+000,-1.1798387E+001,-1.1770788E+001, 3.8904700E-003, 3.8904700E-003, 4.2568767E+001
 5.5000330E+002, 1.3344100E+002,-8.2734067E+001,-6.7260480E+000,-5.6953798E+001,-4.8446179E-001,-5.2051738E-001, 0.0000000E+000,-1.4050070E+001,-1.3977892E+001, 3.7902969E-003, 3.7902969E-003,-8.3753843E-001
 5.6000452E+002, 1.2944034E+002,-7.9966828E+001,-6.5111539E+000,-5.5581014E+001,-4.5626921E-001, 1.6219935E-001, 0.0000000E+000,-1.2985076E+001,-1.2912728E+001, 3.5291871E-003, 3.5291871E-003, 1.2350776E+001
 5.7000092E+002, 1.1601911E+002,-7.6052524E+001,-6.2512639E+000,-5.3060918E+001,-3.8338228E-001,-1.2929410E+000, 0.0000000E+000,-2.0970221E+001,-2.1021915E+001, 2.8666738E-003, 2.8666738E-003,-9.5712336E+001
 5.8001331E+002, 9.2352026E+001,-6.9401166E+001,-5.0010020E+000,-4.8675350E+001,-3.0660648E-001,-1.5692208E+000, 0.0000000E+000,-3.2571040E+001,-3.2601320E+001, 2.1851458E-003, 2.1851458E-003,-2.2763189E+002
 5.9001752E+002, 7.0368956E+001,-6.1582122E+001,-3.8365553E+000,-4.3507528E+001,-2.1904308E-001,-1.3106189E+000, 0.0000000E+000,-4.0079651E+001,-4.0086911E+001, 1.5036608E-003, 1.5036608E-003,-3.3795264E+002
 6.0002289E+002, 4.9127487E+001,-5.3222963E+001,-2.8092817E+000,-3.8322236E+001,-1.2751903E-001,-1.4504831E+000, 0.0000000E+000,-4.6760880E+001,-4.6804996E+001, 8.2203091E-004, 8.2203091E-004,-4.5945273E+002
 6.1003119E+002, 3.0655201E+001,-4.5079097E+001,-1.5589038E+000,-3.2771726E+001,-6.6391544E-002,-2.6984150E-001, 0.0000000E+000,-4.9126900E+001,-4.9090759E+001, 3.8711691E-004, 3.8711691E-004,-4.8257897E+002
 6.2001917E+002, 3.1485780E+001,-4.0150339E+001,-2.1369999E+000,-2.9010624E+001,-6.3850858E-002, 1.2934558E+000, 0.0000000E+000,-3.8613570E+001,-3.8582578E+001, 3.7546067E-004, 3.7546067E-004,-3.7418724E+002
 6.3001581E+002, 3.1655835E+001,-3.6434524E+001,-2.8074416E+000,-2.6629756E+001,-6.2118690E-002, 1.0083577E+000, 0.0000000E+000,-3.3289434E+001,-3.3269647E+001, 3.7138345E-004, 3.7138345E-004,-2.8955344E+002
 6.4001428E+002, 3.0608926E+001,-3.3373694E+001,-3.1477796E+000,-2.4453693E+001,-6.0603533E-002, 6.9352329E-001, 0.0000000E+000,-2.9746014E+001,-2.9733320E+001, 3.6730302E-004, 3.6730302E-004,-2.3129765E+002
 6.5002209E+002, 2.9817400E+001,-3.0855022E+001,-3.3181622E+000,-2.2638720E+001,-5.9362469E-002, 5.9488527E-001, 0.0000000E+000,-2.6472762E+001,-2.6458982E+001, 3.6322234E-004, 3.6322234E-004,-1.8129243E+002
 6.6002515E+002, 2.8146941E+001,-2.8710878E+001,-3.4464622E+000,-2.1176621E+001,-5.8087244E-002, 2.7413938E-001, 0.0000000E+000,-2.4978020E+001,-2.4970969E+001, 3.5914250E-004, 3.5914250E-004,-1.5824617E+002
 6.7002051E+002, 2.6412655E+001,-2.6811780E+001,-3.4164607E+000,-1.9879556E+001,-5.7077344E-002, 2.6033309E-001, 0.0000000E+000,-2.3502102E+001,-2.3491885E+001, 3.5506213E-004, 3.5506213E-004,-1.3642330E+002
 6.8002771E+002, 2.6317280E+001,-2.5154404E+001,-3.4973031E+000,-1.8507947E+001,-5.5932129E-002, 4.5619917E-001, 0.0000000E+000,-2.0450214E+001,-2.0442107E+001, 3.5098110E-004, 3.5098110E-004,-9.8039448E+001
 6.9000647E+002, 2.4923706E+001,-2.3746568E+001,-3.5533469E+000,-1.7381889E+001,-5.4872443E-002, 1.2759049E-001, 0.0000000E+000,-1.9694634E+001,-1.9685379E+001, 3.4690439E-004, 3.4690439E-004,-8.7390275E+001
 7.0002728E+002, 2.3784502E+001,-2.2456719E+001,-3.5383411E+000,-1.6411779E+001,-5.3973644E-002, 1.6759566E-001, 0.0000000E+000,-1.8513988E+001,-1.8508715E+001, 3.4282230E-004, 3.4282230E-004,-7.3275291E+001
 7.1001917E+002, 2.3089440E+001,-2.1256221E+001,-3.5476555E+000,-1.5459140E+001,-5.2963174E-002, 2.6423423E-001, 0.0000000E+000,-1.6973253E+001,-1.6962305E+001, 3.3873943E-004, 3.3873943E-004,-5.1135026E+001
 7.2000714E+002, 2.1525012E+001,-2.0188124E+001,-3.5411974E+000,-1.4688142E+001,-5.2017132E-002, 5.6767637E-003, 0.0000000E+000,-1.6942367E+001,-1.6938792E+001, 3.3466367E-004, 3.3466367E-004,-5.0659091E+001
 7.3001880E+002, 1.9969683E+001,-1.9100614E+001,-3.4587096E+000,-1.3821325E+001,-5.1317213E-002, 6.6434075E-002, 0.0000000E+000,-1.6398162E+001,-1.6395849E+001, 3.3058623E-004, 3.3058623E-004,-4.5041061E+001
 7.4002710E+002, 1.8776902E+001,-1.8086895E+001,-3.4204555E+000,-1.2990890E+001,-5.0573110E-002, 1.0818035E-001, 0.0000000E+000,-1.5671712E+001,-1.5663732E+001, 3.2649969E-004, 3.2649969E-004,-3.5989475E+001
 7.5001465E+002, 1.8365691E+001,-1.7188370E+001,-3.3876081E+000,-1.2384102E+001,-4.9618338E-002, 1.3083204E-001, 0.0000000E+000,-1.4518167E+001,-1.4513176E+001, 3.2242121E-004, 3.2242121E-004,-2.5004245E+001
 7.6000531E+002, 1.7260694E+001,-1.6327793E+001,-3.3352369E+000,-1.1726877E+001,-4.8811868E-002, 4.8972164E-002, 0.0000000E+000,-1.4134482E+001,-1.4129052E+001, 3.1834796E-004, 3.1834796E-004,-2.0914815E+001
 7.7002429E+002, 1.6522047E+001,-1.5518944E+001,-3.2937858E+000,-1.1085151E+001,-4.7973278E-002, 9.8788466E-002, 0.0000000E+000,-1.3328970E+001,-1.3325018E+001, 3.1426364E-004, 3.1426364E-004,-1.2589376E+001
 7.8001630E+002, 1.5844453E+001,-1.4764112E+001,-3.2351344E+000,-1.0461393E+001,-4.7037763E-002, 9.7350864E-002, 0.0000000E+000,-1.2572956E+001,-1.2565873E+001, 3.1018150E-004, 3.1018150E-004,-4.4382327E+000
 7.9002661E+002, 1.5431879E+001,-1.4109282E+001,-3.2160563E+000,-9.9874838E+000,-4.5957034E-002, 4.6089286E-002, 0.0000000E+000,-1.1884903E+001,-1.1880810E+001, 3.0610095E-004, 3.0610095E-004,-5.5856977E-001
 8.0001178E+002, 1.5045133E+001,-1.3477181E+001,-3.1827476E+000,-9.5797930E+000,-4.5044548E-002, 3.7003169E-002, 0.0000000E+000,-1.1221177E+001,-1.1202630E+001, 3.0202269E-004, 3.0202269E-004, 2.5501975E+000
 8.1001324E+002, 1.4281183E+001,-1.2903389E+001,-3.1425303E+000,-9.1247883E+000,-4.4454267E-002, 1.5764300E-002, 0.0000000E+000,-1.0945767E+001,-1.0918214E+001, 2.9794687E-004, 2.9794687E-004, 3.8734772E+000
 8.2002179E+002, 1.3723885E+001,-1.2349607E+001,-3.0661514E+000,-8.7002803E+000,-4.3843717E-002, 5.2049146E-002, 0.0000000E+000,-1.0420167E+001,-1.0383949E+001, 2.9386414E-004, 2.9386414E-004, 8.2439026E+000
 8.3001428E+002, 1.3250943E+001,-1.1851938E+001,-3.0267836E+000,-8.3725020E+000,-4.3205369E-002, 4.3983062E-002, 0.0000000E+000,-1.0041274E+001,-9.9995033E+000, 2.8978569E-004, 2.8978569E-004, 1.1938126E+001
 8.4001233E+002, 1.2855296E+001,-1.1365566E+001,-2.9675901E+000,-7.9740012E+000,-4.2603082E-002, 5.5118365E-002, 0.0000000E+000,-9.4887042E+000,-9.4393461E+000, 2.8570459E-004, 2.8570459E-004, 1.6556046E+001
 8.5000580E+002, 1.2436466E+001,-1.0925854E+001,-2.9734072E+000,-7.5919124E+000,-4.2003630E-002, 4.6399201E-002, 0.0000000E+000,-9.1032133E+000,-9.0503118E+000, 2.8162863E-004, 2.8162863E-004, 2.0449326E+001
 8.6002289E+002, 1.2114446E+001,-1.0510718E+001,-2.9306612E+000,-7.2737498E+000,-4.1397112E-002, 5.4587180E-002, 0.0000000E+000,-8.6437823E+000,-8.5874931E+000, 2.7754516E-004, 2.7754516E-004, 2.5043978E+001
 8.7002557E+002, 1.1801061E+001,-1.0136003E+001,-2.8665964E+000,-7.0059497E+000,-4.0859629E-002, 4.3042842E-002, 0.0000000E+000,-8.2650562E+000,-8.2053050E+000, 2.7346000E-004, 2.7346000E-004, 2.8650714E+001
 8.8002142E+002, 1.1568077E+001,-9.7767408E+000,-2.8523872E+000,-6.8022470E+000,-4.0278529E-002, 4.2401954E-002, 0.0000000E+000,-7.9222240E+000,-7.8611747E+000, 2.6938266E-004, 2.6938266E-004, 3.2210333E+001
 8.9003186E+002, 1.1339276E+001,-9.4401139E+000,-2.8204162E+000,-6.4852304E+000,-3.9650507E-002, 5.5118893E-002, 0.0000000E+000,-7.4541442E+000,-7.3910160E+000, 2.6530182E-004, 2.6530182E-004, 3.6848648E+001
 9.0002826E+002, 1.1112516E+001,-9.1308051E+000,-2.7761715E+000,-6.1900566E+000,-3.9063161E-002, 4.8235194E-002, 0.0000000E+000,-7.0413157E+000,-6.9753452E+000, 2.6121814E-004, 2.6121814E-004, 4.0894170E+001
 9.1001642E+002, 1.0895508E+001,-8.8583231E+000,-2.7318481E+000,-5.9709527E+000,-3.8459956E-002, 3.7760919E-002, 0.0000000E+000,-6.7327266E+000,-6.6663153E+000, 2.5714291E-004, 2.5714291E-004, 4.4057378E+001
 9.2001233E+002, 1.0700006E+001,-8.5928671E+000,-2.7360781E+000,-5.7183994E+000,-3.7817004E-002, 3.6952801E-002, 0.0000000E+000,-6.4153903E+000,-6.3482028E+000, 2.5306518E-004, 2.5306518E-004, 4.7153823E+001
 9.3001788E+002, 1.0491994E+001,-8.3612086E+000,-2.7042045E+000,-5.5733574E+000,-3.7231108E-002, 2.0260225E-002, 0.0000000E+000,-6.2303566E+000,-6.1637469E+000, 2.4898419E-004, 2.4898419E-004, 4.8861193E+001
 9.4001001E+002, 1.0309591E+001,-8.1320293E+000,-2.6374131E+000,-5.4336247E+000,-3.6604904E-002, 2.9820853E-002, 0.0000000E+000,-5.9670436E+000,-5.9002599E+000, 2.4490617E-004, 2.4490617E-004, 5.1369797E+001
 9.5002545E+002, 1.0132264E+001,-7.9077859E+000,-2.6116933E+000,-5.3049092E+000,-3.6009519E-002, 2.5249305E-002, 0.0000000E+000,-5.7707763E+000,-5.7028849E+000, 2.4082615E-004, 2.4082615E-004, 5.3486214E+001
 9.6003229E+002, 9.9573314E+000,-7.6954484E+000,-2.5973838E+000,-5.1135302E+000,-3.5379716E-002, 2.9841783E-002, 0.0000000E+000,-5.5219902E+000,-5.4545688E+000, 2.3674018E-004, 2.3674018E-004, 5.5993173E+001
 9.7002289E+002, 9.7859205E+000,-7.5041965E+000,-2.5810857E+000,-4.9843685E+000,-3.4792367E-002, 1.7795152E-002, 0.0000000E+000,-5.3675428E+000,-5.3007274E+000, 2.3266000E-004, 2.3266000E-004, 5.7488605E+001
 9.8000159E+002, 9.6074277E+000,-7.3125446E+000,-2.5624354E+000,-4.8632120E+000,-3.4228924E-002, 1.5576830E-002, 0.0000000E+000,-5.2158321E+000,-5.1494165E+000, 2.2858512E-004, 2.2858512E-004, 5.8793778E+001
 9.9003625E+002, 9.4376081E+000,-7.1253001E+000,-2.5342070E+000,-4.7462540E+000,-3.3611273E-002, 2.1165795E-002, 0.0000000E+000,-5.0472028E+000,-4.9805984E+000, 2.2450355E-004, 2.2450355E-004, 6.0572040E+001
 1.0000264E+003, 9.2664858E+000,-6.9435547E+000,-2.4965837E+000,-4.6131158E+000,-3.3010914E-002, 2.3263921E-002, 0.0000000E+000,-4.8621888E+000,-4.7965154E+000, 2.2041707E-004, 2.2041707E-004, 6.2528830E+001
 1.0100344E+003, 9.0937482E+000,-6.7805534E+000,-2.4768570E+000,-4.4739633E+000,-3.2401538E-002, 1.1952366E-002, 0.0000000E+000,-4.7232955E+000,-4.6580746E+000, 2.1633988E-004, 2.1633988E-004, 6.3533980E+001
 1.0200320E+003, 8.9295901E+000,-6.6170126E+000,-2.4678742E+000,-4.3462589E+000,-3.1780622E-002, 1.7401625E-002, 0.0000000E+000,-4.5811685E+000,-4.5159347E+000, 2.1225990E-004, 2.1225990E-004, 6.4990141E+001
 1.0300071E+003, 8.7488224E+000,-6.4596173E+000,-2.4458887E+000,-4.1982842E+000,-3.1215462E-002, 1.4642208E-002, 0.0000000E+000,-4.4358627E+000,-4.3715411E+000, 2.0818333E-004, 2.0818333E-004, 6.6214949E+001
 1.0400177E+003, 8.5784328E+000,-6.3144689E+000,-2.4162023E+000,-4.1157053E+000,-3.0591335E-002, 1.0656827E-002, 0.0000000E+000,-4.3509613E+000,-4.2878781E+000, 2.0410393E-004, 2.0410393E-004, 6.7115455E+001
 1.0500255E+003, 8.4159929E+000,-6.1712977E+000,-2.3925341E+000,-3.9997791E+000,-2.9970181E-002, 1.3223493E-002, 0.0000000E+000,-4.2273883E+000,-4.1643647E+000, 2.0002036E-004, 2.0002036E-004, 6.8223373E+001
