s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 1.2001009E+002, 1.2428084E+002, 0.0000000E+000,-3.8040770E+001,-1.0259080E+001,-1.9818723E+001,-3.5684495E-001,-3.1316538E-001, 0.0000000E+000, 5.5228979E+001, 5.5492259E+001,-1.8034771E-001, 2.9573513E-003,-6.9063475E-003, 4.5239066E+002
 1.3000087E+002, 1.2702692E+002, 0.0000000E+000,-4.0785414E+001,-1.0400463E+001,-2.2778892E+001,-3.6497236E-001,-4.4676818E-001, 0.0000000E+000, 5.1949353E+001, 5.2250413E+001,-1.7096039E-001, 3.0241640E-003,-7.0891552E-003, 4.1492263E+002
 1.4000082E+002, 1.2985689E+002, 0.0000000E+000,-4.3650834E+001,-1.0757006E+001,-2.5244151E+001,-3.7159136E-001,-3.8345889E-001, 0.0000000E+000, 4.9131028E+001, 4.9449853E+001,-1.6041208E-001, 3.0905711E-003,-7.4720639E-003, 3.8290195E+002
 1.5000027E+002, 1.3001925E+002, 0.0000000E+000,-4.5832991E+001,-1.0743540E+001,-2.7884671E+001,-3.7263279E-001,-5.9921751E-001, 0.0000000E+000, 4.4268478E+001, 4.4586197E+001,-1.4691309E-001, 3.0926378E-003,-7.6906319E-003, 3.3294711E+002
 1.6000397E+002, 1.2817442E+002, 0.0000000E+000,-4.7923632E+001,-1.0063730E+001,-2.9332676E+001,-3.7188748E-001,-6.0804493E-001, 0.0000000E+000, 3.9546104E+001, 3.9874453E+001,-1.3158966E-001, 3.0470410E-003,-7.4429985E-003, 2.8216823E+002
 1.7000209E+002, 1.2610992E+002, 0.0000000E+000,-4.9403736E+001,-9.4158091E+000,-3.0696156E+001,-3.6767900E-001,-4.2105966E-001, 0.0000000E+000, 3.5450480E+001, 3.5805482E+001,-1.1644629E-001, 3.0014376E-003,-7.0774479E-003, 2.4695913E+002
 1.8000623E+002, 1.2424708E+002, 0.0000000E+000,-5.0743307E+001,-8.6028626E+000,-3.2015679E+001,-3.5946317E-001,-2.9208345E-001, 0.0000000E+000, 3.1908698E+001, 3.2233681E+001,-1.0354979E-001, 2.9558201E-003,-6.6383184E-003, 2.2263939E+002
 1.9000513E+002, 1.2230202E+002, 0.0000000E+000,-5.1798690E+001,-7.6828223E+000,-3.4094235E+001,-3.5286564E-001,-2.6142870E-001, 0.0000000E+000, 2.7794459E+001, 2.8111983E+001,-9.0234554E-002, 2.9102292E-003,-6.1220817E-003, 2.0085176E+002
 2.0001007E+002, 1.2038628E+002, 0.0000000E+000,-5.2807774E+001,-6.7492456E+000,-3.5866102E+001,-3.4682829E-001,-1.3397067E-001, 0.0000000E+000, 2.4170036E+001, 2.4482359E+001,-7.7353734E-002, 2.8646298E-003,-5.6198736E-003, 1.8960707E+002
 2.1000771E+002, 1.1859949E+002, 0.0000000E+000,-5.3760794E+001,-6.0168123E+000,-3.6471749E+001,-3.4397750E-001, 1.5993140E-001, 0.0000000E+000, 2.1825148E+001, 2.2166089E+001,-6.6614139E-002, 2.8190439E-003,-5.3062746E-003, 2.0273251E+002
 2.2000920E+002, 1.1676279E+002, 0.0000000E+000,-5.4335988E+001,-5.5782735E+000,-3.7477430E+001,-3.3856070E-001, 6.4015904E-002, 0.0000000E+000, 1.8758045E+001, 1.9096549E+001,-5.7797283E-002, 2.7810140E-003,-5.1405448E-003, 2.0830990E+002
 2.3000276E+002, 1.1600284E+002, 0.0000000E+000,-5.5163625E+001,-5.6339318E+000,-3.7602077E+001,-3.3791463E-001,-8.6687193E-002, 0.0000000E+000, 1.6814573E+001, 1.7178609E+001,-5.2969148E-002, 2.7602520E-003,-5.3057711E-003, 2.0101316E+002
 2.4000752E+002, 1.1524179E+002, 0.0000000E+000,-5.5647204E+001,-5.5726575E+000,-3.8459948E+001,-3.3465608E-001,-2.8115730E-002, 0.0000000E+000, 1.4838999E+001, 1.5199204E+001,-4.5723151E-002, 2.7401724E-003,-5.4177842E-003, 1.9871488E+002
 2.5000751E+002, 1.1440346E+002, 0.0000000E+000,-5.6178572E+001,-5.5926615E+000,-3.8962075E+001,-3.3400370E-001,-5.0623080E-002, 0.0000000E+000, 1.2909219E+001, 1.3285527E+001,-3.9376011E-002, 2.7200928E-003,-5.6436319E-003, 1.9447691E+002
 2.6000348E+002, 1.1348713E+002, 0.0000000E+000,-5.6604111E+001,-5.6215061E+000,-3.9448453E+001,-3.3161246E-001,-1.1306785E-001, 0.0000000E+000, 1.0993700E+001, 1.1368383E+001,-3.3675556E-002, 2.7000486E-003,-5.8661125E-003, 1.8504875E+002
 2.7001068E+002, 1.1323964E+002, 0.0000000E+000,-5.7079077E+001,-5.6105024E+000,-3.9383413E+001,-3.3239289E-001, 4.9489802E-002, 0.0000000E+000, 1.0493224E+001, 1.0883742E+001,-2.9977497E-002, 2.6937987E-003,-6.0611127E-003, 1.8917174E+002
 2.8000180E+002, 1.1345964E+002, 0.0000000E+000,-5.7570182E+001,-5.6898404E+000,-3.9768813E+001,-3.3258969E-001,-6.1498539E-002, 0.0000000E+000, 9.6547284E+000, 1.0036713E+001,-2.8211033E-002, 2.7001341E-003,-6.2557271E-003, 1.8404268E+002
 2.9001038E+002, 1.1365312E+002, 0.0000000E+000,-5.7967811E+001,-5.7253399E+000,-4.0631331E+001,-3.3173899E-001,-5.9652853E-002, 0.0000000E+000, 8.5649976E+000, 8.9372481E+000,-2.4535691E-002, 2.7064706E-003,-6.4673721E-003, 1.7912230E+002
 3.0000131E+002, 1.1411966E+002, 0.0000000E+000,-5.8571886E+001,-5.7491741E+000,-4.0788133E+001,-3.3327035E-001,-3.4465358E-002, 0.0000000E+000, 8.2597661E+000, 8.6427345E+000,-2.2959508E-002, 2.7114000E-003,-6.7089208E-003, 1.7616876E+002
 3.1000482E+002, 1.1302763E+002, 0.0000000E+000,-5.8609513E+001,-5.7401182E+000,-4.0747545E+001,-3.3214475E-001,-3.1501644E-002, 0.0000000E+000, 7.1903238E+000, 7.5668050E+000,-1.9384576E-002, 2.6888344E-003,-6.8345161E-003, 1.7360542E+002
 3.2000586E+002, 1.1157507E+002, 0.0000000E+000,-5.8775698E+001,-5.7773650E+000,-4.0424639E+001,-3.2883666E-001,-1.4272843E-001, 0.0000000E+000, 5.7477327E+000, 6.1258060E+000,-1.5765024E-002, 2.6556411E-003,-6.9839808E-003, 1.6175337E+002
 3.3000369E+002, 1.1022817E+002, 0.0000000E+000,-5.8652909E+001,-5.6988155E+000,-4.0407220E+001,-3.2414310E-001,-7.2845083E-002, 0.0000000E+000, 4.6974138E+000, 5.0722338E+000,-1.1417981E-002, 2.6224531E-003,-7.0935481E-003, 1.5562115E+002
 3.4001385E+002, 1.0908680E+002, 0.0000000E+000,-5.8517304E+001,-5.6287370E+000,-4.0615208E+001,-3.1931614E-001,-5.0611595E-002, 0.0000000E+000, 3.5907904E+000, 3.9556264E+000,-7.4547138E-003, 2.5892563E-003,-7.2224919E-003, 1.5145992E+002
 3.5000671E+002, 1.0735633E+002, 0.0000000E+000,-5.8271523E+001,-5.6218915E+000,-4.0345468E+001,-3.1613835E-001,-7.6427672E-002, 0.0000000E+000, 2.3595578E+000, 2.7248820E+000,-3.4834523E-003, 2.5560616E-003,-7.3648537E-003, 1.4511802E+002
 3.6001300E+002, 1.0621576E+002, 0.0000000E+000,-5.8136963E+001,-5.6051712E+000,-3.9952892E+001,-3.1638357E-001,-7.1348737E-002, 0.0000000E+000, 1.7683194E+000, 2.1329966E+000,-1.3882958E-003, 2.5228752E-003,-7.5686249E-003, 1.3925520E+002
 3.7000528E+002, 1.0486274E+002, 0.0000000E+000,-5.7747193E+001,-5.4990881E+000,-4.0147703E+001,-3.1029797E-001,-7.2787632E-002, 0.0000000E+000, 7.3299494E-001, 1.0856661E+000, 2.1712758E-003, 2.4896740E-003,-7.6765044E-003, 1.3314017E+002
 3.8000943E+002, 1.0336869E+002, 0.0000000E+000,-5.7433353E+001,-5.5689333E+000,-3.9823660E+001,-3.0570216E-001,-1.1019647E-001, 0.0000000E+000,-2.2374913E-001, 1.2684124E-001, 5.1027321E-003, 2.4564898E-003,-7.8536676E-003, 1.2379543E+002
 3.9000903E+002, 1.0176024E+002, 0.0000000E+000,-5.6786779E+001,-5.4845836E+000,-3.9858677E+001,-3.0194389E-001,-4.9677961E-002, 0.0000000E+000,-1.0486537E+000,-7.2142283E-001, 8.5187517E-003, 2.4233007E-003,-8.0359936E-003, 1.1974758E+002
 4.0000476E+002, 1.0053592E+002, 0.0000000E+000,-5.6411215E+001,-5.4982300E+000,-3.9462011E+001,-2.9983927E-001,-8.6075418E-002, 0.0000000E+000,-1.5477435E+000,-1.2214467E+000, 9.9597186E-003, 2.3901181E-003,-8.1913589E-003, 1.1256321E+002
 4.1000906E+002, 9.9292320E+001, 0.0000000E+000,-5.5936129E+001,-5.4115849E+000,-3.9042971E+001,-2.9494701E-001, 2.6965056E-003, 0.0000000E+000,-1.7081332E+000,-1.3906155E+000, 1.1655471E-002, 2.3569366E-003,-8.3056921E-003, 1.1290492E+002
 4.2001157E+002, 9.7729786E+001, 0.0000000E+000,-5.5322196E+001,-5.4086464E+000,-3.8602241E+001,-2.9370023E-001,-4.6772860E-002, 0.0000000E+000,-2.2674275E+000,-1.9437703E+000, 1.3100336E-002, 2.3237289E-003,-8.4542175E-003, 1.0904484E+002
 4.3000702E+002, 9.6400996E+001, 0.0000000E+000,-5.4789665E+001,-5.3011534E+000,-3.8261394E+001,-2.8838514E-001,-6.8705223E-002, 0.0000000E+000,-2.6221817E+000,-2.3083062E+000, 1.4158516E-002, 2.2905466E-003,-8.5749855E-003, 1.0328845E+002
 4.4000217E+002, 9.4925158E+001, 0.0000000E+000,-5.4115515E+001,-5.3006201E+000,-3.7929454E+001,-2.8656521E-001, 3.2545274E-003, 0.0000000E+000,-3.0187934E+000,-2.7037414E+000, 1.6308551E-002, 2.2573634E-003,-8.6664976E-003, 1.0354445E+002
 4.5001135E+002, 9.3542884E+001, 0.0000000E+000,-5.3549041E+001,-5.1368675E+000,-3.7486692E+001,-2.8210508E-001,-1.8856130E-002, 0.0000000E+000,-3.2348668E+000,-2.9306777E+000, 1.6965908E-002, 2.2241687E-003,-8.8158414E-003, 1.0199446E+002
 4.6000446E+002, 9.2207264E+001, 0.0000000E+000,-5.2918517E+001,-5.2239812E+000,-3.7203899E+001,-2.7943741E-001,-2.8911391E-002, 0.0000000E+000,-3.7526317E+000,-3.4474821E+000, 1.8651827E-002, 2.1909829E-003,-8.9418778E-003, 9.9486994E+001
 4.7000281E+002, 9.0794877E+001, 0.0000000E+000,-5.2248796E+001,-5.0512386E+000,-3.6335404E+001,-2.7410991E-001,-8.6334500E-004, 0.0000000E+000,-3.4241606E+000,-3.1155346E+000, 1.8115724E-002, 2.1578079E-003,-9.0907199E-003, 9.9441228E+001
 4.8000427E+002, 8.9244118E+001, 0.0000000E+000,-5.1638669E+001,-5.1462060E+000,-3.6013058E+001,-2.7119630E-001,-7.3143613E-002, 0.0000000E+000,-4.1884523E+000,-3.8981547E+000, 1.9829938E-002, 2.1246235E-003,-9.1744520E-003, 9.3430687E+001
 4.9000812E+002, 8.8038722E+001, 0.0000000E+000,-5.0983482E+001,-5.0778633E+000,-3.5835102E+001,-2.6840772E-001, 3.5614397E-003, 0.0000000E+000,-4.4100110E+000,-4.1225710E+000, 2.1645372E-002, 2.0914321E-003,-9.2970216E-003, 9.3703062E+001
 5.0000073E+002, 8.7001045E+001, 0.0000000E+000,-5.0366497E+001,-5.1965710E+000,-3.5388710E+001,-2.6416687E-001,-1.2489517E-002, 0.0000000E+000,-4.5115384E+000,-4.2273891E+000, 2.1914950E-002, 2.0658227E-003,-9.4658984E-003, 9.2777434E+001
 5.1000528E+002, 8.6288138E+001, 0.0000000E+000,-4.9836422E+001,-4.9802566E+000,-3.4670504E+001,-2.6274591E-001, 7.3718991E-002, 0.0000000E+000,-3.6830528E+000,-3.3880718E+000, 2.0493355E-002, 2.0513909E-003,-9.6237342E-003, 9.8842185E+001
 5.2001355E+002, 8.5863225E+001, 0.0000000E+000,-4.9332351E+001,-4.9858838E+000,-3.4356378E+001,-2.6145996E-001, 4.6502676E-002, 0.0000000E+000,-3.3211638E+000,-3.0263450E+000, 1.9069788E-002, 2.0370439E-003,-9.7313041E-003, 1.0274058E+002
 5.3000024E+002, 8.4932379E+001, 0.0000000E+000,-4.8864468E+001,-5.0512565E+000,-3.4246654E+001,-2.6048229E-001,-8.6622891E-002, 0.0000000E+000,-3.8714608E+000,-3.5771042E+000, 1.9440650E-002, 2.0227132E-003,-9.8690938E-003, 9.5523913E+001
 5.4000995E+002, 8.4574462E+001, 0.0000000E+000,-4.8444556E+001,-4.9542798E+000,-3.3980415E+001,-2.5682155E-001, 4.5470568E-002, 0.0000000E+000,-3.3078877E+000,-3.0161391E+000, 1.9360175E-002, 2.0083790E-003,-1.0006860E-002, 9.9324399E+001
 5.5000604E+002, 8.3890200E+001, 0.0000000E+000,-4.7985047E+001,-4.9523558E+000,-3.3708198E+001,-2.5627950E-001, 4.8964714E-003, 0.0000000E+000,-3.3009234E+000,-3.0067840E+000, 1.8988020E-002, 1.9940407E-003,-1.0180559E-002, 9.9762307E+001
 5.6000372E+002, 8.3345552E+001, 0.0000000E+000,-4.7625706E+001,-4.9477258E+000,-3.3158760E+001,-2.5280147E-001, 3.0190527E-003, 0.0000000E+000,-2.9269561E+000,-2.6364227E+000, 1.7969765E-002, 1.9797094E-003,-1.0324210E-002, 1.0000901E+002
 5.7000232E+002, 8.2740973E+001, 0.0000000E+000,-4.7206613E+001,-4.9136558E+000,-3.3098933E+001,-2.5319803E-001, 2.6683696E-002, 0.0000000E+000,-2.9995070E+000,-2.7047434E+000, 1.8532215E-002, 1.9653658E-003,-1.0444901E-002, 1.0231425E+002
 5.8000214E+002, 8.2185728E+001, 0.0000000E+000,-4.6847435E+001,-4.9327246E+000,-3.3004796E+001,-2.5097277E-001,-4.3856863E-003, 0.0000000E+000,-3.1447542E+000,-2.8545854E+000, 1.8880259E-002, 1.9543718E-003,-1.0583704E-002, 1.0186190E+002
 5.9000061E+002, 8.2356918E+001, 0.0000000E+000,-4.6605606E+001,-4.9211876E+000,-3.2567601E+001,-2.5314123E-001, 8.1334593E-002, 0.0000000E+000,-2.2108953E+000,-1.9092828E+000, 1.6939614E-002, 1.9573759E-003,-1.0749106E-002, 1.0864754E+002
 6.0000189E+002, 8.2509843E+001, 0.0000000E+000,-4.6362502E+001,-4.8844530E+000,-3.2163054E+001,-2.5291354E-001, 6.2364813E-002, 0.0000000E+000,-1.3934195E+000,-1.0907151E+000, 1.4330297E-002, 1.9619382E-003,-1.0909765E-002, 1.1391718E+002
 6.1001251E+002, 8.2680267E+001, 0.0000000E+000,-4.6293486E+001,-4.9327352E+000,-3.1949923E+001,-2.5246436E-001, 5.0154438E-002, 0.0000000E+000,-1.0134819E+000,-6.9818712E-001, 1.3058501E-002, 1.9665070E-003,-1.1065213E-002, 1.1810114E+002
 6.2000012E+002, 8.2895118E+001, 0.0000000E+000,-4.6145463E+001,-4.9292368E+000,-3.2290761E+001,-2.5220222E-001, 1.0286834E-002, 0.0000000E+000,-1.0214230E+000,-7.1225850E-001, 1.2790576E-002, 1.9710704E-003,-1.1202097E-002, 1.1890698E+002
 6.3000360E+002, 8.3055707E+001, 0.0000000E+000,-4.6092552E+001,-4.9923694E+000,-3.2165430E+001,-2.5259534E-001, 7.4896781E-003, 0.0000000E+000,-7.3845289E-001,-4.3974989E-001, 1.2060158E-002, 1.9756345E-003,-1.1387984E-002, 1.1963346E+002
 6.4000696E+002, 8.3335580E+001, 0.0000000E+000,-4.6064198E+001,-5.0226723E+000,-3.2204269E+001,-2.5293003E-001, 3.5172873E-002, 0.0000000E+000,-4.9223875E-001,-1.7331612E-001, 1.1636243E-002, 1.9802018E-003,-1.1556533E-002, 1.2250566E+002
 6.5001074E+002, 8.3458710E+001, 0.0000000E+000,-4.6023529E+001,-5.0303807E+000,-3.1688589E+001,-2.5538486E-001, 3.7916851E-002, 0.0000000E+000, 1.8460081E-001, 4.9874405E-001, 9.6666870E-003, 1.9847682E-003,-1.1714707E-002, 1.2579626E+002
 6.6000818E+002, 8.3769777E+001, 0.0000000E+000,-4.6012603E+001,-4.9988450E+000,-3.1946480E+001,-2.5473428E-001, 2.8330073E-002, 0.0000000E+000, 2.6774172E-001, 5.8544538E-001, 9.3247107E-003, 1.9893326E-003,-1.1775773E-002, 1.2817564E+002
 6.7000623E+002, 8.3953792E+001, 0.0000000E+000,-4.6067123E+001,-4.9539516E+000,-3.1342377E+001,-2.5571021E-001, 6.3986221E-002, 0.0000000E+000, 1.0607511E+000, 1.3986162E+000, 7.3521694E-003, 1.9938962E-003,-1.1891575E-002, 1.3346088E+002
 6.8001233E+002, 8.4123679E+001, 0.0000000E+000,-4.6106712E+001,-4.9691663E+000,-3.1463640E+001,-2.5721889E-001,-2.2000123E-002, 0.0000000E+000, 9.8057865E-001, 1.3049419E+000, 6.7068977E-003, 1.9984618E-003,-1.1976419E-002, 1.3172346E+002
 6.9000262E+002, 8.4289881E+001, 0.0000000E+000,-4.6167973E+001,-4.9977978E+000,-3.1839311E+001,-2.5780028E-001, 3.1452973E-003, 0.0000000E+000, 7.0300154E-001, 1.0301450E+000, 7.9151561E-003, 2.0030261E-003,-1.2071858E-002, 1.3199296E+002
 7.0000403E+002, 8.4528928E+001, 0.0000000E+000,-4.6242599E+001,-4.9890055E+000,-3.1632332E+001,-2.5615885E-001, 3.9716104E-002, 0.0000000E+000, 1.1223893E+000, 1.4485491E+000, 7.2463890E-003, 2.0075897E-003,-1.2257337E-002, 1.3531153E+002
 7.1001166E+002, 8.4624466E+001, 0.0000000E+000,-4.6288378E+001,-5.0746957E+000,-3.2180126E+001,-2.5717668E-001,-7.7893625E-002, 0.0000000E+000, 4.2509831E-001, 7.4619679E-001, 8.1953738E-003, 2.0121589E-003,-1.2353435E-002, 1.2875043E+002
 7.2000275E+002, 8.4901243E+001, 0.0000000E+000,-4.6364965E+001,-5.0812557E+000,-3.1683358E+001,-2.5899896E-001, 6.8067235E-002, 0.0000000E+000, 1.2588344E+000, 1.5807325E+000, 7.3612363E-003, 2.0167216E-003,-1.2517226E-002, 1.3455525E+002
 7.3000806E+002, 8.5017378E+001, 0.0000000E+000,-4.6398224E+001,-5.0942667E+000,-3.1872366E+001,-2.5931913E-001, 3.7810721E-003, 0.0000000E+000, 1.0646962E+000, 1.3969824E+000, 7.3406209E-003, 2.0212850E-003,-1.2618861E-002, 1.3483763E+002
 7.4000946E+002, 8.5161796E+001, 0.0000000E+000,-4.6498920E+001,-5.1972885E+000,-3.1404868E+001,-2.5957463E-001, 2.2648873E-002, 0.0000000E+000, 1.4923285E+000, 1.8237935E+000, 6.3378644E-003, 2.0258513E-003,-1.2782040E-002, 1.3673897E+002
 7.5001147E+002, 8.5542365E+001, 0.0000000E+000,-4.6640548E+001,-5.0570461E+000,-3.1720683E+001,-2.5910843E-001, 2.5379986E-002, 0.0000000E+000, 1.5553795E+000, 1.8903593E+000, 6.2208344E-003, 2.0304165E-003,-1.2871115E-002, 1.3884755E+002
 7.6000348E+002, 8.5540244E+001, 0.0000000E+000,-4.6681488E+001,-5.0882572E+000,-3.1935110E+001,-2.6136430E-001,-6.3276411E-002, 0.0000000E+000, 1.1870343E+000, 1.5107479E+000, 6.5771044E-003, 2.0349802E-003,-1.2995772E-002, 1.3356228E+002
 7.7000073E+002, 8.5854901E+001, 0.0000000E+000,-4.6769446E+001,-5.0938970E+000,-3.1877192E+001,-2.6027279E-001, 1.4515153E-002, 0.0000000E+000, 1.5417233E+000, 1.8686084E+000, 6.4278681E-003, 2.0395441E-003,-1.3125180E-002, 1.3481445E+002
 7.8001355E+002, 8.5989648E+001, 0.0000000E+000,-4.6875180E+001,-5.1118941E+000,-3.2102531E+001,-2.6095157E-001,-2.8384248E-003, 0.0000000E+000, 1.3032353E+000, 1.6362531E+000, 7.0283749E-003, 2.0441114E-003,-1.3241856E-002, 1.3447074E+002
 7.9000024E+002, 8.6205164E+001, 0.0000000E+000,-4.7039627E+001,-5.0925966E+000,-3.1647182E+001,-2.6141016E-001,-8.1101402E-003, 0.0000000E+000, 1.8234430E+000, 2.1562387E+000, 5.5079338E-003, 2.0486773E-003,-1.3412065E-002, 1.3383157E+002
 8.0001031E+002, 8.6403215E+001, 0.0000000E+000,-4.7111318E+001,-5.0783426E+000,-3.1739538E+001,-2.6311540E-001, 4.0034739E-002, 0.0000000E+000, 1.9112212E+000, 2.2509347E+000, 5.8796306E-003, 2.0532408E-003,-1.3495038E-002, 1.3721618E+002
 8.1000085E+002, 8.6589176E+001, 0.0000000E+000,-4.7272350E+001,-5.1244290E+000,-3.2063316E+001,-2.6273263E-001,-2.7566313E-002, 0.0000000E+000, 1.5108563E+000, 1.8387816E+000, 6.5666908E-003, 2.0578039E-003,-1.3598120E-002, 1.3489681E+002
 8.2001318E+002, 8.6723069E+001, 0.0000000E+000,-4.7333209E+001,-5.1263066E+000,-3.2035129E+001,-2.6356064E-001, 9.9428744E-003, 0.0000000E+000, 1.6415749E+000, 1.9748068E+000, 6.5849418E-003, 2.0623693E-003,-1.3728648E-002, 1.3576812E+002
 8.3000610E+002, 8.7015512E+001, 0.0000000E+000,-4.7503436E+001,-5.2300544E+000,-3.2264673E+001,-2.6361465E-001, 1.9831750E-002, 0.0000000E+000, 1.4471030E+000, 1.7735665E+000, 7.5145987E-003, 2.0669361E-003,-1.3852770E-002, 1.3744078E+002
 8.4000732E+002, 8.7065841E+001, 0.0000000E+000,-4.7595601E+001,-5.2502749E+000,-3.2090711E+001,-2.6465741E-001,-1.4284978E-002, 0.0000000E+000, 1.5167062E+000, 1.8503107E+000, 6.9634209E-003, 2.0715012E-003,-1.3976133E-002, 1.3623786E+002
 8.5000140E+002, 8.7317511E+001, 0.0000000E+000,-4.7710804E+001,-5.2524025E+000,-3.2092555E+001,-2.6580739E-001, 1.6028721E-002, 0.0000000E+000, 1.6803138E+000, 2.0119718E+000, 6.8765528E-003, 2.0760644E-003,-1.4044732E-002, 1.3764053E+002
 8.6000867E+002, 8.7566419E+001, 0.0000000E+000,-4.7866079E+001,-5.1984201E+000,-3.2204239E+001,-2.6682699E-001,-8.8917302E-003, 0.0000000E+000, 1.6734957E+000, 2.0219619E+000, 6.7019385E-003, 2.0806293E-003,-1.4186152E-002, 1.3680730E+002
 8.7000391E+002, 8.7659939E+001, 0.0000000E+000,-4.7941483E+001,-5.3231041E+000,-3.2095714E+001,-2.6679906E-001, 8.5345747E-003, 0.0000000E+000, 1.6994367E+000, 2.0413732E+000, 6.9884579E-003, 2.0851939E-003,-1.4268198E-002, 1.3746728E+002
 8.8001379E+002, 8.7912327E+001, 0.0000000E+000,-4.8092227E+001,-5.2823827E+000,-3.1943097E+001,-2.6811513E-001, 1.8697292E-002, 0.0000000E+000, 2.0086284E+000, 2.3452032E+000, 6.1538676E-003, 2.0897592E-003,-1.4414336E-002, 1.3912497E+002
 8.9000592E+002, 8.8274660E+001, 0.0000000E+000,-4.8273376E+001,-5.2121090E+000,-3.2239605E+001,-2.6745122E-001, 4.1383685E-003, 0.0000000E+000, 1.9356810E+000, 2.2862563E+000, 6.4386771E-003, 2.0943237E-003,-1.4500842E-002, 1.3934760E+002
 9.0000232E+002, 8.8274973E+001, 0.0000000E+000,-4.8321489E+001,-5.3024258E+000,-3.2350962E+001,-2.6845952E-001,-2.0904615E-002, 0.0000000E+000, 1.6749447E+000, 2.0107329E+000, 7.0243001E-003, 2.0988905E-003,-1.4620395E-002, 1.3771127E+002
