s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 9.0006084E+001,-2.1071616E-001, 1.1537094E-001,-2.4399787E-001, 1.1283646E-001, 3.1242417E+001, 3.2733066E+001, 3.3244999E+001, 3.4179008E+001, 3.4952440E+001, 3.6647446E+001, 3.9368186E+001, 4.7411523E+001, 5.4200288E+001, 6.6479433E+001, 7.1505384E+001, 7.5692113E+001, 8.1621385E+001, 8.6436950E+001, 8.6794661E+001, 1.0114494E+002, 1.0114494E+002, 1.1479851E+002, 2.7472298E+001, 2.7534126E+001, 2.8132467E+001, 2.8182400E+001, 2.8177850E+001, 2.6975322E+001, 2.8145867E+001, 2.7785461E+001, 6.5711917E+001, 2.9472008E+001, 6.0690799E-001, 6.5435838E-001, 8.7787563E-001, 8.7871952E-001, 5.8973266E-001, 6.0448339E-001, 5.6571936E-001, 4.8923345E-001, 9.5847897E-001, 4.3088812E-001, 9.5210181E-001, 7.7192375E-001, 6.7976918E-001, 1.3792445E+000, 1.4442357E+000, 4.9018206E-003, 1.4028791E-005, 1.9913847E-001, 4.3573336E-004, 1.5816184E-007, 2.0661220E-001, 4.0125471E-004, 5.1078272E-008, 2.0667006E-001, 1.9613965E+003
 1.0000628E+002,-2.2999340E-001, 1.2539503E-001,-2.6384514E-001, 1.1643301E-001, 3.3164045E+001, 3.4792743E+001, 3.6050667E+001, 3.7989877E+001, 3.9823070E+001, 4.5224831E+001, 5.2075666E+001, 6.4245732E+001, 7.1974358E+001, 7.9615332E+001, 8.2805167E+001, 8.7516284E+001, 9.3321192E+001, 1.0151127E+002, 1.0496101E+002, 1.1934993E+002, 1.1934993E+002, 1.3511275E+002, 2.7862945E+001, 2.8074870E+001, 2.8972483E+001, 2.9065478E+001, 2.9091010E+001, 2.7506768E+001, 2.9003968E+001, 2.8570395E+001, 7.7775968E+001, 3.0374678E+001, 6.8985785E-001, 8.0819624E-001, 1.1051874E+000, 1.1242133E+000, 6.6668883E-001, 6.9396756E-001, 6.8666760E-001, 6.2350751E-001, 1.1877832E+000, 5.8721299E-001, 1.1451989E+000, 1.0025550E+000, 8.2882996E-001, 1.6965703E+000, 1.6074936E+000, 6.4553658E-003, 1.8853741E-005, 1.9653865E-001, 4.6895412E-004, 2.6133777E-007, 2.0655661E-001, 4.4598452E-004, 1.8999866E-007, 2.0659520E-001, 2.2666466E+003
 1.1000246E+002,-2.3520075E-001, 1.2826772E-001,-2.6473410E-001, 1.1591567E-001, 3.4193423E+001, 3.7578542E+001, 3.9886328E+001, 4.2912990E+001, 4.6160682E+001, 5.6483469E+001, 6.8458719E+001, 8.0627885E+001, 8.9084156E+001, 9.5498272E+001, 1.0024793E+002, 1.0849171E+002, 1.1138885E+002, 1.1475040E+002, 1.1843447E+002, 1.3324093E+002, 1.3324093E+002, 1.5156241E+002, 2.8278443E+001, 2.8703149E+001, 2.9904667E+001, 3.0061724E+001, 3.0078990E+001, 2.8121479E+001, 3.0034284E+001, 2.9364390E+001, 8.9041638E+001, 3.1247501E+001, 7.7269621E-001, 9.6726912E-001, 1.3227299E+000, 1.3646479E+000, 7.3501777E-001, 7.7602877E-001, 8.1370185E-001, 7.6408715E-001, 1.4213936E+000, 7.4537143E-001, 1.4513970E+000, 1.1747056E+000, 9.8044833E-001, 2.0230322E+000, 1.7464009E+000, 7.7901024E-003, 2.2999123E-005, 1.9430501E-001, 5.0446228E-004, 3.7161799E-007, 2.0649717E-001, 5.1227711E-004, 3.9588806E-007, 2.0648426E-001, 2.3170216E+003
 1.2000291E+002,-2.2533350E-001, 1.2609248E-001,-2.4652666E-001, 1.0886099E-001, 3.6237693E+001, 4.0875156E+001, 4.3243392E+001, 4.8505735E+001, 5.6673557E+001, 7.6913418E+001, 8.5198190E+001, 9.7754012E+001, 1.0553847E+002, 1.1076301E+002, 1.1375008E+002, 1.1823239E+002, 1.2490829E+002, 1.3048400E+002, 1.3228640E+002, 1.5305459E+002, 1.5305459E+002, 1.6703126E+002, 2.8657846E+001, 2.9359814E+001, 3.0798841E+001, 3.1077961E+001, 3.1111161E+001, 2.8775058E+001, 3.1120674E+001, 3.0321302E+001, 9.7871865E+001, 3.2017867E+001, 8.2078155E-001, 1.0913066E+000, 1.4688975E+000, 1.5670763E+000, 7.6836896E-001, 8.1874258E-001, 9.0759304E-001, 8.8572158E-001, 1.6503221E+000, 8.9049919E-001, 1.6441750E+000, 1.4148285E+000, 1.0982622E+000, 2.1191665E+000, 1.8195748E+000, 9.5944095E-003, 2.8602882E-005, 1.9128555E-001, 5.3467830E-004, 4.6546191E-007, 2.0644661E-001, 6.1325618E-004, 7.0950559E-007, 2.0631528E-001, 2.0909305E+003
 1.3000716E+002,-2.0243154E-001, 1.1781603E-001,-2.1493881E-001, 9.9114344E-002, 3.8018288E+001, 4.3250662E+001, 4.6536233E+001, 5.8254054E+001, 7.1718785E+001, 9.0736722E+001, 9.9482578E+001, 1.1256267E+002, 1.1571306E+002, 1.2206297E+002, 1.2430667E+002, 1.3349810E+002, 1.3824549E+002, 1.4184166E+002, 1.4226554E+002, 1.6379796E+002, 1.6379796E+002, 1.7406916E+002, 2.9006490E+001, 3.0085647E+001, 3.1763180E+001, 3.2121556E+001, 3.2146239E+001, 2.9485261E+001, 3.2135686E+001, 3.1236245E+001, 1.0620883E+002, 3.2779736E+001, 8.4486094E-001, 1.2360417E+000, 1.6713838E+000, 1.7646200E+000, 7.8530992E-001, 8.6854438E-001, 1.0216689E+000, 1.0062998E+000, 1.8141700E+000, 1.0441527E+000, 1.8134950E+000, 1.5705837E+000, 1.2399092E+000, 2.3326089E+000, 1.9079189E+000, 1.1005328E-002, 3.2984867E-005, 1.8892441E-001, 5.9099292E-004, 6.4036220E-007, 2.0635234E-001, 1.1105060E-003, 2.2538480E-006, 2.0548314E-001, 1.6872132E+003
 1.4000094E+002,-1.7557101E-001, 1.0792350E-001,-1.7857377E-001, 8.8964181E-002, 3.9527102E+001, 4.6143966E+001, 5.1753517E+001, 7.1679662E+001, 8.7527714E+001, 1.0077468E+002, 1.1221573E+002, 1.2216896E+002, 1.2714211E+002, 1.3115650E+002, 1.3309585E+002, 1.4141324E+002, 1.4635454E+002, 1.4811337E+002, 1.5003636E+002, 1.6801898E+002, 1.6801898E+002, 1.8338038E+002, 2.9341927E+001, 3.0867892E+001, 3.2677490E+001, 3.3102823E+001, 3.3197329E+001, 3.0212215E+001, 3.3216962E+001, 3.2172919E+001, 1.1510632E+002, 3.3482079E+001, 8.8381297E-001, 1.4150281E+000, 1.7895531E+000, 1.8959245E+000, 8.1164379E-001, 9.4129965E-001, 1.1075374E+000, 1.1080625E+000, 1.9839258E+000, 1.1740684E+000, 2.0193513E+000, 1.7210734E+000, 1.3682940E+000, 2.5775192E+000, 1.9584767E+000, 1.1983949E-002, 3.6024237E-005, 1.8728671E-001, 6.8009654E-004, 9.1709746E-007, 2.0620321E-001, 2.0613734E-003, 5.2070212E-006, 2.0389189E-001, 1.2777233E+003
 1.5000812E+002,-1.4684225E-001, 9.8413529E-002,-1.4396917E-001, 7.9851871E-002, 4.1333168E+001, 4.9000722E+001, 5.8171917E+001, 8.4717003E+001, 9.8942031E+001, 1.1276249E+002, 1.2310334E+002, 1.3002094E+002, 1.3305651E+002, 1.3589816E+002, 1.3878007E+002, 1.4698007E+002, 1.5410630E+002, 1.5761696E+002, 1.5980126E+002, 1.7960304E+002, 1.7960304E+002, 1.9642579E+002, 2.9671599E+001, 3.1787582E+001, 3.3620521E+001, 3.4110208E+001, 3.4209441E+001, 3.0939445E+001, 3.4280896E+001, 3.3089382E+001, 1.2246114E+002, 3.4116004E+001, 9.0666565E-001, 1.5778700E+000, 1.9274515E+000, 2.0554786E+000, 8.1871460E-001, 1.0135964E+000, 1.2045650E+000, 1.2227210E+000, 2.1081418E+000, 1.2760652E+000, 2.1560884E+000, 1.8573104E+000, 1.4764455E+000, 2.6741346E+000, 1.9700504E+000, 1.2867976E-002, 3.8769820E-005, 1.8580731E-001, 7.9587411E-004, 1.2766757E-006, 2.0600946E-001, 3.5573076E-003, 9.8530455E-006, 2.0138848E-001, 9.3364855E+002
 1.6000046E+002,-1.2025998E-001, 9.1056185E-002,-1.1365079E-001, 7.2238418E-002, 4.2824670E+001, 5.2951545E+001, 6.6720259E+001, 9.8041810E+001, 1.1076913E+002, 1.2178354E+002, 1.2850405E+002, 1.3531888E+002, 1.3961254E+002, 1.4234332E+002, 1.4509830E+002, 1.4966529E+002, 1.5743276E+002, 1.6373097E+002, 1.6783344E+002, 1.8427106E+002, 1.8427106E+002, 2.0222840E+002, 2.9982069E+001, 3.2426382E+001, 3.4583886E+001, 3.5196312E+001, 3.5221792E+001, 3.1591702E+001, 3.5275164E+001, 3.4013290E+001, 1.2991684E+002, 3.4759178E+001, 9.2745774E-001, 1.5562687E+000, 2.0742244E+000, 2.2240505E+000, 8.2511502E-001, 1.0545387E+000, 1.3078431E+000, 1.3447120E+000, 2.2851719E+000, 1.3568017E+000, 2.2725218E+000, 1.9898287E+000, 1.5927141E+000, 2.8699488E+000, 2.0459944E+000, 1.4330357E-002, 4.3311635E-005, 1.8336006E-001, 9.9308457E-004, 1.8891659E-006, 2.0567937E-001, 6.0220208E-003, 1.7507872E-005, 1.9726385E-001, 6.7964494E+002
 1.7000021E+002,-1.0060793E-001, 8.6851457E-002,-9.2657073E-002, 6.7172413E-002, 4.5193877E+001, 5.5613066E+001, 7.3838297E+001, 1.0755536E+002, 1.1659152E+002, 1.2745673E+002, 1.3510691E+002, 1.4407123E+002, 1.4684116E+002, 1.4922549E+002, 1.4915877E+002, 1.5618067E+002, 1.6158234E+002, 1.6696735E+002, 1.6986748E+002, 1.8905844E+002, 1.8905844E+002, 2.0685784E+002, 3.0292464E+001, 3.3275401E+001, 3.5429662E+001, 3.6103778E+001, 3.6167196E+001, 3.2272999E+001, 3.6320528E+001, 3.4891675E+001, 1.3651102E+002, 3.5421021E+001, 9.5387755E-001, 1.7968449E+000, 2.1381698E+000, 2.2781223E+000, 8.2414255E-001, 1.1449884E+000, 1.3704764E+000, 1.3999741E+000, 2.3424859E+000, 1.4411624E+000, 2.4146052E+000, 2.0995176E+000, 1.7035849E+000, 2.9777830E+000, 2.1033876E+000, 1.5640480E-002, 4.7380573E-005, 1.8116760E-001, 1.0507756E-003, 2.0683407E-006, 2.0558286E-001, 8.2562321E-003, 2.4446814E-005, 1.9352495E-001, 5.3181410E+002
 1.8000945E+002,-8.3103928E-002, 8.3024897E-002,-7.4866219E-002, 6.3836754E-002, 4.7540806E+001, 6.3280745E+001, 8.5282281E+001, 1.1381412E+002, 1.2380606E+002, 1.3278211E+002, 1.4141215E+002, 1.4897055E+002, 1.5062589E+002, 1.5494034E+002, 1.5670297E+002, 1.6383057E+002, 1.7043736E+002, 1.7459641E+002, 1.7642912E+002, 2.0453367E+002, 2.0453367E+002, 2.1993328E+002, 3.0586901E+001, 3.4128089E+001, 3.6381117E+001, 3.7145928E+001, 3.7184932E+001, 3.2970139E+001, 3.7257090E+001, 3.5834437E+001, 1.4185557E+002, 3.6027274E+001, 9.6105441E-001, 1.8602972E+000, 2.3088848E+000, 2.4797783E+000, 8.0739327E-001, 1.1928298E+000, 1.4833451E+000, 1.5396274E+000, 2.5100352E+000, 1.5392523E+000, 2.4876237E+000, 2.2367354E+000, 1.7869521E+000, 3.1006740E+000, 2.1495386E+000, 1.6675800E-002, 5.0596035E-005, 1.7943502E-001, 1.3872916E-003, 3.1134814E-006, 2.0501969E-001, 1.1281795E-002, 3.3843508E-005, 1.8846175E-001, 4.2614685E+002
 1.9000074E+002,-6.1708335E-002, 7.9667753E-002,-5.4620493E-002, 6.0389430E-002, 4.9085567E+001, 6.8799676E+001, 9.6716826E+001, 1.1878442E+002, 1.2810526E+002, 1.3849295E+002, 1.4474886E+002, 1.5362337E+002, 1.5682075E+002, 1.6080109E+002, 1.6215588E+002, 1.6616843E+002, 1.7163148E+002, 1.7816786E+002, 1.8403960E+002, 2.0357980E+002, 2.0357980E+002, 2.2038724E+002, 3.0888662E+001, 3.4850446E+001, 3.7338567E+001, 3.8156825E+001, 3.8208403E+001, 3.3649875E+001, 3.8244120E+001, 3.6688806E+001, 1.4717094E+002, 3.6574248E+001, 9.7780045E-001, 1.9196291E+000, 2.4079939E+000, 2.5738054E+000, 8.0123400E-001, 1.2507797E+000, 1.5538859E+000, 1.6115452E+000, 2.6310239E+000, 1.6224472E+000, 2.6237584E+000, 2.2948944E+000, 1.8755134E+000, 3.1834027E+000, 2.1307731E+000, 1.7876722E-002, 5.4325822E-005, 1.7742531E-001, 1.9937275E-003, 4.9969304E-006, 2.0400483E-001, 1.3356005E-002, 4.0285522E-005, 1.8499061E-001, 3.2893442E+002
 2.0000473E+002,-3.8408534E-002, 7.6780834E-002,-3.3474715E-002, 5.7980776E-002, 5.0071889E+001, 7.4799374E+001, 1.0371875E+002, 1.2522481E+002, 1.3318472E+002, 1.4296918E+002, 1.4889524E+002, 1.5521741E+002, 1.5852091E+002, 1.6302921E+002, 1.6706864E+002, 1.7110031E+002, 1.7327131E+002, 1.7798697E+002, 1.8313265E+002, 2.1307502E+002, 2.1307502E+002, 2.2678768E+002, 3.1211291E+001, 3.5599423E+001, 3.8198815E+001, 3.9052131E+001, 3.9136681E+001, 3.4272033E+001, 3.9207894E+001, 3.7549820E+001, 1.5217027E+002, 3.7026872E+001, 1.0387542E+000, 2.0179394E+000, 2.4651515E+000, 2.6075413E+000, 7.9986550E-001, 1.3082311E+000, 1.6080978E+000, 1.6667606E+000, 2.6806296E+000, 1.6528969E+000, 2.6907681E+000, 2.3837106E+000, 1.9609066E+000, 3.3017959E+000, 2.0988330E+000, 1.8872620E-002, 5.7418849E-005, 1.7575870E-001, 2.8577245E-003, 7.6803045E-006, 2.0255893E-001, 1.4695503E-002, 4.4445694E-005, 1.8274899E-001, 2.5774951E+002
 2.1000406E+002,-1.4540008E-002, 7.5644230E-002,-1.1901853E-002, 5.6571512E-002, 5.2086255E+001, 8.0303058E+001, 1.0685537E+002, 1.2913832E+002, 1.3723143E+002, 1.4620258E+002, 1.5047749E+002, 1.5781066E+002, 1.6306058E+002, 1.6659552E+002, 1.6998501E+002, 1.7426412E+002, 1.7883373E+002, 1.8293046E+002, 1.9055031E+002, 2.1297034E+002, 2.1297034E+002, 2.2217782E+002, 3.1589808E+001, 3.6378367E+001, 3.9021079E+001, 3.9950491E+001, 3.9966821E+001, 3.4931370E+001, 4.0045473E+001, 3.8384441E+001, 1.5709011E+002, 3.7518321E+001, 1.0681192E+000, 2.1030846E+000, 2.5322324E+000, 2.7139608E+000, 8.0990664E-001, 1.3517931E+000, 1.6619483E+000, 1.7330732E+000, 2.6981350E+000, 1.7426219E+000, 2.7423124E+000, 2.4631589E+000, 2.0243029E+000, 3.4607096E+000, 2.1437751E+000, 2.0144398E-002, 6.1368697E-005, 1.7363041E-001, 3.8404866E-003, 1.0732535E-005, 2.0091435E-001, 1.4733220E-002, 4.4562834E-005, 1.8268588E-001, 2.2315346E+002
