s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
 9.0001915E+001, 2.1384173E+002,-5.6203263E+001,-2.0246498E+001,-2.6797822E+001,-6.2566833E-001, 7.9523461E-001, 0.0000000E+000, 1.1047949E+002, 1.1076371E+002, 5.1315184E-003, 5.1315184E-003, 3.6951419E+002
 1.0000720E+002, 2.5182090E+002,-6.8966701E+001,-2.8185053E+001,-3.5932487E+001,-7.1049246E-001, 4.3427063E-001, 0.0000000E+000, 1.1807998E+002, 1.1846043E+002, 6.0168070E-003, 6.0168070E-003, 4.0538582E+002
 1.1001041E+002, 2.6431991E+002,-7.7991538E+001,-3.2167080E+001,-4.4280342E+001,-7.4116951E-001,-8.7890563E-001, 0.0000000E+000, 1.0783591E+002, 1.0826087E+002, 6.3102639E-003, 6.3102639E-003, 3.3155855E+002
 1.2000021E+002, 2.6599963E+002,-8.5543036E+001,-3.2477118E+001,-5.1003024E+001,-7.4232172E-001,-6.9572588E-001, 0.0000000E+000, 9.5104915E+001, 9.5538406E+001, 6.3119831E-003, 6.3119831E-003, 2.7332398E+002
 1.3000716E+002, 2.6308178E+002,-9.1516823E+001,-3.0946778E+001,-5.7290143E+001,-7.4156282E-001,-5.4383759E-001, 0.0000000E+000, 8.1504703E+001, 8.2042636E+001, 6.2782878E-003, 6.2782878E-003, 2.2665630E+002
 1.4000877E+002, 2.6233571E+002,-9.7304718E+001,-2.9333977E+001,-6.1909103E+001,-7.4101792E-001,-3.7822019E-001, 0.0000000E+000, 7.2191774E+001, 7.2668669E+001, 6.2445774E-003, 6.2445774E-003, 1.9501459E+002
 1.5000458E+002, 2.6127875E+002,-1.0279387E+002,-2.7047838E+001,-6.6699875E+001,-7.3279790E-001, 2.5828054E-001, 0.0000000E+000, 6.3721633E+001, 6.4262656E+001, 6.2108871E-003, 6.2108871E-003, 2.1606628E+002
 1.6000555E+002, 2.5911132E+002,-1.0705613E+002,-2.6024180E+001,-7.1055591E+001,-7.3431473E-001, 5.9395992E-002, 0.0000000E+000, 5.3686785E+001, 5.4300501E+001, 6.1771912E-003, 6.1771912E-003, 2.1960030E+002
 1.7000610E+002, 2.5828967E+002,-1.1100177E+002,-2.5034499E+001,-7.6146319E+001,-7.2810674E-001,-3.6590300E-001, 0.0000000E+000, 4.4447920E+001, 4.5013075E+001, 6.1434768E-003, 6.1434768E-003, 1.8839672E+002
 1.8000026E+002, 2.5761155E+002,-1.1423098E+002,-2.5248220E+001,-7.9317069E+001,-7.2488507E-001, 5.3210748E-002, 0.0000000E+000, 3.7599059E+001, 3.8143606E+001, 6.1100542E-003, 6.1100542E-003, 1.9226281E+002
 1.9000383E+002, 2.5701746E+002,-1.1741889E+002,-2.5062045E+001,-8.0783553E+001,-7.2483381E-001, 2.9315410E-001, 0.0000000E+000, 3.2622919E+001, 3.3321292E+001, 6.1176706E-003, 6.1176706E-003, 2.1514046E+002
 2.0000392E+002, 2.5675097E+002,-1.2028327E+002,-2.5222145E+001,-8.2780032E+001,-7.3109224E-001,-6.8175888E-001, 0.0000000E+000, 2.6415960E+001, 2.7052668E+001, 6.1553174E-003, 6.1553174E-003, 1.5739104E+002
 2.1000734E+002, 2.5995892E+002,-1.2258406E+002,-2.5513339E+001,-8.5528652E+001,-7.2724352E-001, 9.9591433E-002, 0.0000000E+000, 2.5126560E+001, 2.5705217E+001, 6.1929746E-003, 6.1929746E-003, 1.6572206E+002
 2.2000980E+002, 2.7631974E+002,-1.2806037E+002,-2.6954803E+001,-8.7895725E+001,-7.6276033E-001, 5.4869613E-001, 0.0000000E+000, 3.2505773E+001, 3.3194780E+001, 6.5876417E-003, 6.5876417E-003, 2.1101345E+002
 2.3000607E+002, 3.1037552E+002,-1.3845308E+002,-3.0496198E+001,-9.4197872E+001,-8.3092284E-001, 3.2774200E-001, 0.0000000E+000, 4.5997545E+001, 4.6725184E+001, 7.4631720E-003, 7.4631720E-003, 2.3718778E+002
 2.4000693E+002, 3.4540498E+002,-1.5228464E+002,-3.5009049E+001,-1.0143562E+002,-9.0345833E-001,-7.0460393E-001, 0.0000000E+000, 5.4283427E+001, 5.5067606E+001, 8.3422385E-003, 8.3422385E-003, 1.7662591E+002
 2.5000259E+002, 3.8497476E+002,-1.7016110E+002,-3.9226517E+001,-1.0976020E+002,-9.6553448E-001, 9.5208919E-001, 0.0000000E+000, 6.4917023E+001, 6.5813498E+001, 9.2208630E-003, 9.2208630E-003, 2.5428870E+002
 2.6000815E+002, 4.2194829E+002,-1.8916268E+002,-4.5272633E+001,-1.1901503E+002,-1.0272656E+000,-1.0436642E+000, 0.0000000E+000, 6.5646763E+001, 6.6427023E+001, 1.0099432E-002, 1.0099432E-002, 1.6693713E+002
 2.7000198E+002, 4.5414020E+002,-2.1094910E+002,-4.8144540E+001,-1.2845677E+002,-1.0727968E+000, 2.4112431E-002, 0.0000000E+000, 6.4445458E+001, 6.5541102E+001, 1.0971141E-002, 1.0971141E-002, 1.6569812E+002
 2.8001047E+002, 4.7148238E+002,-2.3027688E+002,-4.5294112E+001,-1.3975483E+002,-1.0789930E+000, 2.1684088E-001, 0.0000000E+000, 5.4468759E+001, 5.5294404E+001, 1.1310429E-002, 1.1310429E-002, 1.8368661E+002
 2.9000848E+002, 4.7776299E+002,-2.4327784E+002,-4.3053979E+001,-1.4387725E+002,-1.0664702E+000, 5.7062671E-001, 0.0000000E+000, 4.6155424E+001, 4.7058072E+001, 1.1309546E-002, 1.1309546E-002, 2.3097710E+002
 3.0000800E+002, 4.6855115E+002,-2.5059860E+002,-4.0149984E+001,-1.4593503E+002,-1.0433976E+000, 2.6718588E-001, 0.0000000E+000, 3.0248683E+001, 3.1091322E+001, 1.1139471E-002, 1.1139471E-002, 2.5324094E+002
 3.1000021E+002, 4.5334408E+002,-2.5220684E+002,-3.8913629E+001,-1.4755194E+002,-1.0297540E+000,-2.1917572E+000, 0.0000000E+000, 1.0601586E+001, 1.1450158E+001, 1.0842811E-002, 1.0842811E-002, 6.7403622E+001
 3.2000174E+002, 4.4326968E+002,-2.5021294E+002,-3.7069989E+001,-1.4778751E+002,-1.0039266E+000, 5.2526672E-001, 0.0000000E+000, 7.0854328E+000, 7.7205843E+000, 1.0546249E-002, 1.0546249E-002, 1.1147178E+002
 3.3000769E+002, 4.2936060E+002,-2.4567001E+002,-3.6058810E+001,-1.4716997E+002,-9.7576878E-001, 2.6095540E-001, 0.0000000E+000,-8.3111124E-001,-2.5300706E-001, 1.0249545E-002, 1.0249545E-002, 1.3217525E+002
 3.4000208E+002, 4.2072120E+002,-2.3987621E+002,-3.6174972E+001,-1.4457088E+002,-9.5702613E-001, 1.9330421E-002, 0.0000000E+000,-1.4464859E+000,-8.3855391E-001, 9.9528625E-003, 9.9528625E-003, 1.3278309E+002
 3.5000552E+002, 3.9944361E+002,-2.3287883E+002,-3.5342817E+001,-1.4052750E+002,-9.2386428E-001,-1.6418229E+000, 0.0000000E+000,-1.2216093E+001,-1.1871230E+001, 9.6512132E-003, 9.6512132E-003,-3.9691376E+000
 3.6000372E+002, 3.8785443E+002,-2.2531826E+002,-3.4139806E+001,-1.3817403E+002,-8.9772304E-001, 4.2888365E-001, 0.0000000E+000,-1.0561491E+001,-1.0246506E+001, 9.0252612E-003, 9.0252612E-003, 3.1603267E+001
 3.7000461E+002, 3.4230751E+002,-2.0944169E+002,-3.1544264E+001,-1.3041339E+002,-8.4260795E-001,-2.9998339E-001, 0.0000000E+000,-3.0192765E+001,-3.0234426E+001, 8.2031620E-003, 8.2031620E-003, 6.1335928E+000
 3.8001187E+002, 3.1071093E+002,-1.9334618E+002,-3.0695527E+001,-1.2507555E+002,-7.7173683E-001,-1.4788193E+000, 0.0000000E+000,-4.0593532E+001,-4.0656890E+001, 7.3808759E-003, 7.3808759E-003,-1.1876190E+002
 3.9001093E+002, 2.7775391E+002,-1.7616648E+002,-2.8758908E+001,-1.1632182E+002,-7.1717330E-001,-5.5196670E-001, 0.0000000E+000,-4.4711880E+001,-4.4762433E+001, 6.5587288E-003, 6.5587288E-003,-1.6581684E+002
 4.0000159E+002, 2.4461864E+002,-1.5815444E+002,-2.6578288E+001,-1.0724733E+002,-6.5495950E-001,-1.1358316E-002, 0.0000000E+000,-4.7949327E+001,-4.8027741E+001, 5.7373760E-003, 5.7373760E-003,-1.6732284E+002
 4.1000366E+002, 2.0941359E+002,-1.3970005E+002,-2.4532711E+001,-9.7747494E+001,-5.7974434E-001, 1.3814055E-001, 0.0000000E+000,-5.2915067E+001,-5.3008271E+001, 4.9157764E-003, 4.9157764E-003,-1.5584257E+002
 4.2000504E+002, 1.7524878E+002,-1.2321904E+002,-2.2716917E+001,-8.7166507E+001,-5.1214886E-001,-8.9990812E-001, 0.0000000E+000,-5.9201814E+001,-5.9265736E+001, 4.0936663E-003, 4.0936663E-003,-2.3125144E+002
 4.3000717E+002, 1.5445241E+002,-1.0862568E+002,-2.1135906E+001,-7.8905809E+001,-4.6641813E-001, 8.5066765E-001, 0.0000000E+000,-5.3837748E+001,-5.3830726E+001, 3.6643899E-003, 3.6643899E-003,-1.6097530E+002
 4.4000586E+002, 1.5686419E+002,-9.9986508E+001,-2.1833710E+001,-7.4126745E+001,-4.7546587E-001, 9.0514048E-001, 0.0000000E+000,-3.8610725E+001,-3.8653098E+001, 3.7610060E-003, 3.7610060E-003,-8.5390731E+001
 4.5000204E+002, 1.6289723E+002,-9.4991314E+001,-2.2660465E+001,-7.0633191E+001,-4.8335803E-001, 1.0346645E+000, 0.0000000E+000,-2.4811698E+001,-2.4836435E+001, 3.8604991E-003, 3.8604991E-003, 9.5106443E-001
 4.6000299E+002, 1.6429960E+002,-9.1735432E+001,-2.3246562E+001,-6.8123102E+001,-4.9338084E-001,-1.5519877E-001, 0.0000000E+000,-1.9391705E+001,-1.9454074E+001, 3.9599891E-003, 3.9599891E-003,-1.1519220E+001
 4.7000070E+002, 1.7255589E+002,-9.1152777E+001,-2.3312995E+001,-6.7950930E+001,-5.0465427E-001, 5.5747488E-001, 0.0000000E+000,-9.9939343E+000,-9.8079892E+000, 4.0594864E-003, 4.0594864E-003, 3.4367948E+001
 4.8001038E+002, 1.7186018E+002,-8.9681758E+001,-2.3447783E+001,-6.7039445E+001,-5.1017274E-001, 1.6983850E-001, 0.0000000E+000,-8.8644581E+000,-8.6491403E+000, 4.1191510E-003, 4.1191510E-003, 4.8021542E+001
 4.9000357E+002, 1.7423039E+002,-8.9028362E+001,-2.3749165E+001,-6.6235502E+001,-5.1105201E-001, 8.9944768E-003, 0.0000000E+000,-5.5169009E+000,-5.2847001E+000, 4.1205104E-003, 4.1205104E-003, 4.9021104E+001
 5.0001144E+002, 1.7242401E+002,-8.8625008E+001,-2.3574551E+001,-6.5713915E+001,-5.0724968E-001, 2.0135771E-001, 0.0000000E+000,-6.1098605E+000,-5.7953560E+000, 4.1213211E-003, 4.1213211E-003, 6.4539592E+001
 5.1000806E+002, 1.7342176E+002,-8.7728011E+001,-2.3818644E+001,-6.5949365E+001,-5.0935075E-001, 2.9073090E-002, 0.0000000E+000,-4.8088695E+000,-4.5545321E+000, 4.1221317E-003, 4.1221317E-003, 6.6632620E+001
 5.2000122E+002, 1.7294000E+002,-8.7414367E+001,-2.4012318E+001,-6.4816610E+001,-5.0913367E-001,-1.3937431E-001, 0.0000000E+000,-4.1895285E+000,-3.9518011E+000, 4.1229416E-003, 4.1229416E-003, 5.5152593E+001
 5.3000269E+002, 1.7431779E+002,-8.7480958E+001,-2.3655089E+001,-6.4629434E+001,-5.1123645E-001, 2.6511452E-001, 0.0000000E+000,-1.9959297E+000,-1.6938092E+000, 4.1237517E-003, 4.1237517E-003, 7.6941987E+001
 5.4001160E+002, 1.7345810E+002,-8.7370133E+001,-2.4016707E+001,-6.3427696E+001,-5.1287611E-001,-1.1256310E-001, 0.0000000E+000,-2.2702485E+000,-1.9818707E+000, 4.1245624E-003, 4.1245624E-003, 6.7417946E+001
 5.5000586E+002, 1.7371182E+002,-8.6869919E+001,-2.3768560E+001,-6.4570463E+001,-5.1022360E-001, 1.0872304E-001, 0.0000000E+000,-2.2256356E+000,-1.8986197E+000, 4.1253729E-003, 4.1253729E-003, 7.5579272E+001
 5.6001050E+002, 1.7118730E+002,-8.5949766E+001,-2.3452622E+001,-6.3993400E+001,-5.0697168E-001,-1.3288921E-001, 0.0000000E+000,-3.1108010E+000,-2.8483539E+000, 4.1261830E-003, 4.1261830E-003, 6.4202441E+001
 5.7000970E+002, 1.7403307E+002,-8.6216598E+001,-2.4012007E+001,-6.3423893E+001,-5.1139399E-001, 2.8487692E-001, 0.0000000E+000,-1.6299810E-001, 1.5405117E-001, 4.1269940E-003, 4.1269940E-003, 8.7391888E+001
 5.8000854E+002, 1.7302545E+002,-8.6138478E+001,-2.3902979E+001,-6.3521634E+001,-5.1188858E-001,-2.8979027E-002, 0.0000000E+000,-1.3798307E+000,-1.0785062E+000, 4.1278042E-003, 4.1278042E-003, 8.4650498E+001
 5.9000806E+002, 1.7385946E+002,-8.6240403E+001,-2.4025717E+001,-6.2335471E+001,-5.0963672E-001,-8.3412552E-002, 0.0000000E+000, 3.2327541E-001, 6.6481944E-001, 4.1286143E-003, 4.1286143E-003, 7.7200068E+001
 6.0000781E+002, 1.7445687E+002,-8.6367390E+001,-2.3733495E+001,-6.3061248E+001,-5.1269199E-001, 3.7816960E-002, 0.0000000E+000, 5.1342850E-001, 8.1986415E-001, 4.1294247E-003, 4.1294247E-003, 8.0345670E+001
 6.1000867E+002, 1.7379353E+002,-8.6341798E+001,-2.3826493E+001,-6.2813307E+001,-5.1125380E-001, 1.2066250E-001, 0.0000000E+000, 8.2591175E-002, 4.2134257E-001, 4.1302350E-003, 4.1302350E-003, 8.9423060E+001
 6.2000610E+002, 1.7252267E+002,-8.5683345E+001,-2.3891203E+001,-6.2969684E+001,-5.1099600E-001,-3.3332316E-001, 0.0000000E+000,-1.2000407E+000,-8.6588072E-001, 4.1310452E-003, 4.1310452E-003, 6.0921079E+001
 6.3000403E+002, 1.7536301E+002,-8.6323860E+001,-2.3829286E+001,-6.2197311E+001,-5.1147557E-001, 4.8297014E-001, 0.0000000E+000, 2.6471425E+000, 2.9840449E+000, 4.1318555E-003, 4.1318555E-003, 1.0077377E+002
 6.4000616E+002, 1.7341342E+002,-8.6211340E+001,-2.4064169E+001,-6.1591247E+001,-5.1153373E-001,-3.1041228E-001, 0.0000000E+000, 3.8072728E-001, 7.2471402E-001, 4.1326659E-003, 4.1326659E-003, 7.4440835E+001
 6.5001038E+002, 1.7418439E+002,-8.6290278E+001,-2.3997310E+001,-6.1677928E+001,-5.1265256E-001, 9.3632167E-002, 0.0000000E+000, 1.5126120E+000, 1.7998486E+000, 4.1334767E-003, 4.1334767E-003, 8.2573098E+001
 6.6000702E+002, 1.7424689E+002,-8.6412296E+001,-2.3698382E+001,-6.2363148E+001,-5.1218966E-001, 3.3207001E-002, 0.0000000E+000, 9.5187892E-001, 1.2940839E+000, 4.1342870E-003, 4.1342870E-003, 8.4864048E+001
 6.7000653E+002, 1.7388737E+002,-8.6738967E+001,-2.3833377E+001,-6.2660790E+001,-5.1149036E-001,-1.4232104E-001, 0.0000000E+000,-3.2752335E-001, 4.2184766E-004, 4.1350970E-003, 4.1350970E-003, 7.2228410E+001
 6.8000964E+002, 1.7459662E+002,-8.6734417E+001,-2.3808144E+001,-6.3069733E+001,-5.1091637E-001, 3.3253905E-001, 0.0000000E+000, 4.7641288E-001, 8.0594502E-001, 4.1359073E-003, 4.1359073E-003, 9.9584919E+001
 6.9001154E+002, 1.7333755E+002,-8.6511169E+001,-2.3696795E+001,-6.2295181E+001,-5.1119093E-001,-2.0997543E-001, 0.0000000E+000,-2.3067862E-001, 1.1323387E-001, 4.1367180E-003, 4.1367180E-003, 8.1413319E+001
 7.0001337E+002, 1.7198167E+002,-8.6152797E+001,-2.3812490E+001,-6.2554806E+001,-5.0934195E-001,-1.5235200E-001, 0.0000000E+000,-1.4953868E+000,-1.2001200E+000, 4.1375288E-003, 4.1375288E-003, 6.8309206E+001
 7.1000232E+002, 1.7374391E+002,-8.6040546E+001,-2.4123127E+001,-6.2712329E+001,-5.1223977E-001, 2.1424498E-001, 0.0000000E+000, 2.6643590E-001, 5.6991172E-001, 4.1383388E-003, 4.1383388E-003, 8.6013591E+001
 7.2001276E+002, 1.7480430E+002,-8.6194817E+001,-2.4240130E+001,-6.2881811E+001,-5.1456397E-001,-1.0285663E-001, 0.0000000E+000, 5.4395621E-001, 8.7012355E-001, 4.1391491E-003, 4.1391491E-003, 7.6952404E+001
 7.3000403E+002, 1.7433525E+002,-8.6182405E+001,-2.4217610E+001,-6.1974537E+001,-5.0918209E-001,-8.2441234E-003, 0.0000000E+000, 1.1178815E+000, 1.4432722E+000, 4.1399593E-003, 4.1399593E-003, 7.6222966E+001
 7.4000641E+002, 1.7323275E+002,-8.6142924E+001,-2.4035859E+001,-6.2271086E+001,-5.1027497E-001,-2.7443069E-002, 0.0000000E+000,-4.6340097E-002, 2.4515998E-001, 4.1407694E-003, 4.1407694E-003, 7.3994090E+001
 7.5000140E+002, 1.7489625E+002,-8.6730748E+001,-2.4045537E+001,-6.2552911E+001,-5.1078584E-001, 1.6782924E-001, 0.0000000E+000, 8.4902425E-001, 1.2240946E+000, 4.1415796E-003, 4.1415796E-003, 8.6914159E+001
 7.6000983E+002, 1.7467173E+002,-8.6190284E+001,-2.4532899E+001,-6.2474794E+001,-5.1087444E-001, 2.6501027E-002, 0.0000000E+000, 6.8296828E-001, 9.8937475E-001, 4.1423902E-003, 4.1423902E-003, 8.8975655E+001
 7.7000928E+002, 1.7523999E+002,-8.6700060E+001,-2.4100879E+001,-6.2170351E+001,-5.1414251E-001,-1.6988318E-001, 0.0000000E+000, 1.2798470E+000, 1.5846776E+000, 4.1393770E-003, 4.1393770E-003, 7.4844019E+001
 7.8000922E+002, 1.7232981E+002,-8.5890276E+001,-2.4059449E+001,-6.1019465E+001,-5.0513796E-001,-1.4909380E-001, 0.0000000E+000, 3.6320047E-001, 7.0638750E-001, 4.1147451E-003, 4.1147451E-003, 6.1864060E+001
 7.9000458E+002, 1.7264868E+002,-8.6735287E+001,-2.4060651E+001,-6.1459543E+001,-5.0761948E-001,-1.9285698E-002, 0.0000000E+000,-4.9007083E-001,-1.3370263E-001, 4.0867476E-003, 4.0867476E-003, 5.9440162E+001
 8.0000616E+002, 1.6997337E+002,-8.5478880E+001,-2.4149496E+001,-6.1310708E+001,-5.0373511E-001,-1.9357159E-001, 0.0000000E+000,-1.9379187E+000,-1.6630210E+000, 4.0587353E-003, 4.0587353E-003, 4.3434128E+001
 8.1000952E+002, 1.6979520E+002,-8.5138175E+001,-2.3579093E+001,-6.1603129E+001,-4.9844266E-001, 1.5088668E-001, 0.0000000E+000,-1.1931771E+000,-8.7275637E-001, 4.0307146E-003, 4.0307146E-003, 5.5428028E+001
 8.2000647E+002, 1.6907439E+002,-8.4785449E+001,-2.3894850E+001,-6.0852507E+001,-4.9321937E-001, 4.2688065E-001, 0.0000000E+000,-8.2334517E-001,-5.2475657E-001, 4.0027036E-003, 4.0027036E-003, 9.0887901E+001
 8.3000140E+002, 1.6476626E+002,-8.3625092E+001,-2.3792210E+001,-6.0585336E+001,-4.9076678E-001,-3.6500496E-001, 0.0000000E+000,-4.3679044E+000,-4.0921460E+000, 3.9746958E-003, 3.9746958E-003, 5.9974192E+001
 8.4001233E+002, 1.6678612E+002,-8.3442323E+001,-2.3647403E+001,-6.0101686E+001,-4.9086424E-001, 4.1260243E-002, 0.0000000E+000,-1.1555903E+000,-8.5489363E-001, 3.9466711E-003, 3.9466711E-003, 6.3226034E+001
 8.5000024E+002, 1.6384643E+002,-8.2683521E+001,-2.3889486E+001,-5.9795321E+001,-4.8668982E-001,-1.3311850E-001, 0.0000000E+000,-3.3756020E+000,-3.1417072E+000, 3.9186642E-003, 3.9186642E-003, 5.2472893E+001
 8.6000208E+002, 1.6440562E+002,-8.2585286E+001,-2.3773361E+001,-5.9969478E+001,-4.8628670E-001, 1.6309622E-001, 0.0000000E+000,-2.5189954E+000,-2.2456963E+000, 3.8906667E-003, 3.8906667E-003, 6.5736419E+001
 8.7001080E+002, 1.6371130E+002,-8.2337467E+001,-2.3632323E+001,-5.9944692E+001,-4.8533880E-001, 2.6138737E-001, 0.0000000E+000,-2.7141891E+000,-2.4271289E+000, 3.8626405E-003, 3.8626405E-003, 8.6902813E+001
 8.8000702E+002, 1.5818362E+002,-8.0591624E+001,-2.3562765E+001,-5.8135843E+001,-4.7935354E-001,-1.7892267E-001, 0.0000000E+000,-4.9984848E+000,-4.7648906E+000, 3.8346188E-003, 3.8346188E-003, 7.1952488E+001
 8.9001001E+002, 1.6119761E+002,-8.0514878E+001,-2.3411578E+001,-5.8414301E+001,-4.8038709E-001,-1.6224309E-001, 0.0000000E+000,-2.0662646E+000,-1.7857738E+000, 3.8138068E-003, 3.8138068E-003, 5.8222000E+001
 9.0000073E+002, 1.5979845E+002,-7.9581562E+001,-2.3613577E+001,-5.7273258E+001,-4.7602670E-001,-7.0592689E-002, 0.0000000E+000,-1.4493259E+000,-1.2165671E+000, 3.8210258E-003, 3.8210258E-003, 5.2831704E+001
 9.1001215E+002, 1.6212895E+002,-8.0055448E+001,-2.3621425E+001,-5.7575901E+001,-4.7998062E-001, 2.0535467E-001, 0.0000000E+000, 2.2560302E-001, 6.0154962E-001, 3.8310654E-003, 3.8310654E-003, 6.8844169E+001
 9.2000739E+002, 1.6286455E+002,-8.0102552E+001,-2.3542345E+001,-5.7205465E+001,-4.8245421E-001, 4.5337321E-001, 0.0000000E+000, 1.6975758E+000, 1.9851094E+000, 3.8411097E-003, 3.8411097E-003, 1.0695578E+002
 9.3000977E+002, 1.6116899E+002,-8.0083279E+001,-2.3637730E+001,-5.7142568E+001,-4.8230863E-001,-3.2981506E-001, 0.0000000E+000,-8.1308954E-001,-5.0671011E-001, 3.8511486E-003, 3.8511486E-003, 7.8990351E+001
 9.4000751E+002, 1.6115314E+002,-8.0099633E+001,-2.3366433E+001,-5.7426601E+001,-4.8114910E-001,-2.5933087E-001, 0.0000000E+000,-7.9278663E-001,-4.8000425E-001, 3.8611879E-003, 3.8611879E-003, 5.6797517E+001
 9.5000360E+002, 1.6352427E+002,-8.0510533E+001,-2.3326055E+001,-5.9027335E+001,-4.8378357E-001, 1.8829088E-001, 0.0000000E+000, 6.6461164E-002, 3.6485885E-001, 3.8712259E-003, 3.8712259E-003, 7.2205088E+001
 9.6001105E+002, 1.6377978E+002,-8.0342841E+001,-2.3596845E+001,-5.8030103E+001,-4.8624781E-001, 6.8006346E-002, 0.0000000E+000, 1.1126401E+000, 1.3917464E+000, 3.8812733E-003, 3.8812733E-003, 7.7927731E+001
 9.7000098E+002, 1.6413584E+002,-8.0730489E+001,-2.3508884E+001,-5.7971991E+001,-4.8801483E-001, 1.3603632E-001, 0.0000000E+000, 1.2505405E+000, 1.5724937E+000, 3.8913147E-003, 3.8913147E-003, 8.8797996E+001
 9.8000989E+002, 1.6374578E+002,-8.0543497E+001,-2.3536359E+001,-5.7932797E+001,-4.8519689E-001, 6.6463430E-003, 0.0000000E+000, 9.0100189E-001, 1.2545803E+000, 3.9013570E-003, 3.9013570E-003, 8.8372645E+001
 9.9000012E+002, 1.6495879E+002,-8.0863364E+001,-2.3746108E+001,-5.8612090E+001,-4.8696931E-001,-1.2603630E-001, 0.0000000E+000, 8.5651699E-001, 1.1242174E+000, 3.9113966E-003, 3.9113966E-003, 7.7971459E+001
 1.0000079E+003, 1.6486191E+002,-8.1123337E+001,-2.3715677E+001,-5.8252371E+001,-4.8957801E-001, 4.5984712E-002, 0.0000000E+000, 9.7904231E-001, 1.3269301E+000, 3.9214357E-003, 3.9214357E-003, 8.1007658E+001
 1.0100004E+003, 1.6500531E+002,-8.0967517E+001,-2.3886758E+001,-5.8419897E+001,-4.8919581E-001,-8.2552367E-002, 0.0000000E+000, 8.8313092E-001, 1.1593916E+000, 3.9314761E-003, 3.9314761E-003, 7.4283995E+001
 1.0200073E+003, 1.6461039E+002,-8.1025787E+001,-2.3935495E+001,-5.8407361E+001,-4.8951048E-001, 2.3253055E-001, 0.0000000E+000, 6.7864206E-001, 9.8477060E-001, 3.9415157E-003, 3.9415157E-003, 9.3207009E+001
 1.0300061E+003, 1.6606477E+002,-8.1641270E+001,-2.4069529E+001,-5.8128933E+001,-4.9458893E-001,-2.5864328E-001, 0.0000000E+000, 1.1750493E+000, 1.4718061E+000, 3.9515640E-003, 3.9515640E-003, 7.1625715E+001
 1.0400004E+003, 1.6529902E+002,-8.1312584E+001,-2.3811440E+001,-5.8041243E+001,-4.9280809E-001, 1.3862188E-001, 0.0000000E+000, 1.4691368E+000, 1.7795639E+000, 3.9616006E-003, 3.9616006E-003, 8.2953338E+001
 1.0500005E+003, 1.6764607E+002,-8.1846940E+001,-2.4199345E+001,-5.8430157E+001,-4.9312029E-001, 2.3083616E-001, 0.0000000E+000, 2.5632756E+000, 2.9073472E+000, 3.9716400E-003, 3.9716400E-003, 1.0166336E+002
