s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-1.950E+01, 2.050E+01, 6.050E+01, 1.005E+02, 1.405E+02, 1.805E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01
 1.118E+00, 7.597E+00, 5.783E+01, 9.741E+01, 1.348E+02, 1.782E+02, 2.039E+02, 4.343E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01
 2.031E+00, 1.000E+00, 5.950E+01, 7.350E+01, 1.320E+02, 1.778E+02, 2.042E+02, 2.257E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 3.105E+00, 1.864E+00, 5.950E+01, 7.311E+01, 1.295E+02, 1.777E+02, 2.074E+02, 5.475E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 4.029E+00, 1.625E+00, 4.000E+01, 7.950E+01, 1.395E+02, 1.795E+02, 2.110E+02, 5.325E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 5.007E+00, 1.897E+00, 2.050E+01, 7.950E+01, 1.298E+02, 1.795E+02, 2.152E+02, 5.658E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 6.030E+00, 3.320E+00, 2.050E+01, 8.301E+01, 1.245E+02, 1.795E+02, 2.188E+02, 5.957E+02, 3.401E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 7.053E+00, 3.981E+00, 2.050E+01, 7.950E+01, 1.219E+02, 1.795E+02, 2.195E+02, 6.323E+02, 3.407E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 8.065E+00, 4.863E+00, 2.050E+01, 7.950E+01, 1.085E+02, 1.795E+02, 2.195E+02, 6.793E+02, 3.451E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 9.008E+00, 5.500E+00, 2.050E+01, 7.950E+01, 1.245E+02, 1.795E+02, 2.195E+02, 7.249E+02, 3.612E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 1.003E+01, 5.500E+00, 2.158E+01, 6.050E+01, 1.183E+02, 1.795E+02, 2.195E+02, 7.496E+02, 3.815E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 1.104E+01, 5.500E+00, 2.250E+01, 6.050E+01, 1.195E+02, 1.795E+02, 2.195E+02, 7.765E+02, 4.058E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 1.202E+01, 5.500E+00, 2.250E+01, 6.050E+01, 1.121E+02, 1.795E+02, 2.195E+02, 7.964E+02, 4.223E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 1.304E+01, 5.500E+00, 2.250E+01, 6.050E+01, 1.205E+02, 1.795E+02, 2.195E+02, 7.833E+02, 4.296E+01, 3.401E+01, 3.400E+01, 3.400E+01, 3.401E+01
 1.401E+01, 6.836E+00, 2.076E+01, 6.050E+01, 1.115E+02, 1.795E+02, 2.195E+02, 7.808E+02, 4.498E+01, 3.402E+01, 3.399E+01, 3.400E+01, 3.401E+01
 1.505E+01, 7.187E+00, 2.050E+01, 6.050E+01, 1.180E+02, 1.795E+02, 2.195E+02, 7.883E+02, 4.749E+01, 3.403E+01, 3.399E+01, 3.399E+01, 3.401E+01
 1.603E+01, 1.240E+01, 2.050E+01, 6.050E+01, 1.059E+02, 1.795E+02, 2.195E+02, 7.762E+02, 5.236E+01, 3.404E+01, 3.399E+01, 3.399E+01, 3.401E+01
 1.703E+01, 1.356E+01, 2.050E+01, 6.050E+01, 1.005E+02, 1.795E+02, 2.195E+02, 7.321E+02, 7.448E+01, 3.406E+01, 3.399E+01, 3.399E+01, 3.401E+01
