s, m
Time, Front
0.000000, -9.750000
1.054000, 2.992000
2.010000, 1.068000
3.054000, 1.317000
4.020000, 1.808000
5.007000, 2.399000
6.021000, 2.772000
7.040000, 3.431000
8.015000, 4.259000
9.011000, 5.910000
10.030000, 7.321000
11.030000, 9.146000
12.030000, 10.380000
13.040000, 11.380000
14.020000, 12.520000
15.010000, 13.760000
16.030000, 14.930000
17.010000, 15.330000
18.010000, 16.810000
19.000000, 17.970000
20.020000, 19.860000
21.030000, 21.280000
22.020000, 22.130000
23.020000, 23.580000
24.010000, 24.540000
25.020000, 26.570000
26.010000, 27.620000
27.010000, 29.290000
28.020000, 30.850000
29.030000, 31.720000
30.030000, 33.780000
31.010000, 35.120000
32.010000, 36.190000
33.010000, 37.270000
34.020000, 39.050000
35.010000, 40.330000
36.010000, 41.360000
37.020000, 43.260000
38.010000, 44.500000
39.030000, 46.060000
40.010000, 47.490000
41.010000, 48.700000
42.010000, 49.200000
43.020000, 51.280000
44.010000, 52.490000
45.020000, 53.890000
46.020000, 55.600000
47.030000, 57.270000
48.020000, 58.400000
49.000000, 60.080000
50.020000, 61.580000
51.040000, 62.920000
52.010000, 64.770000
53.020000, 66.050000
54.010000, 67.570000
55.020000, 69.350000
56.020000, 70.630000
57.010000, 71.470000
58.010000, 73.480000
59.000000, 74.660000
60.020000, 76.490000
61.010000, 78.420000
62.030000, 79.830000
63.030000, 81.280000
64.000000, 82.880000
65.010000, 84.270000
66.010000, 85.590000
67.000000, 86.830000
68.020000, 88.020000
69.030000, 89.220000
70.020000, 90.320000
71.030000, 91.320000
72.020000, 92.400000
73.020000, 93.540000
74.020000, 94.430000
75.020000, 95.530000
76.030000, 96.400000
77.010000, 97.020000
78.020000, 97.630000
79.010000, 98.270000
80.010000, 99.020000
81.010000, 99.150000
82.010000, 99.100000
83.020000, 99.750000
84.010000, 100.100000
85.010000, 99.750000
86.010000, 101.800000
87.030000, 107.600000
88.030000, 102.800000
89.040000, 102.500000
90.020000, 102.700000
91.030000, 102.000000
92.040000, 95.700000
93.000000, 92.100000
94.010000, 93.080000
95.020000, 90.800000
96.030000, 91.770000
97.040000, 94.130000
98.010000, 96.550000
99.020000, 96.110000
100.000000, 98.150000
101.000000, 92.200000
102.000000, 91.500000
103.000000, 91.940000
104.000000, 96.300000
105.000000, 98.040000
106.000000, 98.750000
107.000000, 98.670000
108.000000, 98.540000
109.000000, 97.440000
110.000000, 97.300000
111.000000, 97.750000
112.000000, 97.750000
113.000000, 97.770000
114.000000, 98.250000
115.000000, 97.960000
116.000000, 97.750000
117.000000, 97.750000
118.000000, 97.750000
119.000000, 2.250000
120.000000, 2.250000
