s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-1.975E+01, 2.025E+01, 6.025E+01, 1.002E+02, 1.402E+02, 1.802E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01
 1.039E+00, 5.333E+00, 3.598E+01, 7.468E+01, 1.136E+02, 1.551E+02, 2.009E+02, 7.222E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01
 2.063E+00, 7.885E-01, 2.398E+01, 6.390E+01, 1.039E+02, 1.439E+02, 2.058E+02, 4.685E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 3.064E+00, 1.538E+00, 2.746E+01, 6.743E+01, 1.074E+02, 1.475E+02, 2.104E+02, 6.693E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 4.025E+00, 1.848E+00, 2.086E+01, 7.068E+01, 1.107E+02, 1.507E+02, 2.148E+02, 7.533E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 5.002E+00, 1.775E+00, 2.025E+01, 7.379E+01, 1.137E+02, 1.537E+02, 2.188E+02, 8.334E+02, 3.403E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 6.019E+00, 2.250E+00, 2.025E+01, 7.674E+01, 1.167E+02, 1.567E+02, 2.194E+02, 9.218E+02, 3.439E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 7.028E+00, 2.304E+00, 2.025E+01, 7.968E+01, 1.197E+02, 1.597E+02, 2.191E+02, 9.882E+02, 3.552E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 8.004E+00, 2.361E+00, 2.025E+01, 8.249E+01, 1.225E+02, 1.625E+02, 2.193E+02, 1.017E+03, 3.853E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 9.018E+00, 2.250E+00, 2.025E+01, 7.580E+01, 1.252E+02, 1.652E+02, 2.196E+02, 1.031E+03, 3.958E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 1.002E+01, 2.250E+00, 2.025E+01, 6.025E+01, 1.296E+02, 1.700E+02, 2.194E+02, 1.037E+03, 4.299E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 1.101E+01, 2.250E+00, 2.055E+01, 6.025E+01, 1.350E+02, 1.750E+02, 2.195E+02, 1.052E+03, 4.783E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.401E+01
 1.201E+01, 2.250E+00, 2.057E+01, 6.025E+01, 1.376E+02, 1.776E+02, 2.185E+02, 1.061E+03, 5.177E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01
 1.301E+01, 2.408E+00, 2.069E+01, 6.025E+01, 1.124E+02, 1.484E+02, 2.196E+02, 1.075E+03, 9.764E+01, 3.401E+01, 3.400E+01, 3.400E+01, 3.400E+01
 1.402E+01, 2.900E+00, 2.119E+01, 6.025E+01, 1.029E+02, 1.429E+02, 2.196E+02, 1.096E+03, 1.255E+02, 3.401E+01, 3.400E+01, 3.400E+01, 3.400E+01
 1.500E+01, 5.986E+00, 2.060E+01, 6.025E+01, 1.053E+02, 1.453E+02, 2.194E+02, 1.043E+03, 2.333E+02, 3.403E+01, 3.400E+01, 3.400E+01, 3.400E+01
 1.602E+01, 1.035E+01, 2.044E+01, 6.025E+01, 1.073E+02, 1.477E+02, 2.195E+02, 9.887E+02, 3.178E+02, 3.407E+01, 3.400E+01, 3.400E+01, 3.400E+01
 1.700E+01, 1.716E+01, 2.038E+01, 6.025E+01, 1.003E+02, 1.502E+02, 2.198E+02, 1.017E+03, 5.541E+02, 3.420E+01, 3.400E+01, 3.400E+01, 3.400E+01
 1.801E+01, 1.849E+01, 2.061E+01, 6.025E+01, 1.003E+02, 1.530E+02, 2.197E+02, 1.013E+03, 7.064E+02, 3.445E+01, 3.400E+01, 3.400E+01, 3.400E+01
 1.900E+01, 1.944E+01, 2.049E+01, 6.025E+01, 1.002E+02, 1.525E+02, 2.198E+02, 9.847E+02, 1.037E+03, 3.473E+01, 3.400E+01, 3.400E+01, 3.400E+01
 2.001E+01, 1.848E+01, 2.171E+01, 6.025E+01, 1.003E+02, 1.402E+02, 2.198E+02, 8.422E+02, 1.065E+03, 3.497E+01, 3.400E+01, 3.400E+01, 3.400E+01
 2.100E+01, 1.935E+01, 2.315E+01, 6.025E+01, 1.003E+02, 1.402E+02, 2.198E+02, 8.127E+02, 1.021E+03, 3.514E+01, 3.400E+01, 3.399E+01, 3.400E+01
 2.200E+01, 1.975E+01, 2.446E+01, 6.025E+01, 1.003E+02, 1.402E+02, 2.197E+02, 6.987E+02, 9.704E+02, 3.548E+01, 3.400E+01, 3.399E+01, 3.400E+01
 2.301E+01, 1.975E+01, 2.592E+01, 6.144E+01, 1.003E+02, 1.402E+02, 2.197E+02, 4.671E+02, 9.256E+02, 3.573E+01, 3.400E+01, 3.399E+01, 3.400E+01
 2.400E+01, 1.975E+01, 2.689E+01, 6.110E+01, 1.003E+02, 1.402E+02, 2.198E+02, 3.464E+02, 9.203E+02, 3.559E+01, 3.401E+01, 3.399E+01, 3.400E+01
 2.500E+01, 1.975E+01, 2.829E+01, 6.069E+01, 1.003E+02, 1.403E+02, 2.198E+02, 2.570E+02, 8.820E+02, 3.562E+01, 3.402E+01, 3.399E+01, 3.400E+01
 2.602E+01, 1.975E+01, 2.909E+01, 6.388E+01, 1.002E+02, 1.402E+02, 2.197E+02, 2.095E+02, 8.894E+02, 3.571E+01, 3.405E+01, 3.399E+01, 3.400E+01
 2.700E+01, 1.975E+01, 2.983E+01, 6.140E+01, 1.002E+02, 1.403E+02, 2.197E+02, 1.794E+02, 8.857E+02, 3.613E+01, 3.413E+01, 3.399E+01, 3.400E+01
 2.800E+01, 1.975E+01, 3.130E+01, 6.025E+01, 1.002E+02, 1.402E+02, 2.198E+02, 1.578E+02, 8.861E+02, 3.836E+01, 3.425E+01, 3.400E+01, 3.400E+01
 2.902E+01, 1.975E+01, 3.218E+01, 6.025E+01, 1.003E+02, 1.403E+02, 2.197E+02, 1.428E+02, 8.879E+02, 3.757E+01, 3.436E+01, 3.400E+01, 3.400E+01
 3.000E+01, 1.975E+01, 3.298E+01, 6.148E+01, 1.003E+02, 1.403E+02, 2.198E+02, 1.297E+02, 9.610E+02, 3.998E+01, 3.446E+01, 3.400E+01, 3.400E+01
 3.101E+01, 1.975E+01, 3.424E+01, 6.379E+01, 1.003E+02, 1.403E+02, 2.198E+02, 1.178E+02, 9.531E+02, 4.508E+01, 3.458E+01, 3.400E+01, 3.400E+01
 3.201E+01, 1.947E+01, 3.517E+01, 6.361E+01, 1.004E+02, 1.402E+02, 2.198E+02, 1.079E+02, 9.658E+02, 4.015E+01, 3.464E+01, 3.400E+01, 3.400E+01
 3.300E+01, 1.925E+01, 3.623E+01, 6.082E+01, 1.033E+02, 1.402E+02, 2.198E+02, 1.003E+02, 9.591E+02, 4.101E+01, 3.466E+01, 3.400E+01, 3.400E+01
 3.400E+01, 1.925E+01, 3.741E+01, 6.100E+01, 1.069E+02, 1.403E+02, 2.197E+02, 9.449E+01, 9.999E+02, 5.009E+01, 3.471E+01, 3.401E+01, 3.400E+01
 3.501E+01, 1.925E+01, 3.903E+01, 6.216E+01, 1.083E+02, 1.403E+02, 2.198E+02, 8.968E+01, 9.766E+02, 5.639E+01, 3.477E+01, 3.403E+01, 3.400E+01
 3.601E+01, 1.925E+01, 4.030E+01, 6.124E+01, 1.004E+02, 1.402E+02, 2.198E+02, 8.545E+01, 9.772E+02, 6.756E+01, 3.498E+01, 3.408E+01, 3.400E+01
 3.701E+01, 1.856E+01, 4.184E+01, 6.530E+01, 1.034E+02, 1.403E+02, 2.198E+02, 8.183E+01, 1.016E+03, 6.609E+01, 3.500E+01, 3.413E+01, 3.400E+01
 3.800E+01, 1.825E+01, 4.290E+01, 6.767E+01, 1.076E+02, 1.402E+02, 2.197E+02, 7.874E+01, 9.917E+02, 6.056E+01, 3.499E+01, 3.421E+01, 3.400E+01
 3.900E+01, 1.825E+01, 4.514E+01, 6.113E+01, 1.118E+02, 1.403E+02, 2.198E+02, 7.622E+01, 9.926E+02, 5.891E+01, 3.506E+01, 3.438E+01, 3.400E+01
 4.001E+01, 1.779E+01, 4.666E+01, 6.036E+01, 1.151E+02, 1.402E+02, 2.198E+02, 7.382E+01, 1.005E+03, 7.566E+01, 3.499E+01, 3.454E+01, 3.400E+01
 4.100E+01, 1.725E+01, 4.797E+01, 6.026E+01, 1.167E+02, 1.402E+02, 2.198E+02, 7.169E+01, 1.013E+03, 8.116E+01, 3.490E+01, 3.464E+01, 3.400E+01
 4.202E+01, 1.734E+01, 4.932E+01, 6.059E+01, 1.063E+02, 1.406E+02, 2.197E+02, 6.970E+01, 1.018E+03, 8.340E+01, 3.503E+01, 3.473E+01, 3.400E+01
 4.301E+01, 1.731E+01, 5.160E+01, 6.105E+01, 1.002E+02, 1.437E+02, 1.816E+02, 6.789E+01, 1.031E+03, 1.129E+02, 3.546E+01, 3.474E+01, 3.400E+01
 4.401E+01, 1.740E+01, 5.278E+01, 6.086E+01, 1.006E+02, 1.474E+02, 1.802E+02, 6.611E+01, 8.913E+02, 1.528E+02, 3.599E+01, 3.471E+01, 3.402E+01
 4.501E+01, 1.725E+01, 5.506E+01, 6.108E+01, 1.012E+02, 1.511E+02, 1.803E+02, 6.452E+01, 9.901E+02, 1.733E+02, 3.625E+01, 3.464E+01, 3.404E+01
 4.601E+01, 6.557E+00, 5.646E+01, 6.060E+01, 1.003E+02, 1.460E+02, 1.803E+02, 6.352E+01, 9.129E+02, 4.190E+02, 3.826E+01, 3.463E+01, 3.407E+01
 4.700E+01, 5.750E+00, 5.842E+01, 6.059E+01, 1.017E+02, 1.426E+02, 1.802E+02, 6.318E+01, 9.771E+02, 6.049E+02, 3.942E+01, 3.465E+01, 3.416E+01
