s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-9.875E+00, 1.012E+01, 3.012E+01, 5.012E+01, 7.012E+01, 9.012E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.014E+00, 1.944E+00, 2.470E+01, 3.773E+01, 5.848E+01, 8.310E+01, 1.040E+02, 1.146E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 2.005E+00, 8.476E-01, 1.410E+01, 3.856E+01, 5.736E+01, 8.301E+01, 1.095E+02, 6.285E+02, 3.940E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 3.004E+00, 1.298E+00, 1.013E+01, 4.215E+01, 5.540E+01, 8.437E+01, 1.093E+02, 8.645E+02, 1.331E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 4.004E+00, 1.951E+00, 1.015E+01, 3.115E+01, 5.515E+01, 8.503E+01, 1.091E+02, 8.677E+02, 2.778E+02, 3.344E+01, 3.200E+01, 3.200E+01, 3.200E+01
 5.001E+00, 2.005E+00, 1.069E+01, 3.080E+01, 6.022E+01, 8.573E+01, 1.090E+02, 9.368E+02, 2.772E+02, 3.601E+01, 3.200E+01, 3.200E+01, 3.200E+01
 6.008E+00, 1.890E+00, 1.023E+01, 3.089E+01, 5.416E+01, 8.708E+01, 1.087E+02, 9.604E+02, 5.281E+02, 4.046E+01, 3.225E+01, 3.200E+01, 3.200E+01
 7.002E+00, 1.725E+00, 1.019E+01, 3.114E+01, 5.107E+01, 8.460E+01, 1.080E+02, 1.007E+03, 4.911E+02, 5.447E+01, 3.333E+01, 3.200E+01, 3.200E+01
 8.001E+00, 3.364E+00, 1.021E+01, 3.172E+01, 5.234E+01, 7.431E+01, 1.080E+02, 1.019E+03, 5.449E+02, 7.475E+01, 3.335E+01, 3.214E+01, 3.200E+01
 9.000E+00, 4.729E+00, 1.013E+01, 3.065E+01, 5.287E+01, 7.338E+01, 1.045E+02, 1.021E+03, 7.666E+02, 8.015E+01, 3.609E+01, 3.280E+01, 3.200E+01
 1.001E+01, 5.844E+00, 1.093E+01, 3.111E+01, 5.184E+01, 7.386E+01, 9.560E+01, 1.044E+03, 9.373E+02, 7.562E+01, 3.789E+01, 3.261E+01, 3.205E+01
