s,m,m,m,m,m,m,C,C,C,C,C,C
 6.102E+01, 1.750E+00, 2.925E+01, 4.851E+01, 6.975E+01, 7.541E+01, 9.083E+01, 4.077E+01, 4.435E+01, 5.407E+01, 3.995E+02, 8.857E+02, 4.152E+01
 6.201E+01, 1.750E+00, 2.925E+01, 4.849E+01, 6.975E+01, 7.668E+01, 9.076E+01, 4.069E+01, 4.401E+01, 5.356E+01, 3.011E+02, 8.421E+02, 7.609E+01
 6.300E+01, 1.750E+00, 2.925E+01, 4.775E+01, 6.975E+01, 7.810E+01, 9.274E+01, 4.061E+01, 4.359E+01, 5.375E+01, 2.028E+02, 8.960E+02, 8.583E+01
 6.401E+01, 1.750E+00, 2.925E+01, 4.843E+01, 6.975E+01, 7.927E+01, 9.061E+01, 4.054E+01, 4.333E+01, 5.332E+01, 1.280E+02, 9.041E+02, 7.956E+01
 6.501E+01, 1.750E+00, 2.925E+01, 4.841E+01, 6.975E+01, 8.053E+01, 9.025E+01, 4.047E+01, 4.301E+01, 5.183E+01, 9.651E+01, 8.986E+02, 1.169E+02
 6.602E+01, 1.750E+00, 2.925E+01, 4.838E+01, 6.869E+01, 8.205E+01, 9.025E+01, 4.040E+01, 4.269E+01, 5.137E+01, 7.271E+01, 9.555E+02, 1.099E+02
 6.701E+01, 1.750E+00, 2.925E+01, 4.919E+01, 6.690E+01, 8.272E+01, 9.025E+01, 4.033E+01, 4.243E+01, 5.061E+01, 6.892E+01, 9.592E+02, 1.426E+02
 6.802E+01, 1.750E+00, 2.925E+01, 4.611E+01, 6.915E+01, 8.441E+01, 9.025E+01, 4.027E+01, 4.211E+01, 4.925E+01, 6.913E+01, 9.080E+02, 1.417E+02
 6.901E+01, 1.750E+00, 2.925E+01, 4.294E+01, 6.974E+01, 8.556E+01, 9.039E+01, 4.020E+01, 4.179E+01, 4.860E+01, 6.846E+01, 9.104E+02, 1.507E+02
 7.002E+01, 1.750E+00, 2.925E+01, 4.450E+01, 6.975E+01, 8.712E+01, 9.025E+01, 4.014E+01, 4.157E+01, 4.784E+01, 6.663E+01, 9.454E+02, 2.426E+02
 7.102E+01, 1.750E+00, 2.925E+01, 4.348E+01, 6.975E+01, 8.816E+01, 9.032E+01, 4.009E+01, 4.129E+01, 4.720E+01, 6.487E+01, 9.196E+02, 3.113E+02
 7.202E+01, 1.750E+00, 2.925E+01, 4.275E+01, 6.975E+01, 8.888E+01, 9.025E+01, 4.003E+01, 4.106E+01, 4.701E+01, 6.092E+01, 9.270E+02, 7.397E+02
 7.301E+01, 1.750E+00, 2.925E+01, 4.244E+01, 6.975E+01, 8.968E+01, 9.036E+01, 3.997E+01, 4.084E+01, 4.668E+01, 5.462E+01, 9.331E+02, 9.466E+02
 7.401E+01, 1.750E+00, 2.925E+01, 4.275E+01, 6.975E+01, 8.913E+01, 9.144E+01, 3.992E+01, 4.058E+01, 4.644E+01, 5.157E+01, 7.992E+02, 8.798E+02
 7.502E+01, 1.750E+00, 2.917E+01, 4.403E+01, 6.916E+01, 8.961E+01, 9.231E+01, 3.987E+01, 4.033E+01, 4.592E+01, 5.121E+01, 7.097E+02, 8.696E+02
 7.602E+01, 1.750E+00, 2.296E+01, 4.343E+01, 6.975E+01, 8.961E+01, 9.315E+01, 3.982E+01, 4.012E+01, 4.560E+01, 5.235E+01, 4.462E+02, 8.505E+02
 7.701E+01, 1.750E+00, 2.125E+01, 4.075E+01, 6.975E+01, 8.964E+01, 9.396E+01, 3.977E+01, 3.993E+01, 4.524E+01, 4.943E+01, 3.051E+02, 8.455E+02
 7.802E+01, 1.750E+00, 2.621E+01, 4.075E+01, 6.975E+01, 8.968E+01, 9.525E+01, 3.972E+01, 3.975E+01, 4.499E+01, 4.609E+01, 2.032E+02, 8.756E+02
 7.901E+01, 1.750E+00, 2.625E+01, 4.075E+01, 6.943E+01, 8.933E+01, 9.529E+01, 3.967E+01, 3.966E+01, 4.458E+01, 4.502E+01, 1.348E+02, 8.330E+02
 8.001E+01, 1.750E+00, 2.625E+01, 4.075E+01, 6.658E+01, 8.925E+01, 9.618E+01, 3.963E+01, 3.960E+01, 4.431E+01, 4.452E+01, 1.105E+02, 8.091E+02
 8.100E+01, 1.750E+00, 2.625E+01, 4.075E+01, 6.975E+01, 8.784E+01, 9.696E+01, 3.958E+01, 3.955E+01, 4.400E+01, 4.485E+01, 8.670E+01, 7.744E+02
 8.200E+01, 1.750E+00, 2.625E+01, 4.075E+01, 6.698E+01, 8.843E+01, 9.755E+01, 3.954E+01, 3.950E+01, 4.370E+01, 4.435E+01, 8.140E+01, 7.365E+02
 8.300E+01, 1.750E+00, 2.625E+01, 4.075E+01, 6.794E+01, 8.952E+01, 9.752E+01, 3.949E+01, 3.945E+01, 4.336E+01, 4.479E+01, 7.625E+01, 7.255E+02
 8.400E+01, 1.750E+00, 2.625E+01, 4.075E+01, 6.881E+01, 8.925E+01, 9.821E+01, 3.945E+01, 3.937E+01, 4.303E+01, 4.553E+01, 7.453E+01, 7.722E+02
 8.503E+01, 1.750E+00, 2.625E+01, 4.075E+01, 6.925E+01, 8.925E+01, 9.819E+01, 3.940E+01, 3.928E+01, 4.283E+01, 4.578E+01, 7.320E+01, 7.178E+02
 8.601E+01, 1.750E+00, 2.625E+01, 4.075E+01, 6.925E+01, 8.974E+01, 9.878E+01, 3.936E+01, 3.919E+01, 4.267E+01, 4.523E+01, 7.104E+01, 7.493E+02
 8.701E+01, 1.750E+00, 2.625E+01, 4.269E+01, 6.927E+01, 8.975E+01, 9.909E+01, 3.932E+01, 3.909E+01, 4.247E+01, 4.513E+01, 6.688E+01, 7.269E+02
 8.801E+01, 1.750E+00, 2.625E+01, 4.156E+01, 6.975E+01, 8.975E+01, 9.958E+01, 3.928E+01, 3.900E+01, 4.218E+01, 4.450E+01, 6.046E+01, 7.500E+02
 8.900E+01, 1.750E+00, 2.625E+01, 4.075E+01, 6.975E+01, 8.942E+01, 9.947E+01, 3.924E+01, 3.891E+01, 4.201E+01, 4.330E+01, 5.681E+01, 5.786E+02
 9.001E+01, 1.750E+00, 2.656E+01, 4.180E+01, 6.975E+01, 8.953E+01, 9.925E+01, 3.920E+01, 3.881E+01, 4.181E+01, 4.158E+01, 5.751E+01, 2.970E+02
 9.102E+01, 1.750E+00, 2.675E+01, 4.325E+01, 6.415E+01, 8.975E+01, 9.925E+01, 3.916E+01, 3.875E+01, 4.171E+01, 4.032E+01, 5.659E+01, 1.492E+02
 9.200E+01, 1.750E+00, 2.675E+01, 4.325E+01, 6.091E+01, 8.975E+01, 9.904E+01, 3.913E+01, 3.871E+01, 4.163E+01, 4.022E+01, 5.559E+01, 1.150E+02
 9.302E+01, 1.750E+00, 2.675E+01, 4.325E+01, 6.283E+01, 8.975E+01, 9.925E+01, 3.909E+01, 3.865E+01, 4.156E+01, 4.037E+01, 5.393E+01, 9.947E+01
 9.402E+01, 1.750E+00, 2.675E+01, 4.149E+01, 6.163E+01, 8.975E+01, 9.893E+01, 3.906E+01, 3.857E+01, 4.142E+01, 4.032E+01, 5.238E+01, 8.635E+01
 9.500E+01, 1.750E+00, 2.675E+01, 4.025E+01, 6.135E+01, 8.975E+01, 9.875E+01, 3.902E+01, 3.851E+01, 4.132E+01, 4.044E+01, 5.076E+01, 7.683E+01
 9.602E+01, 1.750E+00, 2.675E+01, 4.025E+01, 6.776E+01, 8.931E+01, 9.875E+01, 3.898E+01, 3.847E+01, 4.124E+01, 4.039E+01, 4.990E+01, 7.204E+01
 9.702E+01, 1.750E+00, 2.675E+01, 4.025E+01, 6.383E+01, 8.975E+01, 9.875E+01, 3.895E+01, 3.844E+01, 4.117E+01, 3.986E+01, 5.057E+01, 6.845E+01
 9.803E+01, 1.750E+00, 2.675E+01, 4.025E+01, 6.393E+01, 8.975E+01, 9.875E+01, 3.891E+01, 3.837E+01, 4.107E+01, 3.982E+01, 4.960E+01, 6.563E+01
 9.901E+01, 1.750E+00, 2.699E+01, 4.025E+01, 6.573E+01, 8.975E+01, 9.875E+01, 3.888E+01, 3.830E+01, 4.098E+01, 3.977E+01, 4.833E+01, 6.016E+01
 1.000E+02, 1.750E+00, 2.725E+01, 4.025E+01, 6.631E+01, 8.975E+01, 9.898E+01, 3.885E+01, 3.827E+01, 4.089E+01, 3.976E+01, 4.733E+01, 5.487E+01
 1.010E+02, 1.750E+00, 2.725E+01, 4.025E+01, 6.668E+01, 8.975E+01, 9.817E+01, 3.882E+01, 3.825E+01, 4.080E+01, 3.944E+01, 4.661E+01, 5.321E+01
 1.020E+02, 1.750E+00, 2.725E+01, 4.025E+01, 6.825E+01, 8.975E+01, 9.875E+01, 3.879E+01, 3.821E+01, 4.071E+01, 3.923E+01, 4.622E+01, 5.275E+01
 1.030E+02, 1.750E+00, 2.725E+01, 4.025E+01, 6.906E+01, 8.972E+01, 9.875E+01, 3.876E+01, 3.814E+01, 4.062E+01, 3.906E+01, 4.439E+01, 5.214E+01
 1.040E+02, 1.750E+00, 2.725E+01, 4.025E+01, 6.522E+01, 8.975E+01, 9.830E+01, 3.873E+01, 3.802E+01, 4.055E+01, 3.871E+01, 4.417E+01, 5.125E+01
 1.050E+02, 1.750E+00, 2.725E+01, 4.025E+01, 6.306E+01, 8.975E+01, 9.825E+01, 3.869E+01, 3.785E+01, 4.049E+01, 3.865E+01, 4.341E+01, 5.120E+01
 1.060E+02, 1.750E+00, 2.764E+01, 4.025E+01, 6.419E+01, 8.975E+01, 9.752E+01, 3.867E+01, 3.771E+01, 4.041E+01, 3.859E+01, 4.299E+01, 5.133E+01
 1.070E+02, 1.750E+00, 2.779E+01, 3.827E+01, 6.487E+01, 8.975E+01, 9.791E+01, 3.864E+01, 3.765E+01, 4.035E+01, 3.865E+01, 4.162E+01, 5.155E+01
 1.080E+02, 1.750E+00, 2.913E+01, 3.725E+01, 6.507E+01, 8.975E+01, 9.857E+01, 3.861E+01, 3.759E+01, 4.034E+01, 3.851E+01, 4.079E+01, 4.808E+01
 1.090E+02, 1.750E+00, 2.925E+01, 3.725E+01, 6.571E+01, 8.975E+01, 9.808E+01, 3.858E+01, 3.759E+01, 4.035E+01, 3.833E+01, 4.044E+01, 4.534E+01
 1.100E+02, 1.750E+00, 2.925E+01, 3.725E+01, 6.584E+01, 8.936E+01, 9.777E+01, 3.855E+01, 3.761E+01, 4.040E+01, 3.815E+01, 3.986E+01, 4.522E+01
 1.110E+02, 1.750E+00, 2.925E+01, 3.725E+01, 6.609E+01, 8.925E+01, 9.825E+01, 3.852E+01, 3.763E+01, 4.043E+01, 3.817E+01, 3.971E+01, 4.492E+01
 1.120E+02, 1.750E+00, 2.925E+01, 3.725E+01, 6.714E+01, 8.933E+01, 9.825E+01, 3.850E+01, 3.763E+01, 4.045E+01, 3.808E+01, 3.980E+01, 4.538E+01
 1.130E+02, 1.750E+00, 2.925E+01, 3.725E+01, 6.493E+01, 8.969E+01, 9.825E+01, 3.847E+01, 3.764E+01, 4.049E+01, 3.804E+01, 3.931E+01, 4.510E+01
 1.140E+02, 1.750E+00, 2.925E+01, 3.725E+01, 5.725E+01, 8.944E+01, 9.825E+01, 3.845E+01, 3.765E+01, 4.054E+01, 3.805E+01, 3.885E+01, 4.491E+01
 1.150E+02, 1.750E+00, 2.925E+01, 3.725E+01, 5.528E+01, 8.964E+01, 9.843E+01, 3.842E+01, 3.763E+01, 4.055E+01, 3.804E+01, 3.907E+01, 4.353E+01
 1.160E+02, 1.750E+00, 2.925E+01, 3.725E+01, 5.638E+01, 8.975E+01, 9.806E+01, 3.839E+01, 3.761E+01, 4.051E+01, 3.807E+01, 3.905E+01, 4.248E+01
 1.170E+02, 1.750E+00, 2.925E+01, 3.725E+01, 5.725E+01, 8.887E+01, 9.775E+01, 3.837E+01, 3.761E+01, 4.052E+01, 3.810E+01, 3.912E+01, 4.365E+01
 1.180E+02, 1.750E+00, 2.925E+01, 3.725E+01, 5.556E+01, 8.943E+01, 9.789E+01, 3.834E+01, 3.759E+01, 4.052E+01, 3.801E+01, 3.946E+01, 4.384E+01
 1.190E+02, 1.750E+00, 2.925E+01, 3.725E+01, 5.690E+01, 8.941E+01, 9.825E+01, 3.832E+01, 3.756E+01, 4.047E+01, 3.807E+01, 3.956E+01, 4.360E+01
 1.200E+02, 1.750E+00, 2.925E+01, 3.725E+01, 5.725E+01, 8.959E+01, 9.825E+01, 3.829E+01, 3.754E+01, 4.043E+01, 3.808E+01, 3.940E+01, 4.281E+01
