s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-9.750E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.033E+00, 3.371E+00, 2.158E+01, 3.955E+01, 6.292E+01, 8.330E+01, 1.035E+02, 4.774E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 2.022E+00, 1.154E+00, 1.808E+01, 3.363E+01, 6.300E+01, 7.323E+01, 1.095E+02, 3.028E+02, 3.244E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 3.024E+00, 1.335E+00, 1.025E+01, 3.734E+01, 6.158E+01, 7.443E+01, 1.096E+02, 6.687E+02, 4.244E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 4.009E+00, 2.252E+00, 1.025E+01, 3.861E+01, 5.191E+01, 7.760E+01, 1.097E+02, 7.541E+02, 6.420E+01, 3.202E+01, 3.200E+01, 3.200E+01, 3.200E+01
 5.015E+00, 2.967E+00, 1.025E+01, 3.026E+01, 5.231E+01, 8.368E+01, 1.095E+02, 7.795E+02, 8.968E+01, 3.302E+01, 3.200E+01, 3.200E+01, 3.200E+01
 6.015E+00, 3.493E+00, 1.070E+01, 3.082E+01, 5.553E+01, 8.166E+01, 1.095E+02, 7.913E+02, 1.370E+02, 3.451E+01, 3.200E+01, 3.200E+01, 3.200E+01
 7.029E+00, 3.503E+00, 1.025E+01, 3.185E+01, 5.025E+01, 7.273E+01, 1.091E+02, 7.675E+02, 1.756E+02, 3.581E+01, 3.216E+01, 3.200E+01, 3.200E+01
 8.011E+00, 3.750E+00, 1.061E+01, 3.054E+01, 5.025E+01, 7.166E+01, 1.093E+02, 7.538E+02, 2.395E+02, 3.827E+01, 3.268E+01, 3.200E+01, 3.200E+01
 9.011E+00, 5.322E+00, 1.025E+01, 3.057E+01, 5.095E+01, 7.034E+01, 1.094E+02, 7.636E+02, 4.769E+02, 4.412E+01, 3.386E+01, 3.204E+01, 3.200E+01
 1.002E+01, 6.485E+00, 1.042E+01, 3.227E+01, 5.190E+01, 7.051E+01, 1.093E+02, 7.620E+02, 6.156E+02, 4.971E+01, 3.442E+01, 3.217E+01, 3.200E+01
 1.101E+01, 8.265E+00, 1.143E+01, 3.132E+01, 5.200E+01, 7.168E+01, 9.181E+01, 7.502E+02, 7.195E+02, 6.630E+01, 3.508E+01, 3.243E+01, 3.203E+01
 1.201E+01, 9.446E+00, 1.236E+01, 3.034E+01, 5.143E+01, 7.025E+01, 9.266E+01, 7.735E+02, 8.037E+02, 6.667E+01, 4.055E+01, 3.267E+01, 3.211E+01
 1.303E+01, 9.750E+00, 1.412E+01, 3.060E+01, 5.207E+01, 7.204E+01, 9.962E+01, 7.391E+02, 8.929E+02, 8.632E+01, 4.667E+01, 3.288E+01, 3.220E+01
 1.400E+01, 9.164E+00, 1.522E+01, 3.035E+01, 5.492E+01, 7.066E+01, 9.582E+01, 6.301E+02, 8.991E+02, 1.248E+02, 4.421E+01, 3.360E+01, 3.230E+01
 1.502E+01, 9.655E+00, 1.763E+01, 3.094E+01, 5.029E+01, 7.065E+01, 9.347E+01, 5.659E+02, 9.159E+02, 1.628E+02, 4.680E+01, 3.505E+01, 3.239E+01
 1.602E+01, 9.750E+00, 1.919E+01, 3.042E+01, 5.121E+01, 7.194E+01, 9.291E+01, 3.891E+02, 9.625E+02, 1.747E+02, 5.419E+01, 3.564E+01, 3.248E+01
 1.701E+01, 9.750E+00, 2.127E+01, 3.025E+01, 5.173E+01, 7.149E+01, 9.203E+01, 2.698E+02, 9.903E+02, 2.149E+02, 6.550E+01, 3.917E+01, 3.319E+01
 1.802E+01, 9.750E+00, 2.322E+01, 3.030E+01, 5.215E+01, 7.180E+01, 9.124E+01, 1.937E+02, 1.010E+03, 3.145E+02, 7.251E+01, 3.947E+01, 3.319E+01
 1.902E+01, 9.750E+00, 2.537E+01, 3.054E+01, 5.342E+01, 7.111E+01, 9.082E+01, 1.475E+02, 1.037E+03, 4.949E+02, 6.237E+01, 4.488E+01, 3.509E+01
 2.000E+01, 9.750E+00, 2.708E+01, 3.038E+01, 5.058E+01, 7.228E+01, 9.214E+01, 1.104E+02, 1.017E+03, 8.798E+02, 7.281E+01, 4.434E+01, 3.612E+01
 2.101E+01, 9.750E+00, 2.943E+01, 3.128E+01, 5.061E+01, 7.075E+01, 9.083E+01, 8.284E+01, 1.006E+03, 1.008E+03, 9.836E+01, 4.459E+01, 3.893E+01
 2.201E+01, 9.750E+00, 2.974E+01, 3.200E+01, 5.083E+01, 7.048E+01, 9.079E+01, 6.523E+01, 9.660E+02, 1.040E+03, 1.401E+02, 4.877E+01, 3.870E+01
 2.301E+01, 9.750E+00, 2.952E+01, 3.542E+01, 5.067E+01, 7.094E+01, 9.137E+01, 5.561E+01, 8.141E+02, 1.024E+03, 1.435E+02, 5.586E+01, 4.069E+01
 2.400E+01, 9.750E+00, 2.969E+01, 3.747E+01, 5.083E+01, 7.040E+01, 9.229E+01, 5.018E+01, 6.479E+02, 1.025E+03, 1.613E+02, 6.361E+01, 4.143E+01
 2.500E+01, 9.750E+00, 2.975E+01, 4.013E+01, 5.053E+01, 7.263E+01, 9.102E+01, 4.635E+01, 3.162E+02, 1.031E+03, 1.859E+02, 7.770E+01, 4.589E+01
 2.601E+01, 7.152E+00, 2.957E+01, 4.291E+01, 5.047E+01, 7.137E+01, 9.085E+01, 4.372E+01, 1.671E+02, 1.011E+03, 3.510E+02, 7.448E+01, 4.664E+01
 2.701E+01, 2.250E+00, 2.975E+01, 4.709E+01, 5.045E+01, 7.087E+01, 9.214E+01, 4.277E+01, 1.252E+02, 9.978E+02, 7.737E+02, 7.835E+01, 4.696E+01
 2.801E+01, 2.250E+00, 2.968E+01, 4.858E+01, 5.106E+01, 7.035E+01, 9.040E+01, 4.230E+01, 1.024E+02, 9.463E+02, 9.786E+02, 1.051E+02, 4.704E+01
 2.900E+01, 2.250E+00, 2.925E+01, 4.928E+01, 5.371E+01, 7.553E+01, 9.078E+01, 4.185E+01, 9.073E+01, 8.450E+02, 1.000E+03, 1.080E+02, 4.941E+01
 3.001E+01, 2.250E+00, 2.925E+01, 4.975E+01, 5.635E+01, 7.182E+01, 9.030E+01, 4.150E+01, 8.310E+01, 4.644E+02, 1.012E+03, 1.269E+02, 4.899E+01
 3.100E+01, 2.250E+00, 2.925E+01, 4.975E+01, 5.920E+01, 7.036E+01, 9.062E+01, 4.125E+01, 7.744E+01, 2.338E+02, 9.726E+02, 1.814E+02, 5.873E+01
 3.201E+01, 2.250E+00, 2.925E+01, 4.975E+01, 6.186E+01, 7.077E+01, 9.173E+01, 4.107E+01, 7.250E+01, 1.529E+02, 9.500E+02, 2.259E+02, 6.605E+01
 3.300E+01, 2.250E+00, 2.925E+01, 4.975E+01, 6.557E+01, 7.047E+01, 9.048E+01, 4.089E+01, 6.784E+01, 1.103E+02, 9.777E+02, 3.934E+02, 6.610E+01
 3.402E+01, 2.250E+00, 2.925E+01, 4.975E+01, 6.798E+01, 7.060E+01, 9.520E+01, 4.066E+01, 6.369E+01, 8.677E+01, 9.427E+02, 7.431E+02, 6.411E+01
 3.502E+01, 2.250E+00, 2.925E+01, 4.975E+01, 6.786E+01, 7.137E+01, 9.319E+01, 4.034E+01, 6.023E+01, 7.516E+01, 8.727E+02, 9.020E+02, 7.765E+01
 3.601E+01, 2.250E+00, 2.925E+01, 4.967E+01, 6.946E+01, 7.374E+01, 9.106E+01, 4.003E+01, 5.738E+01, 6.774E+01, 8.415E+02, 9.543E+02, 7.750E+01
 3.700E+01, 2.250E+00, 2.925E+01, 4.917E+01, 6.975E+01, 7.641E+01, 9.098E+01, 3.978E+01, 5.503E+01, 6.308E+01, 6.174E+02, 9.761E+02, 8.636E+01
 3.800E+01, 2.250E+00, 2.925E+01, 4.805E+01, 6.975E+01, 7.882E+01, 9.083E+01, 3.958E+01, 5.304E+01, 6.004E+01, 3.432E+02, 9.092E+02, 1.380E+02
 3.901E+01, 2.250E+00, 2.925E+01, 4.725E+01, 6.975E+01, 8.183E+01, 9.086E+01, 3.942E+01, 5.123E+01, 5.773E+01, 1.914E+02, 9.090E+02, 2.234E+02
 4.000E+01, 2.250E+00, 2.925E+01, 4.725E+01, 6.975E+01, 8.411E+01, 9.025E+01, 3.928E+01, 4.957E+01, 5.573E+01, 1.271E+02, 9.772E+02, 3.188E+02
 4.100E+01, 2.250E+00, 2.925E+01, 4.725E+01, 6.975E+01, 8.640E+01, 9.043E+01, 3.917E+01, 4.811E+01, 5.399E+01, 1.026E+02, 1.003E+03, 4.726E+02
 4.200E+01, 2.250E+00, 2.925E+01, 4.725E+01, 6.975E+01, 8.837E+01, 9.037E+01, 3.907E+01, 4.683E+01, 5.240E+01, 8.292E+01, 9.367E+02, 7.948E+02
 4.301E+01, 2.250E+00, 2.925E+01, 4.866E+01, 6.975E+01, 8.870E+01, 9.095E+01, 3.900E+01, 4.573E+01, 5.091E+01, 7.431E+01, 8.525E+02, 8.783E+02
 4.400E+01, 2.250E+00, 2.925E+01, 4.725E+01, 6.975E+01, 8.845E+01, 9.250E+01, 3.892E+01, 4.475E+01, 4.965E+01, 6.885E+01, 8.433E+02, 9.410E+02
 4.500E+01, 2.250E+00, 2.925E+01, 4.751E+01, 6.975E+01, 8.972E+01, 9.479E+01, 3.885E+01, 4.389E+01, 4.854E+01, 6.464E+01, 6.937E+02, 9.392E+02
 4.600E+01, 2.250E+00, 2.925E+01, 4.725E+01, 6.975E+01, 8.975E+01, 9.561E+01, 3.879E+01, 4.313E+01, 4.761E+01, 6.200E+01, 4.326E+02, 9.523E+02
 4.702E+01, 2.250E+00, 2.925E+01, 4.725E+01, 6.975E+01, 8.975E+01, 9.619E+01, 3.875E+01, 4.244E+01, 4.680E+01, 5.897E+01, 3.377E+02, 8.622E+02
 4.801E+01, 2.250E+00, 2.925E+01, 4.725E+01, 6.975E+01, 8.975E+01, 9.818E+01, 3.869E+01, 4.180E+01, 4.605E+01, 5.598E+01, 1.904E+02, 8.203E+02
 4.901E+01, 2.250E+00, 2.925E+01, 4.725E+01, 6.968E+01, 8.975E+01, 9.951E+01, 3.862E+01, 4.123E+01, 4.533E+01, 5.405E+01, 1.426E+02, 8.764E+02
 5.001E+01, 2.250E+00, 2.925E+01, 4.725E+01, 6.785E+01, 8.975E+01, 9.989E+01, 3.856E+01, 4.071E+01, 4.466E+01, 5.096E+01, 1.183E+02, 9.048E+02
 5.101E+01, 2.250E+00, 2.925E+01, 4.905E+01, 6.913E+01, 8.958E+01, 9.983E+01, 3.850E+01, 4.026E+01, 4.403E+01, 4.990E+01, 8.653E+01, 7.694E+02
 5.200E+01, 2.250E+00, 2.925E+01, 4.925E+01, 6.975E+01, 8.925E+01, 9.925E+01, 3.844E+01, 3.986E+01, 4.344E+01, 4.789E+01, 7.947E+01, 5.682E+02
 5.300E+01, 2.250E+00, 2.925E+01, 4.925E+01, 6.945E+01, 8.917E+01, 9.888E+01, 3.840E+01, 3.948E+01, 4.289E+01, 4.667E+01, 8.079E+01, 3.282E+02
 5.400E+01, 2.250E+00, 2.925E+01, 4.925E+01, 6.970E+01, 8.963E+01, 9.875E+01, 3.834E+01, 3.915E+01, 4.238E+01, 4.605E+01, 7.434E+01, 2.066E+02
 5.501E+01, 2.250E+00, 2.925E+01, 4.925E+01, 6.975E+01, 8.926E+01, 9.875E+01, 3.829E+01, 3.884E+01, 4.190E+01, 4.546E+01, 6.792E+01, 1.698E+02
 5.601E+01, 2.250E+00, 2.925E+01, 4.925E+01, 6.969E+01, 8.872E+01, 9.883E+01, 3.824E+01, 3.858E+01, 4.145E+01, 4.497E+01, 6.372E+01, 1.101E+02
 5.701E+01, 2.250E+00, 2.925E+01, 4.925E+01, 6.975E+01, 8.960E+01, 9.860E+01, 3.820E+01, 3.834E+01, 4.107E+01, 4.466E+01, 6.175E+01, 9.036E+01
 5.801E+01, 2.250E+00, 2.925E+01, 4.925E+01, 6.975E+01, 8.925E+01, 9.792E+01, 3.815E+01, 3.812E+01, 4.073E+01, 4.420E+01, 5.846E+01, 8.496E+01
 5.900E+01, 2.250E+00, 2.925E+01, 4.925E+01, 6.975E+01, 8.909E+01, 9.795E+01, 3.811E+01, 3.792E+01, 4.042E+01, 4.368E+01, 5.660E+01, 7.933E+01
 6.001E+01, 2.250E+00, 2.925E+01, 4.925E+01, 6.975E+01, 8.725E+01, 9.805E+01, 3.807E+01, 3.772E+01, 4.010E+01, 4.300E+01, 5.575E+01, 7.404E+01
