s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-9.875E+00, 1.012E+01, 3.012E+01, 5.012E+01, 7.012E+01, 9.012E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.025E+00, 1.740E+00, 2.631E+01, 3.799E+01, 5.853E+01, 8.239E+01, 1.018E+02, 1.472E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 2.004E+00, 5.113E-01, 2.184E+01, 3.806E+01, 5.464E+01, 8.285E+01, 1.045E+02, 6.562E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 3.011E+00, 9.442E-01, 1.013E+01, 3.917E+01, 5.553E+01, 8.309E+01, 1.080E+02, 7.914E+02, 3.202E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 4.014E+00, 1.139E+00, 1.034E+01, 4.114E+01, 5.906E+01, 8.331E+01, 1.099E+02, 8.828E+02, 3.576E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 5.004E+00, 1.033E+00, 1.035E+01, 4.194E+01, 5.682E+01, 8.244E+01, 1.093E+02, 9.934E+02, 5.009E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 6.015E+00, 1.375E+00, 1.020E+01, 3.277E+01, 6.096E+01, 8.482E+01, 1.097E+02, 1.052E+03, 6.589E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 7.015E+00, 1.363E+00, 1.023E+01, 3.012E+01, 6.397E+01, 8.561E+01, 1.093E+02, 1.053E+03, 8.838E+01, 3.201E+01, 3.200E+01, 3.200E+01, 3.200E+01
 8.010E+00, 1.808E+00, 1.015E+01, 3.012E+01, 5.815E+01, 8.804E+01, 1.097E+02, 1.016E+03, 1.371E+02, 3.203E+01, 3.200E+01, 3.200E+01, 3.200E+01
 9.005E+00, 4.402E+00, 1.031E+01, 3.012E+01, 5.573E+01, 8.789E+01, 1.092E+02, 1.025E+03, 2.238E+02, 3.215E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.000E+01, 5.863E+00, 1.036E+01, 3.013E+01, 5.039E+01, 8.515E+01, 1.096E+02, 1.019E+03, 3.631E+02, 3.236E+01, 3.200E+01, 3.200E+01, 3.200E+01
