s, m
Time, Front
0.000000, -9.750000
1.018000, 2.518000
2.037000, 0.788500
3.056000, 1.242000
4.004000, 1.683000
5.039000, 2.115000
6.014000, 2.250000
7.032000, 2.831000
8.022000, 4.351000
9.006000, 4.414000
10.010000, 4.782000
11.030000, 5.662000
12.000000, 8.332000
13.000000, 8.501000
14.000000, 10.860000
15.020000, 11.720000
16.020000, 12.230000
17.010000, 14.300000
18.020000, 15.730000
19.010000, 16.590000
20.000000, 17.110000
21.020000, 19.490000
22.000000, 20.040000
23.020000, 22.220000
24.000000, 23.140000
25.010000, 25.110000
26.010000, 25.870000
27.010000, 27.580000
28.020000, 28.470000
29.010000, 30.550000
30.010000, 31.200000
31.020000, 32.790000
32.000000, 34.060000
33.000000, 35.790000
34.010000, 37.250000
35.010000, 38.600000
36.020000, 39.770000
37.010000, 41.630000
38.020000, 42.610000
39.000000, 44.280000
40.000000, 45.040000
41.010000, 47.160000
42.020000, 48.790000
43.010000, 50.510000
44.010000, 52.190000
45.020000, 53.290000
46.020000, 54.760000
47.020000, 56.330000
48.030000, 58.050000
49.010000, 59.000000
50.010000, 60.300000
51.030000, 61.310000
52.010000, 62.890000
53.000000, 64.070000
54.020000, 65.610000
55.020000, 66.560000
56.020000, 69.000000
57.020000, 70.670000
58.020000, 71.770000
59.020000, 72.130000
60.010000, 74.020000
61.020000, 75.410000
62.010000, 76.680000
63.000000, 78.100000
64.010000, 79.270000
65.010000, 80.530000
66.020000, 82.050000
67.010000, 82.720000
68.020000, 84.410000
69.010000, 85.560000
70.020000, 87.120000
71.020000, 88.160000
72.020000, 88.880000
73.010000, 90.360000
74.010000, 91.440000
75.020000, 92.310000
76.020000, 93.150000
77.010000, 93.960000
78.020000, 95.250000
79.010000, 95.290000
80.010000, 96.180000
81.000000, 96.960000
82.000000, 97.550000
83.000000, 97.520000
84.000000, 98.210000
85.030000, 98.190000
86.010000, 98.780000
87.010000, 99.090000
88.010000, 99.580000
89.000000, 99.470000
90.010000, 99.250000
91.020000, 99.250000
92.000000, 99.040000
93.020000, 99.250000
94.020000, 98.930000
95.000000, 98.750000
96.020000, 98.750000
97.020000, 98.750000
98.030000, 98.750000
99.010000, 98.750000
100.000000, 98.980000
101.000000, 98.170000
102.000000, 98.750000
103.000000, 98.750000
104.000000, 98.300000
105.000000, 98.250000
106.000000, 97.520000
107.000000, 97.910000
108.000000, 98.570000
109.000000, 98.080000
110.000000, 97.770000
111.000000, 98.250000
112.000000, 98.250000
113.000000, 98.250000
114.000000, 98.250000
115.000000, 98.430000
116.000000, 98.060000
117.000000, 97.750000
118.000000, 97.890000
119.000000, 98.250000
120.000000, 98.250000
