s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-9.750E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.018E+00, 2.518E+00, 1.993E+01, 3.482E+01, 5.798E+01, 8.264E+01, 1.015E+02, 4.923E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 2.037E+00, 7.885E-01, 2.263E+01, 4.187E+01, 6.637E+01, 8.813E+01, 1.048E+02, 3.721E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 3.006E+00, 1.107E+00, 1.097E+01, 3.653E+01, 5.741E+01, 7.175E+01, 1.086E+02, 6.891E+02, 3.204E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 4.022E+00, 1.518E+00, 1.025E+01, 3.446E+01, 6.789E+01, 7.306E+01, 1.097E+02, 7.460E+02, 3.311E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 5.031E+00, 2.160E+00, 1.025E+01, 3.274E+01, 6.873E+01, 7.371E+01, 1.098E+02, 7.950E+02, 3.488E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 6.011E+00, 2.250E+00, 1.025E+01, 3.713E+01, 6.698E+01, 7.158E+01, 1.095E+02, 8.842E+02, 3.828E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 7.007E+00, 2.570E+00, 1.025E+01, 3.025E+01, 6.414E+01, 7.389E+01, 1.097E+02, 8.968E+02, 4.329E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 8.022E+00, 3.541E+00, 1.025E+01, 3.025E+01, 5.113E+01, 7.412E+01, 1.098E+02, 7.913E+02, 5.655E+01, 3.202E+01, 3.200E+01, 3.200E+01, 3.200E+01
 9.001E+00, 4.019E+00, 1.034E+01, 3.025E+01, 5.282E+01, 7.947E+01, 1.098E+02, 7.707E+02, 2.121E+02, 3.212E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.001E+01, 5.531E+00, 1.028E+01, 3.025E+01, 5.075E+01, 8.220E+01, 1.097E+02, 8.017E+02, 1.690E+02, 3.238E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.103E+01, 5.592E+00, 1.044E+01, 3.025E+01, 5.068E+01, 7.603E+01, 1.094E+02, 7.636E+02, 3.051E+02, 3.251E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.201E+01, 6.666E+00, 1.043E+01, 3.025E+01, 5.025E+01, 7.257E+01, 1.097E+02, 7.488E+02, 4.500E+02, 3.296E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.300E+01, 7.820E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.152E+01, 1.097E+02, 7.400E+02, 6.049E+02, 3.299E+01, 3.201E+01, 3.200E+01, 3.200E+01
 1.401E+01, 9.052E+00, 1.046E+01, 3.085E+01, 5.025E+01, 7.202E+01, 1.092E+02, 7.514E+02, 7.215E+02, 3.335E+01, 3.204E+01, 3.200E+01, 3.200E+01
 1.501E+01, 9.061E+00, 1.074E+01, 3.049E+01, 5.025E+01, 7.172E+01, 1.098E+02, 7.343E+02, 7.981E+02, 3.503E+01, 3.216E+01, 3.200E+01, 3.200E+01
 1.601E+01, 9.353E+00, 1.126E+01, 3.033E+01, 5.025E+01, 7.122E+01, 1.097E+02, 7.707E+02, 7.976E+02, 4.696E+01, 3.241E+01, 3.200E+01, 3.200E+01
 1.701E+01, 9.562E+00, 1.235E+01, 3.103E+01, 5.163E+01, 7.080E+01, 1.095E+02, 7.652E+02, 8.988E+02, 5.885E+01, 3.251E+01, 3.200E+01, 3.200E+01
 1.801E+01, 9.750E+00, 1.293E+01, 3.118E+01, 5.053E+01, 7.025E+01, 1.097E+02, 5.993E+02, 9.182E+02, 6.555E+01, 3.256E+01, 3.201E+01, 3.200E+01
 1.901E+01, 9.750E+00, 1.450E+01, 3.118E+01, 5.185E+01, 7.025E+01, 1.098E+02, 3.388E+02, 8.999E+02, 5.475E+01, 3.259E+01, 3.202E+01, 3.200E+01
 2.000E+01, 9.750E+00, 1.579E+01, 3.054E+01, 5.025E+01, 7.025E+01, 1.098E+02, 2.063E+02, 9.343E+02, 5.328E+01, 3.292E+01, 3.209E+01, 3.200E+01
 2.100E+01, 9.750E+00, 1.737E+01, 3.025E+01, 5.100E+01, 7.025E+01, 1.098E+02, 1.427E+02, 9.337E+02, 6.557E+01, 3.310E+01, 3.225E+01, 3.200E+01
 2.201E+01, 9.750E+00, 1.899E+01, 3.055E+01, 5.224E+01, 7.086E+01, 1.093E+02, 1.120E+02, 8.781E+02, 6.669E+01, 3.304E+01, 3.239E+01, 3.200E+01
 2.300E+01, 9.750E+00, 1.955E+01, 3.123E+01, 5.038E+01, 7.122E+01, 9.448E+01, 9.541E+01, 9.236E+02, 7.673E+01, 3.349E+01, 3.243E+01, 3.201E+01
 2.401E+01, 9.750E+00, 2.170E+01, 3.025E+01, 5.025E+01, 7.256E+01, 9.025E+01, 8.713E+01, 8.992E+02, 9.193E+01, 3.354E+01, 3.248E+01, 3.202E+01
 2.501E+01, 9.750E+00, 2.333E+01, 3.025E+01, 5.025E+01, 7.659E+01, 9.025E+01, 8.135E+01, 8.884E+02, 1.427E+02, 3.366E+01, 3.248E+01, 3.211E+01
 2.601E+01, 9.750E+00, 2.482E+01, 3.033E+01, 5.025E+01, 7.423E+01, 9.025E+01, 7.562E+01, 8.975E+02, 1.916E+02, 3.398E+01, 3.246E+01, 3.223E+01
 2.702E+01, 9.750E+00, 2.586E+01, 3.029E+01, 5.025E+01, 7.406E+01, 9.105E+01, 7.169E+01, 8.837E+02, 2.321E+02, 3.448E+01, 3.247E+01, 3.230E+01
 2.801E+01, 9.750E+00, 2.611E+01, 3.050E+01, 5.025E+01, 7.041E+01, 9.094E+01, 6.784E+01, 8.259E+02, 3.290E+02, 3.432E+01, 3.274E+01, 3.237E+01
 2.900E+01, 9.750E+00, 2.793E+01, 3.032E+01, 5.074E+01, 7.036E+01, 9.030E+01, 6.440E+01, 9.341E+02, 6.141E+02, 3.404E+01, 3.286E+01, 3.247E+01
 3.000E+01, 9.750E+00, 2.942E+01, 3.026E+01, 5.168E+01, 7.377E+01, 9.266E+01, 6.157E+01, 8.511E+02, 8.241E+02, 3.429E+01, 3.277E+01, 3.250E+01
 3.102E+01, 9.436E+00, 2.938E+01, 3.058E+01, 5.192E+01, 7.362E+01, 9.799E+01, 5.879E+01, 8.349E+02, 8.947E+02, 3.488E+01, 3.280E+01, 3.248E+01
 3.201E+01, 9.481E+00, 2.940E+01, 3.227E+01, 5.088E+01, 7.413E+01, 1.066E+02, 5.648E+01, 7.141E+02, 8.494E+02, 3.480E+01, 3.274E+01, 3.248E+01
 3.301E+01, 9.750E+00, 2.959E+01, 3.281E+01, 5.203E+01, 7.056E+01, 1.063E+02, 5.441E+01, 6.227E+02, 9.373E+02, 4.562E+01, 3.270E+01, 3.246E+01
 3.401E+01, 9.750E+00, 2.975E+01, 3.473E+01, 5.150E+01, 7.028E+01, 9.190E+01, 5.258E+01, 3.956E+02, 8.281E+02, 6.150E+01, 3.270E+01, 3.253E+01
 3.501E+01, 9.750E+00, 2.931E+01, 3.568E+01, 5.163E+01, 7.025E+01, 9.112E+01, 5.106E+01, 2.028E+02, 8.882E+02, 7.485E+01, 3.275E+01, 3.259E+01
 3.600E+01, 9.750E+00, 2.925E+01, 3.707E+01, 5.139E+01, 7.046E+01, 9.375E+01, 4.958E+01, 1.516E+02, 8.865E+02, 7.555E+01, 3.285E+01, 3.253E+01
 3.701E+01, 9.750E+00, 2.925E+01, 3.841E+01, 5.183E+01, 7.234E+01, 1.028E+02, 4.831E+01, 1.107E+02, 8.552E+02, 7.076E+01, 3.453E+01, 3.253E+01
 3.802E+01, 9.750E+00, 2.966E+01, 3.981E+01, 5.041E+01, 7.025E+01, 1.032E+02, 4.723E+01, 9.052E+01, 8.240E+02, 7.428E+01, 4.076E+01, 3.263E+01
 3.902E+01, 9.750E+00, 2.975E+01, 4.089E+01, 5.100E+01, 7.025E+01, 1.053E+02, 4.628E+01, 8.196E+01, 8.714E+02, 8.780E+01, 4.243E+01, 3.267E+01
 4.002E+01, 9.750E+00, 2.975E+01, 4.224E+01, 5.028E+01, 7.101E+01, 1.077E+02, 4.545E+01, 7.909E+01, 8.838E+02, 1.397E+02, 4.170E+01, 3.268E+01
 4.101E+01, 9.750E+00, 2.975E+01, 4.349E+01, 5.064E+01, 7.269E+01, 1.026E+02, 4.471E+01, 7.482E+01, 8.984E+02, 1.608E+02, 3.920E+01, 3.262E+01
 4.202E+01, 9.750E+00, 2.975E+01, 4.517E+01, 5.059E+01, 7.041E+01, 9.025E+01, 4.405E+01, 6.840E+01, 8.182E+02, 2.251E+02, 4.214E+01, 3.318E+01
 4.301E+01, 7.639E+00, 2.975E+01, 4.612E+01, 5.049E+01, 7.124E+01, 9.034E+01, 4.339E+01, 6.535E+01, 8.810E+02, 2.745E+02, 4.376E+01, 3.342E+01
 4.402E+01, 1.750E+00, 2.975E+01, 4.775E+01, 5.046E+01, 7.046E+01, 9.068E+01, 4.307E+01, 6.303E+01, 9.452E+02, 5.332E+02, 5.418E+01, 3.356E+01
 4.502E+01, 1.750E+00, 2.975E+01, 4.908E+01, 5.025E+01, 7.083E+01, 9.313E+01, 4.288E+01, 6.028E+01, 9.149E+02, 8.233E+02, 5.050E+01, 3.355E+01
 4.601E+01, 1.750E+00, 2.975E+01, 4.930E+01, 5.085E+01, 7.184E+01, 9.631E+01, 4.270E+01, 5.788E+01, 9.148E+02, 9.330E+02, 5.214E+01, 3.335E+01
 4.700E+01, 1.750E+00, 2.963E+01, 4.969E+01, 5.165E+01, 7.044E+01, 9.477E+01, 4.254E+01, 5.542E+01, 8.162E+02, 9.049E+02, 6.964E+01, 3.331E+01
 4.800E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.363E+01, 7.200E+01, 9.038E+01, 4.239E+01, 5.420E+01, 7.028E+02, 8.971E+02, 7.616E+01, 3.383E+01
 4.902E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.411E+01, 7.415E+01, 9.170E+01, 4.225E+01, 5.327E+01, 4.767E+02, 9.270E+02, 6.602E+01, 3.378E+01
 5.002E+01, 1.750E+00, 2.945E+01, 4.975E+01, 5.572E+01, 7.366E+01, 9.282E+01, 4.211E+01, 5.239E+01, 3.030E+02, 8.949E+02, 6.204E+01, 3.487E+01
 5.103E+01, 1.750E+00, 2.963E+01, 4.975E+01, 5.702E+01, 7.064E+01, 9.096E+01, 4.199E+01, 5.129E+01, 1.893E+02, 9.116E+02, 9.244E+01, 3.716E+01
 5.200E+01, 1.750E+00, 2.937E+01, 4.975E+01, 5.819E+01, 7.224E+01, 9.211E+01, 4.186E+01, 5.010E+01, 1.390E+02, 9.171E+02, 8.242E+01, 3.522E+01
 5.300E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.955E+01, 7.025E+01, 9.101E+01, 4.175E+01, 4.931E+01, 1.125E+02, 9.083E+02, 1.081E+02, 3.453E+01
 5.402E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.074E+01, 7.059E+01, 9.049E+01, 4.164E+01, 4.925E+01, 9.247E+01, 9.125E+02, 1.213E+02, 3.472E+01
 5.503E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.227E+01, 7.034E+01, 9.044E+01, 4.153E+01, 4.899E+01, 8.069E+01, 9.024E+02, 1.523E+02, 3.633E+01
 5.602E+01, 1.750E+00, 2.925E+01, 4.952E+01, 6.384E+01, 7.093E+01, 9.025E+01, 4.144E+01, 4.830E+01, 7.229E+01, 9.225E+02, 2.112E+02, 3.767E+01
 5.702E+01, 1.750E+00, 2.925E+01, 4.966E+01, 6.516E+01, 7.100E+01, 9.025E+01, 4.134E+01, 4.772E+01, 7.120E+01, 9.280E+02, 2.564E+02, 3.693E+01
 5.803E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.716E+01, 7.025E+01, 9.025E+01, 4.125E+01, 4.737E+01, 6.304E+01, 9.388E+02, 4.104E+02, 3.961E+01
 5.900E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.854E+01, 7.025E+01, 9.025E+01, 4.116E+01, 4.709E+01, 5.985E+01, 9.090E+02, 7.328E+02, 4.319E+01
 6.002E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.968E+01, 7.054E+01, 9.028E+01, 4.107E+01, 4.651E+01, 5.797E+01, 8.761E+02, 8.926E+02, 4.544E+01
