s, m
Time, Front
0.000000, -9.750000
1.018000, 2.518000
2.029000, 0.750000
3.036000, 1.193000
4.054000, 1.577000
5.024000, 1.795000
6.012000, 2.250000
7.006000, 2.697000
8.019000, 4.540000
9.026000, 5.281000
10.030000, 5.399000
11.030000, 6.840000
12.000000, 8.909000
13.010000, 10.690000
14.010000, 12.100000
15.030000, 13.090000
16.020000, 14.640000
17.020000, 15.730000
18.010000, 16.920000
19.000000, 18.050000
20.020000, 20.170000
21.020000, 21.650000
22.010000, 22.790000
23.000000, 23.920000
24.000000, 26.100000
25.020000, 27.190000
26.020000, 28.200000
27.010000, 29.100000
28.000000, 31.210000
29.000000, 32.280000
30.010000, 33.870000
31.020000, 35.260000
32.010000, 36.660000
33.020000, 38.140000
34.010000, 39.540000
35.000000, 40.940000
36.020000, 42.930000
37.020000, 44.250000
38.020000, 45.750000
39.010000, 47.110000
40.020000, 48.410000
41.010000, 48.960000
42.020000, 51.540000
43.000000, 52.450000
44.020000, 54.450000
45.020000, 55.270000
46.010000, 56.550000
47.020000, 58.040000
48.020000, 60.440000
49.020000, 61.460000
50.000000, 62.940000
51.020000, 64.670000
52.010000, 66.060000
53.020000, 68.190000
54.010000, 68.880000
55.010000, 70.650000
56.010000, 71.670000
57.010000, 73.450000
58.020000, 74.500000
59.000000, 75.760000
60.010000, 77.010000
61.030000, 78.700000
62.020000, 78.630000
63.020000, 81.100000
64.000000, 82.640000
65.020000, 84.240000
66.020000, 85.720000
67.020000, 86.130000
68.000000, 87.910000
69.010000, 88.800000
70.010000, 90.460000
71.010000, 91.220000
72.020000, 92.380000
73.010000, 92.920000
74.000000, 93.820000
75.000000, 94.630000
76.000000, 95.280000
77.010000, 95.760000
78.000000, 96.390000
79.010000, 96.930000
80.030000, 97.830000
81.020000, 98.130000
82.030000, 99.180000
83.010000, 99.750000
84.020000, 99.990000
85.030000, 100.200000
86.010000, 99.810000
87.020000, 99.250000
88.030000, 99.460000
89.000000, 99.250000
90.020000, 99.630000
91.000000, 100.900000
92.030000, 98.250000
93.010000, 98.510000
94.020000, 98.750000
95.010000, 98.480000
96.020000, 98.410000
97.010000, 98.650000
98.020000, 98.680000
99.020000, 98.750000
100.000000, 95.480000
101.000000, 95.730000
102.000000, 95.420000
103.000000, 98.370000
104.000000, 95.210000
105.000000, 96.710000
106.000000, 96.510000
107.000000, 95.300000
108.000000, 95.750000
109.000000, 96.520000
110.000000, 93.090000
111.000000, 91.750000
112.000000, 92.150000
113.000000, 92.970000
114.000000, 91.750000
115.000000, 92.390000
116.000000, 91.680000
117.000000, 91.340000
118.000000, 91.750000
119.000000, 92.070000
120.000000, 92.550000
