s, m
Time, Front
0.000000, -9.750000
1.067000, 1.557000
2.065000, 0.750000
3.004000, 0.981000
4.013000, 1.331000
5.021000, 1.658000
6.011000, 2.052000
7.035000, 2.771000
8.020000, 3.260000
9.014000, 3.808000
10.030000, 4.935000
11.020000, 5.234000
12.020000, 5.624000
13.010000, 7.172000
14.010000, 7.747000
15.000000, 8.999000
16.000000, 10.510000
17.020000, 10.750000
18.000000, 11.140000
19.000000, 12.370000
20.020000, 13.000000
21.020000, 13.670000
22.020000, 15.330000
23.020000, 15.850000
24.020000, 16.960000
25.000000, 17.590000
26.020000, 17.690000
27.010000, 19.170000
28.010000, 19.910000
29.020000, 20.750000
30.010000, 21.310000
31.000000, 22.140000
32.000000, 23.030000
33.020000, 23.910000
34.020000, 24.760000
35.000000, 25.810000
36.030000, 26.920000
37.010000, 27.030000
38.000000, 27.980000
39.030000, 28.900000
40.000000, 29.520000
41.000000, 30.580000
42.020000, 30.910000
43.010000, 31.890000
44.020000, 33.330000
45.010000, 34.640000
46.010000, 35.210000
47.010000, 36.470000
48.020000, 37.430000
49.020000, 37.610000
50.010000, 38.890000
51.030000, 39.380000
52.010000, 41.020000
53.010000, 41.570000
54.010000, 42.170000
55.030000, 43.710000
56.010000, 44.570000
57.020000, 45.000000
58.010000, 46.130000
59.030000, 47.630000
60.010000, 48.990000
61.010000, 48.930000
62.030000, 50.510000
63.010000, 51.210000
64.020000, 51.490000
65.010000, 52.090000
66.000000, 53.290000
67.000000, 54.130000
68.030000, 54.980000
69.020000, 55.610000
70.000000, 56.150000
71.010000, 56.890000
72.010000, 57.420000
73.020000, 58.610000
74.020000, 59.610000
75.020000, 60.590000
76.020000, 61.260000
77.020000, 62.020000
78.010000, 63.390000
79.010000, 64.160000
80.030000, 65.130000
81.010000, 65.970000
82.020000, 66.780000
83.010000, 67.600000
84.020000, 69.020000
85.020000, 69.260000
86.010000, 70.800000
87.030000, 72.250000
88.000000, 72.860000
89.020000, 73.450000
90.010000, 74.930000
91.020000, 76.150000
92.030000, 76.820000
93.020000, 77.840000
94.030000, 79.000000
95.000000, 79.940000
96.030000, 80.270000
97.000000, 80.460000
98.010000, 81.710000
99.000000, 82.530000
100.000000, 83.830000
101.000000, 84.810000
102.000000, 85.200000
103.000000, 86.320000
104.000000, 87.380000
105.000000, 88.220000
106.000000, 89.160000
107.000000, 89.590000
108.000000, 90.580000
109.000000, 91.510000
110.000000, 92.020000
111.000000, 91.930000
112.000000, 92.840000
113.000000, 93.250000
114.000000, 94.070000
115.000000, 94.380000
116.000000, 94.710000
117.000000, 95.250000
118.000000, 95.650000
119.000000, 96.250000
120.000000, 96.620000
