s,m,m,m,m,m,m,C,C,C,C,C,C
 1.101E+01, 7.166E+00, 1.020E+01, 3.153E+01, 5.013E+01, 8.817E+01, 1.092E+02, 1.067E+03, 8.070E+02, 3.342E+01, 3.203E+01, 3.200E+01, 3.200E+01
 1.201E+01, 9.172E+00, 1.027E+01, 3.429E+01, 5.055E+01, 7.508E+01, 1.094E+02, 1.074E+03, 9.816E+02, 3.346E+01, 3.215E+01, 3.200E+01, 3.200E+01
 1.301E+01, 9.319E+00, 1.069E+01, 3.108E+01, 5.070E+01, 7.143E+01, 1.081E+02, 1.021E+03, 1.061E+03, 3.398E+01, 3.228E+01, 3.200E+01, 3.200E+01
 1.401E+01, 9.422E+00, 1.108E+01, 3.066E+01, 5.059E+01, 7.051E+01, 1.088E+02, 1.021E+03, 1.093E+03, 3.415E+01, 3.278E+01, 3.200E+01, 3.200E+01
 1.500E+01, 9.651E+00, 1.199E+01, 3.018E+01, 5.367E+01, 7.075E+01, 1.074E+02, 8.616E+02, 1.069E+03, 4.482E+01, 3.277E+01, 3.201E+01, 3.200E+01
 1.601E+01, 9.565E+00, 1.285E+01, 3.099E+01, 5.121E+01, 7.019E+01, 1.069E+02, 6.780E+02, 1.071E+03, 6.439E+01, 3.302E+01, 3.210E+01, 3.201E+01
 1.701E+01, 8.875E+00, 1.420E+01, 3.057E+01, 5.419E+01, 7.198E+01, 1.091E+02, 4.348E+02, 1.082E+03, 7.200E+01, 3.298E+01, 3.221E+01, 3.201E+01
 1.800E+01, 8.875E+00, 1.479E+01, 3.064E+01, 5.287E+01, 7.180E+01, 1.049E+02, 2.676E+02, 1.098E+03, 5.084E+01, 3.301E+01, 3.225E+01, 3.201E+01
 1.900E+01, 8.445E+00, 1.550E+01, 3.068E+01, 5.191E+01, 7.070E+01, 9.070E+01, 1.778E+02, 1.108E+03, 7.034E+01, 3.307E+01, 3.259E+01, 3.202E+01
 2.000E+01, 6.875E+00, 1.729E+01, 3.261E+01, 5.095E+01, 7.340E+01, 9.096E+01, 1.387E+02, 1.033E+03, 1.136E+02, 3.306E+01, 3.259E+01, 3.205E+01
 2.100E+01, 6.875E+00, 1.905E+01, 3.172E+01, 5.423E+01, 7.273E+01, 9.155E+01, 1.170E+02, 1.052E+03, 1.009E+02, 3.301E+01, 3.259E+01, 3.210E+01
 2.201E+01, 6.778E+00, 1.936E+01, 3.074E+01, 5.046E+01, 7.200E+01, 9.037E+01, 1.017E+02, 1.070E+03, 1.544E+02, 3.328E+01, 3.267E+01, 3.230E+01
 2.300E+01, 6.625E+00, 2.234E+01, 3.022E+01, 5.022E+01, 7.242E+01, 9.196E+01, 9.139E+01, 1.059E+03, 2.406E+02, 3.376E+01, 3.265E+01, 3.240E+01
 2.400E+01, 6.625E+00, 2.339E+01, 3.024E+01, 5.085E+01, 7.268E+01, 9.599E+01, 8.282E+01, 1.073E+03, 3.109E+02, 3.362E+01, 3.269E+01, 3.241E+01
 2.500E+01, 7.293E+00, 2.534E+01, 3.040E+01, 5.105E+01, 7.665E+01, 9.328E+01, 7.680E+01, 1.069E+03, 4.823E+02, 3.360E+01, 3.266E+01, 3.244E+01
 2.601E+01, 7.875E+00, 2.702E+01, 3.029E+01, 5.350E+01, 7.197E+01, 9.136E+01, 7.301E+01, 1.077E+03, 8.217E+02, 4.088E+01, 3.275E+01, 3.267E+01
 2.700E+01, 8.238E+00, 2.878E+01, 3.035E+01, 5.558E+01, 7.152E+01, 9.561E+01, 6.909E+01, 1.087E+03, 9.954E+02, 4.864E+01, 3.277E+01, 3.277E+01
 2.800E+01, 9.875E+00, 2.961E+01, 3.059E+01, 5.521E+01, 7.136E+01, 9.982E+01, 6.654E+01, 1.067E+03, 1.069E+03, 4.500E+01, 3.278E+01, 3.275E+01
 2.901E+01, 8.537E+00, 2.979E+01, 3.144E+01, 5.596E+01, 7.108E+01, 1.039E+02, 6.354E+01, 9.590E+02, 1.069E+03, 4.195E+01, 3.299E+01, 3.268E+01
 3.000E+01, 9.196E+00, 2.958E+01, 3.276E+01, 5.038E+01, 7.511E+01, 1.077E+02, 6.158E+01, 7.603E+02, 1.088E+03, 4.103E+01, 3.303E+01, 3.260E+01
 3.100E+01, 9.740E+00, 2.960E+01, 3.502E+01, 5.080E+01, 7.076E+01, 9.575E+01, 5.993E+01, 3.878E+02, 1.063E+03, 4.795E+01, 3.326E+01, 3.264E+01
 3.200E+01, 9.237E+00, 2.987E+01, 3.676E+01, 5.046E+01, 7.026E+01, 9.691E+01, 5.822E+01, 2.290E+02, 1.020E+03, 9.419E+01, 3.341E+01, 3.271E+01
 3.301E+01, 5.076E+00, 2.958E+01, 3.790E+01, 5.072E+01, 7.023E+01, 9.177E+01, 5.693E+01, 1.441E+02, 1.077E+03, 1.295E+02, 3.355E+01, 3.277E+01
 3.400E+01, 8.750E-01, 2.965E+01, 3.929E+01, 5.108E+01, 7.429E+01, 9.046E+01, 5.667E+01, 1.133E+02, 1.078E+03, 1.625E+02, 3.351E+01, 3.284E+01
 3.500E+01, 8.750E-01, 2.951E+01, 4.078E+01, 5.089E+01, 7.432E+01, 9.087E+01, 5.651E+01, 9.659E+01, 1.058E+03, 2.121E+02, 3.356E+01, 3.324E+01
 3.600E+01, 8.750E-01, 2.916E+01, 4.133E+01, 5.071E+01, 7.409E+01, 9.438E+01, 5.633E+01, 9.127E+01, 1.058E+03, 2.493E+02, 3.374E+01, 3.323E+01
 3.701E+01, 8.750E-01, 2.912E+01, 4.372E+01, 5.051E+01, 7.075E+01, 9.799E+01, 5.618E+01, 8.675E+01, 1.101E+03, 3.462E+02, 3.623E+01, 3.322E+01
 3.800E+01, 8.750E-01, 2.915E+01, 4.504E+01, 5.027E+01, 7.054E+01, 9.574E+01, 5.608E+01, 7.994E+01, 1.053E+03, 5.351E+02, 3.750E+01, 3.320E+01
 3.900E+01, 8.750E-01, 2.924E+01, 4.795E+01, 5.052E+01, 7.019E+01, 9.035E+01, 5.597E+01, 7.247E+01, 1.064E+03, 8.815E+02, 4.011E+01, 3.352E+01
 4.001E+01, 8.750E-01, 2.921E+01, 4.820E+01, 5.058E+01, 7.026E+01, 9.072E+01, 5.585E+01, 6.721E+01, 1.067E+03, 1.004E+03, 3.951E+01, 3.431E+01
 4.100E+01, 8.750E-01, 2.912E+01, 4.894E+01, 5.134E+01, 7.012E+01, 9.360E+01, 5.577E+01, 6.515E+01, 1.015E+03, 1.077E+03, 3.853E+01, 3.377E+01
 4.200E+01, 8.750E-01, 2.926E+01, 4.959E+01, 5.171E+01, 7.305E+01, 9.193E+01, 5.567E+01, 6.030E+01, 9.647E+02, 1.126E+03, 5.326E+01, 3.339E+01
 4.301E+01, 8.750E-01, 2.913E+01, 4.982E+01, 5.296E+01, 7.342E+01, 9.080E+01, 5.560E+01, 5.913E+01, 7.349E+02, 1.083E+03, 5.267E+01, 3.350E+01
 4.401E+01, 8.750E-01, 2.912E+01, 4.906E+01, 5.439E+01, 7.095E+01, 9.101E+01, 5.551E+01, 5.679E+01, 4.384E+02, 1.065E+03, 7.190E+01, 3.398E+01
 4.501E+01, 8.750E-01, 2.913E+01, 4.888E+01, 5.590E+01, 7.032E+01, 9.389E+01, 5.543E+01, 5.519E+01, 2.953E+02, 1.072E+03, 7.328E+01, 3.372E+01
 4.601E+01, 8.750E-01, 2.913E+01, 4.889E+01, 5.875E+01, 7.093E+01, 9.467E+01, 5.535E+01, 5.552E+01, 1.922E+02, 1.100E+03, 7.768E+01, 3.360E+01
 4.701E+01, 8.750E-01, 2.907E+01, 4.860E+01, 6.035E+01, 7.296E+01, 9.822E+01, 5.529E+01, 5.385E+01, 1.196E+02, 1.091E+03, 8.707E+01, 3.355E+01
 4.800E+01, 8.750E-01, 1.923E+01, 4.814E+01, 6.117E+01, 7.029E+01, 9.257E+01, 5.521E+01, 5.124E+01, 9.339E+01, 1.082E+03, 2.048E+02, 3.339E+01
 4.901E+01, 8.750E-01, 1.912E+01, 4.555E+01, 6.313E+01, 7.047E+01, 9.029E+01, 5.516E+01, 5.108E+01, 8.192E+01, 1.072E+03, 2.737E+02, 3.336E+01
 5.001E+01, 8.750E-01, 1.913E+01, 4.538E+01, 6.432E+01, 7.058E+01, 9.120E+01, 5.510E+01, 5.106E+01, 7.972E+01, 1.072E+03, 3.751E+02, 3.342E+01
 5.100E+01, 8.750E-01, 1.912E+01, 4.691E+01, 6.521E+01, 7.030E+01, 9.856E+01, 5.505E+01, 5.058E+01, 7.665E+01, 1.080E+03, 7.404E+02, 3.480E+01
 5.200E+01, 8.750E-01, 1.889E+01, 4.789E+01, 6.790E+01, 7.023E+01, 1.016E+02, 5.501E+01, 4.870E+01, 6.826E+01, 1.052E+03, 9.534E+02, 3.460E+01
 5.300E+01, 8.750E-01, 1.856E+01, 4.788E+01, 6.809E+01, 7.084E+01, 9.464E+01, 5.497E+01, 4.716E+01, 6.489E+01, 1.035E+03, 9.905E+02, 3.441E+01
 5.401E+01, 8.750E-01, 1.813E+01, 4.824E+01, 6.959E+01, 7.113E+01, 9.205E+01, 5.492E+01, 4.658E+01, 6.218E+01, 1.004E+03, 1.061E+03, 3.549E+01
 5.500E+01, 8.750E-01, 1.812E+01, 4.839E+01, 6.973E+01, 7.048E+01, 9.286E+01, 5.488E+01, 4.647E+01, 5.904E+01, 9.340E+02, 1.066E+03, 3.515E+01
 5.600E+01, 8.750E-01, 1.980E+01, 4.887E+01, 6.952E+01, 7.252E+01, 9.171E+01, 5.484E+01, 4.605E+01, 5.602E+01, 7.945E+02, 1.053E+03, 3.606E+01
 5.700E+01, 8.750E-01, 1.812E+01, 4.793E+01, 6.987E+01, 7.395E+01, 9.035E+01, 5.481E+01, 4.628E+01, 5.415E+01, 7.012E+02, 1.062E+03, 5.597E+01
 5.800E+01, 8.750E-01, 1.812E+01, 4.801E+01, 6.987E+01, 7.551E+01, 9.092E+01, 5.478E+01, 4.526E+01, 5.337E+01, 4.018E+02, 1.035E+03, 4.569E+01
 5.901E+01, 8.750E-01, 1.812E+01, 4.795E+01, 6.988E+01, 7.672E+01, 9.119E+01, 5.474E+01, 4.502E+01, 5.336E+01, 2.560E+02, 1.058E+03, 5.286E+01
 6.001E+01, 8.750E-01, 1.812E+01, 4.790E+01, 6.987E+01, 7.803E+01, 9.057E+01, 5.471E+01, 4.503E+01, 5.112E+01, 1.713E+02, 1.065E+03, 7.878E+01
 6.100E+01, 8.750E-01, 1.812E+01, 4.787E+01, 6.987E+01, 7.954E+01, 9.089E+01, 5.468E+01, 4.474E+01, 5.165E+01, 1.355E+02, 1.036E+03, 1.084E+02
 6.200E+01, 8.750E-01, 1.812E+01, 4.693E+01, 6.987E+01, 8.164E+01, 9.154E+01, 5.466E+01, 4.466E+01, 4.970E+01, 9.954E+01, 1.044E+03, 1.319E+02
 6.300E+01, 8.750E-01, 1.813E+01, 4.817E+01, 6.988E+01, 8.266E+01, 9.128E+01, 5.463E+01, 4.448E+01, 4.689E+01, 8.471E+01, 1.095E+03, 2.722E+02
 6.400E+01, 8.750E-01, 1.813E+01, 4.795E+01, 6.987E+01, 8.405E+01, 9.098E+01, 5.461E+01, 4.433E+01, 4.665E+01, 7.584E+01, 1.085E+03, 2.583E+02
 6.501E+01, 8.750E-01, 1.812E+01, 4.816E+01, 6.988E+01, 8.577E+01, 9.027E+01, 5.458E+01, 4.425E+01, 4.573E+01, 6.871E+01, 1.109E+03, 5.624E+02
 6.601E+01, 8.750E-01, 1.813E+01, 4.883E+01, 6.851E+01, 8.797E+01, 9.015E+01, 5.456E+01, 4.409E+01, 4.454E+01, 6.694E+01, 1.046E+03, 8.083E+02
 6.700E+01, 8.750E-01, 1.813E+01, 4.903E+01, 6.988E+01, 8.850E+01, 9.022E+01, 5.454E+01, 4.391E+01, 4.439E+01, 6.310E+01, 1.028E+03, 9.358E+02
 6.800E+01, 8.750E-01, 1.813E+01, 4.820E+01, 6.988E+01, 8.956E+01, 9.060E+01, 5.452E+01, 4.376E+01, 4.385E+01, 5.951E+01, 9.828E+02, 1.035E+03
 6.901E+01, 8.750E-01, 1.812E+01, 4.674E+01, 6.817E+01, 8.962E+01, 9.150E+01, 5.449E+01, 4.364E+01, 4.405E+01, 5.648E+01, 8.757E+02, 1.042E+03
 7.000E+01, 8.750E-01, 1.812E+01, 4.431E+01, 6.987E+01, 8.950E+01, 9.223E+01, 5.447E+01, 4.364E+01, 4.289E+01, 5.675E+01, 7.614E+02, 1.051E+03
 7.101E+01, 8.750E-01, 1.812E+01, 4.732E+01, 6.988E+01, 8.981E+01, 9.287E+01, 5.445E+01, 4.363E+01, 4.290E+01, 5.614E+01, 7.267E+02, 1.055E+03
 7.201E+01, 8.750E-01, 1.813E+01, 4.562E+01, 6.987E+01, 8.988E+01, 9.405E+01, 5.443E+01, 4.347E+01, 4.358E+01, 5.596E+01, 5.672E+02, 1.011E+03
 7.301E+01, 8.750E-01, 1.812E+01, 4.585E+01, 6.987E+01, 8.987E+01, 9.488E+01, 5.441E+01, 4.327E+01, 4.330E+01, 5.427E+01, 3.582E+02, 9.877E+02
 7.401E+01, 8.750E-01, 1.813E+01, 4.588E+01, 6.985E+01, 8.988E+01, 9.575E+01, 5.440E+01, 4.308E+01, 4.271E+01, 5.272E+01, 2.205E+02, 9.771E+02
 7.501E+01, 8.750E-01, 1.871E+01, 4.710E+01, 6.987E+01, 8.987E+01, 9.627E+01, 5.438E+01, 4.291E+01, 4.241E+01, 5.224E+01, 1.468E+02, 9.773E+02
 7.600E+01, 8.750E-01, 1.848E+01, 4.790E+01, 6.988E+01, 8.987E+01, 9.687E+01, 5.437E+01, 4.273E+01, 4.231E+01, 5.269E+01, 1.200E+02, 9.701E+02
 7.701E+01, 8.750E-01, 1.813E+01, 4.813E+01, 6.666E+01, 8.988E+01, 9.726E+01, 5.435E+01, 4.262E+01, 4.221E+01, 5.125E+01, 1.065E+02, 9.887E+02
 7.801E+01, 8.750E-01, 1.812E+01, 4.887E+01, 6.412E+01, 8.987E+01, 9.741E+01, 5.433E+01, 4.248E+01, 4.149E+01, 5.113E+01, 9.538E+01, 9.735E+02
 7.900E+01, 8.750E-01, 1.813E+01, 4.811E+01, 6.776E+01, 8.987E+01, 9.792E+01, 5.431E+01, 4.243E+01, 4.098E+01, 4.939E+01, 8.289E+01, 9.392E+02
 8.001E+01, 8.750E-01, 1.812E+01, 4.596E+01, 6.987E+01, 8.987E+01, 9.840E+01, 5.430E+01, 4.238E+01, 4.117E+01, 5.004E+01, 7.489E+01, 9.274E+02
 8.101E+01, 8.750E-01, 1.812E+01, 4.226E+01, 6.683E+01, 8.988E+01, 9.886E+01, 5.428E+01, 4.225E+01, 4.123E+01, 4.941E+01, 7.328E+01, 8.945E+02
 8.201E+01, 8.750E-01, 1.813E+01, 4.185E+01, 6.871E+01, 8.988E+01, 9.925E+01, 5.427E+01, 4.212E+01, 4.126E+01, 4.739E+01, 7.052E+01, 9.377E+02
 8.300E+01, 8.750E-01, 1.813E+01, 4.398E+01, 6.987E+01, 8.978E+01, 9.952E+01, 5.426E+01, 4.196E+01, 4.081E+01, 4.640E+01, 6.348E+01, 8.648E+02
 8.401E+01, 8.750E-01, 1.813E+01, 4.583E+01, 6.987E+01, 8.968E+01, 9.939E+01, 5.425E+01, 4.182E+01, 4.106E+01, 4.663E+01, 5.841E+01, 8.032E+02
 8.501E+01, 8.750E-01, 1.813E+01, 4.685E+01, 6.986E+01, 8.967E+01, 1.001E+02, 5.424E+01, 4.171E+01, 4.107E+01, 4.512E+01, 5.551E+01, 9.174E+02
 8.600E+01, 8.750E-01, 1.812E+01, 4.612E+01, 6.987E+01, 8.951E+01, 9.985E+01, 5.422E+01, 4.160E+01, 4.093E+01, 4.411E+01, 5.364E+01, 8.109E+02
 8.701E+01, 8.750E-01, 1.813E+01, 4.568E+01, 6.955E+01, 8.955E+01, 9.982E+01, 5.421E+01, 4.152E+01, 4.146E+01, 4.305E+01, 5.414E+01, 7.288E+02
 8.801E+01, 8.750E-01, 1.813E+01, 4.575E+01, 6.645E+01, 8.582E+01, 9.988E+01, 5.420E+01, 4.140E+01, 4.021E+01, 4.211E+01, 5.280E+01, 5.027E+02
 8.901E+01, 8.750E-01, 1.812E+01, 4.563E+01, 5.827E+01, 8.578E+01, 9.987E+01, 5.419E+01, 4.129E+01, 4.041E+01, 4.237E+01, 5.116E+01, 2.622E+02
 9.001E+01, 8.750E-01, 1.813E+01, 4.589E+01, 5.832E+01, 8.895E+01, 9.987E+01, 5.417E+01, 4.118E+01, 3.997E+01, 4.267E+01, 5.072E+01, 1.674E+02
 9.101E+01, 8.750E-01, 1.813E+01, 4.766E+01, 5.838E+01, 8.879E+01, 9.987E+01, 5.416E+01, 4.111E+01, 3.962E+01, 4.213E+01, 4.940E+01, 1.149E+02
 9.201E+01, 8.750E-01, 1.812E+01, 4.680E+01, 6.557E+01, 8.874E+01, 9.987E+01, 5.415E+01, 4.106E+01, 3.984E+01, 4.198E+01, 4.677E+01, 9.101E+01
 9.301E+01, 8.750E-01, 1.813E+01, 4.750E+01, 6.191E+01, 8.852E+01, 9.987E+01, 5.414E+01, 4.100E+01, 3.942E+01, 4.197E+01, 4.597E+01, 7.878E+01
 9.401E+01, 8.750E-01, 1.812E+01, 4.439E+01, 6.564E+01, 8.817E+01, 9.958E+01, 5.413E+01, 4.095E+01, 3.925E+01, 4.180E+01, 4.494E+01, 6.846E+01
 9.501E+01, 8.750E-01, 1.813E+01, 4.582E+01, 6.726E+01, 8.875E+01, 9.888E+01, 5.412E+01, 4.087E+01, 3.937E+01, 4.122E+01, 4.387E+01, 6.193E+01
 9.600E+01, 8.750E-01, 1.812E+01, 4.623E+01, 6.813E+01, 8.588E+01, 9.781E+01, 5.411E+01, 4.077E+01, 4.072E+01, 4.161E+01, 4.344E+01, 5.895E+01
 9.701E+01, 8.750E-01, 1.813E+01, 4.806E+01, 6.897E+01, 8.454E+01, 9.849E+01, 5.410E+01, 4.068E+01, 4.034E+01, 4.201E+01, 4.358E+01, 5.803E+01
 9.801E+01, 8.750E-01, 1.812E+01, 4.812E+01, 6.962E+01, 8.418E+01, 9.913E+01, 5.409E+01, 4.062E+01, 3.953E+01, 4.252E+01, 4.393E+01, 5.733E+01
 9.901E+01, 8.750E-01, 1.813E+01, 4.726E+01, 6.573E+01, 8.423E+01, 9.913E+01, 5.408E+01, 4.057E+01, 3.907E+01, 4.194E+01, 4.385E+01, 5.432E+01
 1.000E+02, 8.750E-01, 1.812E+01, 4.812E+01, 6.412E+01, 8.182E+01, 9.850E+01, 5.407E+01, 4.054E+01, 3.902E+01, 4.195E+01, 4.360E+01, 4.899E+01
 1.010E+02, 8.750E-01, 1.813E+01, 4.741E+01, 6.511E+01, 8.059E+01, 9.748E+01, 5.406E+01, 4.050E+01, 3.886E+01, 4.212E+01, 4.351E+01, 4.855E+01
 1.020E+02, 8.750E-01, 1.812E+01, 4.583E+01, 6.412E+01, 8.412E+01, 9.715E+01, 5.406E+01, 4.044E+01, 3.924E+01, 4.173E+01, 4.298E+01, 4.904E+01
 1.030E+02, 8.750E-01, 1.812E+01, 4.623E+01, 6.412E+01, 8.412E+01, 9.707E+01, 5.405E+01, 4.037E+01, 3.912E+01, 4.147E+01, 4.351E+01, 4.879E+01
 1.040E+02, 8.750E-01, 1.813E+01, 4.603E+01, 6.472E+01, 8.419E+01, 9.688E+01, 5.404E+01, 4.031E+01, 3.911E+01, 4.081E+01, 4.338E+01, 5.038E+01
 1.050E+02, 8.750E-01, 1.813E+01, 4.601E+01, 6.731E+01, 8.730E+01, 9.700E+01, 5.403E+01, 4.022E+01, 3.889E+01, 4.058E+01, 4.304E+01, 5.088E+01
 1.060E+02, 8.750E-01, 1.812E+01, 4.547E+01, 6.412E+01, 8.738E+01, 9.725E+01, 5.402E+01, 4.014E+01, 3.856E+01, 4.104E+01, 4.340E+01, 5.033E+01
 1.070E+02, 8.750E-01, 1.812E+01, 4.539E+01, 6.412E+01, 8.565E+01, 9.711E+01, 5.401E+01, 4.007E+01, 3.902E+01, 4.175E+01, 4.273E+01, 4.952E+01
 1.080E+02, 8.750E-01, 1.812E+01, 4.590E+01, 6.412E+01, 8.432E+01, 9.459E+01, 5.401E+01, 4.001E+01, 3.927E+01, 4.145E+01, 4.301E+01, 4.656E+01
 1.090E+02, 8.750E-01, 1.813E+01, 4.733E+01, 6.582E+01, 8.412E+01, 9.825E+01, 5.400E+01, 3.996E+01, 3.817E+01, 4.029E+01, 4.245E+01, 4.551E+01
 1.100E+02, 8.750E-01, 1.813E+01, 4.738E+01, 6.985E+01, 8.412E+01, 9.652E+01, 5.399E+01, 3.990E+01, 3.793E+01, 3.995E+01, 4.269E+01, 4.528E+01
 1.110E+02, 8.750E-01, 1.812E+01, 4.518E+01, 6.982E+01, 8.412E+01, 9.263E+01, 5.398E+01, 3.985E+01, 3.788E+01, 4.061E+01, 4.233E+01, 4.554E+01
 1.120E+02, 8.750E-01, 1.812E+01, 4.068E+01, 6.905E+01, 8.413E+01, 9.262E+01, 5.398E+01, 3.980E+01, 3.786E+01, 3.971E+01, 4.213E+01, 4.638E+01
 1.130E+02, 8.750E-01, 1.812E+01, 3.597E+01, 6.950E+01, 8.413E+01, 9.263E+01, 5.397E+01, 3.976E+01, 3.782E+01, 3.945E+01, 4.254E+01, 4.674E+01
 1.140E+02, 8.750E-01, 1.812E+01, 3.549E+01, 6.065E+01, 8.414E+01, 9.262E+01, 5.396E+01, 3.970E+01, 3.804E+01, 3.930E+01, 4.213E+01, 4.670E+01
 1.150E+02, 8.750E-01, 1.812E+01, 4.768E+01, 6.715E+01, 8.415E+01, 9.272E+01, 5.395E+01, 3.966E+01, 3.778E+01, 3.912E+01, 4.210E+01, 4.537E+01
 1.160E+02, 8.750E-01, 1.813E+01, 4.692E+01, 6.583E+01, 8.413E+01, 9.252E+01, 5.395E+01, 3.963E+01, 3.761E+01, 3.906E+01, 4.158E+01, 4.539E+01
 1.170E+02, 8.750E-01, 1.812E+01, 4.891E+01, 6.413E+01, 8.413E+01, 9.253E+01, 5.394E+01, 3.961E+01, 3.774E+01, 3.921E+01, 4.090E+01, 4.680E+01
 1.180E+02, 8.750E-01, 1.812E+01, 4.604E+01, 6.412E+01, 8.413E+01, 9.253E+01, 5.393E+01, 3.958E+01, 3.775E+01, 3.941E+01, 4.176E+01, 4.453E+01
 1.190E+02, 8.750E-01, 1.812E+01, 4.260E+01, 6.413E+01, 8.412E+01, 9.628E+01, 5.393E+01, 3.954E+01, 3.755E+01, 3.928E+01, 4.178E+01, 4.304E+01
 1.200E+02, 8.750E-01, 1.812E+01, 3.696E+01, 6.413E+01, 8.413E+01, 9.636E+01, 5.392E+01, 3.948E+01, 3.748E+01, 3.969E+01, 4.154E+01, 4.357E+01
