s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-9.750E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.018E+00, 2.518E+00, 1.993E+01, 3.482E+01, 5.798E+01, 8.264E+01, 1.015E+02, 4.923E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 2.037E+00, 7.885E-01, 2.263E+01, 4.187E+01, 6.637E+01, 8.813E+01, 1.048E+02, 3.739E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 3.056E+00, 1.180E+00, 1.025E+01, 3.635E+01, 5.839E+01, 7.174E+01, 1.086E+02, 7.328E+02, 3.206E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 4.035E+00, 1.463E+00, 1.025E+01, 3.400E+01, 6.799E+01, 7.306E+01, 1.097E+02, 7.381E+02, 3.312E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 5.023E+00, 1.288E+00, 1.025E+01, 3.274E+01, 6.860E+01, 7.331E+01, 1.098E+02, 7.976E+02, 3.466E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 6.022E+00, 2.090E+00, 1.025E+01, 3.243E+01, 6.694E+01, 7.210E+01, 1.095E+02, 8.601E+02, 3.872E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 7.015E+00, 2.664E+00, 1.025E+01, 3.025E+01, 6.418E+01, 7.390E+01, 1.098E+02, 8.580E+02, 4.556E+01, 3.201E+01, 3.200E+01, 3.200E+01, 3.200E+01
 8.012E+00, 3.971E+00, 1.025E+01, 3.025E+01, 5.112E+01, 7.430E+01, 1.097E+02, 7.976E+02, 5.574E+01, 3.202E+01, 3.200E+01, 3.200E+01, 3.200E+01
 9.025E+00, 4.777E+00, 1.025E+01, 3.025E+01, 5.271E+01, 7.950E+01, 1.097E+02, 7.520E+02, 1.697E+02, 3.214E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.001E+01, 5.491E+00, 1.025E+01, 3.025E+01, 5.068E+01, 8.227E+01, 1.097E+02, 7.358E+02, 2.404E+02, 3.244E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.101E+01, 5.825E+00, 1.025E+01, 3.025E+01, 5.035E+01, 7.612E+01, 1.094E+02, 7.190E+02, 4.580E+02, 3.274E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.201E+01, 7.768E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.254E+01, 1.097E+02, 7.195E+02, 6.085E+02, 3.313E+01, 3.201E+01, 3.200E+01, 3.200E+01
 1.300E+01, 8.460E+00, 1.030E+01, 3.025E+01, 5.025E+01, 7.139E+01, 1.097E+02, 7.178E+02, 7.323E+02, 3.319E+01, 3.201E+01, 3.200E+01, 3.200E+01
 1.403E+01, 8.298E+00, 1.104E+01, 3.025E+01, 5.025E+01, 7.204E+01, 1.092E+02, 6.859E+02, 8.022E+02, 3.668E+01, 3.205E+01, 3.200E+01, 3.200E+01
 1.502E+01, 9.472E+00, 1.228E+01, 3.098E+01, 5.025E+01, 7.144E+01, 1.098E+02, 7.066E+02, 8.126E+02, 4.785E+01, 3.219E+01, 3.200E+01, 3.200E+01
 1.600E+01, 9.618E+00, 1.288E+01, 3.082E+01, 5.025E+01, 7.123E+01, 1.097E+02, 6.865E+02, 8.452E+02, 4.991E+01, 3.248E+01, 3.200E+01, 3.200E+01
 1.701E+01, 9.750E+00, 1.411E+01, 3.041E+01, 5.125E+01, 7.059E+01, 1.096E+02, 5.214E+02, 8.713E+02, 6.573E+01, 3.254E+01, 3.200E+01, 3.200E+01
 1.800E+01, 9.686E+00, 1.513E+01, 3.062E+01, 5.025E+01, 7.025E+01, 1.098E+02, 3.960E+02, 8.808E+02, 6.671E+01, 3.261E+01, 3.201E+01, 3.200E+01
 1.900E+01, 9.750E+00, 1.725E+01, 3.146E+01, 5.028E+01, 7.025E+01, 1.098E+02, 3.097E+02, 9.458E+02, 8.954E+01, 3.272E+01, 3.203E+01, 3.200E+01
 2.000E+01, 9.750E+00, 1.783E+01, 3.260E+01, 5.030E+01, 7.025E+01, 1.097E+02, 2.147E+02, 9.272E+02, 6.790E+01, 3.300E+01, 3.210E+01, 3.200E+01
 2.101E+01, 9.560E+00, 1.972E+01, 3.110E+01, 5.039E+01, 7.025E+01, 1.097E+02, 1.490E+02, 8.671E+02, 6.665E+01, 3.334E+01, 3.229E+01, 3.200E+01
 2.202E+01, 8.250E+00, 2.150E+01, 3.027E+01, 5.039E+01, 7.041E+01, 1.092E+02, 1.197E+02, 9.213E+02, 1.147E+02, 3.332E+01, 3.246E+01, 3.200E+01
 2.301E+01, 8.250E+00, 2.355E+01, 3.074E+01, 5.032E+01, 7.089E+01, 9.074E+01, 1.025E+02, 8.767E+02, 1.549E+02, 3.430E+01, 3.253E+01, 3.201E+01
 2.401E+01, 8.287E+00, 2.533E+01, 3.025E+01, 5.025E+01, 7.355E+01, 9.025E+01, 9.000E+01, 9.163E+02, 1.748E+02, 3.513E+01, 3.252E+01, 3.203E+01
 2.502E+01, 9.738E+00, 2.568E+01, 3.025E+01, 5.025E+01, 7.105E+01, 9.025E+01, 8.140E+01, 8.897E+02, 2.204E+02, 3.493E+01, 3.253E+01, 3.212E+01
 2.601E+01, 9.250E+00, 2.785E+01, 3.025E+01, 5.025E+01, 7.092E+01, 9.025E+01, 7.629E+01, 9.143E+02, 4.082E+02, 3.473E+01, 3.267E+01, 3.227E+01
 2.701E+01, 9.474E+00, 2.929E+01, 3.029E+01, 5.025E+01, 7.120E+01, 9.025E+01, 7.198E+01, 9.042E+02, 8.547E+02, 3.439E+01, 3.281E+01, 3.235E+01
 2.801E+01, 9.306E+00, 2.952E+01, 3.091E+01, 5.025E+01, 7.127E+01, 9.080E+01, 6.813E+01, 8.549E+02, 8.744E+02, 3.412E+01, 3.293E+01, 3.239E+01
 2.901E+01, 9.250E+00, 2.942E+01, 3.150E+01, 5.025E+01, 7.056E+01, 9.043E+01, 6.508E+01, 7.354E+02, 9.099E+02, 3.407E+01, 3.299E+01, 3.241E+01
 3.002E+01, 9.250E+00, 2.969E+01, 3.306E+01, 5.071E+01, 7.025E+01, 1.019E+02, 6.183E+01, 6.215E+02, 9.121E+02, 3.450E+01, 3.316E+01, 3.244E+01
 3.102E+01, 9.250E+00, 2.975E+01, 3.461E+01, 5.210E+01, 7.056E+01, 9.092E+01, 5.923E+01, 4.396E+02, 9.186E+02, 3.675E+01, 3.346E+01, 3.254E+01
 3.202E+01, 9.250E+00, 2.975E+01, 3.624E+01, 5.078E+01, 7.299E+01, 9.143E+01, 5.727E+01, 2.576E+02, 9.027E+02, 4.073E+01, 3.334E+01, 3.261E+01
 3.301E+01, 9.250E+00, 2.975E+01, 3.752E+01, 5.045E+01, 7.333E+01, 9.056E+01, 5.523E+01, 1.577E+02, 8.839E+02, 4.475E+01, 3.335E+01, 3.275E+01
 3.401E+01, 9.250E+00, 2.971E+01, 3.863E+01, 5.071E+01, 7.156E+01, 9.071E+01, 5.323E+01, 1.193E+02, 8.856E+02, 5.121E+01, 3.382E+01, 3.282E+01
 3.502E+01, 9.487E+00, 2.947E+01, 3.957E+01, 5.124E+01, 7.332E+01, 1.016E+02, 5.151E+01, 9.791E+01, 9.178E+02, 5.251E+01, 3.415E+01, 3.281E+01
 3.602E+01, 9.750E+00, 2.975E+01, 4.140E+01, 5.025E+01, 7.635E+01, 9.720E+01, 4.999E+01, 8.970E+01, 8.661E+02, 1.059E+02, 3.400E+01, 3.283E+01
 3.702E+01, 9.750E+00, 2.975E+01, 4.277E+01, 5.042E+01, 7.705E+01, 9.031E+01, 4.871E+01, 8.285E+01, 8.938E+02, 1.205E+02, 3.402E+01, 3.306E+01
 3.801E+01, 9.750E+00, 2.975E+01, 4.425E+01, 5.025E+01, 7.693E+01, 9.262E+01, 4.763E+01, 7.461E+01, 8.753E+02, 1.672E+02, 3.488E+01, 3.312E+01
 3.900E+01, 9.750E+00, 2.962E+01, 4.538E+01, 5.068E+01, 7.025E+01, 9.141E+01, 4.669E+01, 6.872E+01, 8.766E+02, 2.449E+02, 4.215E+01, 3.327E+01
 4.002E+01, 3.406E+00, 2.975E+01, 4.634E+01, 5.054E+01, 7.039E+01, 9.039E+01, 4.590E+01, 6.734E+01, 9.144E+02, 4.418E+02, 4.930E+01, 3.371E+01
 4.102E+01, 1.750E+00, 2.975E+01, 4.865E+01, 5.025E+01, 7.182E+01, 9.150E+01, 4.561E+01, 6.526E+01, 9.393E+02, 7.904E+02, 4.852E+01, 3.424E+01
 4.200E+01, 1.750E+00, 2.975E+01, 4.954E+01, 5.064E+01, 7.406E+01, 9.190E+01, 4.531E+01, 6.175E+01, 8.703E+02, 8.728E+02, 4.900E+01, 3.381E+01
 4.301E+01, 1.750E+00, 2.949E+01, 4.942E+01, 5.194E+01, 7.250E+01, 9.136E+01, 4.506E+01, 5.962E+01, 7.854E+02, 8.678E+02, 5.269E+01, 3.543E+01
 4.401E+01, 1.750E+00, 2.966E+01, 4.975E+01, 5.319E+01, 7.038E+01, 9.379E+01, 4.482E+01, 5.762E+01, 6.493E+02, 9.176E+02, 5.441E+01, 3.724E+01
 4.502E+01, 1.750E+00, 2.975E+01, 4.975E+01, 5.458E+01, 7.096E+01, 9.561E+01, 4.460E+01, 5.555E+01, 4.199E+02, 8.913E+02, 4.683E+01, 3.734E+01
 4.602E+01, 1.750E+00, 2.975E+01, 4.975E+01, 5.650E+01, 7.039E+01, 9.706E+01, 4.440E+01, 5.437E+01, 2.602E+02, 8.985E+02, 4.944E+01, 3.618E+01
 4.700E+01, 1.750E+00, 2.975E+01, 4.975E+01, 5.791E+01, 7.032E+01, 9.423E+01, 4.421E+01, 5.338E+01, 1.803E+02, 8.946E+02, 5.196E+01, 3.582E+01
 4.801E+01, 1.750E+00, 2.926E+01, 4.975E+01, 5.897E+01, 7.107E+01, 9.025E+01, 4.405E+01, 5.277E+01, 1.383E+02, 8.775E+02, 6.466E+01, 3.793E+01
 4.901E+01, 1.750E+00, 2.925E+01, 4.962E+01, 6.015E+01, 7.082E+01, 9.087E+01, 4.388E+01, 5.224E+01, 1.076E+02, 9.089E+02, 9.459E+01, 4.027E+01
 5.001E+01, 1.750E+00, 2.961E+01, 4.965E+01, 6.135E+01, 7.052E+01, 9.409E+01, 4.372E+01, 5.060E+01, 9.530E+01, 9.088E+02, 1.207E+02, 3.932E+01
 5.101E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.358E+01, 7.089E+01, 9.668E+01, 4.355E+01, 4.908E+01, 8.816E+01, 9.007E+02, 9.215E+01, 3.793E+01
 5.201E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.487E+01, 7.025E+01, 1.018E+02, 4.343E+01, 4.861E+01, 8.200E+01, 9.167E+02, 1.048E+02, 3.686E+01
 5.302E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.662E+01, 7.025E+01, 1.063E+02, 4.329E+01, 4.871E+01, 7.650E+01, 8.498E+02, 1.791E+02, 3.624E+01
 5.401E+01, 1.750E+00, 2.925E+01, 4.959E+01, 6.785E+01, 7.025E+01, 1.031E+02, 4.316E+01, 4.840E+01, 6.968E+01, 8.590E+02, 4.662E+02, 3.586E+01
 5.502E+01, 1.750E+00, 2.925E+01, 4.911E+01, 6.884E+01, 7.025E+01, 9.057E+01, 4.303E+01, 4.735E+01, 6.706E+01, 8.572E+02, 7.564E+02, 3.832E+01
 5.602E+01, 1.750E+00, 2.925E+01, 4.875E+01, 6.971E+01, 7.070E+01, 9.025E+01, 4.292E+01, 4.668E+01, 6.659E+01, 8.260E+02, 8.639E+02, 3.645E+01
 5.701E+01, 1.750E+00, 2.925E+01, 4.915E+01, 6.928E+01, 7.179E+01, 9.025E+01, 4.281E+01, 4.684E+01, 6.529E+01, 6.987E+02, 8.623E+02, 3.612E+01
 5.802E+01, 1.750E+00, 2.925E+01, 4.900E+01, 6.973E+01, 7.268E+01, 9.025E+01, 4.270E+01, 4.666E+01, 6.173E+01, 6.544E+02, 8.735E+02, 3.635E+01
 5.902E+01, 1.750E+00, 2.925E+01, 4.826E+01, 6.975E+01, 7.429E+01, 9.025E+01, 4.259E+01, 4.600E+01, 5.902E+01, 5.529E+02, 8.446E+02, 3.723E+01
 6.001E+01, 1.750E+00, 2.925E+01, 4.892E+01, 6.975E+01, 7.536E+01, 9.039E+01, 4.251E+01, 4.564E+01, 5.622E+01, 3.895E+02, 8.663E+02, 4.061E+01
