s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-9.750E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.052E+00, 2.511E+00, 2.071E+01, 3.493E+01, 5.776E+01, 8.254E+01, 1.014E+02, 5.163E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 2.017E+00, 7.500E-01, 2.190E+01, 3.898E+01, 6.550E+01, 8.747E+01, 1.040E+02, 4.135E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 3.019E+00, 1.041E+00, 1.304E+01, 3.678E+01, 5.973E+01, 7.629E+01, 1.073E+02, 6.842E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 4.056E+00, 1.250E+00, 1.025E+01, 3.781E+01, 6.562E+01, 7.212E+01, 1.097E+02, 7.641E+02, 3.232E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 5.008E+00, 1.482E+00, 1.025E+01, 3.102E+01, 6.894E+01, 7.322E+01, 1.097E+02, 8.342E+02, 3.312E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 6.003E+00, 2.175E+00, 1.025E+01, 3.136E+01, 6.873E+01, 7.161E+01, 1.097E+02, 8.867E+02, 3.577E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 7.018E+00, 2.540E+00, 1.089E+01, 3.025E+01, 6.647E+01, 7.124E+01, 1.097E+02, 9.238E+02, 4.060E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 8.008E+00, 3.769E+00, 1.158E+01, 3.025E+01, 6.497E+01, 7.385E+01, 1.098E+02, 8.725E+02, 4.260E+01, 3.201E+01, 3.200E+01, 3.200E+01, 3.200E+01
 9.000E+00, 4.593E+00, 1.107E+01, 3.025E+01, 5.076E+01, 7.193E+01, 1.098E+02, 7.810E+02, 5.506E+01, 3.204E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.003E+01, 5.202E+00, 1.025E+01, 3.025E+01, 5.107E+01, 7.729E+01, 1.098E+02, 7.799E+02, 1.478E+02, 3.208E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.102E+01, 5.600E+00, 1.025E+01, 3.025E+01, 5.025E+01, 8.117E+01, 1.097E+02, 7.469E+02, 3.027E+02, 3.230E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.200E+01, 5.967E+00, 1.025E+01, 3.025E+01, 5.025E+01, 8.121E+01, 1.097E+02, 7.333E+02, 4.709E+02, 3.261E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.300E+01, 7.979E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.089E+01, 1.098E+02, 7.170E+02, 6.022E+02, 3.275E+01, 3.201E+01, 3.200E+01, 3.200E+01
 1.401E+01, 8.884E+00, 1.045E+01, 3.025E+01, 5.025E+01, 7.252E+01, 1.097E+02, 7.323E+02, 7.747E+02, 3.326E+01, 3.202E+01, 3.200E+01, 3.200E+01
 1.502E+01, 9.576E+00, 1.117E+01, 3.025E+01, 5.025E+01, 7.033E+01, 1.097E+02, 7.504E+02, 8.723E+02, 3.356E+01, 3.203E+01, 3.200E+01, 3.200E+01
 1.601E+01, 9.328E+00, 1.200E+01, 3.025E+01, 5.025E+01, 7.189E+01, 1.091E+02, 7.227E+02, 8.444E+02, 3.502E+01, 3.205E+01, 3.200E+01, 3.200E+01
 1.700E+01, 9.590E+00, 1.286E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 6.152E+02, 8.432E+02, 3.715E+01, 3.212E+01, 3.200E+01, 3.200E+01
 1.801E+01, 9.750E+00, 1.350E+01, 3.048E+01, 5.025E+01, 7.058E+01, 1.098E+02, 4.696E+02, 9.007E+02, 3.787E+01, 3.235E+01, 3.200E+01, 3.200E+01
 1.901E+01, 9.750E+00, 1.541E+01, 3.213E+01, 5.025E+01, 7.077E+01, 1.097E+02, 2.932E+02, 8.769E+02, 3.832E+01, 3.259E+01, 3.201E+01, 3.200E+01
 2.001E+01, 9.750E+00, 1.647E+01, 3.375E+01, 5.025E+01, 7.025E+01, 1.095E+02, 1.817E+02, 9.536E+02, 3.853E+01, 3.276E+01, 3.201E+01, 3.200E+01
 2.103E+01, 9.750E+00, 1.842E+01, 3.320E+01, 5.025E+01, 7.025E+01, 1.097E+02, 1.281E+02, 9.587E+02, 3.845E+01, 3.287E+01, 3.202E+01, 3.200E+01
 2.202E+01, 8.964E+00, 1.850E+01, 3.152E+01, 5.025E+01, 7.025E+01, 1.097E+02, 1.019E+02, 9.455E+02, 3.799E+01, 3.300E+01, 3.203E+01, 3.200E+01
 2.302E+01, 8.250E+00, 2.031E+01, 3.033E+01, 5.025E+01, 7.025E+01, 1.097E+02, 8.823E+01, 9.354E+02, 3.899E+01, 3.338E+01, 3.209E+01, 3.200E+01
 2.402E+01, 8.250E+00, 2.194E+01, 3.025E+01, 5.137E+01, 7.025E+01, 1.097E+02, 7.945E+01, 8.906E+02, 3.992E+01, 3.352E+01, 3.224E+01, 3.200E+01
 2.501E+01, 9.030E+00, 2.286E+01, 3.054E+01, 5.143E+01, 7.025E+01, 9.548E+01, 7.342E+01, 8.813E+02, 4.061E+01, 3.356E+01, 3.241E+01, 3.200E+01
 2.601E+01, 9.750E+00, 2.387E+01, 3.303E+01, 5.193E+01, 7.028E+01, 9.025E+01, 6.939E+01, 9.103E+02, 5.829E+01, 3.358E+01, 3.257E+01, 3.201E+01
 2.700E+01, 9.445E+00, 2.493E+01, 3.058E+01, 5.293E+01, 7.100E+01, 9.025E+01, 6.577E+01, 9.367E+02, 9.088E+01, 3.354E+01, 3.257E+01, 3.202E+01
 2.802E+01, 9.526E+00, 2.591E+01, 3.065E+01, 5.025E+01, 7.025E+01, 9.025E+01, 6.334E+01, 8.490E+02, 1.802E+02, 3.370E+01, 3.257E+01, 3.206E+01
 2.901E+01, 9.750E+00, 2.592E+01, 3.046E+01, 5.037E+01, 7.028E+01, 9.025E+01, 6.092E+01, 7.583E+02, 3.221E+02, 3.384E+01, 3.278E+01, 3.216E+01
 3.000E+01, 9.352E+00, 2.803E+01, 3.025E+01, 5.025E+01, 7.056E+01, 9.025E+01, 5.869E+01, 9.257E+02, 6.250E+02, 3.394E+01, 3.286E+01, 3.228E+01
 3.100E+01, 9.250E+00, 2.927E+01, 3.030E+01, 5.025E+01, 7.033E+01, 9.030E+01, 5.704E+01, 8.866E+02, 8.028E+02, 3.409E+01, 3.295E+01, 3.238E+01
 3.202E+01, 9.250E+00, 2.966E+01, 3.034E+01, 5.025E+01, 7.075E+01, 9.272E+01, 5.516E+01, 8.773E+02, 8.914E+02, 3.414E+01, 3.307E+01, 3.236E+01
 3.302E+01, 9.250E+00, 2.957E+01, 3.229E+01, 5.025E+01, 7.062E+01, 1.007E+02, 5.353E+01, 7.491E+02, 8.922E+02, 4.054E+01, 3.320E+01, 3.238E+01
 3.402E+01, 9.250E+00, 2.974E+01, 3.348E+01, 5.025E+01, 7.044E+01, 1.054E+02, 5.216E+01, 6.737E+02, 9.255E+02, 4.221E+01, 3.337E+01, 3.244E+01
 3.501E+01, 9.250E+00, 2.975E+01, 3.475E+01, 5.025E+01, 7.311E+01, 9.476E+01, 5.070E+01, 4.366E+02, 9.410E+02, 4.619E+01, 3.339E+01, 3.247E+01
 3.602E+01, 9.250E+00, 2.975E+01, 3.593E+01, 5.039E+01, 7.437E+01, 9.041E+01, 4.930E+01, 2.318E+02, 9.359E+02, 5.288E+01, 3.331E+01, 3.270E+01
 3.700E+01, 9.250E+00, 2.975E+01, 3.715E+01, 5.025E+01, 7.558E+01, 9.358E+01, 4.821E+01, 1.537E+02, 9.455E+02, 6.012E+01, 3.320E+01, 3.269E+01
 3.802E+01, 9.250E+00, 2.975E+01, 3.892E+01, 5.161E+01, 7.077E+01, 9.311E+01, 4.716E+01, 1.193E+02, 9.282E+02, 4.939E+01, 3.327E+01, 3.273E+01
 3.903E+01, 9.487E+00, 2.975E+01, 3.997E+01, 5.025E+01, 7.334E+01, 9.053E+01, 4.607E+01, 1.032E+02, 8.347E+02, 5.225E+01, 3.339E+01, 3.297E+01
 4.003E+01, 5.524E+00, 2.975E+01, 4.154E+01, 5.025E+01, 7.087E+01, 1.007E+02, 4.526E+01, 9.243E+01, 8.445E+02, 5.770E+01, 3.680E+01, 3.277E+01
 4.102E+01, 1.750E+00, 2.975E+01, 4.233E+01, 5.039E+01, 7.178E+01, 9.979E+01, 4.489E+01, 8.414E+01, 8.639E+02, 5.482E+01, 3.991E+01, 3.272E+01
 4.200E+01, 1.750E+00, 2.975E+01, 4.365E+01, 5.050E+01, 7.348E+01, 9.041E+01, 4.463E+01, 7.815E+01, 8.701E+02, 5.613E+01, 4.223E+01, 3.272E+01
 4.302E+01, 1.750E+00, 2.975E+01, 4.472E+01, 5.056E+01, 7.545E+01, 9.776E+01, 4.439E+01, 7.305E+01, 8.648E+02, 1.435E+02, 4.439E+01, 3.261E+01
 4.401E+01, 1.750E+00, 2.975E+01, 4.581E+01, 5.062E+01, 7.905E+01, 1.015E+02, 4.415E+01, 6.829E+01, 8.078E+02, 2.436E+02, 4.199E+01, 3.262E+01
 4.501E+01, 1.750E+00, 2.970E+01, 4.701E+01, 5.045E+01, 8.304E+01, 1.005E+02, 4.392E+01, 6.491E+01, 7.872E+02, 3.333E+02, 4.119E+01, 3.281E+01
 4.601E+01, 1.750E+00, 2.975E+01, 4.841E+01, 5.025E+01, 8.703E+01, 9.025E+01, 4.372E+01, 6.246E+01, 8.116E+02, 5.443E+02, 3.949E+01, 3.731E+01
 4.702E+01, 1.750E+00, 2.975E+01, 4.933E+01, 5.025E+01, 8.808E+01, 9.134E+01, 4.354E+01, 6.040E+01, 8.118E+02, 7.296E+02, 3.658E+01, 3.772E+01
 4.802E+01, 1.750E+00, 2.975E+01, 4.912E+01, 5.113E+01, 7.824E+01, 9.448E+01, 4.335E+01, 5.851E+01, 7.199E+02, 8.039E+02, 3.544E+01, 3.569E+01
 4.901E+01, 1.750E+00, 2.971E+01, 4.975E+01, 5.178E+01, 7.025E+01, 9.958E+01, 4.318E+01, 5.706E+01, 6.624E+02, 8.275E+02, 3.624E+01, 3.490E+01
 5.001E+01, 1.750E+00, 2.948E+01, 4.975E+01, 5.251E+01, 7.075E+01, 1.044E+02, 4.301E+01, 5.593E+01, 4.651E+02, 7.884E+02, 4.038E+01, 3.488E+01
 5.100E+01, 1.750E+00, 2.975E+01, 4.975E+01, 5.443E+01, 7.224E+01, 1.085E+02, 4.287E+01, 5.444E+01, 3.037E+02, 7.706E+02, 4.597E+01, 3.505E+01
 5.202E+01, 1.750E+00, 2.928E+01, 4.975E+01, 5.507E+01, 7.352E+01, 1.061E+02, 4.272E+01, 5.328E+01, 2.144E+02, 8.522E+02, 4.401E+01, 3.478E+01
 5.301E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.697E+01, 7.025E+01, 1.060E+02, 4.261E+01, 5.245E+01, 1.656E+02, 8.585E+02, 4.542E+01, 3.455E+01
 5.401E+01, 1.750E+00, 2.935E+01, 4.975E+01, 5.790E+01, 7.036E+01, 1.006E+02, 4.247E+01, 5.128E+01, 1.171E+02, 8.855E+02, 6.037E+01, 3.428E+01
 5.502E+01, 1.750E+00, 2.975E+01, 4.975E+01, 5.905E+01, 7.027E+01, 9.025E+01, 4.235E+01, 5.025E+01, 1.029E+02, 9.137E+02, 8.559E+01, 3.412E+01
 5.602E+01, 1.750E+00, 2.971E+01, 4.975E+01, 6.024E+01, 7.124E+01, 9.025E+01, 4.223E+01, 4.930E+01, 9.419E+01, 8.993E+02, 9.361E+01, 3.423E+01
 5.700E+01, 1.750E+00, 2.975E+01, 4.975E+01, 6.169E+01, 7.034E+01, 9.040E+01, 4.212E+01, 4.857E+01, 8.355E+01, 9.079E+02, 1.100E+02, 3.777E+01
 5.800E+01, 1.750E+00, 2.975E+01, 4.975E+01, 6.317E+01, 7.083E+01, 9.320E+01, 4.201E+01, 4.776E+01, 7.348E+01, 9.044E+02, 1.155E+02, 3.860E+01
 5.901E+01, 1.750E+00, 2.974E+01, 4.975E+01, 6.437E+01, 7.094E+01, 1.038E+02, 4.191E+01, 4.725E+01, 6.773E+01, 9.105E+02, 1.678E+02, 3.739E+01
 6.003E+01, 1.750E+00, 2.949E+01, 4.971E+01, 6.598E+01, 7.068E+01, 1.034E+02, 4.182E+01, 4.698E+01, 6.281E+01, 9.369E+02, 1.825E+02, 3.687E+01
