s,m,m,m,m,m,m,C,C,C,C,C,C
 6.101E+01, 1.750E+00, 2.966E+01, 4.378E+01, 5.083E+01, 7.091E+01, 9.155E+01, 4.075E+01, 5.440E+01, 7.336E+02, 1.395E+02, 5.646E+01, 4.265E+01
 6.203E+01, 1.750E+00, 2.925E+01, 4.443E+01, 5.033E+01, 7.266E+01, 9.077E+01, 4.067E+01, 5.302E+01, 7.296E+02, 2.020E+02, 5.459E+01, 4.365E+01
 6.301E+01, 1.750E+00, 2.925E+01, 4.519E+01, 5.037E+01, 7.030E+01, 9.123E+01, 4.060E+01, 5.210E+01, 7.261E+02, 2.401E+02, 5.460E+01, 4.345E+01
 6.402E+01, 1.750E+00, 2.925E+01, 4.697E+01, 5.045E+01, 7.216E+01, 9.027E+01, 4.052E+01, 5.100E+01, 7.491E+02, 2.482E+02, 5.758E+01, 4.312E+01
 6.503E+01, 1.750E+00, 2.925E+01, 4.775E+01, 5.025E+01, 7.566E+01, 9.127E+01, 4.045E+01, 5.003E+01, 7.739E+02, 4.268E+02, 5.419E+01, 4.549E+01
 6.601E+01, 1.750E+00, 2.925E+01, 4.878E+01, 5.025E+01, 7.175E+01, 9.145E+01, 4.039E+01, 4.933E+01, 7.664E+02, 6.004E+02, 6.167E+01, 4.606E+01
 6.702E+01, 1.750E+00, 2.925E+01, 4.922E+01, 5.029E+01, 7.414E+01, 9.199E+01, 4.032E+01, 4.849E+01, 7.571E+02, 6.703E+02, 6.217E+01, 4.780E+01
 6.804E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.047E+01, 7.812E+01, 9.410E+01, 4.026E+01, 4.770E+01, 7.508E+02, 7.647E+02, 6.069E+01, 4.665E+01
 6.900E+01, 1.750E+00, 2.925E+01, 4.928E+01, 5.112E+01, 7.114E+01, 9.047E+01, 4.020E+01, 4.711E+01, 6.337E+02, 7.828E+02, 5.881E+01, 4.594E+01
 7.003E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.219E+01, 7.042E+01, 9.029E+01, 4.014E+01, 4.651E+01, 6.015E+02, 7.562E+02, 6.520E+01, 5.279E+01
 7.100E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.273E+01, 7.146E+01, 9.129E+01, 4.008E+01, 4.600E+01, 4.398E+02, 7.621E+02, 7.817E+01, 5.148E+01
 7.202E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.342E+01, 7.127E+01, 9.053E+01, 4.003E+01, 4.559E+01, 3.075E+02, 7.616E+02, 7.703E+01, 4.972E+01
 7.300E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.394E+01, 7.410E+01, 9.042E+01, 3.997E+01, 4.513E+01, 1.997E+02, 7.705E+02, 7.120E+01, 5.007E+01
 7.402E+01, 1.750E+00, 2.925E+01, 4.971E+01, 5.498E+01, 7.123E+01, 9.164E+01, 3.992E+01, 4.472E+01, 1.499E+02, 7.623E+02, 7.259E+01, 5.054E+01
 7.500E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.544E+01, 7.025E+01, 9.233E+01, 3.986E+01, 4.435E+01, 1.200E+02, 8.330E+02, 7.590E+01, 4.937E+01
 7.601E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.632E+01, 7.032E+01, 9.072E+01, 3.982E+01, 4.399E+01, 1.028E+02, 7.548E+02, 8.066E+01, 5.863E+01
 7.702E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.726E+01, 7.137E+01, 9.270E+01, 3.976E+01, 4.367E+01, 9.246E+01, 7.571E+02, 7.747E+01, 5.732E+01
 7.804E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.771E+01, 7.148E+01, 9.398E+01, 3.972E+01, 4.335E+01, 8.394E+01, 7.991E+02, 7.408E+01, 5.502E+01
 7.901E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.853E+01, 7.055E+01, 9.049E+01, 3.967E+01, 4.303E+01, 7.715E+01, 7.596E+02, 8.722E+01, 5.544E+01
 8.001E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.921E+01, 7.438E+01, 9.104E+01, 3.963E+01, 4.273E+01, 7.410E+01, 7.003E+02, 7.619E+01, 5.200E+01
 8.102E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.023E+01, 7.124E+01, 9.033E+01, 3.958E+01, 4.243E+01, 7.089E+01, 7.320E+02, 7.850E+01, 5.120E+01
 8.202E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.102E+01, 7.050E+01, 9.025E+01, 3.953E+01, 4.213E+01, 6.325E+01, 7.504E+02, 9.383E+01, 5.073E+01
 8.303E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.124E+01, 7.048E+01, 9.025E+01, 3.949E+01, 4.186E+01, 6.231E+01, 7.375E+02, 9.167E+01, 5.742E+01
 8.402E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.217E+01, 7.097E+01, 9.260E+01, 3.945E+01, 4.161E+01, 6.193E+01, 7.338E+02, 8.678E+01, 6.049E+01
 8.503E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.327E+01, 7.258E+01, 9.506E+01, 3.940E+01, 4.135E+01, 5.916E+01, 7.264E+02, 9.217E+01, 5.943E+01
 8.602E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.419E+01, 7.062E+01, 9.340E+01, 3.937E+01, 4.111E+01, 5.541E+01, 7.420E+02, 1.341E+02, 5.575E+01
 8.701E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.456E+01, 7.035E+01, 9.054E+01, 3.933E+01, 4.088E+01, 5.430E+01, 7.104E+02, 1.713E+02, 5.755E+01
 8.802E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.603E+01, 7.093E+01, 9.035E+01, 3.929E+01, 4.067E+01, 5.477E+01, 6.963E+02, 1.716E+02, 5.639E+01
 8.902E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.624E+01, 7.025E+01, 9.025E+01, 3.925E+01, 4.050E+01, 5.367E+01, 7.104E+02, 2.753E+02, 6.106E+01
 9.004E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.778E+01, 7.025E+01, 9.033E+01, 3.921E+01, 4.032E+01, 5.252E+01, 7.200E+02, 3.349E+02, 6.269E+01
 9.102E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.807E+01, 7.025E+01, 9.233E+01, 3.918E+01, 4.015E+01, 5.198E+01, 6.913E+02, 3.577E+02, 6.196E+01
 9.204E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.906E+01, 7.025E+01, 9.344E+01, 3.914E+01, 4.000E+01, 5.111E+01, 7.339E+02, 5.684E+02, 5.871E+01
 9.302E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.931E+01, 7.025E+01, 9.048E+01, 3.910E+01, 3.984E+01, 4.912E+01, 7.092E+02, 6.299E+02, 6.762E+01
 9.402E+01, 1.750E+00, 2.713E+01, 4.975E+01, 6.927E+01, 7.054E+01, 9.097E+01, 3.907E+01, 3.970E+01, 4.786E+01, 6.609E+02, 6.700E+02, 6.499E+01
 9.502E+01, 1.750E+00, 2.675E+01, 4.975E+01, 6.969E+01, 7.154E+01, 9.526E+01, 3.903E+01, 3.959E+01, 4.730E+01, 6.386E+02, 6.496E+02, 5.850E+01
 9.603E+01, 1.750E+00, 2.675E+01, 4.975E+01, 6.975E+01, 7.152E+01, 9.042E+01, 3.900E+01, 3.949E+01, 4.746E+01, 5.284E+02, 7.336E+02, 5.971E+01
 9.703E+01, 1.750E+00, 2.675E+01, 4.975E+01, 6.975E+01, 7.229E+01, 9.060E+01, 3.897E+01, 3.939E+01, 4.674E+01, 3.167E+02, 7.321E+02, 6.023E+01
 9.800E+01, 1.750E+00, 2.675E+01, 4.975E+01, 6.975E+01, 7.317E+01, 9.047E+01, 3.893E+01, 3.929E+01, 4.593E+01, 2.108E+02, 7.250E+02, 6.199E+01
 9.902E+01, 1.750E+00, 2.675E+01, 4.975E+01, 6.975E+01, 7.396E+01, 9.147E+01, 3.890E+01, 3.921E+01, 4.560E+01, 1.595E+02, 7.455E+02, 6.567E+01
 1.000E+02, 1.750E+00, 2.675E+01, 4.975E+01, 6.975E+01, 7.507E+01, 9.441E+01, 3.887E+01, 3.912E+01, 4.551E+01, 1.312E+02, 7.660E+02, 6.563E+01
 1.010E+02, 1.750E+00, 2.675E+01, 4.975E+01, 6.975E+01, 7.523E+01, 9.105E+01, 3.884E+01, 3.904E+01, 4.541E+01, 1.051E+02, 7.067E+02, 6.996E+01
 1.020E+02, 1.750E+00, 2.675E+01, 4.975E+01, 6.975E+01, 7.628E+01, 9.232E+01, 3.880E+01, 3.895E+01, 4.521E+01, 8.948E+01, 7.665E+02, 6.956E+01
 1.030E+02, 1.750E+00, 2.675E+01, 4.959E+01, 6.975E+01, 7.736E+01, 9.067E+01, 3.877E+01, 3.886E+01, 4.482E+01, 7.933E+01, 7.706E+02, 8.539E+01
 1.040E+02, 1.750E+00, 2.675E+01, 4.925E+01, 6.975E+01, 7.710E+01, 9.195E+01, 3.874E+01, 3.876E+01, 4.468E+01, 7.020E+01, 7.248E+02, 9.241E+01
 1.050E+02, 1.750E+00, 2.675E+01, 4.925E+01, 6.975E+01, 7.912E+01, 9.069E+01, 3.871E+01, 3.868E+01, 4.446E+01, 6.292E+01, 7.124E+02, 8.367E+01
 1.060E+02, 1.750E+00, 2.675E+01, 4.925E+01, 6.957E+01, 7.993E+01, 9.029E+01, 3.868E+01, 3.860E+01, 4.422E+01, 5.808E+01, 7.160E+02, 8.807E+01
 1.070E+02, 1.750E+00, 2.675E+01, 4.925E+01, 6.944E+01, 8.048E+01, 9.029E+01, 3.865E+01, 3.851E+01, 4.386E+01, 5.788E+01, 6.858E+02, 1.056E+02
 1.080E+02, 1.750E+00, 2.675E+01, 4.925E+01, 6.931E+01, 8.113E+01, 9.032E+01, 3.862E+01, 3.843E+01, 4.356E+01, 5.695E+01, 6.866E+02, 9.875E+01
 1.090E+02, 1.750E+00, 2.675E+01, 4.925E+01, 6.925E+01, 8.129E+01, 9.025E+01, 3.859E+01, 3.836E+01, 4.333E+01, 5.656E+01, 7.235E+02, 8.897E+01
 1.100E+02, 1.750E+00, 2.675E+01, 4.925E+01, 6.971E+01, 8.217E+01, 9.025E+01, 3.856E+01, 3.830E+01, 4.310E+01, 5.515E+01, 7.326E+02, 9.979E+01
 1.110E+02, 1.750E+00, 2.675E+01, 4.925E+01, 6.975E+01, 8.319E+01, 9.062E+01, 3.853E+01, 3.824E+01, 4.287E+01, 5.271E+01, 7.566E+02, 1.223E+02
 1.120E+02, 1.750E+00, 2.675E+01, 4.925E+01, 6.947E+01, 8.389E+01, 9.050E+01, 3.851E+01, 3.818E+01, 4.262E+01, 5.065E+01, 7.747E+02, 1.228E+02
 1.130E+02, 1.750E+00, 2.708E+01, 4.925E+01, 6.925E+01, 8.465E+01, 9.031E+01, 3.848E+01, 3.813E+01, 4.236E+01, 5.055E+01, 7.882E+02, 1.409E+02
 1.140E+02, 1.750E+00, 2.725E+01, 4.925E+01, 6.925E+01, 8.574E+01, 9.025E+01, 3.845E+01, 3.814E+01, 4.218E+01, 5.015E+01, 7.012E+02, 1.594E+02
 1.150E+02, 1.750E+00, 2.725E+01, 4.925E+01, 6.937E+01, 8.610E+01, 9.053E+01, 3.843E+01, 3.816E+01, 4.200E+01, 4.955E+01, 7.666E+02, 2.053E+02
 1.160E+02, 1.750E+00, 2.725E+01, 4.925E+01, 6.925E+01, 8.679E+01, 9.025E+01, 3.840E+01, 3.818E+01, 4.187E+01, 4.907E+01, 7.348E+02, 2.571E+02
 1.170E+02, 1.750E+00, 2.725E+01, 4.925E+01, 6.964E+01, 8.731E+01, 9.025E+01, 3.838E+01, 3.813E+01, 4.178E+01, 4.842E+01, 7.444E+02, 3.291E+02
 1.180E+02, 1.750E+00, 2.725E+01, 4.925E+01, 6.975E+01, 8.837E+01, 9.025E+01, 3.835E+01, 3.800E+01, 4.159E+01, 4.735E+01, 7.066E+02, 4.819E+02
 1.190E+02, 1.750E+00, 2.725E+01, 4.925E+01, 6.948E+01, 8.903E+01, 9.025E+01, 3.833E+01, 3.782E+01, 4.148E+01, 4.663E+01, 7.125E+02, 5.067E+02
 1.200E+02, 1.750E+00, 2.753E+01, 4.925E+01, 6.625E+01, 8.965E+01, 9.029E+01, 3.830E+01, 3.762E+01, 4.141E+01, 4.575E+01, 7.286E+02, 7.100E+02
