s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-9.750E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.047E+00, 1.343E+00, 1.968E+01, 3.554E+01, 5.721E+01, 8.439E+01, 1.007E+02, 5.753E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 2.002E+00, 6.181E-01, 1.992E+01, 3.066E+01, 5.775E+01, 8.232E+01, 1.019E+02, 4.604E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 3.003E+00, 9.360E-01, 1.684E+01, 3.774E+01, 6.289E+01, 8.331E+01, 1.032E+02, 7.219E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 4.031E+00, 1.060E+00, 1.025E+01, 4.087E+01, 6.802E+01, 8.703E+01, 1.046E+02, 7.212E+02, 3.202E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 5.007E+00, 1.250E+00, 1.025E+01, 3.471E+01, 6.637E+01, 7.752E+01, 1.062E+02, 8.068E+02, 3.214E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 6.016E+00, 1.538E+00, 1.025E+01, 3.063E+01, 6.427E+01, 7.167E+01, 1.079E+02, 8.328E+02, 3.245E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 7.003E+00, 1.435E+00, 1.025E+01, 3.025E+01, 6.570E+01, 7.262E+01, 1.094E+02, 8.345E+02, 3.313E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 8.003E+00, 2.319E+00, 1.065E+01, 3.025E+01, 6.705E+01, 7.648E+01, 1.098E+02, 7.846E+02, 3.443E+01, 3.201E+01, 3.200E+01, 3.200E+01, 3.201E+01
 9.008E+00, 2.705E+00, 1.075E+01, 3.025E+01, 6.541E+01, 7.522E+01, 1.098E+02, 7.287E+02, 3.632E+01, 3.202E+01, 3.200E+01, 3.200E+01, 3.201E+01
 1.001E+01, 3.375E+00, 1.075E+01, 3.025E+01, 5.025E+01, 7.134E+01, 1.098E+02, 7.614E+02, 3.818E+01, 3.205E+01, 3.200E+01, 3.200E+01, 3.201E+01
 1.101E+01, 3.904E+00, 1.075E+01, 3.025E+01, 5.025E+01, 7.139E+01, 1.098E+02, 7.596E+02, 3.936E+01, 3.209E+01, 3.200E+01, 3.200E+01, 3.201E+01
 1.203E+01, 4.635E+00, 1.075E+01, 3.062E+01, 5.025E+01, 7.258E+01, 1.097E+02, 7.136E+02, 3.982E+01, 3.212E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.301E+01, 5.152E+00, 1.067E+01, 3.053E+01, 5.025E+01, 7.329E+01, 1.098E+02, 7.447E+02, 4.043E+01, 3.215E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.400E+01, 5.739E+00, 1.039E+01, 3.025E+01, 5.025E+01, 7.372E+01, 1.098E+02, 7.793E+02, 4.323E+01, 3.221E+01, 3.201E+01, 3.200E+01, 3.200E+01
 1.503E+01, 6.563E+00, 1.063E+01, 3.025E+01, 5.025E+01, 7.276E+01, 1.097E+02, 7.989E+02, 4.269E+01, 3.227E+01, 3.201E+01, 3.200E+01, 3.200E+01
 1.600E+01, 6.720E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.041E+01, 1.098E+02, 7.979E+02, 4.485E+01, 3.233E+01, 3.202E+01, 3.200E+01, 3.200E+01
 1.702E+01, 6.827E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.155E+01, 1.097E+02, 7.627E+02, 4.688E+01, 3.239E+01, 3.202E+01, 3.200E+01, 3.200E+01
 1.802E+01, 7.676E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.127E+01, 1.098E+02, 7.619E+02, 4.895E+01, 3.246E+01, 3.203E+01, 3.200E+01, 3.200E+01
 1.900E+01, 8.050E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 7.619E+02, 5.335E+01, 3.251E+01, 3.203E+01, 3.200E+01, 3.200E+01
 2.001E+01, 8.584E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.097E+02, 8.081E+02, 5.732E+01, 3.256E+01, 3.204E+01, 3.200E+01, 3.200E+01
 2.103E+01, 8.440E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 7.062E+02, 2.297E+02, 3.263E+01, 3.204E+01, 3.200E+01, 3.200E+01
 2.201E+01, 9.226E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.097E+02, 7.076E+02, 3.451E+02, 3.271E+01, 3.205E+01, 3.200E+01, 3.200E+01
 2.302E+01, 9.660E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 6.980E+02, 5.176E+02, 3.280E+01, 3.207E+01, 3.200E+01, 3.200E+01
 2.400E+01, 9.750E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 6.478E+02, 7.030E+02, 3.289E+01, 3.208E+01, 3.200E+01, 3.200E+01
 2.500E+01, 9.750E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.064E+01, 1.098E+02, 4.893E+02, 6.377E+02, 3.298E+01, 3.210E+01, 3.200E+01, 3.200E+01
 2.601E+01, 9.750E+00, 1.073E+01, 3.025E+01, 5.025E+01, 7.031E+01, 1.098E+02, 2.568E+02, 7.031E+02, 3.308E+01, 3.211E+01, 3.200E+01, 3.200E+01
 2.700E+01, 9.750E+00, 1.109E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 2.132E+02, 7.444E+02, 3.316E+01, 3.213E+01, 3.201E+01, 3.200E+01
 2.801E+01, 9.750E+00, 1.136E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 1.832E+02, 7.124E+02, 3.324E+01, 3.216E+01, 3.201E+01, 3.200E+01
 2.901E+01, 9.750E+00, 1.175E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 1.470E+02, 7.632E+02, 3.332E+01, 3.219E+01, 3.201E+01, 3.200E+01
 3.001E+01, 9.750E+00, 1.211E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.086E+02, 1.217E+02, 6.974E+02, 3.339E+01, 3.223E+01, 3.201E+01, 3.200E+01
 3.100E+01, 9.750E+00, 1.251E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.093E+02, 9.641E+01, 6.413E+02, 3.346E+01, 3.227E+01, 3.202E+01, 3.200E+01
 3.201E+01, 9.750E+00, 1.317E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 8.220E+01, 6.713E+02, 3.354E+01, 3.231E+01, 3.202E+01, 3.200E+01
 3.301E+01, 9.750E+00, 1.375E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.097E+02, 7.457E+01, 6.975E+02, 3.361E+01, 3.237E+01, 3.203E+01, 3.200E+01
 3.403E+01, 9.750E+00, 1.389E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.097E+02, 7.077E+01, 7.161E+02, 3.371E+01, 3.243E+01, 3.203E+01, 3.200E+01
 3.501E+01, 9.261E+00, 1.460E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 6.720E+01, 7.604E+02, 3.382E+01, 3.250E+01, 3.204E+01, 3.200E+01
 3.603E+01, 8.750E+00, 1.481E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 6.518E+01, 7.173E+02, 3.396E+01, 3.256E+01, 3.206E+01, 3.200E+01
 3.700E+01, 8.750E+00, 1.518E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.087E+02, 6.370E+01, 7.550E+02, 3.416E+01, 3.261E+01, 3.207E+01, 3.200E+01
 3.802E+01, 8.750E+00, 1.575E+01, 3.057E+01, 5.025E+01, 7.025E+01, 1.091E+02, 6.242E+01, 7.416E+02, 3.435E+01, 3.265E+01, 3.209E+01, 3.200E+01
 3.902E+01, 8.750E+00, 1.625E+01, 3.075E+01, 5.025E+01, 7.025E+01, 1.006E+02, 6.127E+01, 7.156E+02, 3.457E+01, 3.270E+01, 3.212E+01, 3.200E+01
 4.002E+01, 8.750E+00, 1.671E+01, 3.052E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.986E+01, 7.556E+02, 3.474E+01, 3.275E+01, 3.216E+01, 3.200E+01
 4.102E+01, 8.750E+00, 1.717E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.835E+01, 7.561E+02, 3.492E+01, 3.280E+01, 3.223E+01, 3.201E+01
 4.203E+01, 7.909E+00, 1.779E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.674E+01, 7.452E+02, 3.510E+01, 3.284E+01, 3.231E+01, 3.201E+01
 4.300E+01, 1.250E+00, 1.807E+01, 3.040E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.585E+01, 7.659E+02, 3.528E+01, 3.290E+01, 3.235E+01, 3.201E+01
 4.400E+01, 1.250E+00, 1.875E+01, 3.075E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.589E+01, 7.806E+02, 3.555E+01, 3.298E+01, 3.240E+01, 3.202E+01
 4.501E+01, 1.250E+00, 1.892E+01, 3.042E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.588E+01, 7.338E+02, 3.586E+01, 3.308E+01, 3.245E+01, 3.203E+01
 4.601E+01, 1.250E+00, 1.951E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.577E+01, 7.590E+02, 3.625E+01, 3.315E+01, 3.249E+01, 3.204E+01
 4.701E+01, 1.250E+00, 1.977E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.569E+01, 6.618E+02, 3.655E+01, 3.320E+01, 3.253E+01, 3.206E+01
 4.801E+01, 1.250E+00, 1.995E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.586E+01, 6.515E+02, 3.684E+01, 3.321E+01, 3.258E+01, 3.210E+01
 4.900E+01, 1.250E+00, 2.098E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.595E+01, 7.209E+02, 3.692E+01, 3.321E+01, 3.263E+01, 3.217E+01
 5.003E+01, 1.250E+00, 2.154E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.578E+01, 7.705E+02, 3.723E+01, 3.320E+01, 3.267E+01, 3.224E+01
 5.103E+01, 1.250E+00, 2.167E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.566E+01, 7.347E+02, 3.763E+01, 3.319E+01, 3.270E+01, 3.229E+01
 5.203E+01, 1.250E+00, 2.225E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.556E+01, 7.286E+02, 3.819E+01, 3.319E+01, 3.269E+01, 3.234E+01
 5.301E+01, 1.250E+00, 2.261E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.568E+01, 7.456E+02, 3.911E+01, 3.319E+01, 3.267E+01, 3.238E+01
 5.403E+01, 1.250E+00, 2.277E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.566E+01, 6.862E+02, 4.050E+01, 3.318E+01, 3.266E+01, 3.241E+01
 5.501E+01, 1.250E+00, 2.355E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.558E+01, 7.287E+02, 4.212E+01, 3.320E+01, 3.265E+01, 3.243E+01
 5.601E+01, 1.250E+00, 2.389E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.551E+01, 6.859E+02, 4.429E+01, 3.325E+01, 3.263E+01, 3.244E+01
 5.702E+01, 1.250E+00, 2.433E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.562E+01, 7.037E+02, 4.692E+01, 3.332E+01, 3.263E+01, 3.244E+01
 5.803E+01, 1.250E+00, 2.465E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.557E+01, 7.114E+02, 4.938E+01, 3.338E+01, 3.262E+01, 3.244E+01
 5.903E+01, 1.250E+00, 2.517E+01, 3.025E+01, 5.025E+01, 7.062E+01, 9.025E+01, 5.543E+01, 6.697E+02, 5.134E+01, 3.345E+01, 3.260E+01, 3.243E+01
 6.003E+01, 1.250E+00, 2.576E+01, 3.025E+01, 5.025E+01, 7.264E+01, 9.363E+01, 5.554E+01, 6.615E+02, 5.335E+01, 3.351E+01, 3.258E+01, 3.242E+01
