s,m,m,m,m,m,m,C,C,C,C,C,C
 6.102E+01, 1.750E+00, 2.125E+01, 4.525E+01, 6.975E+01, 7.875E+01, 9.534E+01, 4.208E+01, 4.505E+01, 5.013E+01, 1.288E+02, 9.327E+02, 4.210E+01
 6.201E+01, 1.750E+00, 2.125E+01, 4.297E+01, 6.975E+01, 8.033E+01, 9.825E+01, 4.198E+01, 4.480E+01, 4.965E+01, 1.070E+02, 9.046E+02, 4.435E+01
 6.301E+01, 1.750E+00, 2.125E+01, 4.360E+01, 6.975E+01, 8.203E+01, 9.645E+01, 4.190E+01, 4.453E+01, 4.974E+01, 9.163E+01, 9.133E+02, 4.530E+01
 6.401E+01, 1.750E+00, 2.125E+01, 4.422E+01, 6.975E+01, 8.330E+01, 9.575E+01, 4.182E+01, 4.427E+01, 4.961E+01, 7.771E+01, 8.490E+02, 4.724E+01
 6.501E+01, 1.750E+00, 2.125E+01, 4.475E+01, 6.975E+01, 8.486E+01, 9.083E+01, 4.172E+01, 4.403E+01, 4.899E+01, 7.022E+01, 8.772E+02, 1.266E+02
 6.601E+01, 1.750E+00, 2.125E+01, 4.475E+01, 6.958E+01, 8.592E+01, 9.037E+01, 4.164E+01, 4.381E+01, 4.881E+01, 6.954E+01, 9.271E+02, 2.014E+02
 6.703E+01, 1.750E+00, 2.125E+01, 4.475E+01, 6.958E+01, 8.758E+01, 9.032E+01, 4.157E+01, 4.359E+01, 4.862E+01, 6.788E+01, 9.038E+02, 2.528E+02
 6.802E+01, 1.750E+00, 2.125E+01, 4.522E+01, 6.975E+01, 8.797E+01, 9.025E+01, 4.149E+01, 4.331E+01, 4.800E+01, 6.594E+01, 9.009E+02, 5.003E+02
 6.902E+01, 1.750E+00, 2.125E+01, 4.525E+01, 6.975E+01, 8.925E+01, 9.025E+01, 4.141E+01, 4.305E+01, 4.750E+01, 6.293E+01, 8.081E+02, 7.472E+02
 7.000E+01, 1.750E+00, 2.125E+01, 4.566E+01, 6.956E+01, 8.956E+01, 9.099E+01, 4.134E+01, 4.282E+01, 4.689E+01, 5.944E+01, 7.375E+02, 7.895E+02
 7.102E+01, 1.750E+00, 2.125E+01, 4.354E+01, 6.975E+01, 8.974E+01, 9.183E+01, 4.127E+01, 4.263E+01, 4.658E+01, 5.515E+01, 7.072E+02, 8.763E+02
 7.201E+01, 1.750E+00, 2.125E+01, 4.353E+01, 6.975E+01, 8.975E+01, 9.248E+01, 4.120E+01, 4.246E+01, 4.667E+01, 5.257E+01, 6.452E+02, 8.792E+02
 7.302E+01, 1.750E+00, 2.125E+01, 4.425E+01, 6.923E+01, 8.975E+01, 9.287E+01, 4.113E+01, 4.225E+01, 4.695E+01, 5.123E+01, 4.550E+02, 8.889E+02
 7.402E+01, 1.750E+00, 2.125E+01, 4.471E+01, 6.937E+01, 8.975E+01, 9.405E+01, 4.106E+01, 4.203E+01, 4.719E+01, 5.188E+01, 3.458E+02, 8.505E+02
 7.502E+01, 1.750E+00, 2.125E+01, 4.475E+01, 6.931E+01, 8.962E+01, 9.491E+01, 4.100E+01, 4.184E+01, 4.722E+01, 5.145E+01, 2.148E+02, 8.331E+02
 7.603E+01, 1.750E+00, 2.125E+01, 4.475E+01, 6.925E+01, 8.940E+01, 9.576E+01, 4.094E+01, 4.168E+01, 4.698E+01, 5.095E+01, 1.500E+02, 7.888E+02
 7.702E+01, 1.750E+00, 2.125E+01, 4.475E+01, 6.893E+01, 8.965E+01, 9.600E+01, 4.088E+01, 4.150E+01, 4.680E+01, 5.056E+01, 1.333E+02, 7.662E+02
 7.803E+01, 1.750E+00, 2.125E+01, 4.475E+01, 6.908E+01, 8.954E+01, 9.678E+01, 4.081E+01, 4.136E+01, 4.661E+01, 5.089E+01, 1.099E+02, 7.937E+02
 7.901E+01, 1.750E+00, 2.125E+01, 4.475E+01, 6.925E+01, 8.925E+01, 9.738E+01, 4.076E+01, 4.115E+01, 4.631E+01, 5.058E+01, 8.746E+01, 7.921E+02
 8.001E+01, 1.750E+00, 2.168E+01, 4.475E+01, 6.959E+01, 8.925E+01, 9.784E+01, 4.070E+01, 4.096E+01, 4.595E+01, 4.951E+01, 7.862E+01, 8.514E+02
 8.103E+01, 1.750E+00, 2.175E+01, 4.475E+01, 6.523E+01, 8.925E+01, 9.869E+01, 4.065E+01, 4.093E+01, 4.557E+01, 4.794E+01, 7.091E+01, 7.869E+02
 8.201E+01, 1.750E+00, 2.175E+01, 4.475E+01, 6.928E+01, 8.868E+01, 9.898E+01, 4.059E+01, 4.080E+01, 4.521E+01, 4.741E+01, 7.008E+01, 7.387E+02
 8.301E+01, 1.750E+00, 2.175E+01, 4.475E+01, 6.926E+01, 8.925E+01, 1.000E+02, 4.054E+01, 4.052E+01, 4.505E+01, 4.714E+01, 7.015E+01, 7.801E+02
 8.401E+01, 1.750E+00, 2.447E+01, 4.475E+01, 6.936E+01, 8.929E+01, 9.977E+01, 4.049E+01, 4.017E+01, 4.476E+01, 4.637E+01, 6.433E+01, 6.966E+02
 8.501E+01, 1.750E+00, 2.675E+01, 4.475E+01, 6.919E+01, 8.742E+01, 9.946E+01, 4.044E+01, 4.005E+01, 4.455E+01, 4.637E+01, 6.115E+01, 4.496E+02
 8.601E+01, 1.750E+00, 2.675E+01, 4.475E+01, 6.975E+01, 8.904E+01, 9.914E+01, 4.039E+01, 3.997E+01, 4.431E+01, 4.523E+01, 6.317E+01, 3.030E+02
 8.700E+01, 1.750E+00, 2.675E+01, 4.475E+01, 6.975E+01, 8.975E+01, 9.902E+01, 4.034E+01, 3.989E+01, 4.409E+01, 4.437E+01, 6.345E+01, 1.852E+02
 8.801E+01, 1.750E+00, 2.675E+01, 4.475E+01, 6.477E+01, 8.969E+01, 9.925E+01, 4.029E+01, 3.982E+01, 4.388E+01, 4.429E+01, 5.753E+01, 1.103E+02
 8.903E+01, 1.750E+00, 2.675E+01, 4.475E+01, 5.375E+01, 8.876E+01, 9.925E+01, 4.024E+01, 3.975E+01, 4.366E+01, 4.404E+01, 5.752E+01, 8.529E+01
 9.000E+01, 1.750E+00, 2.675E+01, 4.475E+01, 5.361E+01, 8.975E+01, 9.925E+01, 4.019E+01, 3.969E+01, 4.344E+01, 4.375E+01, 5.886E+01, 7.665E+01
 9.100E+01, 1.750E+00, 2.675E+01, 4.475E+01, 5.275E+01, 8.975E+01, 9.687E+01, 4.015E+01, 3.961E+01, 4.313E+01, 4.364E+01, 5.518E+01, 7.062E+01
 9.203E+01, 1.750E+00, 2.675E+01, 4.475E+01, 5.341E+01, 8.975E+01, 9.825E+01, 4.011E+01, 3.951E+01, 4.286E+01, 4.345E+01, 5.339E+01, 7.172E+01
 9.302E+01, 1.750E+00, 2.675E+01, 4.475E+01, 5.275E+01, 8.975E+01, 9.825E+01, 4.007E+01, 3.938E+01, 4.262E+01, 4.337E+01, 5.270E+01, 7.104E+01
 9.401E+01, 1.750E+00, 2.675E+01, 4.475E+01, 5.275E+01, 8.975E+01, 9.825E+01, 4.002E+01, 3.919E+01, 4.242E+01, 4.330E+01, 4.999E+01, 6.801E+01
 9.502E+01, 1.750E+00, 2.363E+01, 4.475E+01, 5.275E+01, 8.927E+01, 9.825E+01, 3.998E+01, 3.899E+01, 4.230E+01, 4.307E+01, 4.602E+01, 6.545E+01
 9.601E+01, 1.750E+00, 2.275E+01, 4.475E+01, 5.338E+01, 8.706E+01, 9.825E+01, 3.993E+01, 3.889E+01, 4.222E+01, 4.276E+01, 4.468E+01, 6.217E+01
 9.702E+01, 1.750E+00, 2.275E+01, 4.378E+01, 5.275E+01, 8.594E+01, 9.833E+01, 3.990E+01, 3.881E+01, 4.202E+01, 4.249E+01, 4.474E+01, 5.980E+01
 9.800E+01, 1.750E+00, 2.275E+01, 4.175E+01, 5.275E+01, 8.428E+01, 9.908E+01, 3.985E+01, 3.871E+01, 4.190E+01, 4.238E+01, 4.439E+01, 5.375E+01
 9.900E+01, 1.750E+00, 2.275E+01, 4.175E+01, 5.275E+01, 8.571E+01, 9.685E+01, 3.981E+01, 3.863E+01, 4.182E+01, 4.227E+01, 4.454E+01, 4.920E+01
 1.000E+02, 1.750E+00, 2.733E+01, 4.193E+01, 5.275E+01, 8.538E+01, 9.699E+01, 3.978E+01, 3.858E+01, 4.170E+01, 4.226E+01, 4.372E+01, 4.894E+01
 1.010E+02, 1.750E+00, 2.875E+01, 4.475E+01, 5.275E+01, 8.025E+01, 9.775E+01, 3.974E+01, 3.858E+01, 4.154E+01, 4.208E+01, 4.337E+01, 4.894E+01
 1.020E+02, 1.750E+00, 2.875E+01, 4.475E+01, 5.275E+01, 8.528E+01, 9.818E+01, 3.970E+01, 3.855E+01, 4.143E+01, 4.209E+01, 4.241E+01, 4.834E+01
 1.030E+02, 1.750E+00, 2.875E+01, 4.475E+01, 5.275E+01, 8.819E+01, 9.626E+01, 3.966E+01, 3.851E+01, 4.127E+01, 4.195E+01, 4.220E+01, 4.690E+01
 1.040E+02, 1.750E+00, 2.875E+01, 4.475E+01, 5.275E+01, 8.862E+01, 9.677E+01, 3.963E+01, 3.844E+01, 4.113E+01, 4.195E+01, 4.219E+01, 4.680E+01
 1.050E+02, 1.750E+00, 2.875E+01, 4.475E+01, 5.275E+01, 8.815E+01, 9.802E+01, 3.959E+01, 3.839E+01, 4.101E+01, 4.184E+01, 4.169E+01, 4.664E+01
 1.060E+02, 1.750E+00, 2.875E+01, 4.475E+01, 5.275E+01, 8.725E+01, 9.818E+01, 3.955E+01, 3.831E+01, 4.089E+01, 4.173E+01, 4.151E+01, 4.596E+01
 1.070E+02, 1.750E+00, 2.920E+01, 4.267E+01, 5.275E+01, 8.752E+01, 9.845E+01, 3.952E+01, 3.828E+01, 4.079E+01, 4.170E+01, 4.183E+01, 4.547E+01
 1.080E+02, 1.750E+00, 2.925E+01, 4.225E+01, 5.275E+01, 8.825E+01, 9.884E+01, 3.949E+01, 3.828E+01, 4.078E+01, 4.160E+01, 4.201E+01, 4.350E+01
 1.090E+02, 1.750E+00, 2.925E+01, 4.225E+01, 5.275E+01, 8.791E+01, 9.845E+01, 3.945E+01, 3.827E+01, 4.072E+01, 4.154E+01, 4.177E+01, 4.292E+01
 1.100E+02, 1.750E+00, 2.925E+01, 4.225E+01, 5.275E+01, 8.912E+01, 9.572E+01, 3.942E+01, 3.825E+01, 4.064E+01, 4.150E+01, 4.182E+01, 4.237E+01
 1.110E+02, 1.750E+00, 2.925E+01, 4.225E+01, 5.275E+01, 8.975E+01, 9.275E+01, 3.939E+01, 3.824E+01, 4.057E+01, 4.138E+01, 4.119E+01, 4.252E+01
 1.120E+02, 1.750E+00, 2.925E+01, 4.225E+01, 5.275E+01, 8.220E+01, 9.204E+01, 3.935E+01, 3.823E+01, 4.049E+01, 4.123E+01, 4.010E+01, 4.277E+01
 1.130E+02, 1.750E+00, 2.925E+01, 4.225E+01, 5.275E+01, 8.124E+01, 9.376E+01, 3.932E+01, 3.821E+01, 4.040E+01, 4.132E+01, 3.987E+01, 4.320E+01
 1.140E+02, 1.750E+00, 2.925E+01, 4.225E+01, 5.275E+01, 8.180E+01, 9.435E+01, 3.929E+01, 3.819E+01, 4.030E+01, 4.125E+01, 3.954E+01, 4.294E+01
 1.150E+02, 1.750E+00, 2.925E+01, 4.225E+01, 5.275E+01, 8.169E+01, 9.588E+01, 3.926E+01, 3.818E+01, 4.024E+01, 4.125E+01, 3.928E+01, 4.231E+01
 1.160E+02, 1.750E+00, 2.925E+01, 4.225E+01, 5.275E+01, 8.272E+01, 9.627E+01, 3.923E+01, 3.816E+01, 4.015E+01, 4.125E+01, 3.909E+01, 4.212E+01
 1.170E+02, 1.750E+00, 2.925E+01, 4.283E+01, 5.275E+01, 8.829E+01, 9.667E+01, 3.920E+01, 3.814E+01, 4.004E+01, 4.122E+01, 3.934E+01, 4.194E+01
 1.180E+02, 1.750E+00, 2.925E+01, 4.425E+01, 5.275E+01, 8.861E+01, 9.775E+01, 3.917E+01, 3.811E+01, 4.001E+01, 4.128E+01, 3.980E+01, 4.194E+01
 1.190E+02, 1.750E+00, 2.925E+01, 4.425E+01, 5.275E+01, 8.887E+01, 9.818E+01, 3.914E+01, 3.809E+01, 3.996E+01, 4.140E+01, 4.001E+01, 4.124E+01
 1.200E+02, 1.750E+00, 2.925E+01, 4.875E+01, 5.275E+01, 8.871E+01, 9.864E+01, 3.911E+01, 3.806E+01, 3.993E+01, 4.144E+01, 3.996E+01, 4.083E+01
