s, m
Time, Front
0.000000, -9.750000
1.018000, 2.518000
2.037000, 0.788500
3.040000, 1.089000
4.051000, 1.513000
5.043000, 1.681000
6.021000, 2.250000
7.033000, 2.666000
8.030000, 4.368000
9.013000, 4.473000
10.000000, 5.297000
11.010000, 5.558000
12.030000, 7.796000
13.010000, 9.549000
14.010000, 10.910000
15.010000, 11.520000
16.010000, 11.980000
17.030000, 13.920000
18.010000, 14.810000
19.020000, 15.890000
20.010000, 17.340000
21.010000, 18.890000
22.020000, 20.190000
23.010000, 22.020000
24.010000, 23.410000
25.000000, 25.040000
26.020000, 26.120000
27.000000, 27.730000
28.020000, 29.040000
29.010000, 29.130000
30.000000, 31.490000
31.000000, 33.390000
32.020000, 34.130000
33.020000, 35.200000
34.000000, 36.930000
35.020000, 38.450000
36.020000, 39.970000
37.000000, 41.720000
38.010000, 42.270000
39.010000, 43.810000
40.010000, 45.500000
41.000000, 47.490000
42.020000, 49.010000
43.000000, 50.720000
44.000000, 51.630000
45.020000, 53.100000
46.030000, 54.410000
47.000000, 55.550000
48.010000, 56.840000
49.000000, 57.960000
50.020000, 59.760000
51.000000, 61.050000
52.000000, 62.580000
53.000000, 64.390000
54.030000, 66.190000
55.010000, 66.530000
56.020000, 68.220000
57.020000, 69.380000
58.020000, 71.100000
59.010000, 72.620000
60.010000, 74.300000
61.010000, 75.600000
62.020000, 76.320000
63.000000, 77.770000
64.000000, 78.520000
65.010000, 79.720000
66.010000, 81.700000
67.010000, 82.610000
68.020000, 84.260000
69.010000, 85.410000
70.000000, 86.490000
71.010000, 87.340000
72.000000, 89.140000
73.010000, 89.490000
74.020000, 90.930000
75.020000, 91.380000
76.000000, 92.520000
77.020000, 93.800000
78.020000, 94.280000
79.010000, 95.000000
80.010000, 95.610000
81.030000, 96.390000
82.020000, 97.000000
83.010000, 97.670000
84.010000, 97.530000
85.020000, 98.500000
86.000000, 99.100000
87.010000, 99.340000
88.000000, 99.470000
89.030000, 99.350000
90.010000, 99.570000
91.000000, 99.360000
92.000000, 99.250000
93.020000, 99.250000
94.010000, 99.250000
95.040000, 99.610000
96.020000, 101.300000
97.010000, 94.730000
98.020000, 92.950000
99.020000, 94.750000
100.000000, 95.460000
101.000000, 96.430000
102.000000, 97.240000
103.000000, 96.970000
104.000000, 96.710000
105.000000, 96.570000
106.000000, 96.820000
107.000000, 97.490000
108.000000, 98.550000
109.000000, 97.670000
110.000000, 97.760000
111.000000, 98.350000
112.000000, 95.990000
113.000000, 96.360000
114.000000, 96.640000
115.000000, 96.600000
116.000000, 96.930000
117.000000, 94.680000
118.000000, 96.090000
119.000000, 94.380000
120.000000, 94.490000
