s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-9.875E+00, 1.012E+01, 3.012E+01, 5.012E+01, 7.012E+01, 9.012E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.003E+00, 2.516E-01, 2.621E+01, 3.327E+01, 5.785E+01, 8.009E+01, 1.010E+02, 1.570E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 2.024E+00, 6.260E-01, 2.758E+01, 3.250E+01, 5.689E+01, 8.288E+01, 1.011E+02, 6.408E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 3.004E+00, 4.606E-01, 1.844E+01, 4.569E+01, 6.029E+01, 8.288E+01, 1.016E+02, 7.815E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 4.003E+00, 9.070E-01, 1.012E+01, 4.283E+01, 5.113E+01, 8.287E+01, 1.023E+02, 8.181E+02, 3.202E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 5.013E+00, 9.055E-01, 1.012E+01, 3.756E+01, 5.097E+01, 8.338E+01, 1.031E+02, 9.001E+02, 3.212E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 6.005E+00, 1.014E+00, 1.012E+01, 3.914E+01, 5.186E+01, 8.402E+01, 1.039E+02, 9.549E+02, 3.256E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 7.000E+00, 9.229E-01, 1.013E+01, 3.079E+01, 5.263E+01, 8.343E+01, 1.048E+02, 1.011E+03, 3.348E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 8.000E+00, 9.504E-01, 1.013E+01, 3.013E+01, 5.339E+01, 8.432E+01, 1.057E+02, 9.966E+02, 3.487E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 9.011E+00, 1.612E+00, 1.053E+01, 3.063E+01, 5.421E+01, 8.624E+01, 1.065E+02, 9.798E+02, 3.656E+01, 3.201E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.001E+01, 2.149E+00, 1.057E+01, 3.063E+01, 5.510E+01, 8.710E+01, 1.075E+02, 9.824E+02, 3.809E+01, 3.204E+01, 3.200E+01, 3.200E+01, 3.200E+01
