s,m,m,m,m,m,m,C,C,C,C,C,C
 6.103E+01, 1.750E+00, 2.925E+01, 4.521E+01, 6.975E+01, 7.870E+01, 9.183E+01, 4.177E+01, 4.455E+01, 4.997E+01, 1.163E+02, 7.954E+02, 4.908E+01
 6.202E+01, 1.750E+00, 2.925E+01, 4.668E+01, 6.975E+01, 7.863E+01, 9.225E+01, 4.169E+01, 4.414E+01, 4.911E+01, 8.379E+01, 7.512E+02, 5.179E+01
 6.302E+01, 1.750E+00, 2.925E+01, 4.838E+01, 6.932E+01, 8.110E+01, 9.238E+01, 4.160E+01, 4.371E+01, 4.900E+01, 7.433E+01, 8.278E+02, 4.529E+01
 6.400E+01, 1.750E+00, 2.925E+01, 4.412E+01, 6.734E+01, 8.264E+01, 9.025E+01, 4.152E+01, 4.347E+01, 4.929E+01, 7.017E+01, 8.473E+02, 8.080E+01
 6.502E+01, 1.750E+00, 2.925E+01, 4.280E+01, 6.857E+01, 8.424E+01, 9.041E+01, 4.145E+01, 4.315E+01, 4.890E+01, 6.987E+01, 9.104E+02, 1.756E+02
 6.602E+01, 1.750E+00, 2.925E+01, 4.425E+01, 6.925E+01, 8.572E+01, 9.085E+01, 4.136E+01, 4.285E+01, 4.892E+01, 6.898E+01, 8.583E+02, 1.919E+02
 6.702E+01, 1.750E+00, 2.925E+01, 4.608E+01, 6.967E+01, 8.613E+01, 9.054E+01, 4.130E+01, 4.250E+01, 4.797E+01, 6.548E+01, 8.985E+02, 1.936E+02
 6.800E+01, 1.750E+00, 2.848E+01, 4.708E+01, 6.935E+01, 8.791E+01, 9.025E+01, 4.122E+01, 4.219E+01, 4.821E+01, 6.314E+01, 8.788E+02, 4.232E+02
 6.901E+01, 1.750E+00, 2.475E+01, 4.865E+01, 6.925E+01, 8.880E+01, 9.025E+01, 4.115E+01, 4.194E+01, 4.875E+01, 6.139E+01, 9.242E+02, 7.575E+02
 7.001E+01, 1.750E+00, 2.475E+01, 4.907E+01, 6.944E+01, 8.975E+01, 9.046E+01, 4.108E+01, 4.177E+01, 4.830E+01, 5.917E+01, 8.623E+02, 8.726E+02
 7.101E+01, 1.750E+00, 2.475E+01, 4.968E+01, 6.930E+01, 8.962E+01, 9.122E+01, 4.101E+01, 4.160E+01, 4.692E+01, 5.626E+01, 7.708E+02, 8.770E+02
 7.202E+01, 1.750E+00, 2.475E+01, 4.784E+01, 6.925E+01, 8.965E+01, 9.238E+01, 4.094E+01, 4.147E+01, 4.555E+01, 5.525E+01, 7.202E+02, 8.738E+02
 7.301E+01, 1.750E+00, 2.475E+01, 4.225E+01, 6.925E+01, 8.975E+01, 9.292E+01, 4.088E+01, 4.135E+01, 4.558E+01, 5.472E+01, 6.764E+02, 8.457E+02
 7.400E+01, 1.750E+00, 2.475E+01, 4.851E+01, 6.888E+01, 8.975E+01, 9.382E+01, 4.082E+01, 4.123E+01, 4.574E+01, 5.291E+01, 5.402E+02, 8.397E+02
 7.500E+01, 1.750E+00, 2.475E+01, 4.925E+01, 6.942E+01, 8.975E+01, 9.463E+01, 4.076E+01, 4.111E+01, 4.568E+01, 5.110E+01, 3.537E+02, 8.169E+02
 7.600E+01, 1.750E+00, 2.475E+01, 4.300E+01, 6.883E+01, 8.970E+01, 9.528E+01, 4.070E+01, 4.098E+01, 4.520E+01, 4.904E+01, 2.148E+02, 8.126E+02
 7.701E+01, 1.750E+00, 2.475E+01, 4.225E+01, 6.930E+01, 8.975E+01, 9.576E+01, 4.064E+01, 4.085E+01, 4.512E+01, 4.816E+01, 1.615E+02, 7.775E+02
 7.800E+01, 1.750E+00, 2.475E+01, 4.225E+01, 6.939E+01, 8.975E+01, 9.639E+01, 4.059E+01, 4.072E+01, 4.511E+01, 4.709E+01, 1.162E+02, 7.715E+02
 7.901E+01, 1.750E+00, 2.475E+01, 4.225E+01, 6.632E+01, 8.962E+01, 9.693E+01, 4.054E+01, 4.058E+01, 4.503E+01, 4.664E+01, 9.338E+01, 7.637E+02
 8.003E+01, 1.750E+00, 2.475E+01, 4.225E+01, 6.282E+01, 8.975E+01, 9.783E+01, 4.049E+01, 4.039E+01, 4.493E+01, 4.620E+01, 8.259E+01, 7.737E+02
 8.102E+01, 1.750E+00, 2.590E+01, 4.225E+01, 6.298E+01, 8.975E+01, 9.813E+01, 4.043E+01, 4.026E+01, 4.495E+01, 4.575E+01, 7.945E+01, 6.932E+02
 8.203E+01, 1.750E+00, 2.625E+01, 4.225E+01, 6.175E+01, 8.958E+01, 9.918E+01, 4.038E+01, 4.023E+01, 4.484E+01, 4.539E+01, 7.967E+01, 7.246E+02
 8.301E+01, 1.750E+00, 2.625E+01, 4.225E+01, 6.146E+01, 8.975E+01, 9.975E+01, 4.033E+01, 4.021E+01, 4.464E+01, 4.554E+01, 7.681E+01, 7.765E+02
 8.402E+01, 1.750E+00, 2.625E+01, 4.225E+01, 6.239E+01, 8.975E+01, 9.999E+01, 4.028E+01, 4.018E+01, 4.442E+01, 4.559E+01, 7.347E+01, 7.272E+02
 8.503E+01, 1.750E+00, 2.625E+01, 4.225E+01, 6.391E+01, 8.975E+01, 1.002E+02, 4.023E+01, 4.014E+01, 4.419E+01, 4.510E+01, 6.779E+01, 5.700E+02
 8.601E+01, 1.750E+00, 2.625E+01, 4.225E+01, 6.175E+01, 8.962E+01, 9.981E+01, 4.018E+01, 4.008E+01, 4.399E+01, 4.497E+01, 6.291E+01, 2.590E+02
 8.702E+01, 1.750E+00, 2.625E+01, 4.225E+01, 6.131E+01, 8.966E+01, 9.925E+01, 4.014E+01, 4.000E+01, 4.375E+01, 4.521E+01, 5.712E+01, 1.788E+02
 8.803E+01, 1.750E+00, 2.625E+01, 4.225E+01, 6.185E+01, 8.936E+01, 9.946E+01, 4.009E+01, 3.992E+01, 4.343E+01, 4.541E+01, 5.513E+01, 1.347E+02
 8.900E+01, 1.750E+00, 2.625E+01, 4.090E+01, 6.302E+01, 8.929E+01, 9.925E+01, 4.005E+01, 3.986E+01, 4.311E+01, 4.514E+01, 5.444E+01, 1.067E+02
 9.002E+01, 1.750E+00, 2.625E+01, 3.925E+01, 6.377E+01, 8.929E+01, 9.963E+01, 4.000E+01, 3.980E+01, 4.312E+01, 4.488E+01, 5.222E+01, 9.221E+01
 9.100E+01, 1.750E+00, 2.625E+01, 3.925E+01, 6.166E+01, 8.925E+01, 1.009E+02, 3.996E+01, 3.973E+01, 4.317E+01, 4.470E+01, 5.167E+01, 7.524E+01
 9.203E+01, 1.750E+00, 2.625E+01, 3.925E+01, 6.160E+01, 8.925E+01, 9.825E+01, 3.991E+01, 3.964E+01, 4.317E+01, 4.450E+01, 5.042E+01, 6.980E+01
 9.301E+01, 1.750E+00, 2.625E+01, 3.925E+01, 6.128E+01, 8.937E+01, 9.851E+01, 3.987E+01, 3.952E+01, 4.314E+01, 4.471E+01, 4.965E+01, 6.708E+01
 9.402E+01, 1.750E+00, 2.635E+01, 3.925E+01, 6.154E+01, 8.946E+01, 9.875E+01, 3.983E+01, 3.938E+01, 4.306E+01, 4.448E+01, 4.802E+01, 6.267E+01
 9.501E+01, 1.750E+00, 2.675E+01, 3.925E+01, 6.128E+01, 8.930E+01, 9.848E+01, 3.979E+01, 3.929E+01, 4.298E+01, 4.434E+01, 4.770E+01, 5.935E+01
 9.602E+01, 1.750E+00, 2.675E+01, 3.925E+01, 6.201E+01, 8.975E+01, 9.841E+01, 3.975E+01, 3.925E+01, 4.289E+01, 4.395E+01, 4.782E+01, 5.700E+01
 9.701E+01, 1.750E+00, 2.675E+01, 3.889E+01, 6.125E+01, 8.972E+01, 9.865E+01, 3.971E+01, 3.922E+01, 4.283E+01, 4.376E+01, 4.711E+01, 5.537E+01
 9.802E+01, 1.750E+00, 2.675E+01, 3.875E+01, 6.147E+01, 8.964E+01, 9.868E+01, 3.967E+01, 3.920E+01, 4.284E+01, 4.365E+01, 4.721E+01, 5.402E+01
 9.902E+01, 1.750E+00, 2.675E+01, 3.875E+01, 6.175E+01, 8.975E+01, 9.875E+01, 3.963E+01, 3.918E+01, 4.286E+01, 4.340E+01, 4.678E+01, 5.237E+01
 1.000E+02, 1.750E+00, 2.675E+01, 3.875E+01, 6.175E+01, 8.975E+01, 9.548E+01, 3.959E+01, 3.914E+01, 4.285E+01, 4.315E+01, 4.570E+01, 5.046E+01
 1.010E+02, 1.750E+00, 2.675E+01, 3.875E+01, 6.104E+01, 8.903E+01, 9.573E+01, 3.955E+01, 3.908E+01, 4.273E+01, 4.293E+01, 4.391E+01, 5.010E+01
 1.020E+02, 1.750E+00, 2.675E+01, 3.918E+01, 6.171E+01, 8.957E+01, 9.542E+01, 3.952E+01, 3.902E+01, 4.254E+01, 4.290E+01, 4.339E+01, 4.954E+01
 1.030E+02, 1.750E+00, 2.675E+01, 3.925E+01, 6.175E+01, 8.697E+01, 9.837E+01, 3.948E+01, 3.891E+01, 4.244E+01, 4.252E+01, 4.292E+01, 4.832E+01
 1.040E+02, 1.750E+00, 2.675E+01, 3.925E+01, 6.100E+01, 8.764E+01, 9.521E+01, 3.945E+01, 3.879E+01, 4.221E+01, 4.243E+01, 4.326E+01, 4.724E+01
 1.050E+02, 1.750E+00, 2.829E+01, 3.949E+01, 6.075E+01, 8.975E+01, 9.671E+01, 3.942E+01, 3.871E+01, 4.195E+01, 4.259E+01, 4.355E+01, 4.670E+01
 1.060E+02, 1.750E+00, 2.875E+01, 3.975E+01, 6.097E+01, 8.950E+01, 9.651E+01, 3.938E+01, 3.868E+01, 4.183E+01, 4.241E+01, 4.309E+01, 4.611E+01
 1.070E+02, 1.750E+00, 2.875E+01, 3.975E+01, 6.161E+01, 8.975E+01, 9.530E+01, 3.935E+01, 3.866E+01, 4.166E+01, 4.202E+01, 4.301E+01, 4.602E+01
 1.080E+02, 1.750E+00, 2.875E+01, 4.000E+01, 6.122E+01, 8.975E+01, 9.575E+01, 3.931E+01, 3.865E+01, 4.148E+01, 4.176E+01, 4.281E+01, 4.586E+01
 1.090E+02, 1.750E+00, 2.875E+01, 4.025E+01, 6.093E+01, 8.954E+01, 9.652E+01, 3.928E+01, 3.863E+01, 4.145E+01, 4.163E+01, 4.311E+01, 4.490E+01
 1.100E+02, 1.750E+00, 2.875E+01, 4.109E+01, 6.135E+01, 8.975E+01, 9.309E+01, 3.925E+01, 3.861E+01, 4.136E+01, 4.147E+01, 4.364E+01, 4.445E+01
 1.110E+02, 1.750E+00, 2.875E+01, 4.175E+01, 6.275E+01, 8.975E+01, 9.175E+01, 3.921E+01, 3.860E+01, 4.138E+01, 4.125E+01, 4.360E+01, 4.469E+01
 1.120E+02, 1.750E+00, 2.875E+01, 4.175E+01, 6.075E+01, 8.975E+01, 9.215E+01, 3.919E+01, 3.857E+01, 4.144E+01, 4.099E+01, 4.299E+01, 4.500E+01
 1.130E+02, 1.750E+00, 2.875E+01, 4.175E+01, 6.149E+01, 8.975E+01, 9.297E+01, 3.916E+01, 3.855E+01, 4.152E+01, 4.084E+01, 4.294E+01, 4.390E+01
 1.140E+02, 1.750E+00, 2.875E+01, 4.175E+01, 6.099E+01, 8.975E+01, 9.175E+01, 3.913E+01, 3.851E+01, 4.160E+01, 4.096E+01, 4.325E+01, 4.360E+01
 1.150E+02, 1.750E+00, 2.875E+01, 4.175E+01, 6.257E+01, 8.975E+01, 9.239E+01, 3.910E+01, 3.837E+01, 4.170E+01, 4.086E+01, 4.305E+01, 4.380E+01
 1.160E+02, 1.750E+00, 2.912E+01, 4.175E+01, 6.073E+01, 8.975E+01, 9.168E+01, 3.907E+01, 3.828E+01, 4.174E+01, 4.076E+01, 4.338E+01, 4.381E+01
 1.170E+02, 1.750E+00, 2.925E+01, 4.175E+01, 6.102E+01, 8.975E+01, 9.134E+01, 3.904E+01, 3.826E+01, 4.156E+01, 4.084E+01, 4.253E+01, 4.376E+01
 1.180E+02, 1.750E+00, 2.925E+01, 4.175E+01, 6.270E+01, 8.975E+01, 9.175E+01, 3.901E+01, 3.822E+01, 4.124E+01, 4.076E+01, 4.215E+01, 4.305E+01
 1.190E+02, 1.750E+00, 2.925E+01, 4.175E+01, 6.199E+01, 8.975E+01, 9.207E+01, 3.898E+01, 3.818E+01, 4.086E+01, 4.070E+01, 4.102E+01, 4.249E+01
 1.200E+02, 1.750E+00, 2.925E+01, 4.196E+01, 6.275E+01, 8.969E+01, 9.255E+01, 3.896E+01, 3.815E+01, 4.053E+01, 4.092E+01, 4.056E+01, 4.148E+01
