s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-9.750E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.011E+00, 3.076E+00, 2.068E+01, 3.464E+01, 5.805E+01, 8.328E+01, 1.017E+02, 4.892E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 2.008E+00, 9.423E-01, 2.302E+01, 4.448E+01, 6.710E+01, 8.540E+01, 1.052E+02, 3.596E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 3.002E+00, 9.791E-01, 1.352E+01, 3.657E+01, 5.841E+01, 7.170E+01, 1.091E+02, 6.918E+02, 3.216E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 4.039E+00, 1.784E+00, 1.033E+01, 3.223E+01, 6.839E+01, 7.450E+01, 1.097E+02, 7.536E+02, 3.402E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 5.005E+00, 2.299E+00, 1.025E+01, 3.635E+01, 6.841E+01, 7.645E+01, 1.097E+02, 8.238E+02, 3.636E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 6.038E+00, 2.318E+00, 1.025E+01, 3.452E+01, 6.695E+01, 7.243E+01, 1.095E+02, 8.947E+02, 4.216E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 7.028E+00, 2.784E+00, 1.025E+01, 3.025E+01, 5.442E+01, 7.521E+01, 1.098E+02, 8.981E+02, 5.303E+01, 3.201E+01, 3.200E+01, 3.200E+01, 3.200E+01
 8.012E+00, 3.990E+00, 1.025E+01, 3.025E+01, 5.280E+01, 7.813E+01, 1.097E+02, 8.281E+02, 8.010E+01, 3.206E+01, 3.200E+01, 3.200E+01, 3.200E+01
 9.018E+00, 4.081E+00, 1.027E+01, 3.042E+01, 5.116E+01, 8.163E+01, 1.098E+02, 7.706E+02, 2.005E+02, 3.244E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.003E+01, 5.035E+00, 1.025E+01, 3.063E+01, 5.135E+01, 7.807E+01, 1.094E+02, 7.619E+02, 2.405E+02, 3.270E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.100E+01, 5.700E+00, 1.025E+01, 3.032E+01, 5.025E+01, 7.243E+01, 1.096E+02, 7.410E+02, 4.674E+02, 3.314E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.202E+01, 7.090E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.178E+01, 1.097E+02, 7.578E+02, 6.475E+02, 3.398E+01, 3.201E+01, 3.200E+01, 3.200E+01
 1.300E+01, 9.123E+00, 1.037E+01, 3.040E+01, 5.025E+01, 7.235E+01, 1.092E+02, 7.708E+02, 8.481E+02, 3.451E+01, 3.205E+01, 3.200E+01, 3.200E+01
 1.401E+01, 7.839E+00, 1.125E+01, 3.025E+01, 5.025E+01, 7.163E+01, 1.098E+02, 6.812E+02, 8.752E+02, 3.816E+01, 3.222E+01, 3.200E+01, 3.200E+01
 1.502E+01, 9.282E+00, 1.245E+01, 3.040E+01, 5.025E+01, 7.165E+01, 1.097E+02, 6.930E+02, 8.774E+02, 4.699E+01, 3.253E+01, 3.200E+01, 3.200E+01
 1.602E+01, 9.662E+00, 1.346E+01, 3.034E+01, 5.090E+01, 7.025E+01, 1.095E+02, 6.732E+02, 8.604E+02, 6.395E+01, 3.261E+01, 3.200E+01, 3.200E+01
 1.702E+01, 9.750E+00, 1.408E+01, 3.124E+01, 5.500E+01, 7.025E+01, 1.097E+02, 6.881E+02, 9.086E+02, 6.330E+01, 3.259E+01, 3.201E+01, 3.200E+01
 1.800E+01, 9.750E+00, 1.603E+01, 3.025E+01, 5.138E+01, 7.025E+01, 1.098E+02, 5.196E+02, 9.051E+02, 9.260E+01, 3.263E+01, 3.204E+01, 3.200E+01
 1.902E+01, 9.750E+00, 1.769E+01, 3.185E+01, 5.025E+01, 7.025E+01, 1.098E+02, 2.860E+02, 9.628E+02, 1.062E+02, 3.386E+01, 3.220E+01, 3.200E+01
 2.001E+01, 9.750E+00, 1.968E+01, 3.380E+01, 5.028E+01, 7.025E+01, 1.095E+02, 1.793E+02, 9.721E+02, 9.099E+01, 3.426E+01, 3.244E+01, 3.200E+01
 2.102E+01, 9.001E+00, 2.022E+01, 3.090E+01, 5.035E+01, 7.191E+01, 9.866E+01, 1.314E+02, 9.665E+02, 8.047E+01, 3.464E+01, 3.247E+01, 3.200E+01
 2.200E+01, 9.750E+00, 2.200E+01, 3.032E+01, 5.097E+01, 7.296E+01, 9.025E+01, 1.085E+02, 9.306E+02, 1.089E+02, 3.903E+01, 3.248E+01, 3.202E+01
 2.302E+01, 9.750E+00, 2.334E+01, 3.025E+01, 5.139E+01, 7.108E+01, 9.025E+01, 9.452E+01, 9.162E+02, 1.645E+02, 3.979E+01, 3.263E+01, 3.209E+01
 2.402E+01, 9.750E+00, 2.506E+01, 3.031E+01, 5.656E+01, 7.472E+01, 9.025E+01, 8.458E+01, 9.117E+02, 1.899E+02, 3.939E+01, 3.262E+01, 3.227E+01
 2.501E+01, 9.750E+00, 2.658E+01, 3.043E+01, 5.849E+01, 7.168E+01, 9.074E+01, 7.766E+01, 8.670E+02, 3.582E+02, 3.830E+01, 3.282E+01, 3.238E+01
 2.600E+01, 9.750E+00, 2.830E+01, 3.068E+01, 5.682E+01, 7.081E+01, 9.350E+01, 7.310E+01, 8.768E+02, 5.945E+02, 3.741E+01, 3.314E+01, 3.239E+01
 2.702E+01, 9.750E+00, 2.954E+01, 3.036E+01, 6.190E+01, 7.429E+01, 9.725E+01, 6.846E+01, 8.982E+02, 8.937E+02, 3.707E+01, 3.304E+01, 3.241E+01
 2.800E+01, 9.750E+00, 2.975E+01, 3.118E+01, 6.063E+01, 7.235E+01, 9.335E+01, 6.470E+01, 8.823E+02, 9.485E+02, 3.631E+01, 3.360E+01, 3.257E+01
 2.902E+01, 9.750E+00, 2.957E+01, 3.343E+01, 5.025E+01, 7.121E+01, 9.201E+01, 6.138E+01, 7.543E+02, 9.473E+02, 3.586E+01, 3.432E+01, 3.264E+01
 3.002E+01, 9.750E+00, 2.968E+01, 3.440E+01, 5.025E+01, 7.298E+01, 9.064E+01, 5.865E+01, 5.727E+02, 9.184E+02, 3.651E+01, 3.384E+01, 3.268E+01
 3.102E+01, 9.750E+00, 2.975E+01, 3.660E+01, 5.025E+01, 7.581E+01, 9.180E+01, 5.631E+01, 3.265E+02, 9.062E+02, 4.206E+01, 3.339E+01, 3.268E+01
 3.202E+01, 9.750E+00, 2.975E+01, 3.731E+01, 5.025E+01, 7.344E+01, 9.916E+01, 5.424E+01, 2.012E+02, 9.456E+02, 5.124E+01, 3.304E+01, 3.259E+01
 3.301E+01, 9.750E+00, 2.975E+01, 3.873E+01, 5.025E+01, 7.025E+01, 1.055E+02, 5.266E+01, 1.423E+02, 9.498E+02, 7.557E+01, 3.308E+01, 3.263E+01
 3.400E+01, 9.750E+00, 2.975E+01, 4.060E+01, 5.039E+01, 7.025E+01, 1.008E+02, 5.092E+01, 1.091E+02, 9.141E+02, 8.909E+01, 3.312E+01, 3.259E+01
 3.500E+01, 9.750E+00, 2.975E+01, 4.141E+01, 5.044E+01, 7.025E+01, 9.059E+01, 4.930E+01, 9.212E+01, 9.584E+02, 1.322E+02, 3.320E+01, 3.259E+01
 3.601E+01, 9.750E+00, 2.975E+01, 4.290E+01, 5.038E+01, 7.092E+01, 9.167E+01, 4.780E+01, 8.437E+01, 9.267E+02, 1.566E+02, 3.349E+01, 3.260E+01
 3.701E+01, 9.750E+00, 2.975E+01, 4.457E+01, 5.034E+01, 7.175E+01, 9.262E+01, 4.637E+01, 7.421E+01, 9.443E+02, 2.373E+02, 3.369E+01, 3.256E+01
 3.802E+01, 9.750E+00, 2.975E+01, 4.661E+01, 5.125E+01, 7.097E+01, 9.025E+01, 4.516E+01, 6.794E+01, 9.439E+02, 3.064E+02, 3.476E+01, 3.256E+01
 3.901E+01, 3.222E+00, 2.975E+01, 4.780E+01, 5.026E+01, 7.032E+01, 9.025E+01, 4.435E+01, 6.517E+01, 9.455E+02, 7.131E+02, 4.264E+01, 3.257E+01
 4.002E+01, 1.750E+00, 2.975E+01, 4.913E+01, 5.046E+01, 7.137E+01, 9.025E+01, 4.407E+01, 6.255E+01, 9.178E+02, 8.915E+02, 4.786E+01, 3.262E+01
 4.101E+01, 1.750E+00, 2.975E+01, 4.972E+01, 5.100E+01, 7.251E+01, 9.026E+01, 4.382E+01, 6.002E+01, 8.468E+02, 9.445E+02, 5.091E+01, 3.344E+01
 4.201E+01, 1.750E+00, 2.929E+01, 4.971E+01, 5.261E+01, 7.123E+01, 9.318E+01, 4.360E+01, 5.835E+01, 7.191E+02, 9.425E+02, 5.135E+01, 3.528E+01
 4.301E+01, 1.750E+00, 2.957E+01, 4.969E+01, 5.480E+01, 7.025E+01, 9.342E+01, 4.340E+01, 5.693E+01, 5.846E+02, 9.042E+02, 6.123E+01, 3.536E+01
 4.402E+01, 1.750E+00, 2.972E+01, 4.975E+01, 5.605E+01, 7.035E+01, 9.063E+01, 4.320E+01, 5.523E+01, 4.053E+02, 9.031E+02, 6.652E+01, 3.840E+01
 4.502E+01, 1.750E+00, 2.963E+01, 4.975E+01, 5.763E+01, 7.164E+01, 9.325E+01, 4.302E+01, 5.324E+01, 2.167E+02, 9.225E+02, 7.394E+01, 3.893E+01
 4.601E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.873E+01, 7.047E+01, 9.378E+01, 4.286E+01, 5.212E+01, 1.360E+02, 9.325E+02, 1.006E+02, 3.918E+01
 4.702E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.031E+01, 7.059E+01, 9.612E+01, 4.270E+01, 5.182E+01, 1.069E+02, 9.071E+02, 1.116E+02, 4.007E+01
 4.801E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.147E+01, 7.025E+01, 9.885E+01, 4.256E+01, 5.116E+01, 9.219E+01, 9.035E+02, 1.262E+02, 3.905E+01
 4.902E+01, 1.750E+00, 2.687E+01, 4.975E+01, 6.332E+01, 7.048E+01, 1.017E+02, 4.243E+01, 4.972E+01, 8.375E+01, 9.135E+02, 1.525E+02, 3.717E+01
 5.002E+01, 1.750E+00, 2.525E+01, 4.975E+01, 6.472E+01, 7.050E+01, 1.051E+02, 4.229E+01, 4.916E+01, 7.365E+01, 9.426E+02, 2.255E+02, 3.609E+01
 5.101E+01, 1.750E+00, 2.772E+01, 4.934E+01, 6.635E+01, 7.096E+01, 9.701E+01, 4.216E+01, 4.853E+01, 6.684E+01, 9.317E+02, 2.503E+02, 3.553E+01
 5.200E+01, 1.750E+00, 2.925E+01, 4.963E+01, 6.762E+01, 7.054E+01, 9.400E+01, 4.205E+01, 4.787E+01, 6.327E+01, 9.449E+02, 5.697E+02, 3.539E+01
 5.302E+01, 1.750E+00, 2.535E+01, 4.975E+01, 6.882E+01, 7.036E+01, 9.125E+01, 4.194E+01, 4.709E+01, 6.232E+01, 9.218E+02, 8.210E+02, 3.578E+01
 5.402E+01, 1.750E+00, 2.525E+01, 4.975E+01, 6.937E+01, 7.098E+01, 9.185E+01, 4.183E+01, 4.655E+01, 5.856E+01, 8.375E+02, 9.136E+02, 3.660E+01
 5.500E+01, 1.750E+00, 2.649E+01, 4.937E+01, 6.940E+01, 7.260E+01, 9.283E+01, 4.173E+01, 4.598E+01, 5.546E+01, 7.124E+02, 9.134E+02, 4.039E+01
 5.602E+01, 1.750E+00, 2.525E+01, 4.707E+01, 6.956E+01, 7.460E+01, 9.064E+01, 4.164E+01, 4.544E+01, 5.464E+01, 5.989E+02, 9.170E+02, 4.666E+01
 5.701E+01, 1.750E+00, 2.767E+01, 4.895E+01, 6.975E+01, 7.569E+01, 9.028E+01, 4.154E+01, 4.493E+01, 5.433E+01, 3.839E+02, 9.241E+02, 5.375E+01
 5.802E+01, 1.750E+00, 2.906E+01, 4.935E+01, 6.975E+01, 7.711E+01, 9.156E+01, 4.145E+01, 4.461E+01, 5.346E+01, 2.612E+02, 8.706E+02, 5.104E+01
 5.901E+01, 1.750E+00, 2.675E+01, 4.763E+01, 6.975E+01, 7.820E+01, 9.025E+01, 4.135E+01, 4.427E+01, 5.152E+01, 1.629E+02, 8.929E+02, 5.489E+01
 6.001E+01, 1.750E+00, 2.675E+01, 4.855E+01, 6.975E+01, 7.952E+01, 9.038E+01, 4.127E+01, 4.401E+01, 5.139E+01, 9.662E+01, 9.125E+02, 5.992E+01
