s,m,m,m,m,m,m,C,C,C,C,C,C
 6.104E+01, 1.250E+00, 1.125E+01, 3.139E+01, 5.234E+01, 7.025E+01, 1.097E+02, 6.011E+01, 3.694E+01, 3.407E+01, 3.340E+01, 3.204E+01, 3.200E+01
 6.200E+01, 1.250E+00, 1.125E+01, 3.113E+01, 5.076E+01, 7.025E+01, 1.098E+02, 6.013E+01, 3.682E+01, 3.393E+01, 3.341E+01, 3.205E+01, 3.200E+01
 6.300E+01, 1.250E+00, 1.125E+01, 3.125E+01, 5.054E+01, 7.025E+01, 1.097E+02, 6.012E+01, 3.670E+01, 3.387E+01, 3.349E+01, 3.206E+01, 3.200E+01
 6.404E+01, 1.250E+00, 1.125E+01, 3.284E+01, 5.177E+01, 7.025E+01, 1.097E+02, 6.009E+01, 3.658E+01, 3.380E+01, 3.345E+01, 3.207E+01, 3.200E+01
 6.504E+01, 1.250E+00, 1.125E+01, 3.141E+01, 5.305E+01, 7.025E+01, 1.097E+02, 6.000E+01, 3.646E+01, 3.384E+01, 3.341E+01, 3.207E+01, 3.200E+01
 6.603E+01, 1.250E+00, 1.125E+01, 3.025E+01, 5.420E+01, 7.025E+01, 1.097E+02, 5.998E+01, 3.636E+01, 3.420E+01, 3.337E+01, 3.215E+01, 3.200E+01
 6.702E+01, 1.250E+00, 1.125E+01, 3.025E+01, 5.536E+01, 7.025E+01, 1.098E+02, 5.998E+01, 3.627E+01, 3.437E+01, 3.331E+01, 3.241E+01, 3.200E+01
 6.802E+01, 1.250E+00, 1.125E+01, 3.025E+01, 5.703E+01, 7.097E+01, 1.098E+02, 5.994E+01, 3.618E+01, 3.435E+01, 3.325E+01, 3.247E+01, 3.200E+01
 6.905E+01, 1.250E+00, 1.125E+01, 3.043E+01, 5.826E+01, 7.100E+01, 1.098E+02, 5.994E+01, 3.608E+01, 3.425E+01, 3.318E+01, 3.251E+01, 3.200E+01
 7.002E+01, 1.250E+00, 1.125E+01, 3.123E+01, 5.915E+01, 7.078E+01, 9.122E+01, 5.995E+01, 3.597E+01, 3.404E+01, 3.311E+01, 3.254E+01, 3.200E+01
 7.104E+01, 1.250E+00, 1.125E+01, 3.263E+01, 5.530E+01, 7.181E+01, 9.025E+01, 5.985E+01, 3.588E+01, 3.373E+01, 3.308E+01, 3.254E+01, 3.200E+01
 7.205E+01, 1.250E+00, 1.125E+01, 3.025E+01, 5.025E+01, 7.308E+01, 9.025E+01, 5.974E+01, 3.578E+01, 3.357E+01, 3.329E+01, 3.254E+01, 3.200E+01
 7.302E+01, 1.250E+00, 1.125E+01, 3.025E+01, 5.028E+01, 7.095E+01, 9.025E+01, 5.966E+01, 3.570E+01, 3.360E+01, 3.343E+01, 3.256E+01, 3.200E+01
 7.404E+01, 1.250E+00, 1.125E+01, 3.025E+01, 5.115E+01, 7.025E+01, 9.025E+01, 5.959E+01, 3.563E+01, 3.380E+01, 3.336E+01, 3.270E+01, 3.201E+01
 7.503E+01, 1.250E+00, 1.125E+01, 3.025E+01, 5.214E+01, 7.053E+01, 9.025E+01, 5.953E+01, 3.556E+01, 3.396E+01, 3.329E+01, 3.277E+01, 3.201E+01
 7.603E+01, 1.250E+00, 1.125E+01, 3.050E+01, 5.275E+01, 7.181E+01, 9.025E+01, 5.947E+01, 3.548E+01, 3.392E+01, 3.325E+01, 3.276E+01, 3.201E+01
 7.701E+01, 1.250E+00, 1.125E+01, 3.156E+01, 5.335E+01, 7.317E+01, 9.025E+01, 5.941E+01, 3.540E+01, 3.381E+01, 3.322E+01, 3.275E+01, 3.201E+01
 7.803E+01, 1.250E+00, 1.125E+01, 3.127E+01, 5.443E+01, 7.451E+01, 9.025E+01, 5.939E+01, 3.533E+01, 3.375E+01, 3.321E+01, 3.275E+01, 3.201E+01
 7.903E+01, 1.250E+00, 1.125E+01, 3.030E+01, 5.561E+01, 7.578E+01, 9.025E+01, 5.936E+01, 3.525E+01, 3.381E+01, 3.319E+01, 3.273E+01, 3.201E+01
 8.003E+01, 1.250E+00, 1.125E+01, 3.118E+01, 5.733E+01, 7.698E+01, 9.088E+01, 5.928E+01, 3.519E+01, 3.376E+01, 3.316E+01, 3.273E+01, 3.201E+01
 8.103E+01, 1.250E+00, 1.125E+01, 3.228E+01, 5.868E+01, 7.445E+01, 9.025E+01, 5.918E+01, 3.513E+01, 3.371E+01, 3.314E+01, 3.274E+01, 3.201E+01
 8.200E+01, 1.250E+00, 1.125E+01, 3.331E+01, 5.970E+01, 7.995E+01, 9.025E+01, 5.911E+01, 3.507E+01, 3.365E+01, 3.312E+01, 3.276E+01, 3.202E+01
 8.305E+01, 1.250E+00, 1.125E+01, 3.437E+01, 6.082E+01, 8.101E+01, 9.025E+01, 5.907E+01, 3.501E+01, 3.359E+01, 3.310E+01, 3.276E+01, 3.207E+01
 8.403E+01, 1.250E+00, 1.125E+01, 3.399E+01, 6.182E+01, 8.197E+01, 9.025E+01, 5.901E+01, 3.496E+01, 3.354E+01, 3.307E+01, 3.274E+01, 3.210E+01
 8.505E+01, 1.250E+00, 1.125E+01, 3.025E+01, 6.256E+01, 8.272E+01, 9.105E+01, 5.900E+01, 3.491E+01, 3.351E+01, 3.305E+01, 3.268E+01, 3.209E+01
 8.603E+01, 1.250E+00, 1.125E+01, 3.025E+01, 6.319E+01, 8.344E+01, 9.156E+01, 5.901E+01, 3.486E+01, 3.347E+01, 3.303E+01, 3.261E+01, 3.207E+01
 8.701E+01, 1.250E+00, 1.125E+01, 3.025E+01, 6.366E+01, 8.409E+01, 9.025E+01, 5.894E+01, 3.481E+01, 3.342E+01, 3.302E+01, 3.256E+01, 3.214E+01
 8.806E+01, 1.250E+00, 1.125E+01, 3.025E+01, 6.434E+01, 8.690E+01, 9.025E+01, 5.887E+01, 3.476E+01, 3.339E+01, 3.300E+01, 3.255E+01, 3.218E+01
 8.906E+01, 1.250E+00, 1.125E+01, 3.025E+01, 6.385E+01, 8.753E+01, 9.025E+01, 5.887E+01, 3.471E+01, 3.338E+01, 3.299E+01, 3.258E+01, 3.227E+01
 9.007E+01, 1.250E+00, 1.125E+01, 3.025E+01, 6.260E+01, 8.826E+01, 9.025E+01, 5.882E+01, 3.466E+01, 3.336E+01, 3.298E+01, 3.260E+01, 3.245E+01
 9.103E+01, 1.250E+00, 1.330E+01, 3.025E+01, 6.325E+01, 8.898E+01, 9.025E+01, 5.876E+01, 3.462E+01, 3.335E+01, 3.299E+01, 3.261E+01, 3.255E+01
 9.201E+01, 1.250E+00, 1.613E+01, 3.025E+01, 6.406E+01, 8.966E+01, 9.025E+01, 5.873E+01, 3.458E+01, 3.333E+01, 3.298E+01, 3.260E+01, 3.259E+01
 9.310E+01, 1.250E+00, 1.645E+01, 3.025E+01, 6.505E+01, 7.095E+01, 9.060E+01, 5.872E+01, 3.455E+01, 3.331E+01, 3.298E+01, 3.257E+01, 3.259E+01
 9.408E+01, 1.250E+00, 1.675E+01, 3.025E+01, 6.625E+01, 7.025E+01, 9.153E+01, 5.871E+01, 3.452E+01, 3.330E+01, 3.298E+01, 3.270E+01, 3.257E+01
 9.506E+01, 1.250E+00, 1.675E+01, 3.025E+01, 6.702E+01, 7.025E+01, 9.233E+01, 5.870E+01, 3.448E+01, 3.329E+01, 3.299E+01, 3.280E+01, 3.255E+01
 9.611E+01, 1.250E+00, 1.675E+01, 3.025E+01, 6.781E+01, 7.062E+01, 9.319E+01, 5.866E+01, 3.445E+01, 3.327E+01, 3.299E+01, 3.280E+01, 3.252E+01
 9.709E+01, 1.250E+00, 1.675E+01, 3.025E+01, 6.857E+01, 7.043E+01, 9.401E+01, 5.862E+01, 3.441E+01, 3.325E+01, 3.298E+01, 3.280E+01, 3.249E+01
 9.806E+01, 1.250E+00, 1.660E+01, 3.025E+01, 6.940E+01, 7.025E+01, 9.490E+01, 5.859E+01, 3.438E+01, 3.323E+01, 3.297E+01, 3.290E+01, 3.247E+01
 9.911E+01, 1.250E+00, 1.575E+01, 3.025E+01, 6.975E+01, 7.025E+01, 9.587E+01, 5.853E+01, 3.435E+01, 3.322E+01, 3.294E+01, 3.295E+01, 3.244E+01
 1.001E+02, 1.250E+00, 1.575E+01, 3.025E+01, 6.686E+01, 7.061E+01, 9.683E+01, 5.846E+01, 3.431E+01, 3.320E+01, 3.280E+01, 3.293E+01, 3.243E+01
 1.011E+02, 1.250E+00, 1.575E+01, 3.025E+01, 6.004E+01, 7.118E+01, 9.769E+01, 5.845E+01, 3.428E+01, 3.319E+01, 3.277E+01, 3.289E+01, 3.242E+01
 1.020E+02, 1.250E+00, 1.575E+01, 3.025E+01, 6.058E+01, 7.167E+01, 9.850E+01, 5.847E+01, 3.425E+01, 3.320E+01, 3.278E+01, 3.284E+01, 3.241E+01
 1.030E+02, 1.250E+00, 1.575E+01, 3.032E+01, 6.095E+01, 7.210E+01, 9.924E+01, 5.847E+01, 3.422E+01, 3.323E+01, 3.278E+01, 3.279E+01, 3.239E+01
 1.041E+02, 1.250E+00, 1.575E+01, 3.106E+01, 6.175E+01, 7.256E+01, 1.002E+02, 5.846E+01, 3.419E+01, 3.318E+01, 3.276E+01, 3.275E+01, 3.238E+01
 1.051E+02, 1.250E+00, 1.575E+01, 3.025E+01, 6.225E+01, 7.311E+01, 1.011E+02, 5.842E+01, 3.416E+01, 3.315E+01, 3.275E+01, 3.271E+01, 3.237E+01
 1.061E+02, 1.250E+00, 1.575E+01, 3.025E+01, 6.225E+01, 7.354E+01, 1.017E+02, 5.838E+01, 3.413E+01, 3.314E+01, 3.274E+01, 3.268E+01, 3.235E+01
 1.071E+02, 1.250E+00, 1.575E+01, 3.025E+01, 6.282E+01, 7.411E+01, 1.022E+02, 5.835E+01, 3.411E+01, 3.313E+01, 3.272E+01, 3.265E+01, 3.233E+01
 1.081E+02, 1.250E+00, 1.575E+01, 3.025E+01, 6.400E+01, 7.467E+01, 9.650E+01, 5.836E+01, 3.408E+01, 3.312E+01, 3.271E+01, 3.263E+01, 3.231E+01
 1.091E+02, 1.250E+00, 1.575E+01, 3.054E+01, 6.496E+01, 7.525E+01, 9.704E+01, 5.837E+01, 3.405E+01, 3.310E+01, 3.269E+01, 3.261E+01, 3.230E+01
 1.101E+02, 1.250E+00, 1.575E+01, 3.046E+01, 6.525E+01, 7.589E+01, 9.761E+01, 5.838E+01, 3.403E+01, 3.307E+01, 3.269E+01, 3.258E+01, 3.229E+01
 1.110E+02, 1.250E+00, 1.575E+01, 3.025E+01, 6.561E+01, 7.661E+01, 1.038E+02, 5.836E+01, 3.401E+01, 3.308E+01, 3.268E+01, 3.257E+01, 3.229E+01
 1.121E+02, 1.250E+00, 1.575E+01, 3.025E+01, 6.606E+01, 7.794E+01, 1.048E+02, 5.830E+01, 3.398E+01, 3.309E+01, 3.267E+01, 3.256E+01, 3.229E+01
 1.131E+02, 1.250E+00, 1.575E+01, 3.039E+01, 6.654E+01, 7.254E+01, 1.066E+02, 5.825E+01, 3.395E+01, 3.307E+01, 3.265E+01, 3.256E+01, 3.229E+01
 1.141E+02, 1.250E+00, 1.575E+01, 3.090E+01, 6.711E+01, 7.025E+01, 1.079E+02, 5.824E+01, 3.393E+01, 3.304E+01, 3.264E+01, 3.259E+01, 3.229E+01
 1.151E+02, 1.250E+00, 1.575E+01, 3.046E+01, 6.518E+01, 7.046E+01, 1.090E+02, 5.824E+01, 3.391E+01, 3.302E+01, 3.262E+01, 3.259E+01, 3.228E+01
 1.161E+02, 1.250E+00, 1.575E+01, 3.025E+01, 5.961E+01, 7.089E+01, 1.097E+02, 5.825E+01, 3.388E+01, 3.301E+01, 3.261E+01, 3.259E+01, 3.227E+01
 1.171E+02, 1.250E+00, 1.575E+01, 3.058E+01, 6.008E+01, 7.141E+01, 9.025E+01, 5.828E+01, 3.386E+01, 3.299E+01, 3.260E+01, 3.258E+01, 3.227E+01
 1.181E+02, 1.250E+00, 1.575E+01, 3.075E+01, 6.053E+01, 7.047E+01, 9.073E+01, 5.826E+01, 3.384E+01, 3.297E+01, 3.259E+01, 3.258E+01, 3.227E+01
 1.191E+02, 1.250E+00, 1.575E+01, 3.089E+01, 6.111E+01, 7.096E+01, 9.289E+01, 5.821E+01, 3.381E+01, 3.296E+01, 3.259E+01, 3.258E+01, 3.227E+01
 1.200E+02, 1.250E+00, 1.575E+01, 3.125E+01, 5.909E+01, 7.159E+01, 9.351E+01, 5.818E+01, 3.379E+01, 3.295E+01, 3.258E+01, 3.257E+01, 3.228E+01
