s,m,m,m,m,m,m,C,C,C,C,C,C
 6.103E+01, 1.750E+00, 2.925E+01, 3.541E+01, 5.071E+01, 7.457E+01, 9.045E+01, 4.131E+01, 1.137E+02, 6.976E+02, 6.774E+01, 4.913E+01, 4.420E+01
 6.202E+01, 1.750E+00, 2.972E+01, 3.595E+01, 5.220E+01, 7.493E+01, 9.170E+01, 4.122E+01, 9.691E+01, 6.806E+02, 6.719E+01, 4.885E+01, 4.223E+01
 6.302E+01, 1.750E+00, 2.942E+01, 3.632E+01, 5.252E+01, 7.028E+01, 9.042E+01, 4.114E+01, 8.492E+01, 6.933E+02, 6.024E+01, 5.236E+01, 4.312E+01
 6.402E+01, 1.750E+00, 2.927E+01, 3.680E+01, 5.061E+01, 7.187E+01, 9.170E+01, 4.107E+01, 7.733E+01, 7.002E+02, 7.208E+01, 5.416E+01, 4.544E+01
 6.501E+01, 1.750E+00, 2.961E+01, 3.810E+01, 5.074E+01, 7.260E+01, 9.402E+01, 4.099E+01, 7.276E+01, 7.164E+02, 7.897E+01, 5.199E+01, 4.422E+01
 6.603E+01, 1.750E+00, 2.925E+01, 3.881E+01, 5.053E+01, 7.123E+01, 9.330E+01, 4.092E+01, 6.896E+01, 7.269E+02, 7.505E+01, 5.120E+01, 4.353E+01
 6.702E+01, 1.750E+00, 2.925E+01, 3.964E+01, 5.047E+01, 7.035E+01, 9.072E+01, 4.084E+01, 6.664E+01, 7.421E+02, 8.295E+01, 5.275E+01, 4.435E+01
 6.802E+01, 1.750E+00, 2.925E+01, 3.993E+01, 5.138E+01, 7.241E+01, 9.057E+01, 4.077E+01, 6.468E+01, 7.003E+02, 8.362E+01, 5.138E+01, 4.470E+01
 6.903E+01, 1.750E+00, 2.925E+01, 4.025E+01, 5.208E+01, 7.108E+01, 9.031E+01, 4.071E+01, 6.257E+01, 7.501E+02, 9.584E+01, 5.095E+01, 4.522E+01
 7.002E+01, 1.750E+00, 2.925E+01, 4.067E+01, 5.158E+01, 7.106E+01, 9.144E+01, 4.064E+01, 6.062E+01, 7.515E+02, 9.866E+01, 5.233E+01, 4.454E+01
 7.100E+01, 1.750E+00, 2.925E+01, 4.083E+01, 5.656E+01, 7.171E+01, 9.273E+01, 4.058E+01, 5.908E+01, 7.429E+02, 8.353E+01, 5.263E+01, 4.344E+01
 7.203E+01, 1.750E+00, 2.925E+01, 4.135E+01, 5.209E+01, 7.169E+01, 9.057E+01, 4.052E+01, 5.758E+01, 7.353E+02, 8.446E+01, 5.316E+01, 4.274E+01
 7.301E+01, 1.750E+00, 2.925E+01, 4.288E+01, 5.039E+01, 7.171E+01, 9.041E+01, 4.046E+01, 5.624E+01, 7.302E+02, 1.018E+02, 5.612E+01, 4.349E+01
 7.403E+01, 1.750E+00, 2.925E+01, 4.271E+01, 5.050E+01, 7.607E+01, 9.048E+01, 4.040E+01, 5.505E+01, 7.373E+02, 1.031E+02, 5.409E+01, 4.472E+01
 7.501E+01, 1.750E+00, 2.925E+01, 4.438E+01, 5.108E+01, 7.289E+01, 9.263E+01, 4.034E+01, 5.385E+01, 7.034E+02, 1.303E+02, 5.395E+01, 4.454E+01
 7.604E+01, 1.750E+00, 2.925E+01, 4.497E+01, 5.071E+01, 7.334E+01, 9.448E+01, 4.029E+01, 5.274E+01, 7.023E+02, 1.301E+02, 5.475E+01, 4.330E+01
 7.703E+01, 1.750E+00, 2.925E+01, 4.527E+01, 5.059E+01, 7.698E+01, 9.082E+01, 4.023E+01, 5.181E+01, 7.194E+02, 1.590E+02, 5.307E+01, 4.380E+01
 7.801E+01, 1.750E+00, 2.925E+01, 4.621E+01, 5.040E+01, 7.386E+01, 9.122E+01, 4.017E+01, 5.106E+01, 7.053E+02, 1.684E+02, 5.247E+01, 4.412E+01
 7.902E+01, 1.750E+00, 2.925E+01, 4.639E+01, 5.068E+01, 7.250E+01, 9.124E+01, 4.013E+01, 5.039E+01, 7.233E+02, 2.202E+02, 5.665E+01, 4.276E+01
 8.003E+01, 1.750E+00, 2.925E+01, 4.655E+01, 5.152E+01, 7.535E+01, 9.122E+01, 4.007E+01, 4.975E+01, 7.141E+02, 2.489E+02, 5.707E+01, 4.307E+01
 8.102E+01, 1.750E+00, 2.925E+01, 4.716E+01, 5.036E+01, 7.114E+01, 9.077E+01, 4.002E+01, 4.917E+01, 6.663E+02, 3.104E+02, 5.631E+01, 4.469E+01
 8.202E+01, 1.750E+00, 2.925E+01, 4.794E+01, 5.027E+01, 7.185E+01, 9.069E+01, 3.997E+01, 4.864E+01, 6.938E+02, 4.016E+02, 5.415E+01, 4.607E+01
 8.302E+01, 1.750E+00, 2.925E+01, 4.783E+01, 5.039E+01, 7.130E+01, 9.084E+01, 3.993E+01, 4.808E+01, 6.981E+02, 4.406E+02, 5.645E+01, 4.685E+01
 8.402E+01, 1.750E+00, 2.925E+01, 4.803E+01, 5.025E+01, 7.671E+01, 9.038E+01, 3.988E+01, 4.754E+01, 6.727E+02, 5.102E+02, 5.425E+01, 4.747E+01
 8.504E+01, 1.750E+00, 2.925E+01, 4.931E+01, 5.033E+01, 7.105E+01, 9.083E+01, 3.983E+01, 4.704E+01, 6.520E+02, 6.357E+02, 5.645E+01, 4.793E+01
 8.601E+01, 1.750E+00, 2.925E+01, 4.914E+01, 5.062E+01, 7.445E+01, 9.129E+01, 3.979E+01, 4.657E+01, 6.175E+02, 5.944E+02, 5.818E+01, 4.703E+01
 8.703E+01, 1.750E+00, 2.925E+01, 4.965E+01, 5.094E+01, 7.133E+01, 9.096E+01, 3.975E+01, 4.616E+01, 6.226E+02, 6.409E+02, 6.034E+01, 4.827E+01
 8.804E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.185E+01, 7.365E+01, 9.079E+01, 3.970E+01, 4.579E+01, 5.661E+02, 6.668E+02, 6.134E+01, 4.756E+01
 8.901E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.138E+01, 7.118E+01, 9.518E+01, 3.966E+01, 4.545E+01, 4.032E+02, 6.599E+02, 5.926E+01, 4.693E+01
 9.003E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.198E+01, 7.065E+01, 9.081E+01, 3.961E+01, 4.512E+01, 2.488E+02, 6.651E+02, 5.767E+01, 5.008E+01
 9.104E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.304E+01, 7.110E+01, 9.331E+01, 3.957E+01, 4.479E+01, 1.738E+02, 6.666E+02, 5.963E+01, 4.892E+01
 9.201E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.284E+01, 7.171E+01, 9.164E+01, 3.953E+01, 4.447E+01, 1.278E+02, 6.716E+02, 6.354E+01, 4.921E+01
 9.303E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.402E+01, 7.131E+01, 9.175E+01, 3.949E+01, 4.417E+01, 1.042E+02, 6.812E+02, 6.480E+01, 4.991E+01
 9.404E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.446E+01, 7.177E+01, 9.287E+01, 3.945E+01, 4.388E+01, 9.000E+01, 6.904E+02, 6.481E+01, 4.970E+01
 9.502E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.501E+01, 7.250E+01, 9.085E+01, 3.941E+01, 4.364E+01, 7.944E+01, 6.938E+02, 6.768E+01, 4.931E+01
 9.602E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.519E+01, 7.190E+01, 9.092E+01, 3.937E+01, 4.340E+01, 7.272E+01, 6.768E+02, 6.540E+01, 4.924E+01
 9.703E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.575E+01, 7.105E+01, 9.114E+01, 3.934E+01, 4.317E+01, 6.856E+01, 7.040E+02, 6.001E+01, 4.996E+01
 9.800E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.655E+01, 7.032E+01, 9.173E+01, 3.930E+01, 4.296E+01, 6.542E+01, 6.904E+02, 6.235E+01, 5.024E+01
 9.901E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.761E+01, 7.205E+01, 9.490E+01, 3.926E+01, 4.277E+01, 6.272E+01, 6.899E+02, 5.937E+01, 4.885E+01
 1.000E+02, 1.750E+00, 2.925E+01, 4.975E+01, 5.769E+01, 7.417E+01, 9.323E+01, 3.923E+01, 4.262E+01, 6.075E+01, 7.150E+02, 5.653E+01, 4.701E+01
 1.010E+02, 1.750E+00, 2.925E+01, 4.975E+01, 5.879E+01, 7.131E+01, 9.319E+01, 3.919E+01, 4.247E+01, 5.644E+01, 6.921E+02, 7.464E+01, 4.732E+01
 1.020E+02, 1.750E+00, 2.925E+01, 4.975E+01, 5.927E+01, 7.315E+01, 9.228E+01, 3.916E+01, 4.228E+01, 5.438E+01, 6.991E+02, 6.389E+01, 4.985E+01
 1.030E+02, 1.750E+00, 2.925E+01, 4.975E+01, 5.969E+01, 7.537E+01, 9.210E+01, 3.913E+01, 4.211E+01, 5.383E+01, 6.955E+02, 5.975E+01, 5.091E+01
 1.040E+02, 1.750E+00, 2.925E+01, 4.975E+01, 5.967E+01, 7.636E+01, 9.151E+01, 3.909E+01, 4.194E+01, 5.294E+01, 6.889E+02, 5.967E+01, 5.661E+01
 1.050E+02, 1.750E+00, 2.925E+01, 4.975E+01, 6.021E+01, 7.914E+01, 9.545E+01, 3.906E+01, 4.178E+01, 5.149E+01, 6.797E+02, 5.874E+01, 5.491E+01
 1.060E+02, 1.750E+00, 2.925E+01, 4.975E+01, 6.138E+01, 7.025E+01, 9.145E+01, 3.903E+01, 4.163E+01, 5.074E+01, 7.008E+02, 6.652E+01, 5.670E+01
 1.070E+02, 1.750E+00, 2.925E+01, 4.975E+01, 6.174E+01, 7.025E+01, 9.381E+01, 3.900E+01, 4.150E+01, 5.034E+01, 6.717E+02, 7.954E+01, 5.541E+01
 1.080E+02, 1.750E+00, 2.925E+01, 4.975E+01, 6.217E+01, 7.075E+01, 9.202E+01, 3.896E+01, 4.134E+01, 4.979E+01, 6.611E+02, 1.168E+02, 5.389E+01
 1.090E+02, 1.750E+00, 2.925E+01, 4.975E+01, 6.268E+01, 7.209E+01, 9.248E+01, 3.893E+01, 4.123E+01, 4.942E+01, 6.629E+02, 9.637E+01, 5.598E+01
 1.100E+02, 1.750E+00, 2.925E+01, 4.975E+01, 6.397E+01, 7.185E+01, 9.091E+01, 3.890E+01, 4.107E+01, 4.904E+01, 7.210E+02, 1.063E+02, 6.271E+01
 1.110E+02, 1.750E+00, 2.925E+01, 4.975E+01, 6.400E+01, 7.051E+01, 9.435E+01, 3.887E+01, 4.092E+01, 4.896E+01, 6.967E+02, 1.099E+02, 5.774E+01
 1.120E+02, 1.750E+00, 2.925E+01, 4.896E+01, 6.431E+01, 7.025E+01, 9.758E+01, 3.884E+01, 4.081E+01, 4.834E+01, 6.664E+02, 1.434E+02, 5.210E+01
 1.130E+02, 1.750E+00, 2.879E+01, 4.860E+01, 6.556E+01, 7.025E+01, 9.096E+01, 3.881E+01, 4.070E+01, 4.823E+01, 6.812E+02, 1.760E+02, 5.422E+01
 1.140E+02, 1.750E+00, 2.875E+01, 4.925E+01, 6.634E+01, 7.027E+01, 9.131E+01, 3.878E+01, 4.063E+01, 4.831E+01, 6.296E+02, 1.962E+02, 5.201E+01
 1.150E+02, 1.750E+00, 2.875E+01, 4.838E+01, 6.679E+01, 7.029E+01, 9.058E+01, 3.875E+01, 4.054E+01, 4.824E+01, 6.351E+02, 2.375E+02, 5.311E+01
 1.160E+02, 1.750E+00, 2.875E+01, 4.925E+01, 6.681E+01, 7.037E+01, 9.073E+01, 3.872E+01, 4.046E+01, 4.792E+01, 6.200E+02, 2.454E+02, 5.381E+01
 1.170E+02, 1.750E+00, 2.875E+01, 4.925E+01, 6.756E+01, 7.025E+01, 9.170E+01, 3.870E+01, 4.038E+01, 4.766E+01, 6.021E+02, 2.823E+02, 5.328E+01
 1.180E+02, 1.750E+00, 2.890E+01, 4.925E+01, 6.812E+01, 7.025E+01, 9.116E+01, 3.867E+01, 4.029E+01, 4.714E+01, 6.779E+02, 3.221E+02, 5.288E+01
 1.190E+02, 1.750E+00, 2.925E+01, 4.947E+01, 6.829E+01, 7.025E+01, 9.342E+01, 3.864E+01, 4.021E+01, 4.627E+01, 6.535E+02, 3.986E+02, 5.432E+01
 1.200E+02, 1.750E+00, 2.925E+01, 4.975E+01, 6.905E+01, 7.025E+01, 9.391E+01, 3.862E+01, 4.015E+01, 4.548E+01, 6.593E+02, 5.198E+02, 5.352E+01
