s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-9.750E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.044E+00, 2.745E+00, 2.023E+01, 3.368E+01, 5.917E+01, 8.570E+01, 1.020E+02, 5.161E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 2.014E+00, 1.000E+00, 2.441E+01, 4.234E+01, 6.234E+01, 7.700E+01, 1.067E+02, 3.623E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 3.014E+00, 1.223E+00, 1.136E+01, 3.537E+01, 6.459E+01, 7.218E+01, 1.097E+02, 6.721E+02, 3.250E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 4.033E+00, 1.975E+00, 1.025E+01, 3.305E+01, 6.900E+01, 7.735E+01, 1.097E+02, 7.591E+02, 3.850E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 5.041E+00, 2.351E+00, 1.025E+01, 4.557E+01, 6.359E+01, 7.228E+01, 1.095E+02, 8.232E+02, 4.349E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 6.041E+00, 2.682E+00, 1.025E+01, 3.025E+01, 5.252E+01, 7.614E+01, 1.098E+02, 8.661E+02, 5.728E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 7.020E+00, 3.006E+00, 1.025E+01, 3.025E+01, 5.282E+01, 7.973E+01, 1.097E+02, 8.797E+02, 7.455E+01, 3.217E+01, 3.200E+01, 3.200E+01, 3.200E+01
 8.023E+00, 3.692E+00, 1.025E+01, 3.115E+01, 5.352E+01, 8.329E+01, 1.097E+02, 7.894E+02, 1.221E+02, 3.281E+01, 3.200E+01, 3.200E+01, 3.200E+01
 9.003E+00, 4.041E+00, 1.037E+01, 3.093E+01, 5.730E+01, 7.175E+01, 1.092E+02, 7.559E+02, 1.988E+02, 3.333E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.001E+01, 5.729E+00, 1.049E+01, 3.063E+01, 5.025E+01, 7.223E+01, 1.097E+02, 7.708E+02, 3.428E+02, 3.412E+01, 3.201E+01, 3.200E+01, 3.200E+01
 1.102E+01, 8.487E+00, 1.025E+01, 3.026E+01, 5.025E+01, 7.291E+01, 1.092E+02, 8.105E+02, 6.649E+02, 3.623E+01, 3.209E+01, 3.200E+01, 3.200E+01
 1.201E+01, 8.970E+00, 1.041E+01, 3.041E+01, 5.025E+01, 7.126E+01, 1.097E+02, 7.865E+02, 7.929E+02, 3.948E+01, 3.233E+01, 3.200E+01, 3.200E+01
 1.300E+01, 8.818E+00, 1.104E+01, 3.099E+01, 5.149E+01, 7.142E+01, 1.095E+02, 7.413E+02, 8.449E+02, 4.374E+01, 3.249E+01, 3.200E+01, 3.200E+01
 1.401E+01, 9.376E+00, 1.227E+01, 3.026E+01, 5.555E+01, 7.025E+01, 1.097E+02, 7.252E+02, 8.764E+02, 5.413E+01, 3.244E+01, 3.201E+01, 3.200E+01
 1.500E+01, 9.563E+00, 1.263E+01, 3.056E+01, 5.025E+01, 7.025E+01, 1.098E+02, 7.730E+02, 8.761E+02, 5.980E+01, 3.271E+01, 3.206E+01, 3.200E+01
 1.603E+01, 9.750E+00, 1.439E+01, 3.065E+01, 5.025E+01, 7.025E+01, 1.098E+02, 7.098E+02, 8.727E+02, 7.689E+01, 3.289E+01, 3.221E+01, 3.200E+01
 1.702E+01, 9.750E+00, 1.571E+01, 3.102E+01, 5.041E+01, 7.062E+01, 1.082E+02, 5.370E+02, 9.231E+02, 8.866E+01, 3.403E+01, 3.236E+01, 3.200E+01
 1.800E+01, 9.750E+00, 1.847E+01, 3.068E+01, 5.147E+01, 7.507E+01, 9.025E+01, 2.952E+02, 9.298E+02, 1.024E+02, 3.702E+01, 3.236E+01, 3.202E+01
 1.901E+01, 9.750E+00, 1.898E+01, 3.132E+01, 5.113E+01, 7.152E+01, 9.038E+01, 2.036E+02, 9.858E+02, 1.087E+02, 4.108E+01, 3.237E+01, 3.206E+01
 2.002E+01, 9.750E+00, 2.156E+01, 3.063E+01, 5.278E+01, 7.190E+01, 9.025E+01, 1.531E+02, 9.533E+02, 1.256E+02, 4.223E+01, 3.241E+01, 3.222E+01
 2.102E+01, 9.750E+00, 2.339E+01, 3.125E+01, 5.455E+01, 7.088E+01, 9.119E+01, 1.235E+02, 9.259E+02, 1.494E+02, 4.060E+01, 3.252E+01, 3.231E+01
 2.201E+01, 9.704E+00, 2.465E+01, 3.032E+01, 5.418E+01, 7.113E+01, 9.641E+01, 1.052E+02, 9.496E+02, 2.280E+02, 3.900E+01, 3.265E+01, 3.231E+01
 2.300E+01, 9.250E+00, 2.595E+01, 3.064E+01, 5.025E+01, 7.224E+01, 9.330E+01, 9.258E+01, 8.666E+02, 3.736E+02, 4.025E+01, 3.291E+01, 3.236E+01
 2.402E+01, 9.250E+00, 2.860E+01, 3.033E+01, 5.082E+01, 7.044E+01, 9.485E+01, 8.290E+01, 9.426E+02, 6.390E+02, 5.934E+01, 3.402E+01, 3.240E+01
 2.501E+01, 9.432E+00, 2.975E+01, 3.040E+01, 5.202E+01, 7.163E+01, 9.240E+01, 7.500E+01, 9.474E+02, 9.517E+02, 4.785E+01, 3.396E+01, 3.245E+01
 2.602E+01, 9.750E+00, 2.948E+01, 3.155E+01, 5.145E+01, 7.048E+01, 9.025E+01, 6.954E+01, 8.078E+02, 9.596E+02, 4.246E+01, 3.479E+01, 3.257E+01
 2.702E+01, 9.750E+00, 2.971E+01, 3.289E+01, 5.042E+01, 7.351E+01, 9.266E+01, 6.535E+01, 7.233E+02, 9.488E+02, 5.042E+01, 3.491E+01, 3.262E+01
 2.801E+01, 9.750E+00, 2.946E+01, 3.499E+01, 5.061E+01, 7.684E+01, 9.765E+01, 6.179E+01, 5.887E+02, 9.191E+02, 7.362E+01, 3.480E+01, 3.256E+01
 2.902E+01, 9.750E+00, 2.938E+01, 3.742E+01, 5.041E+01, 8.089E+01, 9.048E+01, 5.858E+01, 3.766E+02, 1.011E+03, 8.670E+01, 3.450E+01, 3.278E+01
 3.000E+01, 9.750E+00, 2.937E+01, 3.917E+01, 5.294E+01, 7.946E+01, 9.091E+01, 5.613E+01, 2.254E+02, 9.591E+02, 9.964E+01, 3.417E+01, 3.295E+01
 3.102E+01, 9.750E+00, 2.971E+01, 4.040E+01, 5.154E+01, 7.049E+01, 9.031E+01, 5.384E+01, 1.429E+02, 9.458E+02, 9.881E+01, 3.482E+01, 3.347E+01
 3.202E+01, 9.750E+00, 2.966E+01, 4.254E+01, 5.186E+01, 7.132E+01, 9.740E+01, 5.145E+01, 1.087E+02, 9.576E+02, 1.346E+02, 3.545E+01, 3.345E+01
 3.301E+01, 9.750E+00, 2.975E+01, 4.396E+01, 5.055E+01, 7.119E+01, 1.048E+02, 4.953E+01, 9.342E+01, 9.645E+02, 1.830E+02, 4.308E+01, 3.351E+01
 3.402E+01, 9.750E+00, 2.975E+01, 4.572E+01, 5.070E+01, 7.146E+01, 9.970E+01, 4.778E+01, 8.305E+01, 9.042E+02, 2.537E+02, 5.623E+01, 3.350E+01
 3.501E+01, 9.750E+00, 2.975E+01, 4.766E+01, 5.025E+01, 7.091E+01, 9.323E+01, 4.600E+01, 7.672E+01, 9.496E+02, 6.134E+02, 6.048E+01, 3.377E+01
 3.600E+01, 9.750E+00, 2.975E+01, 4.877E+01, 5.031E+01, 7.263E+01, 9.749E+01, 4.444E+01, 7.233E+01, 9.257E+02, 8.750E+02, 6.054E+01, 3.356E+01
 3.701E+01, 5.176E+00, 2.975E+01, 4.853E+01, 5.126E+01, 7.295E+01, 1.025E+02, 4.330E+01, 6.875E+01, 8.247E+02, 8.979E+02, 5.321E+01, 3.370E+01
 3.800E+01, 1.750E+00, 2.975E+01, 4.946E+01, 5.298E+01, 7.249E+01, 1.062E+02, 4.296E+01, 6.474E+01, 7.772E+02, 9.170E+02, 6.695E+01, 3.369E+01
 3.900E+01, 1.750E+00, 2.963E+01, 4.975E+01, 5.437E+01, 7.098E+01, 9.477E+01, 4.273E+01, 5.887E+01, 6.665E+02, 9.470E+02, 7.127E+01, 3.395E+01
 4.001E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.591E+01, 7.077E+01, 9.323E+01, 4.252E+01, 5.776E+01, 4.259E+02, 9.615E+02, 7.222E+01, 3.711E+01
 4.102E+01, 1.750E+00, 2.942E+01, 4.975E+01, 5.745E+01, 7.074E+01, 9.512E+01, 4.232E+01, 5.711E+01, 3.370E+02, 9.388E+02, 9.959E+01, 3.887E+01
 4.202E+01, 1.750E+00, 2.927E+01, 4.975E+01, 5.957E+01, 7.060E+01, 9.427E+01, 4.214E+01, 5.491E+01, 2.326E+02, 9.348E+02, 9.506E+01, 3.765E+01
 4.301E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.042E+01, 7.106E+01, 9.357E+01, 4.198E+01, 5.420E+01, 1.576E+02, 9.809E+02, 1.340E+02, 3.726E+01
 4.402E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.232E+01, 7.069E+01, 9.060E+01, 4.183E+01, 5.332E+01, 1.185E+02, 9.426E+02, 1.415E+02, 4.462E+01
 4.501E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.442E+01, 7.052E+01, 9.062E+01, 4.169E+01, 5.207E+01, 1.071E+02, 9.595E+02, 1.801E+02, 5.848E+01
 4.601E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.607E+01, 7.036E+01, 9.089E+01, 4.156E+01, 5.139E+01, 9.110E+01, 9.174E+02, 3.332E+02, 5.815E+01
 4.702E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.766E+01, 7.029E+01, 9.256E+01, 4.144E+01, 5.040E+01, 7.409E+01, 9.577E+02, 7.340E+02, 5.557E+01
 4.800E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.935E+01, 7.070E+01, 9.323E+01, 4.134E+01, 4.950E+01, 6.945E+01, 8.817E+02, 8.643E+02, 4.960E+01
 4.901E+01, 1.750E+00, 2.925E+01, 4.856E+01, 6.903E+01, 7.217E+01, 9.042E+01, 4.123E+01, 4.881E+01, 6.562E+01, 7.624E+02, 9.434E+02, 4.967E+01
 5.002E+01, 1.750E+00, 2.925E+01, 4.913E+01, 6.971E+01, 7.379E+01, 9.280E+01, 4.112E+01, 4.802E+01, 6.436E+01, 6.812E+02, 9.650E+02, 4.545E+01
 5.101E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.974E+01, 7.546E+01, 9.065E+01, 4.102E+01, 4.749E+01, 6.186E+01, 5.807E+02, 9.529E+02, 5.483E+01
 5.201E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.975E+01, 7.652E+01, 9.033E+01, 4.093E+01, 4.686E+01, 5.854E+01, 3.759E+02, 9.333E+02, 8.864E+01
 5.301E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.975E+01, 7.890E+01, 9.112E+01, 4.084E+01, 4.628E+01, 5.709E+01, 2.581E+02, 9.495E+02, 1.160E+02
 5.402E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.975E+01, 8.076E+01, 9.052E+01, 4.076E+01, 4.579E+01, 5.684E+01, 1.928E+02, 9.132E+02, 8.051E+01
 5.502E+01, 1.750E+00, 2.925E+01, 4.960E+01, 6.975E+01, 8.150E+01, 9.076E+01, 4.067E+01, 4.526E+01, 5.461E+01, 1.346E+02, 9.206E+02, 9.297E+01
 5.601E+01, 1.750E+00, 2.925E+01, 4.935E+01, 6.975E+01, 8.349E+01, 9.077E+01, 4.059E+01, 4.478E+01, 5.328E+01, 1.041E+02, 9.393E+02, 1.164E+02
 5.702E+01, 1.750E+00, 2.925E+01, 4.950E+01, 6.975E+01, 8.456E+01, 9.116E+01, 4.052E+01, 4.432E+01, 5.309E+01, 8.904E+01, 9.293E+02, 1.236E+02
 5.800E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.923E+01, 8.571E+01, 9.054E+01, 4.044E+01, 4.390E+01, 5.200E+01, 7.643E+01, 8.860E+02, 1.600E+02
 5.900E+01, 1.750E+00, 2.925E+01, 4.814E+01, 6.967E+01, 8.728E+01, 9.030E+01, 4.037E+01, 4.352E+01, 5.033E+01, 7.501E+01, 9.146E+02, 4.793E+02
 6.001E+01, 1.750E+00, 2.925E+01, 4.604E+01, 6.956E+01, 8.838E+01, 9.026E+01, 4.029E+01, 4.314E+01, 4.941E+01, 7.270E+01, 9.142E+02, 8.203E+02
