s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-9.875E+00, 1.012E+01, 3.012E+01, 5.012E+01, 7.012E+01, 9.012E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.036E+00,-1.906E-02, 2.624E+01, 3.291E+01, 5.771E+01, 8.168E+01, 1.014E+02, 1.589E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 2.037E+00, 5.943E-01, 2.383E+01, 4.525E+01, 5.772E+01, 8.330E+01, 1.020E+02, 6.584E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 3.020E+00, 6.076E-01, 1.054E+01, 3.796E+01, 5.161E+01, 8.154E+01, 1.035E+02, 7.670E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 4.004E+00, 6.060E-01, 1.012E+01, 3.915E+01, 5.292E+01, 8.307E+01, 1.052E+02, 8.431E+02, 3.204E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 5.011E+00, 8.376E-01, 1.012E+01, 3.882E+01, 5.443E+01, 8.549E+01, 1.070E+02, 9.287E+02, 3.221E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 6.003E+00, 9.412E-01, 1.013E+01, 4.233E+01, 5.600E+01, 8.833E+01, 1.088E+02, 9.869E+02, 3.288E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 7.003E+00, 1.062E+00, 1.013E+01, 3.102E+01, 5.749E+01, 8.645E+01, 1.098E+02, 1.052E+03, 3.422E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 8.012E+00, 2.362E+00, 1.013E+01, 3.039E+01, 5.737E+01, 8.338E+01, 1.099E+02, 1.028E+03, 3.633E+01, 3.201E+01, 3.200E+01, 3.200E+01, 3.200E+01
 9.001E+00, 3.067E+00, 1.012E+01, 3.039E+01, 5.621E+01, 7.340E+01, 1.097E+02, 9.904E+02, 3.865E+01, 3.202E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.001E+01, 3.814E+00, 1.012E+01, 3.013E+01, 5.724E+01, 8.298E+01, 1.092E+02, 9.726E+02, 4.152E+01, 3.206E+01, 3.200E+01, 3.200E+01, 3.200E+01
