s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-9.750E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.067E+00, 1.557E+00, 1.945E+01, 3.568E+01, 5.739E+01, 8.284E+01, 1.010E+02, 5.422E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 2.065E+00, 7.500E-01, 2.078E+01, 3.901E+01, 6.112E+01, 8.502E+01, 1.030E+02, 4.717E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 3.004E+00, 9.810E-01, 1.592E+01, 3.904E+01, 6.786E+01, 8.748E+01, 1.052E+02, 7.020E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 4.013E+00, 1.331E+00, 1.025E+01, 3.581E+01, 5.740E+01, 7.345E+01, 1.076E+02, 7.673E+02, 3.203E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 5.021E+00, 1.658E+00, 1.025E+01, 3.796E+01, 6.598E+01, 7.291E+01, 1.096E+02, 8.464E+02, 3.221E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 6.011E+00, 2.052E+00, 1.025E+01, 3.243E+01, 6.802E+01, 7.838E+01, 1.097E+02, 8.883E+02, 3.281E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 7.035E+00, 2.771E+00, 1.025E+01, 3.025E+01, 6.332E+01, 7.253E+01, 1.098E+02, 9.005E+02, 3.490E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 8.020E+00, 3.260E+00, 1.025E+01, 3.025E+01, 6.738E+01, 7.206E+01, 1.098E+02, 8.525E+02, 3.680E+01, 3.201E+01, 3.200E+01, 3.200E+01, 3.200E+01
 9.014E+00, 3.808E+00, 1.025E+01, 3.025E+01, 6.131E+01, 7.095E+01, 1.097E+02, 7.738E+02, 3.925E+01, 3.203E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.003E+01, 4.935E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.280E+01, 1.097E+02, 7.737E+02, 4.619E+01, 3.206E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.102E+01, 5.234E+00, 1.028E+01, 3.025E+01, 5.025E+01, 7.142E+01, 1.097E+02, 7.658E+02, 8.990E+01, 3.210E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.202E+01, 5.624E+00, 1.042E+01, 3.025E+01, 5.025E+01, 7.161E+01, 1.098E+02, 7.446E+02, 1.389E+02, 3.213E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.301E+01, 7.172E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.189E+01, 1.098E+02, 7.374E+02, 2.641E+02, 3.219E+01, 3.201E+01, 3.200E+01, 3.200E+01
 1.401E+01, 7.747E+00, 1.029E+01, 3.025E+01, 5.025E+01, 7.101E+01, 1.098E+02, 7.007E+02, 3.347E+02, 3.229E+01, 3.201E+01, 3.200E+01, 3.200E+01
 1.500E+01, 8.999E+00, 1.030E+01, 3.025E+01, 5.025E+01, 7.068E+01, 1.097E+02, 7.388E+02, 5.881E+02, 3.250E+01, 3.202E+01, 3.200E+01, 3.200E+01
 1.600E+01, 8.928E+00, 1.051E+01, 3.025E+01, 5.025E+01, 7.076E+01, 1.097E+02, 7.174E+02, 7.183E+02, 3.277E+01, 3.203E+01, 3.200E+01, 3.200E+01
 1.702E+01, 9.439E+00, 1.075E+01, 3.025E+01, 5.025E+01, 7.072E+01, 1.098E+02, 7.188E+02, 7.469E+02, 3.303E+01, 3.203E+01, 3.200E+01, 3.200E+01
 1.800E+01, 9.330E+00, 1.114E+01, 3.025E+01, 5.025E+01, 7.158E+01, 1.098E+02, 6.807E+02, 8.651E+02, 3.319E+01, 3.204E+01, 3.200E+01, 3.200E+01
 1.900E+01, 9.750E+00, 1.237E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 5.471E+02, 7.819E+02, 3.329E+01, 3.205E+01, 3.200E+01, 3.200E+01
 2.002E+01, 9.750E+00, 1.300E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 2.832E+02, 7.575E+02, 3.336E+01, 3.207E+01, 3.200E+01, 3.200E+01
 2.102E+01, 9.273E+00, 1.367E+01, 3.025E+01, 5.025E+01, 7.053E+01, 1.089E+02, 1.672E+02, 7.350E+02, 3.350E+01, 3.210E+01, 3.200E+01, 3.200E+01
 2.202E+01, 9.549E+00, 1.533E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.097E+02, 1.367E+02, 8.280E+02, 3.370E+01, 3.213E+01, 3.201E+01, 3.200E+01
 2.302E+01, 9.330E+00, 1.585E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.097E+02, 1.142E+02, 7.724E+02, 3.392E+01, 3.221E+01, 3.201E+01, 3.200E+01
 2.402E+01, 9.750E+00, 1.696E+01, 3.025E+01, 5.025E+01, 7.025E+01, 1.098E+02, 9.720E+01, 8.259E+02, 3.414E+01, 3.233E+01, 3.201E+01, 3.200E+01
 2.500E+01, 9.750E+00, 1.759E+01, 3.053E+01, 5.025E+01, 7.025E+01, 1.098E+02, 8.358E+01, 8.627E+02, 3.437E+01, 3.249E+01, 3.202E+01, 3.200E+01
 2.602E+01, 9.376E+00, 1.769E+01, 3.075E+01, 5.025E+01, 7.025E+01, 1.095E+02, 7.640E+01, 8.137E+02, 3.457E+01, 3.263E+01, 3.203E+01, 3.200E+01
 2.701E+01, 8.250E+00, 1.917E+01, 3.075E+01, 5.025E+01, 7.025E+01, 1.098E+02, 7.153E+01, 8.781E+02, 3.478E+01, 3.273E+01, 3.204E+01, 3.200E+01
 2.801E+01, 8.250E+00, 1.991E+01, 3.075E+01, 5.025E+01, 7.025E+01, 1.098E+02, 6.705E+01, 8.681E+02, 3.499E+01, 3.278E+01, 3.205E+01, 3.200E+01
 2.902E+01, 8.250E+00, 2.075E+01, 3.026E+01, 5.025E+01, 7.025E+01, 1.097E+02, 6.324E+01, 8.315E+02, 3.529E+01, 3.280E+01, 3.209E+01, 3.200E+01
 3.001E+01, 8.250E+00, 2.131E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.775E+01, 6.078E+01, 7.371E+02, 3.563E+01, 3.281E+01, 3.216E+01, 3.200E+01
 3.100E+01, 8.483E+00, 2.214E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.878E+01, 8.075E+02, 3.609E+01, 3.283E+01, 3.226E+01, 3.201E+01
 3.200E+01, 9.250E+00, 2.303E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.756E+01, 8.138E+02, 3.678E+01, 3.284E+01, 3.235E+01, 3.201E+01
 3.302E+01, 9.250E+00, 2.391E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.648E+01, 8.470E+02, 3.791E+01, 3.294E+01, 3.243E+01, 3.202E+01
 3.402E+01, 9.250E+00, 2.476E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.478E+01, 8.386E+02, 4.012E+01, 3.305E+01, 3.246E+01, 3.203E+01
 3.500E+01, 9.250E+00, 2.581E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.357E+01, 8.774E+02, 6.808E+01, 3.314E+01, 3.246E+01, 3.205E+01
 3.603E+01, 9.250E+00, 2.692E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.267E+01, 8.567E+02, 1.203E+02, 3.314E+01, 3.249E+01, 3.209E+01
 3.701E+01, 9.250E+00, 2.703E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.174E+01, 8.121E+02, 1.466E+02, 3.311E+01, 3.253E+01, 3.214E+01
 3.800E+01, 9.250E+00, 2.798E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 5.070E+01, 8.115E+02, 2.736E+02, 3.318E+01, 3.259E+01, 3.220E+01
 3.903E+01, 9.250E+00, 2.890E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 4.982E+01, 8.828E+02, 6.343E+02, 3.327E+01, 3.265E+01, 3.226E+01
 4.000E+01, 9.250E+00, 2.952E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 4.924E+01, 8.356E+02, 7.349E+02, 3.335E+01, 3.271E+01, 3.229E+01
 4.100E+01, 9.250E+00, 2.969E+01, 3.058E+01, 5.025E+01, 7.025E+01, 9.025E+01, 4.860E+01, 7.812E+02, 8.216E+02, 3.342E+01, 3.279E+01, 3.232E+01
 4.202E+01, 6.750E+00, 2.961E+01, 3.091E+01, 5.025E+01, 7.025E+01, 9.025E+01, 4.784E+01, 6.973E+02, 7.927E+02, 3.351E+01, 3.291E+01, 3.234E+01
 4.301E+01, 1.250E+00, 2.975E+01, 3.189E+01, 5.025E+01, 7.123E+01, 9.025E+01, 4.747E+01, 6.141E+02, 7.781E+02, 3.356E+01, 3.295E+01, 3.237E+01
 4.402E+01, 1.250E+00, 2.975E+01, 3.333E+01, 5.025E+01, 7.461E+01, 9.025E+01, 4.719E+01, 4.060E+02, 7.890E+02, 3.684E+01, 3.289E+01, 3.241E+01
 4.501E+01, 1.250E+00, 2.975E+01, 3.464E+01, 5.035E+01, 7.822E+01, 9.025E+01, 4.699E+01, 2.373E+02, 7.724E+02, 4.166E+01, 3.282E+01, 3.249E+01
 4.601E+01, 1.250E+00, 2.975E+01, 3.521E+01, 5.122E+01, 8.238E+01, 9.025E+01, 4.692E+01, 1.500E+02, 7.345E+02, 4.061E+01, 3.274E+01, 3.254E+01
 4.701E+01, 1.250E+00, 2.975E+01, 3.647E+01, 5.025E+01, 8.719E+01, 9.025E+01, 4.684E+01, 1.170E+02, 7.626E+02, 4.323E+01, 3.268E+01, 3.261E+01
 4.802E+01, 1.250E+00, 2.975E+01, 3.743E+01, 5.025E+01, 7.770E+01, 9.177E+01, 4.679E+01, 1.022E+02, 8.294E+02, 4.422E+01, 3.264E+01, 3.263E+01
 4.902E+01, 1.250E+00, 2.975E+01, 3.761E+01, 5.031E+01, 7.025E+01, 1.062E+02, 4.669E+01, 9.575E+01, 8.083E+02, 4.359E+01, 3.269E+01, 3.263E+01
 5.001E+01, 1.250E+00, 2.975E+01, 3.889E+01, 5.225E+01, 7.025E+01, 1.090E+02, 4.661E+01, 8.809E+01, 8.663E+02, 4.431E+01, 3.280E+01, 3.265E+01
 5.103E+01, 1.250E+00, 2.975E+01, 3.938E+01, 5.085E+01, 7.025E+01, 1.082E+02, 4.657E+01, 8.090E+01, 7.876E+02, 4.356E+01, 3.300E+01, 3.263E+01
 5.201E+01, 1.250E+00, 2.975E+01, 4.102E+01, 5.025E+01, 7.043E+01, 1.031E+02, 4.643E+01, 7.675E+01, 8.370E+02, 4.213E+01, 3.310E+01, 3.270E+01
 5.301E+01, 1.250E+00, 2.975E+01, 4.157E+01, 5.025E+01, 7.127E+01, 1.075E+02, 4.636E+01, 7.343E+01, 8.588E+02, 4.229E+01, 3.314E+01, 3.276E+01
 5.401E+01, 1.250E+00, 2.975E+01, 4.217E+01, 5.037E+01, 7.222E+01, 1.056E+02, 4.624E+01, 6.950E+01, 8.739E+02, 4.218E+01, 3.318E+01, 3.264E+01
 5.503E+01, 1.250E+00, 2.975E+01, 4.371E+01, 5.027E+01, 7.214E+01, 1.047E+02, 4.624E+01, 6.569E+01, 8.515E+02, 4.402E+01, 3.323E+01, 3.268E+01
 5.601E+01, 1.250E+00, 2.975E+01, 4.457E+01, 5.025E+01, 7.025E+01, 1.085E+02, 4.612E+01, 6.326E+01, 8.028E+02, 7.737E+01, 3.364E+01, 3.272E+01
 5.702E+01, 1.250E+00, 2.975E+01, 4.500E+01, 5.029E+01, 7.025E+01, 9.665E+01, 4.600E+01, 6.142E+01, 7.066E+02, 1.599E+02, 3.378E+01, 3.260E+01
 5.801E+01, 1.250E+00, 2.975E+01, 4.613E+01, 5.028E+01, 7.025E+01, 1.017E+02, 4.596E+01, 5.940E+01, 7.677E+02, 2.624E+02, 3.506E+01, 3.262E+01
 5.903E+01, 1.250E+00, 2.975E+01, 4.763E+01, 5.033E+01, 7.025E+01, 1.083E+02, 4.586E+01, 5.780E+01, 7.729E+02, 2.867E+02, 3.530E+01, 3.268E+01
 6.001E+01, 1.250E+00, 2.975E+01, 4.899E+01, 5.025E+01, 7.154E+01, 1.049E+02, 4.583E+01, 5.665E+01, 8.387E+02, 5.883E+02, 3.517E+01, 3.286E+01
