s, m
Time, Front
0.000000, -9.750000
1.022000, 2.519000
2.072000, 0.903800
3.043000, 1.046000
4.047000, 1.456000
5.020000, 2.098000
6.000000, 2.461000
7.010000, 2.730000
8.007000, 2.938000
9.005000, 3.421000
10.000000, 4.705000
11.010000, 5.142000
12.010000, 5.641000
13.030000, 5.782000
14.020000, 5.984000
15.030000, 7.025000
16.010000, 8.045000
17.030000, 8.813000
18.020000, 8.625000
19.020000, 9.002000
20.010000, 10.980000
21.020000, 11.450000
22.000000, 12.050000
23.010000, 12.880000
24.020000, 14.120000
25.030000, 14.610000
26.020000, 15.710000
27.000000, 16.490000
28.020000, 17.550000
29.020000, 18.330000
30.010000, 19.480000
31.010000, 21.020000
32.030000, 21.970000
33.000000, 22.620000
34.030000, 23.110000
35.030000, 23.970000
36.000000, 24.960000
37.030000, 25.580000
38.030000, 26.330000
39.030000, 27.060000
40.030000, 27.430000
41.030000, 28.610000
42.030000, 28.890000
43.000000, 29.360000
44.010000, 30.520000
45.010000, 31.280000
46.030000, 32.610000
47.020000, 33.520000
48.030000, 34.230000
49.030000, 35.190000
50.010000, 34.960000
51.000000, 35.710000
52.010000, 37.060000
53.040000, 37.540000
54.000000, 38.040000
55.010000, 38.720000
56.020000, 39.500000
57.010000, 39.750000
58.020000, 40.550000
59.000000, 41.770000
60.020000, 42.000000
61.010000, 43.780000
62.030000, 44.430000
63.010000, 45.190000
64.020000, 46.970000
65.030000, 47.750000
66.010000, 48.780000
67.020000, 49.220000
68.040000, 50.470000
69.000000, 51.120000
70.030000, 52.190000
71.000000, 52.730000
72.020000, 53.420000
73.000000, 53.940000
74.020000, 54.980000
75.000000, 55.440000
76.010000, 56.320000
77.020000, 57.260000
78.040000, 57.710000
79.010000, 58.530000
80.010000, 59.210000
81.020000, 60.230000
82.020000, 61.020000
83.030000, 61.240000
84.020000, 62.170000
85.030000, 63.270000
86.020000, 64.190000
87.010000, 64.560000
88.020000, 66.030000
89.020000, 66.240000
90.040000, 67.780000
91.020000, 68.070000
92.040000, 69.060000
93.020000, 69.310000
94.020000, 70.540000
95.020000, 71.540000
96.030000, 71.520000
97.030000, 72.290000
98.000000, 73.170000
99.020000, 73.960000
100.000000, 75.070000
101.000000, 75.230000
102.000000, 76.280000
103.000000, 77.360000
104.000000, 77.100000
105.000000, 79.120000
106.000000, 79.930000
107.000000, 80.480000
108.000000, 81.130000
109.000000, 81.290000
110.000000, 82.170000
111.000000, 83.190000
112.000000, 83.890000
113.000000, 84.650000
114.000000, 85.740000
115.000000, 86.100000
116.000000, 86.790000
117.000000, 87.310000
118.000000, 88.370000
119.000000, 89.030000
120.000000, 89.650000
