s,m,m,m,m,m,m,C,C,C,C,C,C
 1.100E+01, 6.620E+00, 1.034E+01, 3.379E+01, 5.013E+01, 8.608E+01, 1.086E+02, 1.072E+03, 7.489E+02, 3.276E+01, 3.201E+01, 3.200E+01, 3.200E+01
 1.200E+01, 7.574E+00, 1.039E+01, 3.021E+01, 5.013E+01, 8.828E+01, 1.093E+02, 1.101E+03, 9.281E+02, 3.333E+01, 3.204E+01, 3.200E+01, 3.200E+01
 1.301E+01, 9.643E+00, 1.022E+01, 3.081E+01, 5.032E+01, 7.067E+01, 1.094E+02, 1.092E+03, 1.043E+03, 3.338E+01, 3.213E+01, 3.200E+01, 3.200E+01
 1.401E+01, 9.465E+00, 1.094E+01, 3.016E+01, 5.043E+01, 7.031E+01, 1.082E+02, 1.037E+03, 1.084E+03, 3.387E+01, 3.224E+01, 3.200E+01, 3.200E+01
 1.501E+01, 9.671E+00, 1.124E+01, 3.029E+01, 5.037E+01, 7.019E+01, 1.094E+02, 9.245E+02, 1.078E+03, 3.407E+01, 3.251E+01, 3.200E+01, 3.200E+01
 1.600E+01, 9.409E+00, 1.308E+01, 3.085E+01, 5.063E+01, 7.048E+01, 1.087E+02, 6.829E+02, 1.070E+03, 3.505E+01, 3.254E+01, 3.201E+01, 3.200E+01
 1.700E+01, 8.875E+00, 1.426E+01, 3.065E+01, 5.056E+01, 7.170E+01, 1.057E+02, 3.818E+02, 1.023E+03, 4.473E+01, 3.260E+01, 3.203E+01, 3.200E+01
 1.800E+01, 8.875E+00, 1.463E+01, 3.014E+01, 5.193E+01, 7.017E+01, 1.089E+02, 2.289E+02, 1.065E+03, 4.899E+01, 3.276E+01, 3.215E+01, 3.201E+01
 1.900E+01, 7.086E+00, 1.527E+01, 3.017E+01, 5.154E+01, 7.190E+01, 1.083E+02, 1.451E+02, 1.089E+03, 5.043E+01, 3.294E+01, 3.220E+01, 3.200E+01
 2.001E+01, 6.875E+00, 1.677E+01, 3.028E+01, 5.073E+01, 7.021E+01, 9.424E+01, 1.188E+02, 1.033E+03, 8.679E+01, 3.306E+01, 3.229E+01, 3.201E+01
 2.101E+01, 6.875E+00, 1.864E+01, 3.104E+01, 5.113E+01, 7.084E+01, 9.072E+01, 1.034E+02, 1.037E+03, 9.644E+01, 3.304E+01, 3.242E+01, 3.202E+01
 2.200E+01, 6.822E+00, 1.926E+01, 3.034E+01, 5.012E+01, 7.341E+01, 9.098E+01, 9.280E+01, 1.058E+03, 1.335E+02, 3.316E+01, 3.239E+01, 3.205E+01
 2.301E+01, 6.625E+00, 2.077E+01, 3.044E+01, 5.068E+01, 7.489E+01, 9.083E+01, 8.585E+01, 1.064E+03, 1.506E+02, 3.313E+01, 3.238E+01, 3.209E+01
 2.401E+01, 6.625E+00, 2.289E+01, 3.030E+01, 5.133E+01, 7.085E+01, 9.111E+01, 8.016E+01, 1.073E+03, 2.393E+02, 3.318E+01, 3.258E+01, 3.228E+01
 2.501E+01, 6.625E+00, 2.461E+01, 3.080E+01, 5.124E+01, 7.094E+01, 9.372E+01, 7.515E+01, 1.067E+03, 2.959E+02, 3.319E+01, 3.261E+01, 3.231E+01
 2.600E+01, 6.625E+00, 2.582E+01, 3.056E+01, 5.128E+01, 7.150E+01, 9.661E+01, 7.176E+01, 1.046E+03, 5.010E+02, 3.322E+01, 3.272E+01, 3.236E+01
 2.700E+01, 6.625E+00, 2.755E+01, 3.040E+01, 5.059E+01, 7.359E+01, 1.012E+02, 6.863E+01, 1.071E+03, 7.414E+02, 3.330E+01, 3.271E+01, 3.240E+01
 2.800E+01, 6.625E+00, 2.886E+01, 3.027E+01, 5.104E+01, 7.131E+01, 9.800E+01, 6.629E+01, 1.057E+03, 9.632E+02, 3.338E+01, 3.265E+01, 3.243E+01
 2.900E+01, 6.625E+00, 2.963E+01, 3.057E+01, 5.090E+01, 7.029E+01, 9.514E+01, 6.385E+01, 1.065E+03, 1.056E+03, 3.379E+01, 3.280E+01, 3.264E+01
 3.000E+01, 9.135E+00, 2.980E+01, 3.118E+01, 5.183E+01, 7.042E+01, 9.933E+01, 6.191E+01, 9.823E+02, 1.054E+03, 3.414E+01, 3.295E+01, 3.265E+01
 3.100E+01, 9.788E+00, 2.987E+01, 3.275E+01, 5.233E+01, 7.036E+01, 9.788E+01, 6.046E+01, 8.440E+02, 1.072E+03, 3.482E+01, 3.301E+01, 3.259E+01
 3.200E+01, 8.090E+00, 2.984E+01, 3.497E+01, 5.848E+01, 7.345E+01, 1.010E+02, 5.866E+01, 6.137E+02, 1.083E+03, 3.585E+01, 3.302E+01, 3.256E+01
 3.300E+01, 1.845E+00, 2.977E+01, 3.615E+01, 5.227E+01, 7.633E+01, 9.624E+01, 5.757E+01, 3.197E+02, 1.077E+03, 4.508E+01, 3.300E+01, 3.258E+01
 3.400E+01, 8.750E-01, 2.966E+01, 3.758E+01, 5.126E+01, 7.754E+01, 9.060E+01, 5.742E+01, 2.041E+02, 1.062E+03, 4.912E+01, 3.299E+01, 3.283E+01
 3.501E+01, 8.750E-01, 2.973E+01, 3.863E+01, 5.047E+01, 7.157E+01, 9.490E+01, 5.727E+01, 1.510E+02, 1.085E+03, 1.362E+02, 3.339E+01, 3.282E+01
 3.600E+01, 8.750E-01, 2.962E+01, 4.047E+01, 5.073E+01, 7.174E+01, 1.004E+02, 5.713E+01, 1.190E+02, 1.074E+03, 1.417E+02, 3.345E+01, 3.282E+01
 3.701E+01, 8.750E-01, 2.963E+01, 4.118E+01, 5.063E+01, 7.060E+01, 1.063E+02, 5.702E+01, 1.027E+02, 1.066E+03, 1.312E+02, 3.458E+01, 3.285E+01
 3.801E+01, 8.750E-01, 2.962E+01, 4.267E+01, 5.041E+01, 7.195E+01, 9.922E+01, 5.692E+01, 8.835E+01, 1.056E+03, 3.077E+02, 3.687E+01, 3.283E+01
 3.901E+01, 8.750E-01, 2.962E+01, 4.458E+01, 5.034E+01, 7.406E+01, 9.187E+01, 5.682E+01, 7.383E+01, 1.078E+03, 3.990E+02, 3.565E+01, 3.284E+01
 4.001E+01, 8.750E-01, 2.962E+01, 4.627E+01, 5.041E+01, 7.561E+01, 9.149E+01, 5.672E+01, 6.689E+01, 1.067E+03, 6.220E+02, 3.481E+01, 3.289E+01
 4.100E+01, 8.750E-01, 2.942E+01, 4.821E+01, 5.050E+01, 7.766E+01, 9.300E+01, 5.663E+01, 6.411E+01, 1.078E+03, 8.778E+02, 3.415E+01, 3.295E+01
 4.200E+01, 8.750E-01, 2.918E+01, 4.890E+01, 5.042E+01, 7.240E+01, 9.960E+01, 5.655E+01, 6.266E+01, 1.053E+03, 1.014E+03, 3.385E+01, 3.286E+01
 4.301E+01, 8.750E-01, 2.912E+01, 4.944E+01, 5.134E+01, 7.025E+01, 1.011E+02, 5.648E+01, 6.346E+01, 9.452E+02, 1.008E+03, 3.511E+01, 3.284E+01
 4.401E+01, 8.750E-01, 2.911E+01, 4.941E+01, 5.181E+01, 7.012E+01, 1.055E+02, 5.641E+01, 6.163E+01, 8.635E+02, 1.061E+03, 4.168E+01, 3.281E+01
 4.501E+01, 8.750E-01, 2.911E+01, 4.986E+01, 5.333E+01, 7.077E+01, 9.628E+01, 5.635E+01, 5.754E+01, 7.016E+02, 1.115E+03, 3.537E+01, 3.284E+01
 4.601E+01, 8.750E-01, 2.913E+01, 4.906E+01, 5.546E+01, 7.015E+01, 9.111E+01, 5.628E+01, 5.724E+01, 4.365E+02, 1.129E+03, 4.004E+01, 3.320E+01
 4.701E+01, 8.750E-01, 2.908E+01, 4.905E+01, 5.635E+01, 7.012E+01, 9.871E+01, 5.621E+01, 5.588E+01, 3.061E+02, 1.108E+03, 4.216E+01, 3.316E+01
 4.801E+01, 8.750E-01, 2.863E+01, 4.888E+01, 5.843E+01, 7.013E+01, 9.747E+01, 5.613E+01, 5.268E+01, 2.142E+02, 1.064E+03, 3.741E+01, 3.323E+01
 4.901E+01, 8.750E-01, 2.862E+01, 4.887E+01, 5.951E+01, 7.032E+01, 9.049E+01, 5.606E+01, 5.222E+01, 1.502E+02, 1.089E+03, 3.768E+01, 3.354E+01
 5.001E+01, 8.750E-01, 2.887E+01, 4.812E+01, 6.094E+01, 7.013E+01, 9.354E+01, 5.600E+01, 5.189E+01, 1.077E+02, 1.058E+03, 1.206E+02, 3.321E+01
 5.100E+01, 8.750E-01, 2.320E+01, 4.815E+01, 6.243E+01, 7.056E+01, 9.967E+01, 5.594E+01, 5.002E+01, 8.852E+01, 1.037E+03, 1.983E+02, 3.304E+01
 5.201E+01, 8.750E-01, 2.300E+01, 4.804E+01, 6.329E+01, 7.040E+01, 9.144E+01, 5.589E+01, 4.880E+01, 8.138E+01, 1.026E+03, 2.247E+02, 3.302E+01
 5.301E+01, 8.750E-01, 1.813E+01, 4.808E+01, 6.397E+01, 7.033E+01, 9.019E+01, 5.583E+01, 4.882E+01, 7.040E+01, 1.047E+03, 3.892E+02, 3.309E+01
 5.400E+01, 8.750E-01, 1.812E+01, 4.771E+01, 6.511E+01, 7.020E+01, 9.036E+01, 5.579E+01, 4.881E+01, 6.252E+01, 1.067E+03, 7.801E+02, 3.320E+01
 5.500E+01, 8.750E-01, 1.813E+01, 4.676E+01, 6.746E+01, 7.029E+01, 9.029E+01, 5.574E+01, 4.827E+01, 6.280E+01, 1.096E+03, 9.647E+02, 3.367E+01
 5.601E+01, 8.750E-01, 1.812E+01, 4.800E+01, 6.890E+01, 7.057E+01, 9.036E+01, 5.570E+01, 4.779E+01, 6.237E+01, 1.072E+03, 1.054E+03, 3.420E+01
 5.701E+01, 8.750E-01, 1.812E+01, 4.792E+01, 6.969E+01, 7.102E+01, 9.125E+01, 5.567E+01, 4.716E+01, 5.968E+01, 1.023E+03, 1.072E+03, 3.409E+01
 5.801E+01, 8.750E-01, 1.812E+01, 4.824E+01, 6.952E+01, 7.156E+01, 9.347E+01, 5.562E+01, 4.644E+01, 5.655E+01, 9.108E+02, 1.046E+03, 3.425E+01
 5.901E+01, 8.750E-01, 1.813E+01, 4.804E+01, 6.981E+01, 7.302E+01, 9.013E+01, 5.559E+01, 4.636E+01, 5.469E+01, 8.023E+02, 1.042E+03, 3.561E+01
 6.001E+01, 8.750E-01, 1.812E+01, 4.819E+01, 6.987E+01, 7.399E+01, 9.017E+01, 5.555E+01, 4.631E+01, 5.338E+01, 6.514E+02, 1.078E+03, 3.661E+01
 6.100E+01, 8.750E-01, 1.812E+01, 4.651E+01, 6.987E+01, 7.589E+01, 9.024E+01, 5.552E+01, 4.605E+01, 5.078E+01, 4.283E+02, 1.064E+03, 3.849E+01
 6.201E+01, 8.750E-01, 1.812E+01, 4.788E+01, 6.988E+01, 7.620E+01, 9.096E+01, 5.549E+01, 4.566E+01, 5.109E+01, 2.974E+02, 1.065E+03, 3.988E+01
 6.300E+01, 8.750E-01, 1.812E+01, 4.787E+01, 6.987E+01, 7.790E+01, 9.014E+01, 5.545E+01, 4.554E+01, 4.921E+01, 1.894E+02, 1.070E+03, 6.013E+01
 6.401E+01, 8.750E-01, 1.813E+01, 4.788E+01, 6.988E+01, 7.975E+01, 9.031E+01, 5.542E+01, 4.547E+01, 4.961E+01, 1.322E+02, 1.111E+03, 4.740E+01
 6.501E+01, 8.750E-01, 1.812E+01, 4.798E+01, 6.987E+01, 8.147E+01, 9.012E+01, 5.540E+01, 4.510E+01, 4.931E+01, 1.067E+02, 1.091E+03, 1.096E+02
 6.601E+01, 8.750E-01, 1.813E+01, 4.800E+01, 6.988E+01, 8.225E+01, 9.054E+01, 5.537E+01, 4.502E+01, 4.624E+01, 9.140E+01, 1.067E+03, 1.219E+02
 6.701E+01, 8.750E-01, 1.813E+01, 4.437E+01, 6.988E+01, 8.439E+01, 9.060E+01, 5.534E+01, 4.479E+01, 4.507E+01, 8.222E+01, 1.028E+03, 1.423E+02
 6.801E+01, 8.750E-01, 1.812E+01, 4.288E+01, 6.987E+01, 8.533E+01, 9.022E+01, 5.532E+01, 4.466E+01, 4.515E+01, 7.659E+01, 1.055E+03, 1.418E+02
 6.900E+01, 8.750E-01, 1.812E+01, 4.604E+01, 6.987E+01, 8.708E+01, 9.017E+01, 5.529E+01, 4.460E+01, 4.513E+01, 7.334E+01, 1.028E+03, 3.016E+02
 7.001E+01, 8.750E-01, 1.812E+01, 4.239E+01, 6.984E+01, 8.740E+01, 9.017E+01, 5.527E+01, 4.449E+01, 4.474E+01, 6.942E+01, 9.867E+02, 8.362E+02
 7.101E+01, 8.750E-01, 1.812E+01, 4.563E+01, 6.987E+01, 8.899E+01, 9.023E+01, 5.524E+01, 4.427E+01, 4.557E+01, 6.345E+01, 1.020E+03, 9.478E+02
 7.200E+01, 8.750E-01, 1.812E+01, 4.730E+01, 6.987E+01, 8.940E+01, 9.047E+01, 5.522E+01, 4.406E+01, 4.484E+01, 6.143E+01, 9.713E+02, 9.767E+02
 7.300E+01, 8.750E-01, 1.813E+01, 4.822E+01, 6.946E+01, 8.971E+01, 9.073E+01, 5.520E+01, 4.384E+01, 4.519E+01, 5.874E+01, 9.444E+02, 1.002E+03
 7.400E+01, 8.750E-01, 1.813E+01, 4.887E+01, 6.988E+01, 8.973E+01, 9.131E+01, 5.518E+01, 4.385E+01, 4.455E+01, 5.683E+01, 9.011E+02, 1.028E+03
 7.500E+01, 8.750E-01, 1.813E+01, 4.818E+01, 6.988E+01, 8.966E+01, 9.169E+01, 5.517E+01, 4.369E+01, 4.383E+01, 5.395E+01, 7.588E+02, 9.856E+02
 7.600E+01, 8.750E-01, 1.812E+01, 4.808E+01, 6.988E+01, 8.988E+01, 9.254E+01, 5.515E+01, 4.367E+01, 4.353E+01, 5.260E+01, 6.544E+02, 1.034E+03
 7.700E+01, 8.750E-01, 1.813E+01, 4.819E+01, 6.987E+01, 8.987E+01, 9.329E+01, 5.513E+01, 4.371E+01, 4.266E+01, 5.200E+01, 4.601E+02, 1.021E+03
 7.800E+01, 8.750E-01, 1.813E+01, 4.446E+01, 6.987E+01, 8.988E+01, 9.390E+01, 5.511E+01, 4.367E+01, 4.179E+01, 5.230E+01, 3.116E+02, 9.980E+02
 7.901E+01, 8.750E-01, 1.812E+01, 4.215E+01, 6.988E+01, 8.988E+01, 9.427E+01, 5.509E+01, 4.361E+01, 4.138E+01, 5.138E+01, 2.310E+02, 9.947E+02
 8.000E+01, 8.750E-01, 1.813E+01, 4.735E+01, 6.988E+01, 8.988E+01, 9.532E+01, 5.507E+01, 4.358E+01, 4.116E+01, 5.021E+01, 1.602E+02, 9.837E+02
 8.100E+01, 8.750E-01, 1.813E+01, 4.751E+01, 6.988E+01, 8.988E+01, 9.583E+01, 5.505E+01, 4.345E+01, 4.105E+01, 4.990E+01, 1.227E+02, 9.766E+02
 8.201E+01, 8.750E-01, 1.813E+01, 4.788E+01, 6.749E+01, 8.983E+01, 9.666E+01, 5.504E+01, 4.338E+01, 4.106E+01, 4.908E+01, 1.077E+02, 9.891E+02
 8.301E+01, 8.750E-01, 1.812E+01, 4.265E+01, 6.464E+01, 8.969E+01, 9.682E+01, 5.502E+01, 4.323E+01, 4.100E+01, 4.865E+01, 9.688E+01, 9.743E+02
 8.401E+01, 8.750E-01, 1.812E+01, 4.155E+01, 6.988E+01, 8.977E+01, 9.743E+01, 5.501E+01, 4.307E+01, 4.044E+01, 4.790E+01, 8.797E+01, 9.655E+02
 8.500E+01, 8.750E-01, 1.813E+01, 4.677E+01, 6.491E+01, 8.977E+01, 9.774E+01, 5.499E+01, 4.288E+01, 4.032E+01, 4.861E+01, 7.917E+01, 9.522E+02
 8.601E+01, 8.750E-01, 1.812E+01, 4.540E+01, 6.412E+01, 8.977E+01, 9.844E+01, 5.498E+01, 4.271E+01, 4.061E+01, 4.876E+01, 7.572E+01, 9.425E+02
 8.701E+01, 8.750E-01, 1.812E+01, 4.793E+01, 6.413E+01, 8.902E+01, 9.901E+01, 5.496E+01, 4.253E+01, 4.139E+01, 4.826E+01, 7.224E+01, 9.558E+02
 8.801E+01, 8.750E-01, 1.812E+01, 4.800E+01, 6.412E+01, 8.972E+01, 9.929E+01, 5.495E+01, 4.236E+01, 4.075E+01, 4.676E+01, 6.812E+01, 9.230E+02
 8.900E+01, 8.750E-01, 1.813E+01, 4.862E+01, 6.915E+01, 8.986E+01, 9.967E+01, 5.494E+01, 4.232E+01, 3.997E+01, 4.607E+01, 6.538E+01, 8.398E+02
 9.001E+01, 8.750E-01, 1.813E+01, 4.776E+01, 6.988E+01, 8.988E+01, 9.993E+01, 5.493E+01, 4.219E+01, 3.949E+01, 4.576E+01, 5.747E+01, 9.218E+02
 9.101E+01, 8.750E-01, 1.812E+01, 4.638E+01, 6.853E+01, 8.955E+01, 1.002E+02, 5.492E+01, 4.208E+01, 4.002E+01, 4.458E+01, 5.612E+01, 9.070E+02
 9.200E+01, 8.750E-01, 1.813E+01, 4.280E+01, 6.522E+01, 8.931E+01, 1.000E+02, 5.490E+01, 4.200E+01, 3.987E+01, 4.401E+01, 5.667E+01, 8.072E+02
 9.301E+01, 8.750E-01, 1.813E+01, 4.063E+01, 6.464E+01, 8.957E+01, 9.984E+01, 5.489E+01, 4.197E+01, 3.992E+01, 4.312E+01, 5.532E+01, 5.612E+02
 9.400E+01, 8.750E-01, 1.812E+01, 4.075E+01, 6.679E+01, 8.971E+01, 9.973E+01, 5.488E+01, 4.194E+01, 3.987E+01, 4.322E+01, 5.510E+01, 2.869E+02
 9.501E+01, 8.750E-01, 1.812E+01, 4.598E+01, 6.934E+01, 8.863E+01, 9.944E+01, 5.487E+01, 4.185E+01, 3.962E+01, 4.281E+01, 5.273E+01, 1.712E+02
 9.601E+01, 8.750E-01, 1.812E+01, 4.626E+01, 6.320E+01, 8.884E+01, 9.914E+01, 5.486E+01, 4.178E+01, 3.965E+01, 4.215E+01, 5.091E+01, 1.249E+02
 9.700E+01, 8.750E-01, 1.812E+01, 4.787E+01, 6.413E+01, 8.913E+01, 9.923E+01, 5.485E+01, 4.173E+01, 3.933E+01, 4.222E+01, 5.106E+01, 1.039E+02
 9.801E+01, 8.750E-01, 1.812E+01, 4.840E+01, 6.412E+01, 8.916E+01, 9.880E+01, 5.484E+01, 4.169E+01, 3.892E+01, 4.169E+01, 4.898E+01, 8.550E+01
 9.900E+01, 8.750E-01, 1.812E+01, 4.787E+01, 6.412E+01, 8.512E+01, 9.893E+01, 5.483E+01, 4.167E+01, 3.909E+01, 4.243E+01, 4.660E+01, 8.478E+01
 1.000E+02, 8.750E-01, 1.812E+01, 4.661E+01, 6.544E+01, 8.647E+01, 9.913E+01, 5.482E+01, 4.161E+01, 3.995E+01, 4.191E+01, 4.612E+01, 8.157E+01
 1.010E+02, 8.750E-01, 1.813E+01, 4.562E+01, 6.413E+01, 8.906E+01, 9.920E+01, 5.481E+01, 4.151E+01, 4.052E+01, 4.288E+01, 4.572E+01, 7.107E+01
 1.020E+02, 8.750E-01, 1.812E+01, 4.667E+01, 6.412E+01, 8.931E+01, 9.887E+01, 5.480E+01, 4.142E+01, 3.950E+01, 4.348E+01, 4.561E+01, 6.621E+01
 1.030E+02, 8.750E-01, 1.812E+01, 4.828E+01, 6.684E+01, 8.416E+01, 9.874E+01, 5.479E+01, 4.131E+01, 3.933E+01, 4.219E+01, 4.490E+01, 6.175E+01
 1.040E+02, 8.750E-01, 1.813E+01, 4.592E+01, 6.980E+01, 8.412E+01, 9.780E+01, 5.478E+01, 4.121E+01, 3.885E+01, 4.161E+01, 4.479E+01, 5.911E+01
 1.050E+02, 8.750E-01, 1.813E+01, 4.623E+01, 6.988E+01, 8.273E+01, 9.819E+01, 5.477E+01, 4.112E+01, 3.878E+01, 4.157E+01, 4.549E+01, 5.705E+01
 1.060E+02, 8.750E-01, 1.812E+01, 4.686E+01, 6.988E+01, 7.752E+01, 9.778E+01, 5.476E+01, 4.104E+01, 3.869E+01, 4.151E+01, 4.615E+01, 5.642E+01
 1.070E+02, 8.750E-01, 1.813E+01, 4.135E+01, 6.670E+01, 8.564E+01, 9.898E+01, 5.476E+01, 4.098E+01, 3.864E+01, 4.166E+01, 4.515E+01, 5.501E+01
 1.080E+02, 8.750E-01, 1.812E+01, 4.562E+01, 6.412E+01, 8.437E+01, 9.794E+01, 5.475E+01, 4.092E+01, 3.852E+01, 4.182E+01, 4.459E+01, 5.086E+01
 1.090E+02, 8.750E-01, 1.813E+01, 4.601E+01, 6.412E+01, 8.301E+01, 9.912E+01, 5.474E+01, 4.087E+01, 3.859E+01, 4.127E+01, 4.392E+01, 5.127E+01
 1.100E+02, 8.750E-01, 1.812E+01, 4.440E+01, 6.441E+01, 8.426E+01, 9.519E+01, 5.473E+01, 4.081E+01, 3.823E+01, 4.074E+01, 4.412E+01, 5.057E+01
 1.110E+02, 8.750E-01, 1.813E+01, 4.655E+01, 6.412E+01, 8.781E+01, 9.787E+01, 5.472E+01, 4.076E+01, 3.844E+01, 4.096E+01, 4.372E+01, 4.964E+01
 1.120E+02, 8.750E-01, 1.812E+01, 4.644E+01, 6.528E+01, 8.852E+01, 9.830E+01, 5.471E+01, 4.072E+01, 3.861E+01, 4.123E+01, 4.364E+01, 4.858E+01
 1.130E+02, 8.750E-01, 1.813E+01, 4.801E+01, 6.580E+01, 8.859E+01, 9.665E+01, 5.470E+01, 4.067E+01, 3.829E+01, 4.054E+01, 4.334E+01, 4.920E+01
 1.140E+02, 8.750E-01, 1.813E+01, 4.788E+01, 6.644E+01, 8.838E+01, 9.701E+01, 5.470E+01, 4.061E+01, 3.856E+01, 3.980E+01, 4.282E+01, 4.922E+01
 1.150E+02, 8.750E-01, 1.813E+01, 4.787E+01, 6.845E+01, 8.896E+01, 9.689E+01, 5.469E+01, 4.058E+01, 3.866E+01, 3.986E+01, 4.197E+01, 5.094E+01
 1.160E+02, 8.750E-01, 1.813E+01, 4.831E+01, 6.928E+01, 8.860E+01, 9.747E+01, 5.468E+01, 4.057E+01, 3.861E+01, 3.951E+01, 4.192E+01, 4.990E+01
 1.170E+02, 8.750E-01, 1.812E+01, 4.403E+01, 6.413E+01, 8.892E+01, 9.872E+01, 5.467E+01, 4.053E+01, 3.818E+01, 3.979E+01, 4.162E+01, 4.775E+01
 1.180E+02, 8.750E-01, 1.813E+01, 4.648E+01, 6.350E+01, 8.896E+01, 9.848E+01, 5.467E+01, 4.047E+01, 3.793E+01, 3.984E+01, 4.207E+01, 4.697E+01
 1.190E+02, 8.750E-01, 1.813E+01, 4.577E+01, 6.000E+01, 8.872E+01, 9.746E+01, 5.466E+01, 4.041E+01, 3.797E+01, 3.952E+01, 4.207E+01, 4.607E+01
 1.200E+02, 8.750E-01, 1.813E+01, 4.580E+01, 6.413E+01, 8.949E+01, 9.714E+01, 5.466E+01, 4.033E+01, 3.842E+01, 3.978E+01, 4.218E+01, 4.533E+01
