s,m,m,m,m,m,m,C,C,C,C,C,C
Time,"x1","x2","x3","x4","x5","x6","T1","T2","T3","T4","T5","T6"
 0.000E+00,-9.750E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.025E+01, 9.025E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.014E+00, 2.375E+00, 2.043E+01, 3.419E+01, 5.790E+01, 8.223E+01, 1.015E+02, 4.927E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 2.063E+00, 7.500E-01, 2.177E+01, 3.998E+01, 6.593E+01, 8.821E+01, 1.048E+02, 3.902E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 3.029E+00, 1.084E+00, 1.025E+01, 3.626E+01, 5.959E+01, 7.193E+01, 1.088E+02, 7.128E+02, 3.205E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 4.018E+00, 1.632E+00, 1.025E+01, 3.399E+01, 6.801E+01, 7.337E+01, 1.097E+02, 7.635E+02, 3.309E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 5.023E+00, 1.671E+00, 1.025E+01, 3.272E+01, 6.858E+01, 7.130E+01, 1.097E+02, 8.453E+02, 3.435E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.201E+01
 6.034E+00, 2.250E+00, 1.025E+01, 3.461E+01, 6.691E+01, 7.122E+01, 1.098E+02, 9.127E+02, 3.860E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 7.019E+00, 2.565E+00, 1.025E+01, 3.025E+01, 6.363E+01, 7.402E+01, 1.098E+02, 9.101E+02, 4.478E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01
 8.010E+00, 4.039E+00, 1.025E+01, 3.025E+01, 5.114E+01, 7.525E+01, 1.097E+02, 8.403E+02, 5.422E+01, 3.202E+01, 3.200E+01, 3.200E+01, 3.200E+01
 9.019E+00, 3.695E+00, 1.027E+01, 3.025E+01, 5.250E+01, 7.953E+01, 1.098E+02, 7.606E+02, 1.353E+02, 3.211E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.002E+01, 5.467E+00, 1.042E+01, 3.025E+01, 5.070E+01, 8.233E+01, 1.098E+02, 7.633E+02, 2.021E+02, 3.238E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.101E+01, 5.600E+00, 1.025E+01, 3.025E+01, 5.042E+01, 7.519E+01, 1.097E+02, 7.457E+02, 3.474E+02, 3.261E+01, 3.200E+01, 3.200E+01, 3.200E+01
 1.202E+01, 7.107E+00, 1.026E+01, 3.025E+01, 5.025E+01, 7.263E+01, 1.097E+02, 7.365E+02, 5.223E+02, 3.289E+01, 3.201E+01, 3.200E+01, 3.200E+01
 1.300E+01, 8.775E+00, 1.025E+01, 3.025E+01, 5.025E+01, 7.110E+01, 1.097E+02, 7.249E+02, 6.863E+02, 3.320E+01, 3.201E+01, 3.200E+01, 3.200E+01
 1.402E+01, 8.747E+00, 1.060E+01, 3.025E+01, 5.025E+01, 7.219E+01, 1.094E+02, 6.945E+02, 7.635E+02, 3.619E+01, 3.204E+01, 3.200E+01, 3.200E+01
 1.501E+01, 9.147E+00, 1.145E+01, 3.025E+01, 5.025E+01, 7.101E+01, 1.097E+02, 6.973E+02, 8.287E+02, 4.336E+01, 3.216E+01, 3.200E+01, 3.200E+01
 1.601E+01, 9.450E+00, 1.242E+01, 3.025E+01, 5.025E+01, 7.135E+01, 1.098E+02, 6.651E+02, 7.919E+02, 5.123E+01, 3.244E+01, 3.200E+01, 3.200E+01
 1.701E+01, 9.538E+00, 1.347E+01, 3.080E+01, 5.140E+01, 7.033E+01, 1.095E+02, 6.055E+02, 7.890E+02, 5.934E+01, 3.254E+01, 3.200E+01, 3.200E+01
 1.801E+01, 9.750E+00, 1.466E+01, 3.102E+01, 5.293E+01, 7.025E+01, 1.098E+02, 4.542E+02, 7.969E+02, 5.939E+01, 3.253E+01, 3.201E+01, 3.200E+01
 1.901E+01, 9.750E+00, 1.630E+01, 3.079E+01, 5.057E+01, 7.025E+01, 1.097E+02, 2.894E+02, 8.833E+02, 7.125E+01, 3.262E+01, 3.202E+01, 3.200E+01
 2.002E+01, 9.750E+00, 1.812E+01, 3.185E+01, 5.080E+01, 7.025E+01, 1.097E+02, 2.060E+02, 9.347E+02, 7.264E+01, 3.299E+01, 3.208E+01, 3.200E+01
 2.102E+01, 9.750E+00, 1.921E+01, 3.120E+01, 5.082E+01, 7.025E+01, 1.098E+02, 1.508E+02, 9.473E+02, 7.421E+01, 3.490E+01, 3.226E+01, 3.200E+01
 2.201E+01, 9.750E+00, 2.009E+01, 3.261E+01, 5.246E+01, 7.029E+01, 1.095E+02, 1.199E+02, 9.102E+02, 7.255E+01, 3.522E+01, 3.242E+01, 3.200E+01
 2.302E+01, 9.750E+00, 2.262E+01, 3.267E+01, 5.193E+01, 7.084E+01, 9.263E+01, 1.041E+02, 9.344E+02, 8.352E+01, 3.508E+01, 3.246E+01, 3.201E+01
 2.402E+01, 9.085E+00, 2.373E+01, 3.025E+01, 5.025E+01, 7.124E+01, 9.025E+01, 9.067E+01, 9.192E+02, 1.094E+02, 3.540E+01, 3.250E+01, 3.202E+01
 2.501E+01, 8.250E+00, 2.515E+01, 3.025E+01, 5.025E+01, 7.191E+01, 9.025E+01, 8.112E+01, 9.117E+02, 2.036E+02, 3.635E+01, 3.250E+01, 3.209E+01
 2.601E+01, 9.227E+00, 2.675E+01, 3.095E+01, 5.036E+01, 7.090E+01, 9.025E+01, 7.459E+01, 8.782E+02, 2.418E+02, 3.725E+01, 3.248E+01, 3.221E+01
 2.702E+01, 9.250E+00, 2.802E+01, 3.060E+01, 5.168E+01, 7.081E+01, 9.025E+01, 6.966E+01, 8.939E+02, 4.693E+02, 3.644E+01, 3.298E+01, 3.230E+01
 2.801E+01, 9.250E+00, 2.905E+01, 3.035E+01, 5.518E+01, 7.154E+01, 9.067E+01, 6.577E+01, 9.002E+02, 7.746E+02, 3.504E+01, 3.315E+01, 3.239E+01
 2.902E+01, 9.250E+00, 2.947E+01, 3.082E+01, 5.464E+01, 7.307E+01, 9.480E+01, 6.242E+01, 8.332E+02, 9.335E+02, 3.426E+01, 3.312E+01, 3.238E+01
 3.002E+01, 9.250E+00, 2.943E+01, 3.257E+01, 5.028E+01, 7.267E+01, 1.001E+02, 5.971E+01, 7.345E+02, 9.207E+02, 3.422E+01, 3.298E+01, 3.240E+01
 3.101E+01, 9.250E+00, 2.975E+01, 3.383E+01, 5.270E+01, 7.182E+01, 1.043E+02, 5.747E+01, 6.279E+02, 9.015E+02, 3.423E+01, 3.302E+01, 3.247E+01
 3.201E+01, 9.250E+00, 2.975E+01, 3.517E+01, 5.424E+01, 7.354E+01, 9.769E+01, 5.551E+01, 5.662E+02, 9.401E+02, 3.535E+01, 3.289E+01, 3.258E+01
 3.301E+01, 9.250E+00, 2.975E+01, 3.647E+01, 5.141E+01, 7.025E+01, 9.219E+01, 5.370E+01, 3.103E+02, 9.115E+02, 4.042E+01, 3.281E+01, 3.282E+01
 3.401E+01, 9.250E+00, 2.975E+01, 3.763E+01, 5.161E+01, 7.025E+01, 9.691E+01, 5.213E+01, 1.803E+02, 9.441E+02, 7.290E+01, 3.282E+01, 3.272E+01
 3.501E+01, 9.250E+00, 2.975E+01, 4.008E+01, 5.043E+01, 7.025E+01, 1.024E+02, 5.060E+01, 1.310E+02, 9.251E+02, 7.399E+01, 3.285E+01, 3.264E+01
 3.601E+01, 9.250E+00, 2.975E+01, 4.126E+01, 5.055E+01, 7.025E+01, 1.048E+02, 4.909E+01, 1.018E+02, 9.434E+02, 9.572E+01, 3.293E+01, 3.258E+01
 3.702E+01, 9.250E+00, 2.975E+01, 4.239E+01, 5.059E+01, 7.025E+01, 1.011E+02, 4.779E+01, 9.054E+01, 9.164E+02, 1.725E+02, 3.500E+01, 3.268E+01
 3.802E+01, 9.250E+00, 2.975E+01, 4.315E+01, 5.135E+01, 7.236E+01, 1.059E+02, 4.662E+01, 8.173E+01, 8.929E+02, 1.447E+02, 3.776E+01, 3.270E+01
 3.901E+01, 9.250E+00, 2.975E+01, 4.533E+01, 5.025E+01, 7.534E+01, 1.030E+02, 4.557E+01, 7.654E+01, 9.018E+02, 2.373E+02, 3.814E+01, 3.262E+01
 4.001E+01, 9.250E+00, 2.975E+01, 4.726E+01, 5.046E+01, 7.385E+01, 9.025E+01, 4.466E+01, 7.112E+01, 9.415E+02, 4.024E+02, 3.858E+01, 3.250E+01
 4.101E+01, 6.100E+00, 2.975E+01, 4.847E+01, 5.025E+01, 7.025E+01, 9.762E+01, 4.389E+01, 6.674E+01, 9.066E+02, 7.454E+02, 4.288E+01, 3.254E+01
 4.200E+01, 1.750E+00, 2.945E+01, 4.906E+01, 5.052E+01, 7.030E+01, 9.481E+01, 4.356E+01, 6.112E+01, 8.878E+02, 9.093E+02, 4.747E+01, 3.322E+01
 4.301E+01, 1.750E+00, 2.943E+01, 4.970E+01, 5.193E+01, 7.098E+01, 9.181E+01, 4.334E+01, 5.992E+01, 8.080E+02, 8.703E+02, 5.381E+01, 3.384E+01
 4.401E+01, 1.750E+00, 2.965E+01, 4.971E+01, 5.312E+01, 7.076E+01, 9.507E+01, 4.313E+01, 5.826E+01, 6.790E+02, 8.937E+02, 5.356E+01, 3.397E+01
 4.500E+01, 1.750E+00, 2.943E+01, 4.975E+01, 5.409E+01, 7.026E+01, 9.820E+01, 4.295E+01, 5.661E+01, 5.797E+02, 9.214E+02, 5.086E+01, 3.419E+01
 4.600E+01, 1.750E+00, 2.925E+01, 4.975E+01, 5.617E+01, 7.025E+01, 1.037E+02, 4.276E+01, 5.550E+01, 4.078E+02, 9.147E+02, 7.266E+01, 3.362E+01
 4.700E+01, 1.750E+00, 2.923E+01, 4.975E+01, 5.731E+01, 7.025E+01, 9.242E+01, 4.260E+01, 5.386E+01, 2.286E+02, 9.176E+02, 7.630E+01, 3.361E+01
 4.801E+01, 1.750E+00, 2.675E+01, 4.975E+01, 5.840E+01, 7.077E+01, 9.025E+01, 4.244E+01, 5.282E+01, 1.691E+02, 9.096E+02, 6.597E+01, 3.510E+01
 4.902E+01, 1.750E+00, 2.675E+01, 4.975E+01, 5.977E+01, 7.099E+01, 9.150E+01, 4.230E+01, 5.204E+01, 1.224E+02, 8.869E+02, 6.073E+01, 3.672E+01
 5.002E+01, 1.750E+00, 2.882E+01, 4.975E+01, 6.133E+01, 7.042E+01, 9.408E+01, 4.216E+01, 5.142E+01, 1.032E+02, 9.533E+02, 5.999E+01, 3.576E+01
 5.101E+01, 1.750E+00, 2.925E+01, 4.975E+01, 6.237E+01, 7.049E+01, 9.270E+01, 4.204E+01, 5.091E+01, 8.054E+01, 9.392E+02, 5.658E+01, 3.535E+01
 5.201E+01, 1.750E+00, 2.832E+01, 4.975E+01, 6.448E+01, 7.187E+01, 9.047E+01, 4.191E+01, 5.014E+01, 7.527E+01, 8.906E+02, 7.311E+01, 3.506E+01
 5.302E+01, 1.750E+00, 2.675E+01, 4.975E+01, 6.584E+01, 7.025E+01, 9.233E+01, 4.180E+01, 4.956E+01, 7.233E+01, 9.001E+02, 1.907E+02, 3.475E+01
 5.400E+01, 1.750E+00, 2.675E+01, 4.975E+01, 6.668E+01, 7.025E+01, 9.025E+01, 4.169E+01, 4.905E+01, 6.916E+01, 9.098E+02, 3.224E+02, 3.466E+01
 5.502E+01, 1.750E+00, 2.675E+01, 4.872E+01, 6.839E+01, 7.028E+01, 9.025E+01, 4.160E+01, 4.862E+01, 6.420E+01, 9.213E+02, 6.464E+02, 3.556E+01
 5.601E+01, 1.750E+00, 2.675E+01, 4.927E+01, 6.929E+01, 7.035E+01, 9.025E+01, 4.150E+01, 4.820E+01, 6.277E+01, 8.831E+02, 8.654E+02, 3.709E+01
 5.701E+01, 1.750E+00, 2.675E+01, 4.975E+01, 6.975E+01, 7.106E+01, 9.195E+01, 4.140E+01, 4.782E+01, 6.167E+01, 7.880E+02, 9.121E+02, 3.870E+01
 5.802E+01, 1.750E+00, 2.675E+01, 4.955E+01, 6.949E+01, 7.257E+01, 9.375E+01, 4.131E+01, 4.741E+01, 5.675E+01, 7.263E+02, 9.103E+02, 4.210E+01
 5.900E+01, 1.750E+00, 2.675E+01, 4.925E+01, 6.975E+01, 7.354E+01, 9.397E+01, 4.122E+01, 4.700E+01, 5.520E+01, 6.923E+02, 9.025E+02, 4.188E+01
 6.000E+01, 1.750E+00, 2.675E+01, 4.939E+01, 6.975E+01, 7.461E+01, 9.498E+01, 4.114E+01, 4.662E+01, 5.424E+01, 4.924E+02, 9.260E+02, 4.066E+01
