s, m
Time, Front
0.000000, -9.500000
1.037000, 5.787000
2.049000, 0.666700
3.060000, 1.500000
4.112000, 1.612000
5.051000, 1.699000
6.049000, 1.612000
7.048000, 2.195000
8.069000, 3.000000
9.004000, 4.318000
10.020000, 5.083000
11.050000, 5.917000
12.070000, 6.683000
13.070000, 7.912000
14.050000, 8.573000
15.010000, 9.500000
16.070000, 10.790000
17.050000, 12.420000
18.020000, 12.570000
19.060000, 14.290000
20.060000, 15.190000
21.060000, 15.500000
22.060000, 17.500000
23.060000, 17.880000
24.060000, 19.480000
25.050000, 20.940000
26.020000, 22.260000
27.050000, 23.120000
28.030000, 24.440000
29.040000, 24.750000
30.060000, 26.370000
31.040000, 27.830000
32.020000, 29.140000
33.050000, 31.540000
34.040000, 33.500000
35.010000, 34.640000
36.060000, 35.500000
37.050000, 36.440000
38.030000, 37.780000
39.000000, 39.120000
40.010000, 40.720000
41.020000, 41.730000
42.020000, 43.250000
43.050000, 44.360000
44.030000, 45.560000
45.030000, 47.280000
46.020000, 48.570000
47.050000, 50.560000
48.050000, 51.440000
49.060000, 52.920000
50.030000, 54.250000
51.010000, 54.860000
52.050000, 56.010000
53.020000, 57.360000
54.050000, 59.130000
55.020000, 60.290000
56.050000, 61.240000
57.050000, 62.130000
58.020000, 63.770000
59.010000, 65.500000
60.000000, 66.790000
61.050000, 67.840000
62.020000, 70.500000
63.030000, 70.770000
64.000000, 71.850000
65.040000, 73.570000
66.020000, 74.500000
67.060000, 75.640000
68.040000, 77.130000
69.010000, 78.250000
70.000000, 78.570000
71.040000, 79.380000
72.000000, 81.500000
73.030000, 82.500000
74.010000, 82.870000
75.010000, 83.810000
76.020000, 84.940000
77.030000, 86.200000
78.010000, 87.230000
79.040000, 88.440000
80.040000, 89.250000
81.040000, 89.500000
82.030000, 90.950000
83.060000, 91.500000
84.030000, 91.570000
85.000000, 92.500000
86.020000, 93.080000
87.050000, 93.500000
88.050000, 94.340000
89.020000, 94.500000
90.020000, 95.150000
91.020000, 95.500000
92.020000, 95.910000
93.030000, 96.500000
94.030000, 96.500000
95.030000, 96.570000
96.040000, 97.500000
97.000000, 97.500000
98.050000, 97.500000
99.000000, 97.500000
100.000000, 97.500000
101.100000, 97.500000
102.100000, 97.500000
103.000000, 97.500000
104.100000, 97.500000
105.100000, 97.500000
106.000000, 97.500000
107.100000, 97.500000
108.100000, 97.500000
109.000000, 97.500000
110.000000, 97.500000
111.100000, 96.800000
112.000000, 96.500000
113.000000, 96.900000
114.100000, 97.500000
115.000000, 97.500000
116.000000, 97.500000
117.100000, 97.500000
118.100000, 97.500000
119.000000, 97.500000
120.000000, 97.500000
