s, m
Time, Front
0.000000, -19.500000
1.118000, 7.597000
2.031000, 1.000000
3.105000, 1.864000
4.029000, 1.625000
5.007000, 1.897000
6.030000, 3.320000
7.053000, 3.981000
8.065000, 4.863000
9.008000, 5.500000
10.030000, 5.500000
11.040000, 5.500000
12.020000, 5.500000
13.040000, 5.500000
14.010000, 6.836000
15.050000, 7.187000
16.030000, 12.400000
17.030000, 13.560000
18.020000, 15.280000
19.040000, 16.400000
20.050000, 17.500000
21.010000, 17.280000
22.020000, 17.500000
23.030000, 19.290000
24.040000, 22.890000
25.040000, 23.390000
26.050000, 25.330000
27.050000, 27.250000
28.030000, 26.720000
29.000000, 28.830000
30.030000, 30.840000
31.030000, 29.700000
32.010000, 30.870000
33.030000, 32.150000
34.030000, 34.550000
35.030000, 35.540000
36.030000, 37.270000
37.040000, 38.500000
38.000000, 40.410000
39.000000, 42.160000
40.020000, 43.460000
41.030000, 44.980000
42.050000, 46.710000
43.020000, 47.130000
44.010000, 48.970000
45.030000, 51.060000
46.050000, 53.110000
47.020000, 54.380000
48.040000, 55.210000
49.040000, 56.370000
50.040000, 57.500000
51.020000, 58.690000
52.010000, 61.270000
53.000000, 62.870000
54.010000, 64.630000
55.010000, 65.980000
56.010000, 66.130000
57.030000, 69.700000
58.050000, 70.020000
59.020000, 74.120000
60.040000, 74.870000
61.020000, 76.200000
62.030000, 76.830000
63.030000, 80.100000
64.000000, 80.700000
65.030000, 81.980000
66.020000, 83.900000
67.010000, 85.440000
68.010000, 86.740000
69.030000, 89.580000
70.010000, 91.220000
71.030000, 93.230000
72.030000, 94.530000
73.060000, 95.980000
74.020000, 97.370000
75.010000, 98.750000
76.030000, 100.600000
77.050000, 102.100000
78.030000, 105.200000
79.010000, 106.100000
80.020000, 107.300000
81.010000, 109.700000
82.000000, 112.200000
83.040000, 112.400000
84.050000, 115.100000
85.030000, 114.200000
86.010000, 117.800000
87.040000, 118.100000
88.010000, 118.700000
89.020000, 121.000000
90.000000, 124.000000
91.010000, 125.500000
92.030000, 128.500000
93.010000, 128.700000
94.050000, 129.500000
95.040000, 131.300000
96.000000, 132.500000
97.020000, 135.100000
98.040000, 136.300000
99.000000, 137.200000
100.000000, 138.000000
101.000000, 143.000000
102.000000, 143.600000
103.000000, 144.700000
104.000000, 147.500000
105.000000, 148.800000
106.000000, 151.400000
107.000000, 151.400000
108.000000, 153.900000
109.000000, 154.700000
110.000000, 156.300000
111.000000, 157.500000
112.000000, 160.800000
113.000000, 163.000000
114.000000, 163.100000
115.000000, 163.500000
116.000000, 166.000000
117.000000, 168.900000
118.000000, 170.200000
119.100000, 172.600000
120.000000, 174.000000
121.000000, 176.100000
122.000000, 176.700000
123.000000, 178.300000
124.000000, 179.400000
125.000000, 183.800000
126.000000, 183.800000
127.000000, 185.400000
128.100000, 186.900000
129.000000, 188.200000
130.000000, 191.100000
131.000000, 190.900000
132.000000, 194.200000
133.000000, 194.300000
134.000000, 196.100000
135.100000, 197.100000
136.000000, 198.100000
137.000000, 199.300000
138.000000, 199.500000
139.000000, 198.600000
140.000000, 198.500000
141.000000, 198.200000
142.000000, 197.500000
143.000000, 197.500000
144.000000, 197.500000
145.000000, 197.500000
146.000000, 197.500000
147.000000, 197.600000
148.000000, 198.500000
149.000000, 198.500000
150.000000, 197.600000
151.000000, 197.500000
152.000000, 198.300000
153.000000, 198.500000
154.000000, 198.500000
155.000000, 197.600000
156.000000, 197.600000
157.000000, 198.500000
158.000000, 198.500000
159.000000, 197.700000
160.100000, 197.500000
161.000000, 198.300000
162.000000, 197.700000
163.000000, 197.500000
164.000000, 197.600000
165.100000, 198.200000
166.000000, 2.500000
167.000000, 2.500000
168.000000, 2.500000
169.000000, 2.500000
170.000000, 2.500000
171.100000, 2.500000
172.000000, 2.500000
173.000000, 2.500000
174.000000, 2.500000
175.100000, 2.500000
176.000000, 2.500000
177.100000, 2.500000
178.000000, 2.500000
179.100000, 2.500000
180.000000, 2.500000
