s,m,m,m,m,m,m,C,C,C,C,C,C
 6.101E+01, 2.250E+00, 2.975E+01, 4.955E+01, 6.975E+01, 7.842E+01, 9.131E+01, 3.963E+01, 3.827E+01, 4.024E+01, 7.246E+01, 7.543E+02, 5.220E+01
 6.203E+01, 2.250E+00, 2.975E+01, 4.861E+01, 6.975E+01, 7.983E+01, 9.072E+01, 3.959E+01, 3.809E+01, 3.982E+01, 6.292E+01, 7.444E+02, 6.457E+01
 6.303E+01, 2.250E+00, 2.975E+01, 4.778E+01, 6.975E+01, 8.128E+01, 9.090E+01, 3.957E+01, 3.792E+01, 3.965E+01, 5.412E+01, 7.371E+02, 8.771E+01
 6.400E+01, 2.250E+00, 2.975E+01, 4.908E+01, 6.956E+01, 8.288E+01, 9.275E+01, 3.954E+01, 3.777E+01, 3.949E+01, 4.942E+01, 7.373E+02, 8.086E+01
 6.501E+01, 2.250E+00, 2.975E+01, 4.975E+01, 6.925E+01, 8.427E+01, 9.064E+01, 3.951E+01, 3.762E+01, 3.911E+01, 4.809E+01, 7.405E+02, 1.285E+02
 6.601E+01, 2.250E+00, 2.975E+01, 4.975E+01, 6.915E+01, 8.559E+01, 9.118E+01, 3.949E+01, 3.747E+01, 3.870E+01, 4.716E+01, 7.388E+02, 1.587E+02
 6.700E+01, 2.250E+00, 2.975E+01, 4.941E+01, 6.942E+01, 8.683E+01, 9.035E+01, 3.946E+01, 3.733E+01, 3.828E+01, 4.654E+01, 7.134E+02, 2.285E+02
 6.802E+01, 2.250E+00, 2.975E+01, 4.860E+01, 6.975E+01, 8.802E+01, 9.041E+01, 3.944E+01, 3.720E+01, 3.802E+01, 4.310E+01, 7.182E+02, 3.005E+02
 6.903E+01, 2.250E+00, 2.975E+01, 4.792E+01, 6.975E+01, 8.922E+01, 9.029E+01, 3.941E+01, 3.707E+01, 3.783E+01, 4.118E+01, 7.032E+02, 5.736E+02
 7.002E+01, 2.250E+00, 2.975E+01, 4.847E+01, 6.975E+01, 8.966E+01, 9.032E+01, 3.939E+01, 3.694E+01, 3.765E+01, 4.068E+01, 5.858E+02, 6.690E+02
 7.103E+01, 2.250E+00, 2.975E+01, 4.852E+01, 6.664E+01, 8.975E+01, 9.132E+01, 3.936E+01, 3.682E+01, 3.744E+01, 4.051E+01, 2.783E+02, 7.113E+02
 7.202E+01, 2.250E+00, 2.975E+01, 4.663E+01, 6.148E+01, 8.958E+01, 9.240E+01, 3.934E+01, 3.671E+01, 3.727E+01, 4.047E+01, 1.744E+02, 7.690E+02
 7.302E+01, 2.250E+00, 2.975E+01, 4.525E+01, 6.240E+01, 8.975E+01, 9.354E+01, 3.932E+01, 3.660E+01, 3.716E+01, 4.024E+01, 1.245E+02, 7.185E+02
 7.402E+01, 2.250E+00, 2.975E+01, 4.287E+01, 5.975E+01, 8.975E+01, 9.443E+01, 3.929E+01, 3.649E+01, 3.707E+01, 3.975E+01, 1.032E+02, 7.147E+02
 7.502E+01, 2.250E+00, 2.975E+01, 4.525E+01, 6.265E+01, 8.975E+01, 9.553E+01, 3.927E+01, 3.639E+01, 3.702E+01, 3.965E+01, 9.003E+01, 7.352E+02
 7.603E+01, 2.250E+00, 2.975E+01, 4.525E+01, 5.932E+01, 8.975E+01, 9.640E+01, 3.925E+01, 3.630E+01, 3.689E+01, 3.967E+01, 7.822E+01, 6.955E+02
 7.701E+01, 2.250E+00, 2.975E+01, 4.525E+01, 5.975E+01, 8.967E+01, 9.702E+01, 3.921E+01, 3.620E+01, 3.686E+01, 3.963E+01, 6.190E+01, 7.219E+02
 7.802E+01, 2.250E+00, 2.975E+01, 4.578E+01, 5.975E+01, 8.925E+01, 9.763E+01, 3.918E+01, 3.611E+01, 3.683E+01, 3.922E+01, 5.905E+01, 7.080E+02
 7.901E+01, 2.250E+00, 2.975E+01, 4.702E+01, 5.975E+01, 8.973E+01, 9.827E+01, 3.915E+01, 3.602E+01, 3.672E+01, 3.906E+01, 5.620E+01, 6.123E+02
 8.001E+01, 2.250E+00, 2.975E+01, 4.827E+01, 5.985E+01, 8.975E+01, 9.902E+01, 3.911E+01, 3.594E+01, 3.665E+01, 3.905E+01, 4.934E+01, 6.674E+02
 8.101E+01, 2.250E+00, 2.975E+01, 4.944E+01, 6.157E+01, 8.711E+01, 9.915E+01, 3.908E+01, 3.586E+01, 3.654E+01, 3.871E+01, 4.649E+01, 5.968E+02
 8.201E+01, 2.250E+00, 2.975E+01, 4.795E+01, 6.031E+01, 8.789E+01, 9.910E+01, 3.905E+01, 3.579E+01, 3.644E+01, 3.851E+01, 4.649E+01, 2.776E+02
 8.302E+01, 2.250E+00, 2.954E+01, 4.898E+01, 6.213E+01, 8.925E+01, 9.975E+01, 3.902E+01, 3.572E+01, 3.636E+01, 3.854E+01, 4.649E+01, 3.540E+02
 8.401E+01, 2.250E+00, 2.925E+01, 4.075E+01, 6.325E+01, 8.925E+01, 1.001E+02, 3.899E+01, 3.565E+01, 3.630E+01, 3.855E+01, 4.517E+01, 1.760E+02
 8.501E+01, 2.250E+00, 2.925E+01, 4.075E+01, 6.404E+01, 8.925E+01, 9.975E+01, 3.896E+01, 3.559E+01, 3.626E+01, 3.835E+01, 4.455E+01, 7.792E+01
 8.601E+01, 2.250E+00, 2.925E+01, 4.075E+01, 6.642E+01, 8.953E+01, 1.018E+02, 3.893E+01, 3.553E+01, 3.623E+01, 3.813E+01, 4.266E+01, 6.377E+01
 8.703E+01, 2.250E+00, 2.925E+01, 4.075E+01, 6.696E+01, 8.963E+01, 1.076E+02, 3.890E+01, 3.548E+01, 3.619E+01, 3.772E+01, 4.177E+01, 5.749E+01
 8.803E+01, 2.250E+00, 2.925E+01, 4.075E+01, 6.247E+01, 8.927E+01, 1.028E+02, 3.887E+01, 3.542E+01, 3.615E+01, 3.743E+01, 4.100E+01, 5.245E+01
 8.904E+01, 2.250E+00, 2.925E+01, 4.075E+01, 5.753E+01, 8.955E+01, 1.025E+02, 3.885E+01, 3.537E+01, 3.611E+01, 3.747E+01, 4.137E+01, 4.956E+01
 9.002E+01, 2.250E+00, 2.925E+01, 4.075E+01, 5.886E+01, 8.950E+01, 1.027E+02, 3.882E+01, 3.532E+01, 3.608E+01, 3.754E+01, 4.162E+01, 4.666E+01
 9.103E+01, 2.250E+00, 2.925E+01, 4.439E+01, 6.013E+01, 8.904E+01, 1.020E+02, 3.879E+01, 3.527E+01, 3.605E+01, 3.768E+01, 4.155E+01, 4.433E+01
 9.204E+01, 2.250E+00, 2.925E+01, 4.525E+01, 6.056E+01, 8.961E+01, 9.570E+01, 3.876E+01, 3.523E+01, 3.603E+01, 3.755E+01, 4.149E+01, 4.307E+01
 9.300E+01, 2.250E+00, 2.925E+01, 4.525E+01, 6.015E+01, 8.935E+01, 9.210E+01, 3.873E+01, 3.519E+01, 3.601E+01, 3.765E+01, 4.142E+01, 4.261E+01
 9.401E+01, 2.250E+00, 2.925E+01, 4.525E+01, 6.115E+01, 8.946E+01, 9.308E+01, 3.871E+01, 3.515E+01, 3.599E+01, 3.778E+01, 4.209E+01, 4.251E+01
 9.502E+01, 2.250E+00, 2.925E+01, 4.525E+01, 6.218E+01, 8.975E+01, 9.080E+01, 3.869E+01, 3.511E+01, 3.598E+01, 3.758E+01, 4.146E+01, 4.261E+01
 9.603E+01, 2.250E+00, 2.925E+01, 4.525E+01, 6.180E+01, 8.951E+01, 9.177E+01, 3.867E+01, 3.507E+01, 3.595E+01, 3.738E+01, 3.910E+01, 4.244E+01
 9.704E+01, 2.250E+00, 2.925E+01, 4.525E+01, 6.192E+01, 8.925E+01, 9.413E+01, 3.864E+01, 3.503E+01, 3.593E+01, 3.743E+01, 3.943E+01, 4.222E+01
 9.801E+01, 2.250E+00, 2.925E+01, 4.525E+01, 6.275E+01, 8.940E+01, 9.655E+01, 3.862E+01, 3.500E+01, 3.591E+01, 3.723E+01, 3.979E+01, 4.166E+01
 9.902E+01, 2.250E+00, 2.925E+01, 4.525E+01, 6.256E+01, 8.942E+01, 9.611E+01, 3.859E+01, 3.496E+01, 3.589E+01, 3.699E+01, 4.005E+01, 4.166E+01
 1.000E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.223E+01, 8.958E+01, 9.815E+01, 3.857E+01, 3.493E+01, 3.586E+01, 3.686E+01, 4.032E+01, 4.167E+01
 1.010E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.332E+01, 8.951E+01, 9.220E+01, 3.855E+01, 3.490E+01, 3.584E+01, 3.678E+01, 3.925E+01, 4.172E+01
 1.020E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.245E+01, 8.938E+01, 9.150E+01, 3.853E+01, 3.487E+01, 3.581E+01, 3.673E+01, 3.873E+01, 4.209E+01
 1.030E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.718E+01, 8.975E+01, 9.194E+01, 3.851E+01, 3.484E+01, 3.579E+01, 3.679E+01, 3.844E+01, 4.147E+01
 1.040E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.875E+01, 8.942E+01, 9.630E+01, 3.849E+01, 3.481E+01, 3.576E+01, 3.690E+01, 3.821E+01, 4.114E+01
 1.050E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.932E+01, 8.975E+01, 9.804E+01, 3.846E+01, 3.478E+01, 3.574E+01, 3.690E+01, 3.825E+01, 4.112E+01
 1.060E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.949E+01, 8.975E+01, 9.875E+01, 3.844E+01, 3.476E+01, 3.572E+01, 3.681E+01, 3.790E+01, 4.084E+01
 1.070E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.930E+01, 8.940E+01, 9.867E+01, 3.842E+01, 3.473E+01, 3.569E+01, 3.670E+01, 3.752E+01, 4.025E+01
 1.080E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.968E+01, 8.906E+01, 9.854E+01, 3.840E+01, 3.471E+01, 3.567E+01, 3.670E+01, 3.719E+01, 3.976E+01
 1.090E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.913E+01, 8.961E+01, 9.744E+01, 3.838E+01, 3.468E+01, 3.564E+01, 3.661E+01, 3.690E+01, 3.905E+01
 1.100E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.775E+01, 7.230E+01, 9.730E+01, 3.836E+01, 3.465E+01, 3.562E+01, 3.658E+01, 3.641E+01, 3.916E+01
 1.110E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.837E+01, 7.273E+01, 9.775E+01, 3.834E+01, 3.463E+01, 3.560E+01, 3.653E+01, 3.640E+01, 3.929E+01
 1.120E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.915E+01, 8.540E+01, 9.775E+01, 3.831E+01, 3.460E+01, 3.557E+01, 3.645E+01, 3.639E+01, 3.932E+01
 1.130E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.854E+01, 8.975E+01, 9.777E+01, 3.830E+01, 3.457E+01, 3.555E+01, 3.638E+01, 3.647E+01, 3.907E+01
 1.140E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.963E+01, 8.208E+01, 9.825E+01, 3.828E+01, 3.455E+01, 3.552E+01, 3.639E+01, 3.634E+01, 3.886E+01
 1.150E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.892E+01, 7.025E+01, 9.796E+01, 3.826E+01, 3.452E+01, 3.550E+01, 3.640E+01, 3.631E+01, 3.861E+01
 1.160E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.830E+01, 7.765E+01, 9.775E+01, 3.824E+01, 3.449E+01, 3.547E+01, 3.638E+01, 3.631E+01, 3.868E+01
 1.170E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.925E+01, 8.904E+01, 9.775E+01, 3.822E+01, 3.447E+01, 3.544E+01, 3.634E+01, 3.639E+01, 3.867E+01
 1.180E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.925E+01, 8.473E+01, 9.775E+01, 3.820E+01, 3.444E+01, 3.540E+01, 3.633E+01, 3.628E+01, 3.852E+01
 1.190E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.925E+01, 7.025E+01, 9.756E+01, 3.819E+01, 3.442E+01, 3.536E+01, 3.631E+01, 3.621E+01, 3.793E+01
 1.200E+02, 2.250E+00, 2.925E+01, 4.525E+01, 6.842E+01, 7.289E+01, 9.675E+01, 3.816E+01, 3.439E+01, 3.532E+01, 3.622E+01, 3.619E+01, 3.739E+01
