s, m
Time, Front
0.000000, -9.750000
1.054000, 2.869000
2.010000, 0.750000
3.017000, 1.172000
4.031000, 1.553000
5.034000, 1.887000
6.027000, 2.150000
7.019000, 2.550000
8.039000, 3.750000
9.012000, 4.630000
10.010000, 4.739000
11.030000, 5.767000
12.010000, 6.962000
13.020000, 7.519000
14.020000, 8.676000
15.010000, 12.190000
16.020000, 13.410000
17.000000, 14.270000
18.020000, 15.330000
19.000000, 16.570000
20.010000, 17.540000
21.000000, 18.760000
22.020000, 20.170000
23.020000, 21.340000
24.010000, 22.920000
25.010000, 24.610000
26.000000, 25.790000
27.000000, 27.080000
28.010000, 28.400000
29.000000, 29.270000
30.020000, 31.020000
31.000000, 32.100000
32.010000, 33.320000
33.010000, 34.540000
34.020000, 36.260000
35.000000, 36.940000
36.020000, 38.730000
37.020000, 39.920000
38.020000, 41.120000
39.000000, 42.550000
40.010000, 43.390000
41.010000, 45.590000
42.000000, 46.300000
43.000000, 48.410000
44.010000, 48.360000
45.000000, 51.410000
46.010000, 52.460000
47.010000, 53.400000
48.020000, 55.640000
49.020000, 56.660000
50.020000, 57.270000
51.000000, 58.200000
52.020000, 60.560000
53.020000, 62.200000
54.000000, 63.680000
55.010000, 64.610000
56.010000, 66.770000
57.020000, 67.760000
58.010000, 67.650000
59.010000, 71.590000
60.020000, 72.840000
61.010000, 73.790000
62.020000, 75.320000
63.020000, 76.980000
64.020000, 76.690000
65.020000, 79.150000
66.010000, 79.900000
67.010000, 80.340000
68.010000, 82.320000
69.010000, 83.860000
70.010000, 85.850000
71.030000, 86.600000
72.030000, 87.710000
73.000000, 89.420000
74.020000, 90.480000
75.010000, 91.410000
76.020000, 92.580000
77.020000, 93.360000
78.000000, 94.080000
79.030000, 95.130000
80.020000, 95.620000
81.020000, 96.240000
82.030000, 96.470000
83.020000, 97.290000
84.010000, 97.560000
85.010000, 98.120000
86.010000, 99.190000
87.030000, 99.330000
88.000000, 99.830000
89.020000, 100.100000
90.030000, 100.100000
91.020000, 100.200000
92.010000, 100.200000
93.030000, 99.810000
94.020000, 99.750000
95.020000, 100.100000
96.020000, 100.300000
97.020000, 99.790000
98.020000, 99.420000
99.010000, 99.750000
100.000000, 99.750000
101.000000, 100.200000
102.000000, 97.340000
103.000000, 97.610000
104.000000, 99.250000
105.000000, 99.930000
106.000000, 99.250000
107.000000, 92.010000
108.000000, 93.280000
109.000000, 100.100000
110.000000, 99.350000
111.000000, 99.230000
112.000000, 98.440000
113.000000, 99.060000
114.000000, 99.420000
115.000000, 93.130000
116.000000, 92.180000
117.000000, 93.210000
118.000000, 93.340000
119.000000, 93.140000
120.000000, 92.060000
