m,C,m,C,m,C,m,C,m,kg/kg,m,kg/kg,m,kg/kg,m,kg/kg,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
T_mean-x,T_mean,1T_mean-x,1T_mean,2T_mean-x,2T_mean,3T_mean-x,3T_mean,f_mean-x,f_mean,1f_mean-x,1f_mean,2f_mean-x,2f_mean,3f_mean-x,3f_mean,U_mean-x,U_mean,1U_mean-x,1U_mean,2U_mean-x,2U_mean,3U_mean-x,3U_mean,W_mean-x,W_mean,1W_mean-x,1W_mean,2W_mean-x,2W_mean,3W_mean-x,3W_mean,UB_mean-x,UB_mean,UB_rms-x,UB_rms,VB_mean-x,VB_mean,VB_rms-x,VB_rms,WB_mean-x,WB_mean,WB_rms-x,WB_rms
-5.0000000E-002, 3.6420881E+001,-5.0000000E-002, 1.5316462E+001,-5.0000000E-002, 1.5082786E+001,-5.0000000E-002, 1.5049256E+001,-5.0000000E-002, 5.4273481E-004,-5.0000000E-002, 8.2743608E-009,-5.0000000E-002, 8.9899488E-011,-5.0000000E-002, 2.3980521E-010,-5.0000000E-002, 6.0753441E-002,-5.0000000E-002, 6.2009684E-002,-5.0000000E-002, 6.4599045E-002,-5.0000000E-002, 6.7904428E-002,-5.0000000E-002, 5.5940847E-002,-5.0000000E-002, 5.0430297E-002,-5.0000000E-002, 4.5407452E-002,-5.0000000E-002, 4.0811206E-002,-5.0000000E-002, 6.2910650E-002,-5.0000000E-002, 4.5019621E-002,-5.0000000E-002, 1.5440158E-004,-5.0000000E-002, 1.0556599E-003,-5.0000000E-002, 4.3472810E-002,-5.0000000E-002, 4.7659223E-002
-4.7959184E-002, 6.9993765E+001,-4.7959184E-002, 1.5330577E+001,-4.7959184E-002, 1.5085872E+001,-4.7959184E-002, 1.5051603E+001,-4.7959184E-002, 1.4790829E-003,-4.7959184E-002, 7.5620172E-008,-4.7959184E-002, 1.2244645E-009,-4.7959184E-002, 4.1226365E-009,-4.7959184E-002, 6.1855470E-002,-4.7959184E-002, 6.3476976E-002,-4.7959184E-002, 6.6570082E-002,-4.7959184E-002, 7.0492351E-002,-4.7959184E-002, 5.6615492E-002,-4.7959184E-002, 5.0504006E-002,-4.7959184E-002, 4.5071337E-002,-4.7959184E-002, 4.0256487E-002,-4.7959184E-002, 6.4581479E-002,-4.7959184E-002, 5.2187668E-002,-4.7959184E-002, 1.8341956E-004,-4.7959184E-002, 1.2479016E-003,-4.7959184E-002, 4.3031029E-002,-4.7959184E-002, 5.3430629E-002
-4.5918367E-002, 1.1857127E+002,-4.5918367E-002, 1.5363727E+001,-4.5918367E-002, 1.5090190E+001,-4.5918367E-002, 1.5056976E+001,-4.5918367E-002, 2.9343497E-003,-4.5918367E-002, 6.0302300E-007,-4.5918367E-002, 1.6232865E-008,-4.5918367E-002, 7.0650635E-008,-4.5918367E-002, 6.2910580E-002,-4.5918367E-002, 6.5005518E-002,-4.5918367E-002, 6.8679349E-002,-4.5918367E-002, 7.3199019E-002,-4.5918367E-002, 5.6966815E-002,-4.5918367E-002, 5.0604925E-002,-4.5918367E-002, 4.4847731E-002,-4.5918367E-002, 3.9707514E-002,-4.5918367E-002, 6.6312878E-002,-4.5918367E-002, 6.1055638E-002,-4.5918367E-002, 2.0594882E-004,-4.5918367E-002, 1.5029320E-003,-4.5918367E-002, 4.2670028E-002,-4.5918367E-002, 6.0530943E-002
-4.3877551E-002, 1.6806373E+002,-4.3877551E-002, 1.5522659E+001,-4.3877551E-002, 1.5104014E+001,-4.3877551E-002, 1.5115914E+001,-4.3877551E-002, 4.5348018E-003,-4.3877551E-002, 4.2202609E-006,-4.3877551E-002, 2.0875638E-007,-4.3877551E-002, 1.1697835E-006,-4.3877551E-002, 6.3838473E-002,-4.3877551E-002, 6.6487712E-002,-4.3877551E-002, 7.1009228E-002,-4.3877551E-002, 7.6336324E-002,-4.3877551E-002, 5.7593975E-002,-4.3877551E-002, 5.0670268E-002,-4.3877551E-002, 4.4216261E-002,-4.3877551E-002, 3.8771244E-002,-4.3877551E-002, 6.8168051E-002,-4.3877551E-002, 7.2103544E-002,-4.3877551E-002, 2.5475087E-004,-4.3877551E-002, 1.8578345E-003,-4.3877551E-002, 4.1831920E-002,-4.3877551E-002, 6.9086755E-002
-4.1836735E-002, 2.0943337E+002,-4.1836735E-002, 1.6402737E+001,-4.1836735E-002, 1.5226925E+001,-4.1836735E-002, 1.5965165E+001,-4.1836735E-002, 5.9529017E-003,-4.1836735E-002, 2.6074143E-005,-4.1836735E-002, 2.4760383E-006,-4.1836735E-002, 1.8589118E-005,-4.1836735E-002, 6.4582149E-002,-4.1836735E-002, 6.8153658E-002,-4.1836735E-002, 7.3517113E-002,-4.1836735E-002, 7.9549156E-002,-4.1836735E-002, 5.8811371E-002,-4.1836735E-002, 5.0863163E-002,-4.1836735E-002, 4.4013802E-002,-4.1836735E-002, 3.8115460E-002,-4.1836735E-002, 7.0139117E-002,-4.1836735E-002, 8.6092858E-002,-4.1836735E-002, 2.8239936E-004,-4.1836735E-002, 2.3396906E-003,-4.1836735E-002, 4.1513030E-002,-4.1836735E-002, 7.9866669E-002
-3.9795918E-002, 2.4183543E+002,-3.9795918E-002, 2.0598254E+001,-3.9795918E-002, 1.6499396E+001,-3.9795918E-002, 2.6985762E+001,-3.9795918E-002, 7.1095488E-003,-3.9795918E-002, 1.3565955E-004,-3.9795918E-002, 2.8203839E-005,-3.9795918E-002, 2.5958600E-004,-3.9795918E-002, 6.5552276E-002,-3.9795918E-002, 6.9679503E-002,-3.9795918E-002, 7.6401169E-002,-3.9795918E-002, 8.3469404E-002,-3.9795918E-002, 6.2317789E-002,-3.9795918E-002, 5.2421141E-002,-3.9795918E-002, 4.4206871E-002,-3.9795918E-002, 3.7076294E-002,-3.9795918E-002, 7.2176467E-002,-3.9795918E-002, 1.0360934E-001,-3.9795918E-002, 3.6269764E-004,-3.9795918E-002, 3.0943570E-003,-3.9795918E-002, 4.0969509E-002,-3.9795918E-002, 9.1926165E-002
-3.7755102E-002, 2.6676969E+002,-3.7755102E-002, 3.6630047E+001,-3.7755102E-002, 2.6097646E+001,-3.7755102E-002, 1.2188101E+002,-3.7755102E-002, 8.0996323E-003,-3.7755102E-002, 5.7447167E-004,-3.7755102E-002, 2.3214767E-004,-3.7755102E-002, 2.4806340E-003,-3.7755102E-002, 6.6510984E-002,-3.7755102E-002, 7.1967043E-002,-3.7755102E-002, 7.9674350E-002,-3.7755102E-002, 8.7038005E-002,-3.7755102E-002, 7.1790993E-002,-3.7755102E-002, 5.6995470E-002,-3.7755102E-002, 4.6736871E-002,-3.7755102E-002, 3.7810831E-002,-3.7755102E-002, 7.4955559E-002,-3.7755102E-002, 1.2516150E-001,-3.7755102E-002, 4.5639187E-004,-3.7755102E-002, 4.3125306E-003,-3.7755102E-002, 4.3008479E-002,-3.7755102E-002, 1.0365089E-001
-3.5714286E-002, 2.8957307E+002,-3.5714286E-002, 7.9812572E+001,-3.5714286E-002, 9.0868196E+001,-3.5714286E-002, 6.4730920E+002,-3.5714286E-002, 9.1838012E-003,-3.5714286E-002, 1.8291316E-003,-3.5714286E-002, 1.6907739E-003,-3.5714286E-002, 1.6782850E-002,-3.5714286E-002, 6.7518583E-002,-3.5714286E-002, 7.4092268E-002,-3.5714286E-002, 8.3355916E-002,-3.5714286E-002, 9.2567932E-002,-3.5714286E-002, 1.0170748E-001,-3.5714286E-002, 7.1491917E-002,-3.5714286E-002, 5.7539238E-002,-3.5714286E-002, 4.2848277E-002,-3.5714286E-002, 7.7436024E-002,-3.5714286E-002, 1.4876757E-001,-3.5714286E-002, 8.1723654E-004,-3.5714286E-002, 6.6413313E-003,-3.5714286E-002, 5.1688861E-002,-3.5714286E-002, 1.0927350E-001
-3.3673469E-002, 3.2087357E+002,-3.3673469E-002, 1.6301613E+002,-3.3673469E-002, 3.0442853E+002,-3.3673469E-002, 1.3452724E+003,-3.3673469E-002, 1.0890238E-002,-3.3673469E-002, 4.3533467E-003,-3.3673469E-002, 6.9832917E-003,-3.3673469E-002, 4.2141886E-002,-3.3673469E-002, 6.5692791E-002,-3.3673469E-002, 7.4575289E-002,-3.3673469E-002, 8.6018443E-002,-3.3673469E-002, 1.0175644E-001,-3.3673469E-002, 1.6065718E-001,-3.3673469E-002, 1.1014146E-001,-3.3673469E-002, 8.5595836E-002,-3.3673469E-002, 6.3534174E-002,-3.3673469E-002, 7.9046865E-002,-3.3673469E-002, 1.7115499E-001,-3.3673469E-002, 1.2843518E-003,-3.3673469E-002, 9.9298309E-003,-3.3673469E-002, 7.7154142E-002,-3.3673469E-002, 1.0258530E-001
