m,C,m/s
 1.5345000E+000, 1.9250951E+002, 3.4677766E+000
 1.5655000E+000, 1.8533060E+002, 3.4167300E+000
 1.5965000E+000, 1.7891329E+002, 3.3699263E+000
 1.6275000E+000, 1.7314731E+002, 3.3399842E+000
 1.6585000E+000, 1.6784102E+002, 3.3187715E+000
 1.6895000E+000, 1.6251044E+002, 3.2951080E+000
 1.7205000E+000, 1.5798065E+002, 3.2703890E+000
 1.7515000E+000, 1.5419534E+002, 3.2544323E+000
 1.7825000E+000, 1.5008341E+002, 3.2358216E+000
 1.8135000E+000, 1.4606916E+002, 3.2171223E+000
 1.8445000E+000, 1.4177389E+002, 3.1883167E+000
 1.8755000E+000, 1.3770943E+002, 3.1549259E+000
 1.9065000E+000, 1.3409153E+002, 3.1286808E+000
 1.9375000E+000, 1.3095002E+002, 3.1189704E+000
 1.9685000E+000, 1.2812925E+002, 3.1121387E+000
 1.9995000E+000, 1.2572478E+002, 3.0998553E+000
 2.0305000E+000, 1.2344710E+002, 3.0932520E+000
 2.0615000E+000, 1.2106435E+002, 3.0829258E+000
 2.0925000E+000, 1.1895653E+002, 3.0635535E+000
 2.1235000E+000, 1.1673139E+002, 3.0447331E+000
 2.1545000E+000, 1.1441976E+002, 3.0358453E+000
 2.1855000E+000, 1.1195246E+002, 3.0270310E+000
 2.2165000E+000, 1.0943023E+002, 3.0253505E+000
 2.2475000E+000, 1.0727277E+002, 3.0211743E+000
 2.2785000E+000, 1.0531536E+002, 3.0087393E+000
 2.3095000E+000, 1.0347789E+002, 3.0012831E+000
 2.3405000E+000, 1.0214963E+002, 3.0002849E+000
 2.3715000E+000, 1.0063361E+002, 2.9984184E+000
 2.4025000E+000, 9.8526865E+001, 2.9900004E+000
 2.4335000E+000, 9.6274521E+001, 2.9693757E+000
 2.4645000E+000, 9.4378887E+001, 2.9540443E+000
 2.4955000E+000, 9.2744107E+001, 2.9401188E+000
 2.5265000E+000, 9.1159537E+001, 2.9321233E+000
 2.5575000E+000, 8.9579086E+001, 2.9188844E+000
 2.5885000E+000, 8.8266207E+001, 2.9006336E+000
 2.6195000E+000, 8.7045292E+001, 2.8784006E+000
 2.6505000E+000, 8.5739160E+001, 2.8657028E+000
 2.6815000E+000, 8.4455953E+001, 2.8628387E+000
 2.7125000E+000, 8.3329561E+001, 2.8555229E+000
 2.7435000E+000, 8.2342329E+001, 2.8425989E+000
 2.7745000E+000, 8.1180964E+001, 2.8330066E+000
 2.8055000E+000, 7.9823198E+001, 2.8183290E+000
 2.8365000E+000, 7.8456328E+001, 2.7994419E+000
 2.8675000E+000, 7.7096654E+001, 2.7946291E+000
 2.8985000E+000, 7.5876915E+001, 2.7811912E+000
 2.9295000E+000, 7.4805237E+001, 2.7654464E+000
 2.9605000E+000, 7.3886999E+001, 2.7489092E+000
 2.9915000E+000, 7.3022040E+001, 2.7361203E+000
 3.0225000E+000, 7.2197027E+001, 2.7287702E+000
 3.0535000E+000, 7.1272512E+001, 2.7215807E+000
 3.0845000E+000, 7.0242597E+001, 2.7092396E+000
 3.1155000E+000, 6.9195356E+001, 2.6937262E+000
 3.1465000E+000, 6.8379020E+001, 2.6776133E+000
 3.1775000E+000, 6.7823322E+001, 2.6651746E+000
 3.2085000E+000, 6.7260757E+001, 2.6526593E+000
 3.2395000E+000, 6.6573543E+001, 2.6284458E+000
 3.2705000E+000, 6.5758058E+001, 2.6001192E+000
 3.3015000E+000, 6.4911378E+001, 2.5842325E+000
 3.3325000E+000, 6.4036536E+001, 2.5746985E+000
 3.3635000E+000, 6.3248066E+001, 2.5679205E+000
 3.3945000E+000, 6.2585261E+001, 2.5615880E+000
 3.4255000E+000, 6.2015158E+001, 2.5526522E+000
 3.4565000E+000, 6.1431301E+001, 2.5359548E+000
 3.4875000E+000, 6.0654117E+001, 2.5239713E+000
 3.5185000E+000, 5.9801834E+001, 2.5135661E+000
 3.5495000E+000, 5.8979029E+001, 2.4941827E+000
 3.5805000E+000, 5.8054484E+001, 2.4731438E+000
 3.6115000E+000, 5.7128040E+001, 2.4512288E+000
 3.6425000E+000, 5.6383254E+001, 2.4335109E+000
 3.6735000E+000, 5.5787014E+001, 2.4176660E+000
 3.7045000E+000, 5.5176862E+001, 2.4022063E+000
 3.7355000E+000, 5.4490619E+001, 2.3905148E+000
 3.7665000E+000, 5.3909472E+001, 2.3778934E+000
 3.7975000E+000, 5.3471015E+001, 2.3767826E+000
 3.8285000E+000, 5.3046454E+001, 2.3732471E+000
 3.8595000E+000, 5.2613962E+001, 2.3652192E+000
 3.8905000E+000, 5.2068953E+001, 2.3564423E+000
 3.9215000E+000, 5.1457384E+001, 2.3491553E+000
 3.9525000E+000, 5.0759606E+001, 2.3261990E+000
 3.9835000E+000, 5.0129655E+001, 2.3033534E+000
 4.0145000E+000, 4.9496579E+001, 2.2731608E+000
 4.0455000E+000, 4.9292139E+001, 2.2612707E+000
 4.0765000E+000, 4.8596946E+001, 2.2380183E+000
 4.1075000E+000, 4.8336642E+001, 2.2328136E+000
 4.1385000E+000, 4.7819501E+001, 2.2244057E+000
 4.1695000E+000, 4.7363617E+001, 2.2086903E+000
 4.2005000E+000, 4.6952985E+001, 2.1959552E+000
 4.2315000E+000, 4.6568151E+001, 2.1867613E+000
 4.2625000E+000, 4.6024598E+001, 2.1622091E+000
 4.2935000E+000, 4.5853463E+001, 2.1551589E+000
 4.3245000E+000, 4.5503154E+001, 2.1504556E+000
 4.3555000E+000, 4.4674457E+001, 2.1197145E+000
 4.3865000E+000, 4.4395508E+001, 2.1105677E+000
 4.4175000E+000, 4.3954532E+001, 2.0932015E+000
 4.4485000E+000, 4.3592296E+001, 2.0795354E+000
 4.4795000E+000, 4.3187383E+001, 2.0618347E+000
 4.5105000E+000, 4.2600903E+001, 2.0336002E+000
 4.5415000E+000, 4.2162906E+001, 2.0168186E+000
 4.5725000E+000, 4.1958876E+001, 2.0050079E+000
 4.6035000E+000, 4.1578951E+001, 1.9853317E+000
 4.6345000E+000, 4.1288772E+001, 1.9676373E+000
 4.6655000E+000, 4.1095112E+001, 1.9565778E+000
 4.6965000E+000, 4.0839001E+001, 1.9607513E+000
 4.7275000E+000, 4.0513460E+001, 1.9551038E+000
 4.7585000E+000, 4.0150995E+001, 1.9366849E+000
 4.7895000E+000, 3.9768114E+001, 1.8941488E+000
 4.8205000E+000, 3.9650197E+001, 1.8835334E+000
 4.8515000E+000, 3.9447688E+001, 1.8699931E+000
 4.8825000E+000, 3.9248465E+001, 1.8620325E+000
 4.9135000E+000, 3.8875103E+001, 1.8543279E+000
 4.9445000E+000, 3.8719127E+001, 1.8468328E+000
 4.9755000E+000, 3.8364055E+001, 1.8228042E+000
 5.0065000E+000, 3.8042618E+001, 1.8080505E+000
 5.0375000E+000, 3.7762697E+001, 1.7883005E+000
 5.0685000E+000, 3.7379901E+001, 1.7603114E+000
 5.0995000E+000, 3.7230243E+001, 1.7566021E+000
 5.1305000E+000, 3.6881936E+001, 1.7304200E+000
 5.1615000E+000, 3.6466404E+001, 1.6945415E+000
 5.1925000E+000, 3.6023686E+001, 1.6595927E+000
 5.2235000E+000, 3.5798933E+001, 1.6307119E+000
 5.2545000E+000, 3.5654160E+001, 1.6103253E+000
 5.2855000E+000, 3.5289684E+001, 1.5815370E+000
 5.3165000E+000, 3.4784687E+001, 1.5508820E+000
 5.3475000E+000, 3.4229874E+001, 1.5076345E+000
 5.3785000E+000, 3.4178319E+001, 1.4958463E+000
 5.4095000E+000, 3.4090136E+001, 1.4591312E+000
 5.4405000E+000, 3.3781383E+001, 1.4202528E+000
 5.4715000E+000, 3.3640792E+001, 1.3943259E+000
 5.5025000E+000, 3.3672542E+001, 1.3934850E+000
 5.5335000E+000, 3.3658206E+001, 1.3854762E+000
 5.5645000E+000, 3.3654498E+001, 1.3880815E+000
 5.5955000E+000, 3.3643906E+001, 1.3668216E+000
 5.6265000E+000, 3.3536471E+001, 1.3533542E+000
 5.6575000E+000, 3.3268256E+001, 1.3403832E+000
 5.6885000E+000, 3.3025327E+001, 1.3360615E+000
 5.7195000E+000, 3.2550714E+001, 1.3146020E+000
 5.7505000E+000, 3.2250210E+001, 1.3057084E+000
 5.7815000E+000, 3.2166535E+001, 1.2952908E+000
 5.8125000E+000, 3.1965979E+001, 1.2660200E+000
 5.8435000E+000, 3.1936938E+001, 1.2642550E+000
 5.8745000E+000, 3.1786005E+001, 1.2334808E+000
 5.9055000E+000, 3.1761271E+001, 1.2174590E+000
 5.9365000E+000, 3.1796480E+001, 1.1926139E+000
