m,C,m/s
 1.1070000E+000, 1.0460345E+002, 2.2382621E+000
 1.1250000E+000, 1.0269795E+002, 2.2252745E+000
 1.1430000E+000, 1.0097231E+002, 2.2123881E+000
 1.1610000E+000, 9.9184508E+001, 2.1988691E+000
 1.1790000E+000, 9.6448789E+001, 2.1810105E+000
 1.1970000E+000, 9.5565263E+001, 2.1741295E+000
 1.2150000E+000, 9.3219606E+001, 2.1578371E+000
 1.2330000E+000, 9.2438779E+001, 2.1570835E+000
 1.2510000E+000, 9.0752370E+001, 2.1541076E+000
 1.2690000E+000, 8.9058166E+001, 2.1448252E+000
 1.2870000E+000, 8.7573986E+001, 2.1411340E+000
 1.3050000E+000, 8.6149251E+001, 2.1319166E+000
 1.3230000E+000, 8.4932323E+001, 2.1178755E+000
 1.3410000E+000, 8.3789696E+001, 2.1070519E+000
 1.3590000E+000, 8.2538348E+001, 2.0995421E+000
 1.3770000E+000, 8.1316750E+001, 2.0964299E+000
 1.3950000E+000, 8.0111003E+001, 2.0932462E+000
 1.4130000E+000, 7.8259296E+001, 2.0939509E+000
 1.4310000E+000, 7.7711550E+001, 2.0937429E+000
 1.4490000E+000, 7.6585442E+001, 2.0878639E+000
 1.4670000E+000, 7.4829950E+001, 2.0749613E+000
 1.4850000E+000, 7.4217057E+001, 2.0704628E+000
 1.5030000E+000, 7.2954597E+001, 2.0544606E+000
 1.5210000E+000, 7.1033633E+001, 2.0291818E+000
 1.5390000E+000, 7.0429594E+001, 2.0247006E+000
 1.5570000E+000, 6.9339424E+001, 2.0165998E+000
 1.5750000E+000, 6.8426714E+001, 2.0072399E+000
 1.5930000E+000, 6.7577951E+001, 2.0014898E+000
 1.6110000E+000, 6.6639840E+001, 1.9887139E+000
 1.6290000E+000, 6.5743144E+001, 1.9766218E+000
 1.6470000E+000, 6.5014905E+001, 1.9657537E+000
 1.6650000E+000, 6.4140662E+001, 1.9584294E+000
 1.6830000E+000, 6.3839327E+001, 1.9581672E+000
 1.7010000E+000, 6.3237044E+001, 1.9558023E+000
 1.7190000E+000, 6.2165567E+001, 1.9444707E+000
 1.7370000E+000, 6.1791777E+001, 1.9367673E+000
 1.7550000E+000, 6.1063063E+001, 1.9211669E+000
 1.7730000E+000, 6.0061924E+001, 1.9040528E+000
 1.7910000E+000, 5.9693512E+001, 1.8974621E+000
 1.8090000E+000, 5.8917568E+001, 1.8887207E+000
 1.8270000E+000, 5.8205197E+001, 1.8757732E+000
 1.8450000E+000, 5.7584867E+001, 1.8648336E+000
 1.8630000E+000, 5.7065328E+001, 1.8550361E+000
 1.8810000E+000, 5.6587015E+001, 1.8504655E+000
 1.8990000E+000, 5.5845435E+001, 1.8491785E+000
 1.9170000E+000, 5.5163504E+001, 1.8457534E+000
 1.9350000E+000, 5.4780918E+001, 1.8426804E+000
 1.9530000E+000, 5.3980554E+001, 1.8305713E+000
 1.9710000E+000, 5.2948710E+001, 1.8174656E+000
 1.9890000E+000, 5.2616759E+001, 1.8140217E+000
 2.0070000E+000, 5.1634363E+001, 1.7932568E+000
 2.0250000E+000, 5.1322020E+001, 1.7835576E+000
 2.0430000E+000, 5.0480612E+001, 1.7607547E+000
 2.0610000E+000, 5.0238257E+001, 1.7579798E+000
 2.0790000E+000, 4.9789838E+001, 1.7516537E+000
 2.0970000E+000, 4.9385174E+001, 1.7414867E+000
 2.1150000E+000, 4.8901116E+001, 1.7285031E+000
 2.1330000E+000, 4.8041197E+001, 1.6965201E+000
 2.1510000E+000, 4.7744417E+001, 1.6861832E+000
 2.1690000E+000, 4.6992501E+001, 1.6626432E+000
 2.1870000E+000, 4.6748246E+001, 1.6519805E+000
 2.2050000E+000, 4.6160820E+001, 1.6288546E+000
 2.2230000E+000, 4.5643065E+001, 1.6141908E+000
 2.2410000E+000, 4.4906292E+001, 1.5811360E+000
 2.2590000E+000, 4.4588614E+001, 1.5698726E+000
 2.2770000E+000, 4.4010234E+001, 1.5523120E+000
 2.2950000E+000, 4.3511067E+001, 1.5322698E+000
 2.3130000E+000, 4.2956304E+001, 1.5089644E+000
 2.3310000E+000, 4.2573921E+001, 1.5029680E+000
 2.3490000E+000, 4.2158290E+001, 1.4908926E+000
 2.3670000E+000, 4.1772788E+001, 1.4767079E+000
 2.3850000E+000, 4.1580637E+001, 1.4751165E+000
 2.4030000E+000, 4.1028240E+001, 1.4685979E+000
 2.4210000E+000, 4.0792134E+001, 1.4697960E+000
 2.4390000E+000, 4.0487551E+001, 1.4641787E+000
 2.4570000E+000, 4.0300421E+001, 1.4582101E+000
 2.4750000E+000, 3.9927478E+001, 1.4482336E+000
 2.4930000E+000, 3.9527818E+001, 1.4340711E+000
 2.5110000E+000, 3.9118964E+001, 1.4142000E+000
 2.5290000E+000, 3.8867126E+001, 1.3934913E+000
 2.5470000E+000, 3.8754957E+001, 1.3821053E+000
 2.5650000E+000, 3.8692630E+001, 1.3778473E+000
 2.5830000E+000, 3.8581396E+001, 1.3691707E+000
 2.6010000E+000, 3.8387953E+001, 1.3625776E+000
 2.6190000E+000, 3.8224133E+001, 1.3517044E+000
 2.6370000E+000, 3.8074259E+001, 1.3434568E+000
 2.6550000E+000, 3.7913934E+001, 1.3336150E+000
 2.6730000E+000, 3.7666159E+001, 1.3305808E+000
 2.6910000E+000, 3.7347066E+001, 1.3184827E+000
 2.7090000E+000, 3.7018851E+001, 1.3033461E+000
 2.7270000E+000, 3.6659571E+001, 1.2944588E+000
 2.7450000E+000, 3.6416648E+001, 1.2788324E+000
 2.7630000E+000, 3.6195643E+001, 1.2613630E+000
 2.7810000E+000, 3.5922777E+001, 1.2500817E+000
 2.7990000E+000, 3.5619529E+001, 1.2460074E+000
 2.8170000E+000, 3.5284289E+001, 1.2386765E+000
 2.8350000E+000, 3.4780959E+001, 1.2164916E+000
 2.8530000E+000, 3.4649376E+001, 1.2103542E+000
 2.8710000E+000, 3.4435773E+001, 1.2041043E+000
 2.8890000E+000, 3.4193321E+001, 1.1961387E+000
 2.9070000E+000, 3.3892456E+001, 1.1815065E+000
 2.9250000E+000, 3.3597464E+001, 1.1604761E+000
 2.9430000E+000, 3.3459350E+001, 1.1492622E+000
 2.9610000E+000, 3.3410665E+001, 1.1325842E+000
 2.9790000E+000, 3.3147147E+001, 1.1142276E+000
 2.9970000E+000, 3.2915658E+001, 1.0994878E+000
 3.0150000E+000, 3.2742974E+001, 1.0809427E+000
 3.0330000E+000, 3.2708882E+001, 1.0504160E+000
 3.0510000E+000, 3.2690977E+001, 1.0423481E+000
 3.0690000E+000, 3.2403414E+001, 1.0372103E+000
 3.0870000E+000, 3.2054196E+001, 1.0213107E+000
 3.1050000E+000, 3.1838213E+001, 1.0043553E+000
 3.1230000E+000, 3.1728411E+001, 9.8643822E-001
 3.1410000E+000, 3.1609819E+001, 9.6698580E-001
 3.1590000E+000, 3.1345298E+001, 9.4634311E-001
 3.1770000E+000, 3.1212431E+001, 9.3531023E-001
 3.1950000E+000, 3.1055918E+001, 9.1914115E-001
 3.2130000E+000, 3.0927778E+001, 9.0090882E-001
 3.2310000E+000, 3.0575926E+001, 8.7440072E-001
 3.2490000E+000, 3.0538296E+001, 8.6389543E-001
 3.2670000E+000, 3.0462409E+001, 8.5282375E-001
 3.2850000E+000, 3.0545547E+001, 8.3712882E-001
 3.3030000E+000, 3.0758601E+001, 8.2600740E-001
 3.3210000E+000, 3.0639812E+001, 8.1210577E-001
 3.3390000E+000, 3.0339127E+001, 7.6672883E-001
