m,C,m/s
 1.4386116E+000, 2.2343980E+002, 3.6925365E+000
 1.4522475E+000, 2.2343980E+002, 3.6925365E+000
 1.4658833E+000, 2.1814647E+002, 3.6772424E+000
 1.4795192E+000, 2.1312127E+002, 3.6632473E+000
 1.4931551E+000, 2.1312127E+002, 3.6632473E+000
 1.5067909E+000, 2.0827316E+002, 3.6493191E+000
 1.5204268E+000, 2.0353700E+002, 3.6347284E+000
 1.5340627E+000, 2.0353700E+002, 3.6347284E+000
 1.5476985E+000, 1.9883581E+002, 3.6201603E+000
 1.5613344E+000, 1.9422338E+002, 3.6028499E+000
 1.5749702E+000, 1.9422338E+002, 3.6028499E+000
 1.5886061E+000, 1.8973714E+002, 3.5819152E+000
 1.6022420E+000, 1.8973714E+002, 3.5819152E+000
 1.6158778E+000, 1.8528376E+002, 3.5594164E+000
 1.6295137E+000, 1.8107471E+002, 3.5387467E+000
 1.6431496E+000, 1.8107471E+002, 3.5387467E+000
 1.6567854E+000, 1.7720981E+002, 3.5211229E+000
 1.6704213E+000, 1.7361927E+002, 3.5045716E+000
 1.6840572E+000, 1.7361927E+002, 3.5045716E+000
 1.6976930E+000, 1.7022540E+002, 3.4859302E+000
 1.7113289E+000, 1.6694235E+002, 3.4688312E+000
 1.7249647E+000, 1.6694235E+002, 3.4688312E+000
 1.7386006E+000, 1.6373493E+002, 3.4543917E+000
 1.7522365E+000, 1.6058469E+002, 3.4416018E+000
 1.7658723E+000, 1.6058469E+002, 3.4416018E+000
 1.7795082E+000, 1.5759918E+002, 3.4291052E+000
 1.7931441E+000, 1.5474035E+002, 3.4167649E+000
 1.8067799E+000, 1.5474035E+002, 3.4167649E+000
 1.8204158E+000, 1.5198847E+002, 3.4013965E+000
 1.8340516E+000, 1.4926081E+002, 3.3842384E+000
 1.8476875E+000, 1.4926081E+002, 3.3842384E+000
 1.8613234E+000, 1.4658096E+002, 3.3659094E+000
 1.8749592E+000, 1.4396393E+002, 3.3479002E+000
 1.8885951E+000, 1.4396393E+002, 3.3479002E+000
 1.9022310E+000, 1.4129309E+002, 3.3316852E+000
 1.9158668E+000, 1.3854648E+002, 3.3164438E+000
 1.9295027E+000, 1.3854648E+002, 3.3164438E+000
 1.9431385E+000, 1.3586011E+002, 3.2992801E+000
 1.9567744E+000, 1.3586011E+002, 3.2992801E+000
 1.9704103E+000, 1.3327858E+002, 3.2799394E+000
 1.9840461E+000, 1.3081173E+002, 3.2560024E+000
 1.9976820E+000, 1.3081173E+002, 3.2560024E+000
 2.0113179E+000, 1.2847175E+002, 3.2348052E+000
 2.0249537E+000, 1.2630524E+002, 3.2171068E+000
 2.0385896E+000, 1.2630524E+002, 3.2171068E+000
 2.0522255E+000, 1.2427403E+002, 3.2014699E+000
 2.0658613E+000, 1.2236309E+002, 3.1872620E+000
 2.0794972E+000, 1.2236309E+002, 3.1872620E+000
 2.0931330E+000, 1.2050518E+002, 3.1759285E+000
 2.1067689E+000, 1.1870698E+002, 3.1679977E+000
 2.1204048E+000, 1.1870698E+002, 3.1679977E+000
 2.1340406E+000, 1.1697071E+002, 3.1618609E+000
 2.1476765E+000, 1.1523717E+002, 3.1552796E+000
 2.1613124E+000, 1.1523717E+002, 3.1552796E+000
 2.1749482E+000, 1.1353019E+002, 3.1452087E+000
 2.1885841E+000, 1.1181657E+002, 3.1353694E+000
 2.2022199E+000, 1.1181657E+002, 3.1353694E+000
 2.2158558E+000, 1.1022946E+002, 3.1221466E+000
 2.2294917E+000, 1.0868080E+002, 3.1134631E+000
 2.2431275E+000, 1.0868080E+002, 3.1134631E+000
 2.2567634E+000, 1.0717948E+002, 3.1033617E+000
 2.2703993E+000, 1.0571071E+002, 3.0969826E+000
 2.2840351E+000, 1.0571071E+002, 3.0969826E+000
 2.2976710E+000, 1.0423137E+002, 3.0881429E+000
 2.3113068E+000, 1.0423137E+002, 3.0881429E+000
 2.3249427E+000, 1.0279236E+002, 3.0787635E+000
 2.3385786E+000, 1.0133515E+002, 3.0681935E+000
 2.3522144E+000, 1.0133515E+002, 3.0681935E+000
 2.3658503E+000, 9.9921626E+001, 3.0595083E+000
 2.3794862E+000, 9.8572621E+001, 3.0492006E+000
 2.3931220E+000, 9.8572621E+001, 3.0492006E+000
 2.4067579E+000, 9.7279802E+001, 3.0437364E+000
 2.4203938E+000, 9.6041882E+001, 3.0335237E+000
 2.4340296E+000, 9.6041882E+001, 3.0335237E+000
 2.4476655E+000, 9.4872092E+001, 3.0255169E+000
 2.4613013E+000, 9.3807492E+001, 3.0123036E+000
 2.4749372E+000, 9.3807492E+001, 3.0123036E+000
 2.4885731E+000, 9.2776554E+001, 3.0016085E+000
 2.5022089E+000, 9.1835967E+001, 2.9886397E+000
 2.5158448E+000, 9.1835967E+001, 2.9886397E+000
 2.5294807E+000, 9.0948092E+001, 2.9798748E+000
 2.5431165E+000, 9.0173782E+001, 2.9676641E+000
 2.5567524E+000, 9.0173782E+001, 2.9676641E+000
 2.5703882E+000, 8.9393270E+001, 2.9590133E+000
 2.5840241E+000, 8.8654234E+001, 2.9456635E+000
 2.5976600E+000, 8.8654234E+001, 2.9456635E+000
 2.6112958E+000, 8.7856638E+001, 2.9379266E+000
 2.6249317E+000, 8.7117206E+001, 2.9290532E+000
 2.6385676E+000, 8.7117206E+001, 2.9290532E+000
 2.6522034E+000, 8.6429139E+001, 2.9244801E+000
 2.6658393E+000, 8.6429139E+001, 2.9244801E+000
 2.6794752E+000, 8.5745037E+001, 2.9193921E+000
 2.6931110E+000, 8.5051736E+001, 2.9176363E+000
 2.7067469E+000, 8.5051736E+001, 2.9176363E+000
 2.7203827E+000, 8.4320912E+001, 2.9158916E+000
 2.7340186E+000, 8.3580501E+001, 2.9175682E+000
 2.7476545E+000, 8.3580501E+001, 2.9175682E+000
 2.7612903E+000, 8.2861369E+001, 2.9121846E+000
 2.7749262E+000, 8.2130256E+001, 2.9074513E+000
 2.7885621E+000, 8.2130256E+001, 2.9074513E+000
 2.8021979E+000, 8.1359864E+001, 2.8962334E+000
 2.8158338E+000, 8.0536906E+001, 2.8892431E+000
 2.8294696E+000, 8.0536906E+001, 2.8892431E+000
 2.8431055E+000, 7.9656019E+001, 2.8733889E+000
 2.8567414E+000, 7.8785034E+001, 2.8593167E+000
 2.8703772E+000, 7.8785034E+001, 2.8593167E+000
 2.8840131E+000, 7.7841623E+001, 2.8310446E+000
 2.8976490E+000, 7.6938849E+001, 2.8146190E+000
 2.9112848E+000, 7.6938849E+001, 2.8146190E+000
 2.9249207E+000, 7.6023646E+001, 2.7836884E+000
 2.9385565E+000, 7.5222020E+001, 2.7638307E+000
 2.9521924E+000, 7.5222020E+001, 2.7638307E+000
 2.9658283E+000, 7.4280654E+001, 2.7385866E+000
 2.9794641E+000, 7.3497561E+001, 2.7225723E+000
 2.9931000E+000, 7.3497561E+001, 2.7225723E+000
