m,C,m/s
 9.8750000E-001, 2.3742276E+002, 3.1774818E+000
 1.0125000E+000, 2.2786492E+002, 3.1410037E+000
 1.0375000E+000, 2.1874401E+002, 3.1094883E+000
 1.0625000E+000, 2.0499098E+002, 3.0829393E+000
 1.0875000E+000, 2.0057637E+002, 3.0762644E+000
 1.1125000E+000, 1.9236780E+002, 3.0552462E+000
 1.1375000E+000, 1.8502181E+002, 3.0251089E+000
 1.1625000E+000, 1.7937140E+002, 3.0024708E+000
 1.1875000E+000, 1.7266228E+002, 2.9688891E+000
 1.2125000E+000, 1.7040957E+002, 2.9575199E+000
 1.2375000E+000, 1.6618849E+002, 2.9398345E+000
 1.2625000E+000, 1.6184105E+002, 2.9304650E+000
 1.2875000E+000, 1.5698679E+002, 2.9220068E+000
 1.3125000E+000, 1.4939440E+002, 2.9030814E+000
 1.3375000E+000, 1.4698424E+002, 2.8918855E+000
 1.3625000E+000, 1.4280445E+002, 2.8675723E+000
 1.3875000E+000, 1.3970302E+002, 2.8508195E+000
 1.4125000E+000, 1.3703683E+002, 2.8437185E+000
 1.4375000E+000, 1.3237237E+002, 2.8287238E+000
 1.4625000E+000, 1.3065317E+002, 2.8211256E+000
 1.4875000E+000, 1.2730635E+002, 2.8069880E+000
 1.5125000E+000, 1.2293288E+002, 2.8012967E+000
 1.5375000E+000, 1.2162787E+002, 2.7986083E+000
 1.5625000E+000, 1.1801289E+002, 2.7898154E+000
 1.5875000E+000, 1.1686940E+002, 2.7877055E+000
 1.6125000E+000, 1.1455285E+002, 2.7767100E+000
 1.6375000E+000, 1.1182046E+002, 2.7581423E+000
 1.6625000E+000, 1.1100674E+002, 2.7528451E+000
 1.6875000E+000, 1.0849516E+002, 2.7359724E+000
 1.7125000E+000, 1.0775903E+002, 2.7302473E+000
 1.7375000E+000, 1.0644780E+002, 2.7213192E+000
 1.7625000E+000, 1.0452741E+002, 2.7028338E+000
 1.7875000E+000, 1.0383201E+002, 2.6956444E+000
 1.8125000E+000, 1.0119267E+002, 2.6680931E+000
 1.8375000E+000, 1.0033501E+002, 2.6610814E+000
 1.8625000E+000, 9.8778525E+001, 2.6549784E+000
 1.8875000E+000, 9.6377196E+001, 2.6500976E+000
 1.9125000E+000, 9.5564722E+001, 2.6461071E+000
 1.9375000E+000, 9.3332870E+001, 2.6314134E+000
 1.9625000E+000, 9.2623062E+001, 2.6275012E+000
 1.9875000E+000, 9.1078429E+001, 2.6181659E+000
 2.0125000E+000, 8.8613948E+001, 2.6044651E+000
 2.0375000E+000, 8.6747268E+001, 2.5951723E+000
 2.0625000E+000, 8.4942129E+001, 2.5880564E+000
 2.0875000E+000, 8.3272208E+001, 2.5795869E+000
 2.1125000E+000, 8.1770146E+001, 2.5696658E+000
 2.1375000E+000, 8.1097924E+001, 2.5652539E+000
 2.1625000E+000, 7.9327509E+001, 2.5474972E+000
 2.1875000E+000, 7.8447981E+001, 2.5329642E+000
 2.2125000E+000, 7.7689726E+001, 2.5185516E+000
 2.2375000E+000, 7.6811329E+001, 2.5115877E+000
 2.2625000E+000, 7.6332516E+001, 2.5072899E+000
 2.2875000E+000, 7.4809684E+001, 2.4833308E+000
 2.3125000E+000, 7.3767988E+001, 2.4645537E+000
 2.3375000E+000, 7.3203399E+001, 2.4553911E+000
 2.3625000E+000, 7.1230114E+001, 2.4298260E+000
 2.3875000E+000, 7.0551971E+001, 2.4209058E+000
 2.4125000E+000, 6.8931931E+001, 2.3915281E+000
 2.4375000E+000, 6.7905772E+001, 2.3762622E+000
 2.4625000E+000, 6.7473226E+001, 2.3716920E+000
 2.4875000E+000, 6.6433377E+001, 2.3522168E+000
 2.5125000E+000, 6.6055958E+001, 2.3422014E+000
 2.5375000E+000, 6.4690603E+001, 2.3189525E+000
 2.5625000E+000, 6.3772023E+001, 2.3103243E+000
 2.5875000E+000, 6.3334741E+001, 2.3012260E+000
 2.6125000E+000, 6.2416328E+001, 2.2647622E+000
 2.6375000E+000, 6.2155592E+001, 2.2564089E+000
 2.6625000E+000, 6.1265453E+001, 2.2408353E+000
 2.6875000E+000, 6.0685123E+001, 2.2323368E+000
 2.7125000E+000, 6.0385420E+001, 2.2282683E+000
 2.7375000E+000, 5.9499554E+001, 2.2071262E+000
 2.7625000E+000, 5.8883025E+001, 2.1924177E+000
 2.7875000E+000, 5.8563350E+001, 2.1892448E+000
 2.8125000E+000, 5.7538373E+001, 2.1809999E+000
 2.8375000E+000, 5.7202530E+001, 2.1778061E+000
 2.8625000E+000, 5.6121763E+001, 2.1588605E+000
 2.8875000E+000, 5.5512496E+001, 2.1462894E+000
 2.9125000E+000, 5.5241649E+001, 2.1404355E+000
 2.9375000E+000, 5.4333045E+001, 2.1291801E+000
 2.9625000E+000, 5.3998210E+001, 2.1255423E+000
 2.9875000E+000, 5.2890032E+001, 2.1057181E+000
 3.0125000E+000, 5.2351858E+001, 2.0808562E+000
 3.0375000E+000, 5.2100911E+001, 2.0694060E+000
 3.0625000E+000, 5.1454925E+001, 2.0350101E+000
 3.0875000E+000, 5.1060897E+001, 2.0221064E+000
 3.1125000E+000, 5.0490814E+001, 2.0060912E+000
 3.1375000E+000, 4.9895716E+001, 1.9866666E+000
 3.1625000E+000, 4.9650404E+001, 1.9762949E+000
 3.1875000E+000, 4.8790494E+001, 1.9448577E+000
 3.2125000E+000, 4.7886632E+001, 1.9151436E+000
 3.2375000E+000, 4.7129872E+001, 1.8970246E+000
 3.2625000E+000, 4.6676884E+001, 1.8821718E+000
 3.2875000E+000, 4.6438268E+001, 1.8709008E+000
 3.3125000E+000, 4.5602748E+001, 1.8481791E+000
 3.3375000E+000, 4.5218244E+001, 1.8411564E+000
 3.3625000E+000, 4.4840242E+001, 1.8336059E+000
 3.3875000E+000, 4.4392944E+001, 1.8127776E+000
 3.4125000E+000, 4.4174440E+001, 1.8028450E+000
 3.4375000E+000, 4.3762806E+001, 1.7755979E+000
 3.4625000E+000, 4.3333273E+001, 1.7565278E+000
 3.4875000E+000, 4.2888291E+001, 1.7352155E+000
 3.5125000E+000, 4.2465075E+001, 1.7296466E+000
 3.5375000E+000, 4.2297646E+001, 1.7296641E+000
 3.5625000E+000, 4.1738315E+001, 1.7076805E+000
 3.5875000E+000, 4.1511638E+001, 1.7023090E+000
 3.6125000E+000, 4.0696174E+001, 1.6826196E+000
 3.6375000E+000, 4.0280952E+001, 1.6712462E+000
 3.6625000E+000, 4.0156257E+001, 1.6628785E+000
 3.6875000E+000, 3.9701320E+001, 1.6432193E+000
 3.7125000E+000, 3.9552555E+001, 1.6327980E+000
 3.7375000E+000, 3.9052848E+001, 1.5908529E+000
 3.7625000E+000, 3.8728649E+001, 1.5659333E+000
 3.7875000E+000, 3.8560355E+001, 1.5544495E+000
 3.8125000E+000, 3.8051020E+001, 1.5317917E+000
 3.8375000E+000, 3.7820261E+001, 1.5261432E+000
 3.8625000E+000, 3.7272878E+001, 1.4987801E+000
 3.8875000E+000, 3.7078664E+001, 1.4897689E+000
 3.9125000E+000, 3.7032342E+001, 1.4831309E+000
 3.9375000E+000, 3.6849100E+001, 1.4713493E+000
 3.9625000E+000, 3.6794717E+001, 1.4733042E+000
 3.9875000E+000, 3.6436304E+001, 1.4713431E+000
 4.0125000E+000, 3.6072259E+001, 1.4632669E+000
 4.0375000E+000, 3.5875218E+001, 1.4599103E+000
 4.0625000E+000, 3.5236303E+001, 1.4468435E+000
 4.0875000E+000, 3.4923710E+001, 1.4281248E+000
 4.1125000E+000, 3.4842357E+001, 1.4209463E+000
 4.1375000E+000, 3.4763756E+001, 1.4073606E+000
 4.1625000E+000, 3.4600945E+001, 1.3929781E+000
 4.1875000E+000, 3.4216619E+001, 1.3769170E+000
 4.2125000E+000, 3.3977246E+001, 1.3649984E+000
 4.2375000E+000, 3.3842029E+001, 1.3572521E+000
 4.2625000E+000, 3.3556124E+001, 1.3398446E+000
 4.2875000E+000, 3.3432163E+001, 1.3084194E+000
 4.3125000E+000, 3.3445706E+001, 1.2621242E+000
 4.3375000E+000, 3.3272794E+001, 1.2449024E+000
 4.3625000E+000, 3.3116242E+001, 1.2319651E+000
 4.3875000E+000, 3.2746767E+001, 1.2101530E+000
 4.4125000E+000, 3.2401450E+001, 1.1887063E+000
 4.4375000E+000, 3.2104246E+001, 1.1637775E+000
 4.4625000E+000, 3.1919812E+001, 1.1432684E+000
 4.4875000E+000, 3.1821300E+001, 1.1307135E+000
 4.5125000E+000, 3.1533813E+001, 1.1075177E+000
 4.5375000E+000, 3.1324777E+001, 1.0765559E+000
 4.5625000E+000, 3.1065055E+001, 1.0475749E+000
 4.5875000E+000, 3.0967952E+001, 1.0325506E+000
 4.6125000E+000, 3.0961480E+001, 1.0275331E+000
 4.6375000E+000, 3.1043953E+001, 1.0144843E+000
 4.6625000E+000, 3.0865939E+001, 1.0028565E+000
 4.6875000E+000, 3.0786424E+001, 9.6992707E-001
 4.7125000E+000, 3.0893897E+001, 9.3354763E-001
 4.7375000E+000, 3.0960811E+001, 9.1820878E-001
