m,C,m/s
 3.4255000E+000, 5.8714295E+001, 2.4308525E+000
 3.4565000E+000, 5.8285920E+001, 2.4314631E+000
 3.4875000E+000, 5.7889277E+001, 2.4328562E+000
 3.5185000E+000, 5.7515643E+001, 2.4335096E+000
 3.5495000E+000, 5.7134325E+001, 2.4355772E+000
 3.5805000E+000, 5.6715086E+001, 2.4403227E+000
 3.6115000E+000, 5.6255006E+001, 2.4432011E+000
 3.6425000E+000, 5.5750959E+001, 2.4445604E+000
 3.6735000E+000, 5.5226783E+001, 2.4447669E+000
 3.7045000E+000, 5.4751503E+001, 2.4454499E+000
 3.7355000E+000, 5.4323284E+001, 2.4432305E+000
 3.7665000E+000, 5.3938937E+001, 2.4402446E+000
 3.7975000E+000, 5.3519455E+001, 2.4324175E+000
 3.8285000E+000, 5.3013195E+001, 2.4204964E+000
 3.8595000E+000, 5.2417754E+001, 2.4062453E+000
 3.8905000E+000, 5.1813526E+001, 2.3918360E+000
 3.9215000E+000, 5.1234138E+001, 2.3770527E+000
 3.9525000E+000, 5.0733281E+001, 2.3648086E+000
 3.9835000E+000, 5.0281920E+001, 2.3549522E+000
 4.0145000E+000, 4.9869668E+001, 2.3457279E+000
 4.0455000E+000, 4.9456996E+001, 2.3361000E+000
 4.0765000E+000, 4.9049887E+001, 2.3283783E+000
 4.1075000E+000, 4.8668236E+001, 2.3187180E+000
 4.1385000E+000, 4.8318431E+001, 2.3057137E+000
 4.1695000E+000, 4.7961808E+001, 2.2928940E+000
 4.2005000E+000, 4.7601098E+001, 2.2790775E+000
 4.2315000E+000, 4.7266825E+001, 2.2655282E+000
 4.2625000E+000, 4.6946319E+001, 2.2552866E+000
 4.2935000E+000, 4.6672710E+001, 2.2487626E+000
 4.3245000E+000, 4.6439043E+001, 2.2485934E+000
 4.3555000E+000, 4.6243170E+001, 2.2531319E+000
 4.3865000E+000, 4.6047761E+001, 2.2592364E+000
 4.4175000E+000, 4.5818158E+001, 2.2648950E+000
 4.4485000E+000, 4.5569396E+001, 2.2701757E+000
 4.4795000E+000, 4.5295661E+001, 2.2732854E+000
 4.5105000E+000, 4.5005934E+001, 2.2753709E+000
 4.5415000E+000, 4.4704290E+001, 2.2740104E+000
 4.5725000E+000, 4.4401298E+001, 2.2677111E+000
 4.6035000E+000, 4.4086395E+001, 2.2619916E+000
 4.6345000E+000, 4.3809531E+001, 2.2559060E+000
 4.6655000E+000, 4.3576609E+001, 2.2547080E+000
 4.6965000E+000, 4.3374338E+001, 2.2566524E+000
 4.7275000E+000, 4.3185098E+001, 2.2609042E+000
 4.7585000E+000, 4.2971408E+001, 2.2638899E+000
 4.7895000E+000, 4.2759764E+001, 2.2637940E+000
 4.8205000E+000, 4.2518313E+001, 2.2637802E+000
 4.8515000E+000, 4.2266100E+001, 2.2610595E+000
 4.8825000E+000, 4.2009799E+001, 2.2596017E+000
 4.9135000E+000, 4.1746104E+001, 2.2563156E+000
 4.9445000E+000, 4.1453217E+001, 2.2538437E+000
 4.9755000E+000, 4.1140814E+001, 2.2485585E+000
 5.0065000E+000, 4.0824690E+001, 2.2405541E+000
 5.0375000E+000, 4.0529901E+001, 2.2269705E+000
 5.0685000E+000, 4.0242420E+001, 2.2135640E+000
 5.0995000E+000, 4.0002458E+001, 2.1999712E+000
 5.1305000E+000, 3.9786437E+001, 2.1867874E+000
 5.1615000E+000, 3.9581860E+001, 2.1749934E+000
 5.1925000E+000, 3.9379878E+001, 2.1637717E+000
 5.2235000E+000, 3.9175812E+001, 2.1538557E+000
 5.2545000E+000, 3.8939413E+001, 2.1437499E+000
 5.2855000E+000, 3.8692943E+001, 2.1331762E+000
 5.3165000E+000, 3.8462654E+001, 2.1233244E+000
 5.3475000E+000, 3.8240240E+001, 2.1145971E+000
 5.3785000E+000, 3.8034717E+001, 2.1072501E+000
 5.4095000E+000, 3.7856265E+001, 2.0985276E+000
 5.4405000E+000, 3.7705406E+001, 2.0904441E+000
 5.4715000E+000, 3.7560719E+001, 2.0871806E+000
 5.5025000E+000, 3.7419702E+001, 2.0851392E+000
 5.5335000E+000, 3.7279273E+001, 2.0858706E+000
 5.5645000E+000, 3.7146540E+001, 2.0879701E+000
 5.5955000E+000, 3.7026993E+001, 2.0898795E+000
 5.6265000E+000, 3.6912860E+001, 2.0949954E+000
 5.6575000E+000, 3.6828350E+001, 2.0986722E+000
 5.6885000E+000, 3.6758728E+001, 2.0978267E+000
 5.7195000E+000, 3.6699468E+001, 2.0969538E+000
 5.7505000E+000, 3.6669760E+001, 2.0953326E+000
 5.7815000E+000, 3.6621179E+001, 2.0947191E+000
 5.8125000E+000, 3.6578995E+001, 2.0940512E+000
 5.8435000E+000, 3.6540814E+001, 2.0958690E+000
 5.8745000E+000, 3.6496128E+001, 2.0963366E+000
 5.9055000E+000, 3.6419949E+001, 2.1011081E+000
 5.9365000E+000, 3.6347302E+001, 2.0996465E+000
