m,C,m/s
 2.3380000E+000, 8.6470760E+001, 2.5920892E+000
 2.3660000E+000, 8.4688347E+001, 2.5824980E+000
 2.3940000E+000, 8.2982734E+001, 2.5689341E+000
 2.4220000E+000, 8.1351789E+001, 2.5558600E+000
 2.4500000E+000, 7.9826626E+001, 2.5498587E+000
 2.4780000E+000, 7.8465270E+001, 2.5436372E+000
 2.5060000E+000, 7.7280528E+001, 2.5371100E+000
 2.5340000E+000, 7.6139200E+001, 2.5291760E+000
 2.5620000E+000, 7.4913161E+001, 2.5157421E+000
 2.5900000E+000, 7.3743781E+001, 2.4930380E+000
 2.6180000E+000, 7.2650173E+001, 2.4772751E+000
 2.6460000E+000, 7.1720847E+001, 2.4661390E+000
 2.6740000E+000, 7.0872155E+001, 2.4508091E+000
 2.7020000E+000, 6.9843177E+001, 2.4320217E+000
 2.7300000E+000, 6.8559529E+001, 2.4096259E+000
 2.7580000E+000, 6.7209012E+001, 2.3897069E+000
 2.7860000E+000, 6.6046491E+001, 2.3603287E+000
 2.8140000E+000, 6.5104485E+001, 2.3290103E+000
 2.8420000E+000, 6.4209329E+001, 2.3003257E+000
 2.8700000E+000, 6.3260686E+001, 2.2750751E+000
 2.8980000E+000, 6.2280760E+001, 2.2601248E+000
 2.9260000E+000, 6.1400991E+001, 2.2426772E+000
 2.9540000E+000, 6.0435817E+001, 2.2226111E+000
 2.9820000E+000, 5.9387806E+001, 2.1957673E+000
 3.0100000E+000, 5.8475900E+001, 2.1620723E+000
 3.0380000E+000, 5.7762434E+001, 2.1360389E+000
 3.0660000E+000, 5.7055226E+001, 2.1143064E+000
 3.0940000E+000, 5.6424947E+001, 2.1076660E+000
 3.1220000E+000, 5.5741598E+001, 2.1040688E+000
 3.1500000E+000, 5.5398945E+001, 2.0997254E+000
 3.1780000E+000, 5.4727818E+001, 2.0888959E+000
 3.2060000E+000, 5.4290664E+001, 2.0686010E+000
 3.2340000E+000, 5.3965543E+001, 2.0621803E+000
 3.2620000E+000, 5.3363298E+001, 2.0539183E+000
 3.2900000E+000, 5.2739955E+001, 2.0372930E+000
 3.3180000E+000, 5.2284347E+001, 2.0150673E+000
 3.3460000E+000, 5.1679343E+001, 1.9968108E+000
 3.3740000E+000, 5.0416136E+001, 1.9766882E+000
 3.4020000E+000, 5.0005670E+001, 1.9716924E+000
 3.4300000E+000, 4.9046166E+001, 1.9485989E+000
 3.4580000E+000, 4.8841994E+001, 1.9417838E+000
 3.4860000E+000, 4.8489793E+001, 1.9364313E+000
 3.5140000E+000, 4.8146168E+001, 1.9206516E+000
 3.5420000E+000, 4.7865911E+001, 1.9200524E+000
 3.5700000E+000, 4.7376411E+001, 1.9172249E+000
 3.5980000E+000, 4.6776472E+001, 1.9068819E+000
 3.6260000E+000, 4.6093765E+001, 1.8840524E+000
 3.6540000E+000, 4.5420735E+001, 1.8575728E+000
 3.6820000E+000, 4.4630514E+001, 1.8231847E+000
 3.7100000E+000, 4.4443742E+001, 1.8077826E+000
 3.7380000E+000, 4.3782704E+001, 1.7752684E+000
 3.7660000E+000, 4.3517790E+001, 1.7653220E+000
 3.7940000E+000, 4.2670698E+001, 1.7291419E+000
 3.8220000E+000, 4.2414943E+001, 1.7190569E+000
 3.8500000E+000, 4.2079710E+001, 1.7075215E+000
 3.8780000E+000, 4.1663258E+001, 1.6888480E+000
 3.9060000E+000, 4.1494816E+001, 1.6858919E+000
 3.9340000E+000, 4.0851036E+001, 1.6809200E+000
 3.9620000E+000, 4.0730011E+001, 1.6812530E+000
 3.9900000E+000, 4.0592729E+001, 1.6757801E+000
 4.0180000E+000, 4.0196078E+001, 1.6493623E+000
 4.0460000E+000, 3.9866184E+001, 1.6278632E+000
 4.0740000E+000, 3.9485683E+001, 1.6150970E+000
 4.1020000E+000, 3.9251384E+001, 1.6072020E+000
 4.1300000E+000, 3.8942018E+001, 1.5887428E+000
 4.1580000E+000, 3.8955696E+001, 1.5921062E+000
 4.1860000E+000, 3.8804280E+001, 1.5870831E+000
 4.2140000E+000, 3.8601870E+001, 1.5817472E+000
 4.2420000E+000, 3.8282792E+001, 1.5757993E+000
 4.2700000E+000, 3.7925664E+001, 1.5728347E+000
 4.2980000E+000, 3.7658444E+001, 1.5742749E+000
 4.3260000E+000, 3.7391734E+001, 1.5743179E+000
 4.3540000E+000, 3.7181595E+001, 1.5735297E+000
 4.3820000E+000, 3.7047983E+001, 1.5694603E+000
 4.4100000E+000, 3.6988705E+001, 1.5704007E+000
 4.4380000E+000, 3.6706535E+001, 1.5780453E+000
 4.4660000E+000, 3.6382343E+001, 1.5694624E+000
 4.4940000E+000, 3.6132194E+001, 1.5463152E+000
 4.5220000E+000, 3.6006276E+001, 1.5459281E+000
 4.5500000E+000, 3.5965876E+001, 1.5358035E+000
 4.5780000E+000, 3.5907725E+001, 1.5208482E+000
 4.6060000E+000, 3.5693330E+001, 1.5014694E+000
 4.6340000E+000, 3.5463740E+001, 1.4840172E+000
 4.6620000E+000, 3.5385020E+001, 1.4659904E+000
 4.6900000E+000, 3.5260150E+001, 1.4577156E+000
 4.7180000E+000, 3.4927693E+001, 1.4341628E+000
 4.7460000E+000, 3.4574708E+001, 1.4136016E+000
 4.7740000E+000, 3.4309644E+001, 1.4010073E+000
 4.8020000E+000, 3.4046361E+001, 1.3879600E+000
 4.8300000E+000, 3.3726168E+001, 1.3731712E+000
 4.8580000E+000, 3.3390414E+001, 1.3764874E+000
 4.8860000E+000, 3.3089754E+001, 1.3700126E+000
 4.9140000E+000, 3.2859718E+001, 1.3587409E+000
 4.9420000E+000, 3.2505738E+001, 1.3436984E+000
 4.9700000E+000, 3.2116889E+001, 1.3212388E+000
 4.9980000E+000, 3.1803516E+001, 1.3067511E+000
 5.0260000E+000, 3.1654847E+001, 1.3005273E+000
 5.0540000E+000, 3.1523602E+001, 1.2860820E+000
 5.0820000E+000, 3.1347235E+001, 1.2664692E+000
 5.1100000E+000, 3.1195490E+001, 1.2445004E+000
 5.1380000E+000, 3.1038162E+001, 1.2071903E+000
 5.1660000E+000, 3.0891610E+001, 1.1751566E+000
 5.1940000E+000, 3.0752940E+001, 1.1660408E+000
 5.2220000E+000, 3.0630313E+001, 1.1565210E+000
 5.2500000E+000, 3.0547945E+001, 1.1371864E+000
 5.2780000E+000, 3.0508634E+001, 1.1164828E+000
 5.3060000E+000, 3.0406142E+001, 1.1006256E+000
 5.3340000E+000, 3.0465898E+001, 1.0801453E+000
