m,C,m/s
 1.0890000E+000, 8.9189675E+001, 1.9627606E+000
 1.1070000E+000, 8.9189675E+001, 1.9627606E+000
 1.1250000E+000, 8.6135588E+001, 1.9450632E+000
 1.1430000E+000, 8.6135588E+001, 1.9450632E+000
 1.1610000E+000, 8.3635897E+001, 1.9348577E+000
 1.1790000E+000, 8.3635897E+001, 1.9348577E+000
 1.1970000E+000, 8.1433191E+001, 1.9346794E+000
 1.2150000E+000, 8.1433191E+001, 1.9346794E+000
 1.2330000E+000, 7.9548461E+001, 1.9380626E+000
 1.2510000E+000, 7.9548461E+001, 1.9380626E+000
 1.2690000E+000, 7.7707983E+001, 1.9432066E+000
 1.2870000E+000, 7.7707983E+001, 1.9432066E+000
 1.3050000E+000, 7.5791640E+001, 1.9456007E+000
 1.3230000E+000, 7.5791640E+001, 1.9456007E+000
 1.3410000E+000, 7.3787767E+001, 1.9459525E+000
 1.3590000E+000, 7.3787767E+001, 1.9459525E+000
 1.3770000E+000, 7.1907266E+001, 1.9474828E+000
 1.3950000E+000, 7.1907266E+001, 1.9474828E+000
 1.4130000E+000, 7.0235376E+001, 1.9516520E+000
 1.4310000E+000, 7.0235376E+001, 1.9516520E+000
 1.4490000E+000, 6.8804566E+001, 1.9515470E+000
 1.4670000E+000, 6.8804566E+001, 1.9515470E+000
 1.4850000E+000, 6.7351027E+001, 1.9449981E+000
 1.5030000E+000, 6.7351027E+001, 1.9449981E+000
 1.5210000E+000, 6.5940271E+001, 1.9340411E+000
 1.5390000E+000, 6.5940271E+001, 1.9340411E+000
 1.5570000E+000, 6.4437804E+001, 1.9218602E+000
 1.5750000E+000, 6.4437804E+001, 1.9218602E+000
 1.5930000E+000, 6.2995908E+001, 1.9113430E+000
 1.6110000E+000, 6.2995908E+001, 1.9113430E+000
 1.6290000E+000, 6.1644308E+001, 1.9020846E+000
 1.6470000E+000, 6.1644308E+001, 1.9020846E+000
 1.6650000E+000, 6.0468254E+001, 1.8894723E+000
 1.6830000E+000, 6.0468254E+001, 1.8894723E+000
 1.7010000E+000, 5.9409731E+001, 1.8769792E+000
 1.7190000E+000, 5.9409731E+001, 1.8769792E+000
 1.7370000E+000, 5.8412362E+001, 1.8637991E+000
 1.7550000E+000, 5.8412362E+001, 1.8637991E+000
 1.7730000E+000, 5.7420383E+001, 1.8508563E+000
 1.7910000E+000, 5.7420383E+001, 1.8508563E+000
 1.8090000E+000, 5.6411755E+001, 1.8377779E+000
 1.8270000E+000, 5.6411755E+001, 1.8377779E+000
 1.8450000E+000, 5.5427165E+001, 1.8263341E+000
 1.8630000E+000, 5.5427165E+001, 1.8263341E+000
 1.8810000E+000, 5.4538429E+001, 1.8196049E+000
 1.8990000E+000, 5.4538429E+001, 1.8196049E+000
 1.9170000E+000, 5.3639191E+001, 1.8132928E+000
 1.9350000E+000, 5.3639191E+001, 1.8132928E+000
 1.9530000E+000, 5.2758624E+001, 1.8082532E+000
 1.9710000E+000, 5.2758624E+001, 1.8082532E+000
 1.9890000E+000, 5.1798408E+001, 1.8024231E+000
 2.0070000E+000, 5.1798408E+001, 1.8024231E+000
 2.0250000E+000, 5.0834880E+001, 1.7881937E+000
 2.0430000E+000, 5.0834880E+001, 1.7881937E+000
 2.0610000E+000, 4.9886240E+001, 1.7685358E+000
 2.0790000E+000, 4.9886240E+001, 1.7685358E+000
 2.0970000E+000, 4.9075315E+001, 1.7472172E+000
 2.1150000E+000, 4.9075315E+001, 1.7472172E+000
 2.1330000E+000, 4.8381824E+001, 1.7310869E+000
 2.1510000E+000, 4.8381824E+001, 1.7310869E+000
 2.1690000E+000, 4.7796876E+001, 1.7179902E+000
 2.1870000E+000, 4.7796876E+001, 1.7179902E+000
 2.2050000E+000, 4.7262333E+001, 1.7131063E+000
 2.2230000E+000, 4.7262333E+001, 1.7131063E+000
 2.2410000E+000, 4.6761229E+001, 1.7112779E+000
 2.2590000E+000, 4.6761229E+001, 1.7112779E+000
 2.2770000E+000, 4.6278265E+001, 1.7101050E+000
 2.2950000E+000, 4.6278265E+001, 1.7101050E+000
 2.3130000E+000, 4.5716761E+001, 1.7075919E+000
 2.3310000E+000, 4.5716761E+001, 1.7075919E+000
 2.3490000E+000, 4.5125333E+001, 1.7027802E+000
 2.3670000E+000, 4.5125333E+001, 1.7027802E+000
 2.3850000E+000, 4.4508509E+001, 1.6962673E+000
 2.4030000E+000, 4.4508509E+001, 1.6962673E+000
 2.4210000E+000, 4.3969764E+001, 1.6890534E+000
 2.4390000E+000, 4.3969764E+001, 1.6890534E+000
 2.4570000E+000, 4.3504769E+001, 1.6828317E+000
 2.4750000E+000, 4.3504769E+001, 1.6828317E+000
 2.4930000E+000, 4.3122171E+001, 1.6790195E+000
 2.5110000E+000, 4.3122171E+001, 1.6790195E+000
 2.5290000E+000, 4.2793576E+001, 1.6768898E+000
 2.5470000E+000, 4.2793576E+001, 1.6768898E+000
 2.5650000E+000, 4.2499667E+001, 1.6779009E+000
 2.5830000E+000, 4.2499667E+001, 1.6779009E+000
 2.6010000E+000, 4.2242908E+001, 1.6799000E+000
 2.6190000E+000, 4.2242908E+001, 1.6799000E+000
 2.6370000E+000, 4.1996606E+001, 1.6806424E+000
 2.6550000E+000, 4.1996606E+001, 1.6806424E+000
 2.6730000E+000, 4.1750966E+001, 1.6762995E+000
 2.6910000E+000, 4.1750966E+001, 1.6762995E+000
 2.7090000E+000, 4.1482279E+001, 1.6742361E+000
 2.7270000E+000, 4.1482279E+001, 1.6742361E+000
 2.7450000E+000, 4.1205996E+001, 1.6700185E+000
 2.7630000E+000, 4.1205996E+001, 1.6700185E+000
 2.7810000E+000, 4.0899009E+001, 1.6664779E+000
 2.7990000E+000, 4.0899009E+001, 1.6664779E+000
 2.8170000E+000, 4.0562726E+001, 1.6586338E+000
 2.8350000E+000, 4.0562726E+001, 1.6586338E+000
 2.8530000E+000, 4.0224782E+001, 1.6497558E+000
 2.8710000E+000, 4.0224782E+001, 1.6497558E+000
 2.8890000E+000, 3.9887830E+001, 1.6387349E+000
 2.9070000E+000, 3.9887830E+001, 1.6387349E+000
 2.9250000E+000, 3.9537768E+001, 1.6283457E+000
 2.9430000E+000, 3.9537768E+001, 1.6283457E+000
 2.9610000E+000, 3.9185783E+001, 1.6152842E+000
 2.9790000E+000, 3.9185783E+001, 1.6152842E+000
 2.9970000E+000, 3.8870186E+001, 1.6058532E+000
 3.0150000E+000, 3.8870186E+001, 1.6058532E+000
 3.0330000E+000, 3.8584353E+001, 1.5967293E+000
 3.0510000E+000, 3.8584353E+001, 1.5967293E+000
 3.0690000E+000, 3.8370286E+001, 1.5952763E+000
 3.0870000E+000, 3.8370286E+001, 1.5952763E+000
 3.1050000E+000, 3.8178180E+001, 1.5935287E+000
 3.1230000E+000, 3.8178180E+001, 1.5935287E+000
 3.1410000E+000, 3.8006934E+001, 1.5989631E+000
 3.1590000E+000, 3.8006934E+001, 1.5989631E+000
 3.1770000E+000, 3.7861582E+001, 1.6017128E+000
 3.1950000E+000, 3.7861582E+001, 1.6017128E+000
 3.2130000E+000, 3.7741901E+001, 1.6072164E+000
 3.2310000E+000, 3.7741901E+001, 1.6072164E+000
 3.2490000E+000, 3.7647789E+001, 1.6027210E+000
 3.2670000E+000, 3.7647789E+001, 1.6027210E+000
 3.2850000E+000, 3.7496550E+001, 1.6019122E+000
 3.3030000E+000, 3.7496550E+001, 1.6019122E+000
 3.3210000E+000, 3.7394634E+001, 1.5976326E+000
 3.3390000E+000, 3.7394634E+001, 1.5976326E+000
