m,C,m/s
 1.9215000E+000, 6.8331118E+001, 2.1812060E+000
 1.9425000E+000, 6.7690140E+001, 2.1812588E+000
 1.9635000E+000, 6.7038752E+001, 2.1823221E+000
 1.9845000E+000, 6.6365260E+001, 2.1813337E+000
 2.0055000E+000, 6.5671964E+001, 2.1763896E+000
 2.0265000E+000, 6.4930452E+001, 2.1665362E+000
 2.0475000E+000, 6.4101176E+001, 2.1538535E+000
 2.0685000E+000, 6.3220020E+001, 2.1396726E+000
 2.0895000E+000, 6.2331369E+001, 2.1257842E+000
 2.1105000E+000, 6.1457703E+001, 2.1115124E+000
 2.1315000E+000, 6.0618810E+001, 2.0972574E+000
 2.1525000E+000, 5.9800959E+001, 2.0836795E+000
 2.1735000E+000, 5.8989296E+001, 2.0715483E+000
 2.1945000E+000, 5.8154575E+001, 2.0595890E+000
 2.2155000E+000, 5.7367333E+001, 2.0477278E+000
 2.2365000E+000, 5.6636432E+001, 2.0356516E+000
 2.2575000E+000, 5.5967604E+001, 2.0239346E+000
 2.2785000E+000, 5.5305991E+001, 2.0121052E+000
 2.2995000E+000, 5.4666447E+001, 2.0005413E+000
 2.3205000E+000, 5.4019638E+001, 1.9900867E+000
 2.3415000E+000, 5.3425619E+001, 1.9805547E+000
 2.3625000E+000, 5.2848812E+001, 1.9711152E+000
 2.3835000E+000, 5.2313551E+001, 1.9591222E+000
 2.4045000E+000, 5.1803513E+001, 1.9449954E+000
 2.4255000E+000, 5.1314387E+001, 1.9317144E+000
 2.4465000E+000, 5.0828892E+001, 1.9219681E+000
 2.4675000E+000, 5.0358293E+001, 1.9163544E+000
 2.4885000E+000, 4.9902269E+001, 1.9106523E+000
 2.5095000E+000, 4.9441795E+001, 1.9036656E+000
 2.5305000E+000, 4.8985498E+001, 1.8957726E+000
 2.5515000E+000, 4.8549852E+001, 1.8871321E+000
 2.5725000E+000, 4.8116776E+001, 1.8784173E+000
 2.5935000E+000, 4.7687992E+001, 1.8681735E+000
 2.6145000E+000, 4.7306240E+001, 1.8580783E+000
 2.6355000E+000, 4.6971545E+001, 1.8485616E+000
 2.6565000E+000, 4.6644259E+001, 1.8432136E+000
 2.6775000E+000, 4.6339180E+001, 1.8397319E+000
 2.6985000E+000, 4.6065530E+001, 1.8371081E+000
 2.7195000E+000, 4.5823370E+001, 1.8360172E+000
 2.7405000E+000, 4.5597410E+001, 1.8366099E+000
 2.7615000E+000, 4.5396831E+001, 1.8360112E+000
 2.7825000E+000, 4.5219721E+001, 1.8351120E+000
 2.8035000E+000, 4.5057183E+001, 1.8329665E+000
 2.8245000E+000, 4.4879812E+001, 1.8314673E+000
 2.8455000E+000, 4.4691691E+001, 1.8308456E+000
 2.8665000E+000, 4.4509757E+001, 1.8322068E+000
 2.8875000E+000, 4.4365946E+001, 1.8354016E+000
 2.9085000E+000, 4.4238213E+001, 1.8391336E+000
 2.9295000E+000, 4.4106139E+001, 1.8430113E+000
 2.9505000E+000, 4.3974997E+001, 1.8472636E+000
 2.9715000E+000, 4.3829913E+001, 1.8496636E+000
 2.9925000E+000, 4.3671776E+001, 1.8532221E+000
 3.0135000E+000, 4.3489606E+001, 1.8533160E+000
 3.0345000E+000, 4.3269740E+001, 1.8556129E+000
 3.0555000E+000, 4.3020317E+001, 1.8600755E+000
 3.0765000E+000, 4.2776586E+001, 1.8667355E+000
 3.0975000E+000, 4.2534192E+001, 1.8706452E+000
 3.1185000E+000, 4.2293458E+001, 1.8730730E+000
 3.1395000E+000, 4.2064493E+001, 1.8731909E+000
 3.1605000E+000, 4.1833237E+001, 1.8696211E+000
 3.1815000E+000, 4.1600145E+001, 1.8647571E+000
 3.2025000E+000, 4.1384753E+001, 1.8563896E+000
 3.2235000E+000, 4.1199826E+001, 1.8485563E+000
 3.2445000E+000, 4.1047717E+001, 1.8418661E+000
 3.2655000E+000, 4.0906593E+001, 1.8354267E+000
 3.2865000E+000, 4.0766606E+001, 1.8319463E+000
 3.3075000E+000, 4.0614936E+001, 1.8292699E+000
 3.3285000E+000, 4.0456224E+001, 1.8270619E+000
 3.3495000E+000, 4.0280984E+001, 1.8207030E+000
 3.3705000E+000, 4.0086377E+001, 1.8146564E+000
 3.3915000E+000, 3.9910335E+001, 1.8081646E+000
 3.4125000E+000, 3.9742811E+001, 1.8038126E+000
 3.4335000E+000, 3.9583443E+001, 1.8016668E+000
 3.4545000E+000, 3.9436914E+001, 1.7984095E+000
 3.4755000E+000, 3.9320206E+001, 1.7974810E+000
 3.4965000E+000, 3.9230334E+001, 1.7937532E+000
 3.5175000E+000, 3.9113072E+001, 1.7922718E+000
 3.5385000E+000, 3.8965568E+001, 1.7885783E+000
 3.5595000E+000, 3.8799048E+001, 1.7827966E+000
 3.5805000E+000, 3.8608301E+001, 1.7772536E+000
 3.6015000E+000, 3.8396012E+001, 1.7700467E+000
 3.6225000E+000, 3.8182778E+001, 1.7628911E+000
 3.6435000E+000, 3.7956467E+001, 1.7555686E+000
 3.6645000E+000, 3.7740845E+001, 1.7491400E+000
 3.6855000E+000, 3.7556944E+001, 1.7405748E+000
 3.7065000E+000, 3.7386319E+001, 1.7393282E+000
 3.7275000E+000, 3.7247147E+001, 1.7352611E+000
 3.7485000E+000, 3.7111946E+001, 1.7375699E+000
 3.7695000E+000, 3.6984070E+001, 1.7375009E+000
 3.7905000E+000, 3.6836373E+001, 1.7427929E+000
 3.8115000E+000, 3.6689417E+001, 1.7411782E+000
 3.8325000E+000, 3.6532360E+001, 1.7381757E+000
 3.8535000E+000, 3.6364166E+001, 1.7314467E+000
 3.8745000E+000, 3.6186766E+001, 1.7328749E+000
 3.8955000E+000, 3.6010274E+001, 1.7273824E+000
 3.9165000E+000, 3.5815007E+001, 1.7257494E+000
 3.9375000E+000, 3.5602711E+001, 1.7191710E+000
