m,C,m/s
 1.3050000E+000, 9.0905381E+001, 2.2492174E+000
 1.3230000E+000, 8.9177592E+001, 2.2388307E+000
 1.3410000E+000, 8.7491870E+001, 2.2247531E+000
 1.3590000E+000, 8.5850661E+001, 2.2082765E+000
 1.3770000E+000, 8.4261857E+001, 2.1909210E+000
 1.3950000E+000, 8.2870244E+001, 2.1730421E+000
 1.4130000E+000, 8.1626401E+001, 2.1606450E+000
 1.4310000E+000, 8.0572842E+001, 2.1539633E+000
 1.4490000E+000, 7.9590633E+001, 2.1475605E+000
 1.4670000E+000, 7.8597206E+001, 2.1411157E+000
 1.4850000E+000, 7.7553524E+001, 2.1342172E+000
 1.5030000E+000, 7.6534712E+001, 2.1274692E+000
 1.5210000E+000, 7.5643474E+001, 2.1226882E+000
 1.5390000E+000, 7.4879534E+001, 2.1183368E+000
 1.5570000E+000, 7.4182837E+001, 2.1134967E+000
 1.5750000E+000, 7.3516025E+001, 2.1090155E+000
 1.5930000E+000, 7.2792071E+001, 2.1056860E+000
 1.6110000E+000, 7.2167956E+001, 2.1031884E+000
 1.6290000E+000, 7.1552605E+001, 2.0983117E+000
 1.6470000E+000, 7.1013998E+001, 2.0911653E+000
 1.6650000E+000, 7.0409803E+001, 2.0835252E+000
 1.6830000E+000, 6.9851934E+001, 2.0789271E+000
 1.7010000E+000, 6.9253312E+001, 2.0785427E+000
 1.7190000E+000, 6.8659982E+001, 2.0790684E+000
 1.7370000E+000, 6.8076459E+001, 2.0786541E+000
 1.7550000E+000, 6.7540106E+001, 2.0773798E+000
 1.7730000E+000, 6.6976210E+001, 2.0766731E+000
 1.7910000E+000, 6.6365067E+001, 2.0743474E+000
 1.8090000E+000, 6.5638153E+001, 2.0670233E+000
 1.8270000E+000, 6.4804425E+001, 2.0551373E+000
 1.8450000E+000, 6.3887116E+001, 2.0391354E+000
 1.8630000E+000, 6.2949036E+001, 2.0222750E+000
 1.8810000E+000, 6.2083576E+001, 2.0057815E+000
 1.8990000E+000, 6.1330712E+001, 1.9936528E+000
 1.9170000E+000, 6.0643680E+001, 1.9842935E+000
 1.9350000E+000, 5.9987499E+001, 1.9769749E+000
 1.9530000E+000, 5.9367515E+001, 1.9702302E+000
 1.9710000E+000, 5.8803793E+001, 1.9644963E+000
 1.9890000E+000, 5.8270624E+001, 1.9591624E+000
 2.0070000E+000, 5.7728918E+001, 1.9518023E+000
 2.0250000E+000, 5.7137987E+001, 1.9423410E+000
 2.0430000E+000, 5.6502827E+001, 1.9310031E+000
 2.0610000E+000, 5.5823370E+001, 1.9210391E+000
 2.0790000E+000, 5.5124783E+001, 1.9108794E+000
 2.0970000E+000, 5.4456289E+001, 1.9024084E+000
 2.1150000E+000, 5.3847031E+001, 1.8933786E+000
 2.1330000E+000, 5.3312242E+001, 1.8837320E+000
 2.1510000E+000, 5.2836644E+001, 1.8732119E+000
 2.1690000E+000, 5.2432633E+001, 1.8621834E+000
 2.1870000E+000, 5.2105944E+001, 1.8530555E+000
 2.2050000E+000, 5.1823576E+001, 1.8485154E+000
 2.2230000E+000, 5.1547556E+001, 1.8468473E+000
 2.2410000E+000, 5.1254613E+001, 1.8451573E+000
 2.2590000E+000, 5.0935466E+001, 1.8406776E+000
 2.2770000E+000, 5.0614011E+001, 1.8352546E+000
 2.2950000E+000, 5.0303329E+001, 1.8295364E+000
 2.3130000E+000, 4.9993268E+001, 1.8258845E+000
 2.3310000E+000, 4.9651445E+001, 1.8217091E+000
 2.3490000E+000, 4.9302909E+001, 1.8171909E+000
 2.3670000E+000, 4.8947944E+001, 1.8129232E+000
 2.3850000E+000, 4.8598161E+001, 1.8092957E+000
 2.4030000E+000, 4.8269270E+001, 1.8065526E+000
 2.4210000E+000, 4.7994720E+001, 1.8047638E+000
 2.4390000E+000, 4.7755795E+001, 1.8038649E+000
 2.4570000E+000, 4.7536519E+001, 1.7998787E+000
 2.4750000E+000, 4.7305717E+001, 1.7942170E+000
 2.4930000E+000, 4.7046656E+001, 1.7868897E+000
 2.5110000E+000, 4.6776437E+001, 1.7799329E+000
 2.5290000E+000, 4.6528581E+001, 1.7736136E+000
 2.5470000E+000, 4.6275248E+001, 1.7680840E+000
 2.5650000E+000, 4.6011642E+001, 1.7632884E+000
 2.5830000E+000, 4.5739864E+001, 1.7575828E+000
 2.6010000E+000, 4.5445900E+001, 1.7540457E+000
 2.6190000E+000, 4.5119566E+001, 1.7515622E+000
 2.6370000E+000, 4.4755548E+001, 1.7520873E+000
 2.6550000E+000, 4.4372472E+001, 1.7517168E+000
 2.6730000E+000, 4.4027976E+001, 1.7519113E+000
 2.6910000E+000, 4.3725200E+001, 1.7537651E+000
 2.7090000E+000, 4.3446652E+001, 1.7571746E+000
 2.7270000E+000, 4.3164152E+001, 1.7574753E+000
 2.7450000E+000, 4.2886882E+001, 1.7563188E+000
 2.7630000E+000, 4.2612744E+001, 1.7534703E+000
 2.7810000E+000, 4.2370736E+001, 1.7520247E+000
 2.7990000E+000, 4.2166984E+001, 1.7528693E+000
 2.8170000E+000, 4.2003085E+001, 1.7525700E+000
 2.8350000E+000, 4.1871493E+001, 1.7527319E+000
 2.8530000E+000, 4.1727231E+001, 1.7518389E+000
 2.8710000E+000, 4.1544925E+001, 1.7515494E+000
 2.8890000E+000, 4.1312026E+001, 1.7498458E+000
 2.9070000E+000, 4.1078070E+001, 1.7475090E+000
 2.9250000E+000, 4.0850917E+001, 1.7449410E+000
 2.9430000E+000, 4.0636074E+001, 1.7414729E+000
 2.9610000E+000, 4.0417765E+001, 1.7348620E+000
 2.9790000E+000, 4.0186214E+001, 1.7280907E+000
 2.9970000E+000, 3.9927374E+001, 1.7192215E+000
 3.0150000E+000, 3.9652276E+001, 1.7084246E+000
 3.0330000E+000, 3.9381879E+001, 1.6975641E+000
 3.0510000E+000, 3.9150215E+001, 1.6884095E+000
 3.0690000E+000, 3.8936733E+001, 1.6801948E+000
 3.0870000E+000, 3.8740923E+001, 1.6737420E+000
 3.1050000E+000, 3.8558388E+001, 1.6672555E+000
 3.1230000E+000, 3.8386451E+001, 1.6632361E+000
 3.1410000E+000, 3.8241227E+001, 1.6578813E+000
 3.1590000E+000, 3.8114371E+001, 1.6583770E+000
 3.1770000E+000, 3.8012956E+001, 1.6560461E+000
 3.1950000E+000, 3.7921504E+001, 1.6520685E+000
 3.2130000E+000, 3.7825743E+001, 1.6493178E+000
 3.2310000E+000, 3.7710862E+001, 1.6428372E+000
 3.2490000E+000, 3.7578988E+001, 1.6379080E+000
 3.2670000E+000, 3.7445770E+001, 1.6281670E+000
 3.2850000E+000, 3.7316686E+001, 1.6177700E+000
 3.3030000E+000, 3.7181131E+001, 1.6086297E+000
 3.3210000E+000, 3.7007316E+001, 1.5962624E+000
 3.3390000E+000, 3.6796310E+001, 1.5831164E+000
