m,C,m/s
 9.1350000E-001, 1.2384057E+002, 2.2835895E+000
 9.3450000E-001, 1.1796297E+002, 2.2660335E+000
 9.5550000E-001, 1.1796297E+002, 2.2660335E+000
 9.7650000E-001, 1.1321334E+002, 2.2461496E+000
 9.9750000E-001, 1.1321334E+002, 2.2461496E+000
 1.0185000E+000, 1.0894186E+002, 2.2257619E+000
 1.0395000E+000, 1.0894186E+002, 2.2257619E+000
 1.0605000E+000, 1.0509309E+002, 2.2068374E+000
 1.0815000E+000, 1.0509309E+002, 2.2068374E+000
 1.1025000E+000, 1.0115887E+002, 2.1901711E+000
 1.1235000E+000, 1.0115887E+002, 2.1901711E+000
 1.1445000E+000, 9.7403164E+001, 2.1723172E+000
 1.1655000E+000, 9.7403164E+001, 2.1723172E+000
 1.1865000E+000, 9.3764892E+001, 2.1590995E+000
 1.2075000E+000, 9.3764892E+001, 2.1590995E+000
 1.2285000E+000, 9.0544238E+001, 2.1490949E+000
 1.2495000E+000, 9.0544238E+001, 2.1490949E+000
 1.2705000E+000, 8.7423363E+001, 2.1372398E+000
 1.2915000E+000, 8.7423363E+001, 2.1372398E+000
 1.3125000E+000, 8.4648854E+001, 2.1239330E+000
 1.3335000E+000, 8.4648854E+001, 2.1239330E+000
 1.3545000E+000, 8.1978461E+001, 2.1125672E+000
 1.3755000E+000, 8.1978461E+001, 2.1125672E+000
 1.3965000E+000, 7.9440875E+001, 2.0994547E+000
 1.4175000E+000, 7.9440875E+001, 2.0994547E+000
 1.4385000E+000, 7.6963065E+001, 2.0829603E+000
 1.4595000E+000, 7.6963065E+001, 2.0829603E+000
 1.4805000E+000, 7.4622722E+001, 2.0618950E+000
 1.5015000E+000, 7.4622722E+001, 2.0618950E+000
 1.5225000E+000, 7.2344936E+001, 2.0365012E+000
 1.5435000E+000, 7.2344936E+001, 2.0365012E+000
 1.5645000E+000, 7.0213665E+001, 2.0126499E+000
 1.5855000E+000, 7.0213665E+001, 2.0126499E+000
 1.6065000E+000, 6.8344643E+001, 1.9949888E+000
 1.6275000E+000, 6.8344643E+001, 1.9949888E+000
 1.6485000E+000, 6.6758128E+001, 1.9787495E+000
 1.6695000E+000, 6.6758128E+001, 1.9787495E+000
 1.6905000E+000, 6.5329113E+001, 1.9697907E+000
 1.7115000E+000, 6.5329113E+001, 1.9697907E+000
 1.7325000E+000, 6.3999444E+001, 1.9643457E+000
 1.7535000E+000, 6.3999444E+001, 1.9643457E+000
 1.7745000E+000, 6.2837427E+001, 1.9583487E+000
 1.7955000E+000, 6.2837427E+001, 1.9583487E+000
 1.8165000E+000, 6.1824155E+001, 1.9502643E+000
 1.8375000E+000, 6.1824155E+001, 1.9502643E+000
 1.8585000E+000, 6.0852868E+001, 1.9408526E+000
 1.8795000E+000, 6.0852868E+001, 1.9408526E+000
 1.9005000E+000, 5.9933351E+001, 1.9324825E+000
 1.9215000E+000, 5.9933351E+001, 1.9324825E+000
 1.9425000E+000, 5.9047231E+001, 1.9272245E+000
 1.9635000E+000, 5.9047231E+001, 1.9272245E+000
 1.9845000E+000, 5.8188891E+001, 1.9216786E+000
 2.0055000E+000, 5.8188891E+001, 1.9216786E+000
 2.0265000E+000, 5.7364899E+001, 1.9176517E+000
 2.0475000E+000, 5.7364899E+001, 1.9176517E+000
 2.0685000E+000, 5.6564231E+001, 1.9147550E+000
 2.0895000E+000, 5.6564231E+001, 1.9147550E+000
 2.1105000E+000, 5.5811220E+001, 1.9095792E+000
 2.1315000E+000, 5.5811220E+001, 1.9095792E+000
 2.1525000E+000, 5.5053056E+001, 1.9027813E+000
 2.1735000E+000, 5.5053056E+001, 1.9027813E+000
 2.1945000E+000, 5.4295732E+001, 1.8946804E+000
 2.2155000E+000, 5.4295732E+001, 1.8946804E+000
 2.2365000E+000, 5.3576074E+001, 1.8853393E+000
 2.2575000E+000, 5.3576074E+001, 1.8853393E+000
 2.2785000E+000, 5.2884150E+001, 1.8741438E+000
 2.2995000E+000, 5.2884150E+001, 1.8741438E+000
 2.3205000E+000, 5.2158091E+001, 1.8602698E+000
 2.3415000E+000, 5.2158091E+001, 1.8602698E+000
 2.3625000E+000, 5.1387358E+001, 1.8437907E+000
 2.3835000E+000, 5.1387358E+001, 1.8437907E+000
 2.4045000E+000, 5.0581162E+001, 1.8266335E+000
 2.4255000E+000, 5.0581162E+001, 1.8266335E+000
 2.4465000E+000, 4.9751650E+001, 1.8125030E+000
 2.4675000E+000, 4.9751650E+001, 1.8125030E+000
 2.4885000E+000, 4.8943283E+001, 1.8065862E+000
 2.5095000E+000, 4.8943283E+001, 1.8065862E+000
 2.5305000E+000, 4.8189417E+001, 1.8089293E+000
 2.5515000E+000, 4.8189417E+001, 1.8089293E+000
 2.5725000E+000, 4.7493174E+001, 1.8113087E+000
 2.5935000E+000, 4.7493174E+001, 1.8113087E+000
 2.6145000E+000, 4.6866125E+001, 1.8134278E+000
 2.6355000E+000, 4.6866125E+001, 1.8134278E+000
 2.6565000E+000, 4.6286724E+001, 1.8114822E+000
 2.6775000E+000, 4.6286724E+001, 1.8114822E+000
 2.6985000E+000, 4.5681412E+001, 1.8104662E+000
 2.7195000E+000, 4.5681412E+001, 1.8104662E+000
 2.7405000E+000, 4.5057112E+001, 1.8039368E+000
 2.7615000E+000, 4.5057112E+001, 1.8039368E+000
 2.7825000E+000, 4.4464639E+001, 1.7990819E+000
 2.8035000E+000, 4.4464639E+001, 1.7990819E+000
 2.8245000E+000, 4.3868471E+001, 1.7933912E+000
 2.8455000E+000, 4.3868471E+001, 1.7933912E+000
 2.8665000E+000, 4.3280242E+001, 1.7937432E+000
 2.8875000E+000, 4.3280242E+001, 1.7937432E+000
 2.9085000E+000, 4.2719016E+001, 1.7926048E+000
 2.9295000E+000, 4.2719016E+001, 1.7926048E+000
 2.9505000E+000, 4.2220544E+001, 1.7913710E+000
 2.9715000E+000, 4.2220544E+001, 1.7913710E+000
 2.9925000E+000, 4.1729790E+001, 1.7857475E+000
 3.0135000E+000, 4.1729790E+001, 1.7857475E+000
 3.0345000E+000, 4.1261787E+001, 1.7780839E+000
 3.0555000E+000, 4.1261787E+001, 1.7780839E+000
 3.0765000E+000, 4.0807498E+001, 1.7681875E+000
 3.0975000E+000, 4.0807498E+001, 1.7681875E+000
 3.1185000E+000, 4.0376313E+001, 1.7649741E+000
 3.1395000E+000, 4.0376313E+001, 1.7649741E+000
 3.1605000E+000, 4.0013903E+001, 1.7597867E+000
 3.1815000E+000, 4.0013903E+001, 1.7597867E+000
 3.2025000E+000, 3.9726847E+001, 1.7591220E+000
 3.2235000E+000, 3.9726847E+001, 1.7591220E+000
 3.2445000E+000, 3.9492323E+001, 1.7540626E+000
 3.2655000E+000, 3.9492323E+001, 1.7540626E+000
 3.2865000E+000, 3.9261753E+001, 1.7535836E+000
 3.3075000E+000, 3.9261753E+001, 1.7535836E+000
 3.3285000E+000, 3.9021485E+001, 1.7560899E+000
 3.3495000E+000, 3.9021485E+001, 1.7560899E+000
 3.3705000E+000, 3.8792588E+001, 1.7580680E+000
 3.3915000E+000, 3.8792588E+001, 1.7580680E+000
 3.4125000E+000, 3.8518838E+001, 1.7551888E+000
 3.4335000E+000, 3.8518838E+001, 1.7551888E+000
 3.4545000E+000, 3.8269389E+001, 1.7524602E+000
 3.4755000E+000, 3.8269389E+001, 1.7524602E+000
 3.4965000E+000, 3.8007222E+001, 1.7401185E+000
 3.5175000E+000, 3.8007222E+001, 1.7401185E+000
 3.5385000E+000, 3.7753126E+001, 1.7371989E+000
 3.5595000E+000, 3.7753126E+001, 1.7371989E+000
 3.5805000E+000, 3.7477962E+001, 1.7294770E+000
 3.6015000E+000, 3.7477962E+001, 1.7294770E+000
 3.6225000E+000, 3.7216068E+001, 1.7293228E+000
 3.6435000E+000, 3.7216068E+001, 1.7293228E+000
 3.6645000E+000, 3.6969058E+001, 1.7247689E+000
 3.6855000E+000, 3.6969058E+001, 1.7247689E+000
 3.7065000E+000, 3.6697769E+001, 1.7277051E+000
 3.7275000E+000, 3.6697769E+001, 1.7277051E+000
 3.7485000E+000, 3.6473193E+001, 1.7214578E+000
 3.7695000E+000, 3.6473193E+001, 1.7214578E+000
 3.7905000E+000, 3.6271988E+001, 1.7209927E+000
 3.8115000E+000, 3.6271988E+001, 1.7209927E+000
 3.8325000E+000, 3.6135094E+001, 1.7161087E+000
 3.8535000E+000, 3.6135094E+001, 1.7161087E+000
 3.8745000E+000, 3.5951476E+001, 1.7121291E+000
 3.8955000E+000, 3.5951476E+001, 1.7121291E+000
 3.9165000E+000, 3.5907884E+001, 1.7074156E+000
 3.9375000E+000, 3.5907884E+001, 1.7074156E+000
