m,C,m/s
 1.0774128E+000, 1.4885736E+002, 2.7464749E+000
 1.1046827E+000, 1.4473988E+002, 2.7400270E+000
 1.1319525E+000, 1.4112025E+002, 2.7356950E+000
 1.1592223E+000, 1.3769134E+002, 2.7321459E+000
 1.1864921E+000, 1.3441428E+002, 2.7278084E+000
 1.2137619E+000, 1.3113969E+002, 2.7219422E+000
 1.2410317E+000, 1.2772847E+002, 2.7130806E+000
 1.2683016E+000, 1.2423484E+002, 2.6986230E+000
 1.2955714E+000, 1.2077722E+002, 2.6800588E+000
 1.3228412E+000, 1.1750183E+002, 2.6574297E+000
 1.3501110E+000, 1.1454096E+002, 2.6338681E+000
 1.3773808E+000, 1.1173745E+002, 2.6103909E+000
 1.4046506E+000, 1.0916181E+002, 2.5894816E+000
 1.4319205E+000, 1.0652374E+002, 2.5737176E+000
 1.4591903E+000, 1.0407175E+002, 2.5624156E+000
 1.4864601E+000, 1.0158148E+002, 2.5520110E+000
 1.5137299E+000, 9.9397695E+001, 2.5404163E+000
 1.5409997E+000, 9.7299763E+001, 2.5261066E+000
 1.5682695E+000, 9.5414789E+001, 2.5085813E+000
 1.5955394E+000, 9.3503253E+001, 2.4901670E+000
 1.6228092E+000, 9.1634212E+001, 2.4724668E+000
 1.6500790E+000, 8.9695487E+001, 2.4547503E+000
 1.6773488E+000, 8.7870601E+001, 2.4389785E+000
 1.7046186E+000, 8.6060562E+001, 2.4258971E+000
 1.7318884E+000, 8.4433692E+001, 2.4141661E+000
 1.7591583E+000, 8.2856062E+001, 2.4031853E+000
 1.7864281E+000, 8.1404693E+001, 2.3911112E+000
 1.8136979E+000, 8.0007215E+001, 2.3792415E+000
 1.8409677E+000, 7.8697905E+001, 2.3700007E+000
 1.8682375E+000, 7.7415146E+001, 2.3622514E+000
 1.8955073E+000, 7.6225026E+001, 2.3547351E+000
 1.9227772E+000, 7.5113543E+001, 2.3477108E+000
 1.9500470E+000, 7.4009247E+001, 2.3409042E+000
 1.9773168E+000, 7.2944572E+001, 2.3350027E+000
 2.0045866E+000, 7.1862945E+001, 2.3331699E+000
 2.0318564E+000, 7.0786121E+001, 2.3305762E+000
 2.0591262E+000, 6.9735372E+001, 2.3277541E+000
 2.0863961E+000, 6.8771677E+001, 2.3221745E+000
 2.1136659E+000, 6.7864188E+001, 2.3136590E+000
 2.1409357E+000, 6.6954819E+001, 2.3023868E+000
 2.1682055E+000, 6.6042264E+001, 2.2920975E+000
 2.1954753E+000, 6.5076341E+001, 2.2807067E+000
 2.2227451E+000, 6.4117165E+001, 2.2691708E+000
 2.2500150E+000, 6.3110712E+001, 2.2567780E+000
 2.2772848E+000, 6.2133615E+001, 2.2447943E+000
 2.3045546E+000, 6.1214760E+001, 2.2332578E+000
 2.3318244E+000, 6.0384789E+001, 2.2218473E+000
 2.3590942E+000, 5.9624240E+001, 2.2084212E+000
 2.3863640E+000, 5.8940776E+001, 2.1981251E+000
 2.4136339E+000, 5.8328882E+001, 2.1880091E+000
 2.4409037E+000, 5.7761090E+001, 2.1853859E+000
 2.4681735E+000, 5.7170637E+001, 2.1841456E+000
 2.4954433E+000, 5.6518582E+001, 2.1847853E+000
 2.5227131E+000, 5.5869901E+001, 2.1795157E+000
 2.5499829E+000, 5.5242804E+001, 2.1779145E+000
 2.5772528E+000, 5.4663241E+001, 2.1716050E+000
 2.6045226E+000, 5.4152100E+001, 2.1715191E+000
 2.6317924E+000, 5.3682703E+001, 2.1649257E+000
 2.6590622E+000, 5.3251543E+001, 2.1600764E+000
 2.6863320E+000, 5.2825933E+001, 2.1522660E+000
 2.7136018E+000, 5.2402753E+001, 2.1423118E+000
 2.7408717E+000, 5.1955748E+001, 2.1264342E+000
 2.7681415E+000, 5.1520207E+001, 2.1149082E+000
 2.7954113E+000, 5.1116429E+001, 2.1013116E+000
 2.8226811E+000, 5.0720072E+001, 2.0876484E+000
 2.8499509E+000, 5.0296765E+001, 2.0782712E+000
 2.8772207E+000, 4.9765966E+001, 2.0707391E+000
 2.9044906E+000, 4.9330502E+001, 2.0508261E+000
 2.9317604E+000, 4.8764548E+001, 2.0341633E+000
 2.9590302E+000, 4.8257090E+001, 2.0094834E+000
NaN,NaN,NaN
