m,C,m/s
 2.5616438E+000, 5.0118861E+001, 2.0076513E+000
 2.5753425E+000, 4.9946441E+001, 2.0042376E+000
 2.5890411E+000, 4.9753475E+001, 1.9986366E+000
 2.6027397E+000, 4.9529933E+001, 1.9941816E+000
 2.6164384E+000, 4.9260728E+001, 1.9878628E+000
 2.6301370E+000, 4.8960438E+001, 1.9817221E+000
 2.6438356E+000, 4.8664515E+001, 1.9748239E+000
 2.6575342E+000, 4.8393307E+001, 1.9685995E+000
 2.6712329E+000, 4.8137521E+001, 1.9645442E+000
 2.6849315E+000, 4.7920379E+001, 1.9610347E+000
 2.6986301E+000, 4.7723665E+001, 1.9584003E+000
 2.7123288E+000, 4.7543620E+001, 1.9564391E+000
 2.7260274E+000, 4.7380235E+001, 1.9550873E+000
 2.7397260E+000, 4.7227577E+001, 1.9523101E+000
 2.7534247E+000, 4.7093853E+001, 1.9497134E+000
 2.7671233E+000, 4.6964692E+001, 1.9466982E+000
 2.7808219E+000, 4.6834992E+001, 1.9428865E+000
 2.7945205E+000, 4.6661325E+001, 1.9436856E+000
 2.8082192E+000, 4.6475287E+001, 1.9435053E+000
 2.8219178E+000, 4.6284939E+001, 1.9439284E+000
 2.8356164E+000, 4.6083417E+001, 1.9449113E+000
 2.8493151E+000, 4.5894609E+001, 1.9444580E+000
 2.8630137E+000, 4.5717660E+001, 1.9401567E+000
 2.8767123E+000, 4.5552641E+001, 1.9363185E+000
 2.8904110E+000, 4.5405214E+001, 1.9296701E+000
 2.9041096E+000, 4.5254060E+001, 1.9232599E+000
 2.9178082E+000, 4.5104184E+001, 1.9169157E+000
 2.9315068E+000, 4.4942420E+001, 1.9117097E+000
 2.9452055E+000, 4.4781484E+001, 1.9051611E+000
 2.9589041E+000, 4.4603296E+001, 1.8994984E+000
 2.9726027E+000, 4.4415637E+001, 1.8915311E+000
 2.9863014E+000, 4.4228935E+001, 1.8834799E+000
 3.0000000E+000, 4.3887573E+001, 1.8656861E+000
