m,C,m/s
 2.4955000E+000, 8.4558461E+001, 2.8947531E+000
 2.5265000E+000, 8.4558461E+001, 2.8947531E+000
 2.5575000E+000, 8.2412221E+001, 2.8769509E+000
 2.5885000E+000, 8.2412221E+001, 2.8769509E+000
 2.6195000E+000, 8.0187140E+001, 2.8550061E+000
 2.6505000E+000, 8.0187140E+001, 2.8550061E+000
 2.6815000E+000, 7.7934248E+001, 2.8292189E+000
 2.7125000E+000, 7.7934248E+001, 2.8292189E+000
 2.7435000E+000, 7.5884242E+001, 2.8079245E+000
 2.7745000E+000, 7.5884242E+001, 2.8079245E+000
 2.8055000E+000, 7.4112024E+001, 2.7976378E+000
 2.8365000E+000, 7.4112024E+001, 2.7976378E+000
 2.8675000E+000, 7.2598932E+001, 2.7981607E+000
 2.8985000E+000, 7.2598932E+001, 2.7981607E+000
 2.9295000E+000, 7.1205844E+001, 2.7980180E+000
 2.9605000E+000, 7.1205844E+001, 2.7980180E+000
 2.9915000E+000, 7.0050912E+001, 2.7913103E+000
 3.0225000E+000, 7.0050912E+001, 2.7913103E+000
 3.0535000E+000, 6.8831590E+001, 2.7785769E+000
 3.0845000E+000, 6.8831590E+001, 2.7785769E+000
 3.1155000E+000, 6.7538825E+001, 2.7570996E+000
 3.1465000E+000, 6.7538825E+001, 2.7570996E+000
 3.1775000E+000, 6.6155625E+001, 2.7346006E+000
 3.2085000E+000, 6.6155625E+001, 2.7346006E+000
 3.2395000E+000, 6.4801358E+001, 2.7132593E+000
 3.2705000E+000, 6.4801358E+001, 2.7132593E+000
 3.3015000E+000, 6.3440174E+001, 2.6895420E+000
 3.3325000E+000, 6.3440174E+001, 2.6895420E+000
 3.3635000E+000, 6.2084430E+001, 2.6602048E+000
 3.3945000E+000, 6.2084430E+001, 2.6602048E+000
 3.4255000E+000, 6.0762857E+001, 2.6280983E+000
 3.4565000E+000, 6.0762857E+001, 2.6280983E+000
 3.4875000E+000, 5.9572797E+001, 2.6003376E+000
 3.5185000E+000, 5.9572797E+001, 2.6003376E+000
 3.5495000E+000, 5.8477807E+001, 2.5856179E+000
 3.5805000E+000, 5.8477807E+001, 2.5856179E+000
 3.6115000E+000, 5.7491135E+001, 2.5766337E+000
 3.6425000E+000, 5.7491135E+001, 2.5766337E+000
 3.6735000E+000, 5.6520159E+001, 2.5695511E+000
 3.7045000E+000, 5.6520159E+001, 2.5695511E+000
 3.7355000E+000, 5.5484793E+001, 2.5549376E+000
 3.7665000E+000, 5.5484793E+001, 2.5549376E+000
 3.7975000E+000, 5.4407870E+001, 2.5378651E+000
 3.8285000E+000, 5.4407870E+001, 2.5378651E+000
 3.8595000E+000, 5.3345163E+001, 2.5172248E+000
 3.8905000E+000, 5.3345163E+001, 2.5172248E+000
 3.9215000E+000, 5.2309973E+001, 2.4929727E+000
 3.9525000E+000, 5.2309973E+001, 2.4929727E+000
 3.9835000E+000, 5.1363725E+001, 2.4736024E+000
 4.0145000E+000, 5.1363725E+001, 2.4736024E+000
 4.0455000E+000, 5.0485105E+001, 2.4548153E+000
 4.0765000E+000, 5.0485105E+001, 2.4548153E+000
 4.1075000E+000, 4.9607354E+001, 2.4387684E+000
 4.1385000E+000, 4.9607354E+001, 2.4387684E+000
 4.1695000E+000, 4.8715788E+001, 2.4216279E+000
 4.2005000E+000, 4.8715788E+001, 2.4216279E+000
 4.2315000E+000, 4.7903126E+001, 2.4031685E+000
 4.2625000E+000, 4.7903126E+001, 2.4031685E+000
 4.2935000E+000, 4.7173658E+001, 2.3853027E+000
 4.3245000E+000, 4.7173658E+001, 2.3853027E+000
 4.3555000E+000, 4.6545831E+001, 2.3735687E+000
 4.3865000E+000, 4.6545831E+001, 2.3735687E+000
 4.4175000E+000, 4.5971420E+001, 2.3628789E+000
 4.4485000E+000, 4.5971420E+001, 2.3628789E+000
 4.4795000E+000, 4.5441146E+001, 2.3604609E+000
 4.5105000E+000, 4.5441146E+001, 2.3604609E+000
 4.5415000E+000, 4.4928216E+001, 2.3497561E+000
 4.5725000E+000, 4.4928216E+001, 2.3497561E+000
 4.6035000E+000, 4.4417524E+001, 2.3438686E+000
 4.6345000E+000, 4.4417524E+001, 2.3438686E+000
 4.6655000E+000, 4.3923882E+001, 2.3312415E+000
 4.6965000E+000, 4.3923882E+001, 2.3312415E+000
 4.7275000E+000, 4.3478582E+001, 2.3152660E+000
 4.7585000E+000, 4.3478582E+001, 2.3152660E+000
 4.7895000E+000, 4.3069874E+001, 2.3025386E+000
 4.8205000E+000, 4.3069874E+001, 2.3025386E+000
 4.8515000E+000, 4.2723229E+001, 2.2883240E+000
 4.8825000E+000, 4.2723229E+001, 2.2883240E+000
 4.9135000E+000, 4.2385205E+001, 2.2809040E+000
 4.9445000E+000, 4.2385205E+001, 2.2809040E+000
 4.9755000E+000, 4.2024020E+001, 2.2775132E+000
 5.0065000E+000, 4.2024020E+001, 2.2775132E+000
 5.0375000E+000, 4.1726115E+001, 2.2747937E+000
 5.0685000E+000, 4.1726115E+001, 2.2747937E+000
 5.0995000E+000, 4.1437927E+001, 2.2871191E+000
 5.1305000E+000, 4.1437927E+001, 2.2871191E+000
 5.1615000E+000, 4.1188380E+001, 2.2869718E+000
 5.1925000E+000, 4.1188380E+001, 2.2869718E+000
 5.2235000E+000, 4.0945264E+001, 2.2908919E+000
 5.2545000E+000, 4.0945264E+001, 2.2908919E+000
 5.2855000E+000, 4.0643695E+001, 2.2808352E+000
 5.3165000E+000, 4.0643695E+001, 2.2808352E+000
 5.3475000E+000, 4.0286817E+001, 2.2780048E+000
 5.3785000E+000, 4.0286817E+001, 2.2780048E+000
 5.4095000E+000, 3.9915562E+001, 2.2514323E+000
 5.4405000E+000, 3.9915562E+001, 2.2514323E+000
 5.4715000E+000, 3.9515245E+001, 2.2283203E+000
 5.5025000E+000, 3.9515245E+001, 2.2283203E+000
 5.5335000E+000, 3.9045746E+001, 2.1924003E+000
 5.5645000E+000, 3.9045746E+001, 2.1924003E+000
 5.5955000E+000, 3.8537493E+001, 2.1605018E+000
 5.6265000E+000, 3.8537493E+001, 2.1605018E+000
 5.6575000E+000, 3.8018285E+001, 2.1135042E+000
 5.6885000E+000, 3.8018285E+001, 2.1135042E+000
 5.7195000E+000, 3.7393918E+001, 2.0717849E+000
 5.7505000E+000, 3.7393918E+001, 2.0717849E+000
 5.7815000E+000, 3.6897668E+001, 2.0267807E+000
 5.8125000E+000, 3.6897668E+001, 2.0267807E+000
 5.8435000E+000, 3.6352404E+001, 1.9828407E+000
 5.8745000E+000, 3.6352404E+001, 1.9828407E+000
 5.9055000E+000, 3.5717488E+001, 1.9259996E+000
 5.9365000E+000, 3.5717488E+001, 1.9259996E+000
