s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-70"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 1.043E+01
 2.000E+01, 0.000E+00, 2.068E+01, 1.270E+02
 3.000E+01, 0.000E+00, 1.057E+02, 2.365E+02
 4.000E+01, 0.000E+00, 1.735E+02, 2.733E+02
 5.000E+01, 0.000E+00, 2.144E+02, 2.584E+02
 6.000E+01, 0.000E+00, 2.102E+02, 2.420E+02
 7.000E+01, 0.000E+00, 1.998E+02, 2.294E+02
 8.000E+01, 0.000E+00, 1.897E+02, 2.167E+02
 9.000E+01, 0.000E+00, 1.820E+02, 2.080E+02
 1.000E+02, 0.000E+00, 1.741E+02, 2.039E+02
 1.100E+02, 0.000E+00, 1.669E+02, 1.997E+02
 1.200E+02, 5.427E-02, 1.622E+02, 1.939E+02
 1.300E+02, 1.463E+01, 1.598E+02, 1.864E+02
 1.400E+02, 5.242E+01, 1.577E+02, 1.749E+02
 1.500E+02, 8.796E+01, 1.544E+02, 1.666E+02
 1.600E+02, 1.130E+02, 1.508E+02, 1.588E+02
 1.700E+02, 1.353E+02, 1.460E+02, 1.535E+02
 1.800E+02, 1.395E+02, 1.386E+02, 1.504E+02
 1.900E+02, 1.363E+02, 1.329E+02, 1.492E+02
 2.000E+02, 1.320E+02, 1.283E+02, 1.499E+02
 2.100E+02, 1.274E+02, 1.235E+02, 1.489E+02
 2.200E+02, 1.232E+02, 1.204E+02, 1.475E+02
 2.300E+02, 1.199E+02, 1.184E+02, 1.454E+02
 2.400E+02, 1.168E+02, 1.169E+02, 1.446E+02
 2.500E+02, 1.134E+02, 1.170E+02, 1.450E+02
 2.600E+02, 1.100E+02, 1.174E+02, 1.453E+02
 2.700E+02, 1.075E+02, 1.168E+02, 1.463E+02
 2.800E+02, 1.055E+02, 1.160E+02, 1.490E+02
 2.900E+02, 1.040E+02, 1.149E+02, 1.488E+02
 3.000E+02, 1.032E+02, 1.135E+02, 1.465E+02
 3.100E+02, 1.025E+02, 1.131E+02, 1.453E+02
 3.200E+02, 1.012E+02, 1.134E+02, 1.462E+02
 3.300E+02, 9.974E+01, 1.136E+02, 1.475E+02
 3.400E+02, 9.824E+01, 1.138E+02, 1.481E+02
 3.500E+02, 9.675E+01, 1.147E+02, 1.481E+02
 3.600E+02, 9.458E+01, 1.165E+02, 1.477E+02
 3.700E+02, 9.153E+01, 1.168E+02, 1.498E+02
 3.800E+02, 8.845E+01, 1.158E+02, 1.543E+02
 3.900E+02, 8.621E+01, 1.142E+02, 1.614E+02
 4.000E+02, 8.430E+01, 1.138E+02, 1.681E+02
 4.100E+02, 8.230E+01, 1.142E+02, 1.701E+02
 4.200E+02, 8.022E+01, 1.151E+02, 1.734E+02
 4.300E+02, 7.865E+01, 1.157E+02, 1.766E+02
 4.400E+02, 7.758E+01, 1.159E+02, 1.754E+02
 4.500E+02, 7.675E+01, 1.160E+02, 1.776E+02
 4.600E+02, 7.602E+01, 1.157E+02, 1.829E+02
 4.700E+02, 7.544E+01, 1.160E+02, 1.856E+02
 4.800E+02, 7.543E+01, 1.180E+02, 1.879E+02
 4.900E+02, 7.576E+01, 1.211E+02, 1.913E+02
 5.000E+02, 7.584E+01, 1.253E+02, 1.963E+02
 5.100E+02, 7.561E+01, 1.303E+02, 2.016E+02
 5.200E+02, 7.527E+01, 1.323E+02, 2.042E+02
 5.300E+02, 7.493E+01, 1.335E+02, 1.945E+02
 5.400E+02, 7.455E+01, 1.357E+02, 1.700E+02
 5.500E+02, 7.401E+01, 1.378E+02, 1.449E+02
 5.600E+02, 7.338E+01, 1.383E+02, 1.205E+02
 5.700E+02, 7.308E+01, 1.368E+02, 1.014E+02
 5.800E+02, 7.310E+01, 1.396E+02, 8.845E+01
