m,C,m/s,m/s,m/s
 7.9452055E-001, 5.3100373E+002, 4.9254963E+000, 4.4330708E+000, 4.2898253E+000
 8.0821918E-001, 5.2026853E+002, 4.9261768E+000, 4.4356274E+000, 4.2903031E+000
 8.2191781E-001, 5.0978183E+002, 4.9211850E+000, 4.4331818E+000, 4.2833464E+000
 8.3561644E-001, 4.9917894E+002, 4.9097626E+000, 4.4253460E+000, 4.2733096E+000
 8.4931507E-001, 4.8919115E+002, 4.8952861E+000, 4.4160834E+000, 4.2623177E+000
 8.6301370E-001, 4.7984975E+002, 4.8816063E+000, 4.4067404E+000, 4.2508433E+000
 8.7671233E-001, 4.7151994E+002, 4.8676676E+000, 4.3979288E+000, 4.2382879E+000
 8.9041096E-001, 4.6282101E+002, 4.8547679E+000, 4.3918250E+000, 4.2302158E+000
 9.0410959E-001, 4.5416636E+002, 4.8442507E+000, 4.3881383E+000, 4.2234630E+000
 9.1780822E-001, 4.4418697E+002, 4.8319039E+000, 4.3832284E+000, 4.2153606E+000
 9.3150685E-001, 4.3411499E+002, 4.8172929E+000, 4.3753656E+000, 4.2042329E+000
 9.4520548E-001, 4.2402384E+002, 4.8003956E+000, 4.3647980E+000, 4.1907349E+000
 9.5890411E-001, 4.1443287E+002, 4.7808101E+000, 4.3524448E+000, 4.1756102E+000
 9.7260274E-001, 4.0482048E+002, 4.7580883E+000, 4.3391336E+000, 4.1602348E+000
 9.8630137E-001, 3.9611632E+002, 4.7351254E+000, 4.3253136E+000, 4.1446979E+000
 1.0000000E+000, 3.8807475E+002, 4.7132439E+000, 4.3115424E+000, 4.1307130E+000
 1.0136986E+000, 3.8067844E+002, 4.6955840E+000, 4.3004311E+000, 4.1210507E+000
 1.0273973E+000, 3.7317860E+002, 4.6817282E+000, 4.2923302E+000, 4.1134931E+000
 1.0410959E+000, 3.6534479E+002, 4.6664988E+000, 4.2831747E+000, 4.1031632E+000
 1.0547945E+000, 3.5808758E+002, 4.6492699E+000, 4.2722967E+000, 4.0943661E+000
 1.0684932E+000, 3.5062040E+002, 4.6306619E+000, 4.2617879E+000, 4.0836807E+000
 1.0821918E+000, 3.4319786E+002, 4.6120583E+000, 4.2501911E+000, 4.0709807E+000
 1.0958904E+000, 3.3595008E+002, 4.5907495E+000, 4.2355554E+000, 4.0561877E+000
 1.1095890E+000, 3.2895940E+002, 4.5680957E+000, 4.2197210E+000, 4.0414317E+000
 1.1232877E+000, 3.2155754E+002, 4.5437276E+000, 4.2042900E+000, 4.0256805E+000
 1.1369863E+000, 3.1391926E+002, 4.5176614E+000, 4.1880261E+000, 4.0079904E+000
 1.1506849E+000, 3.0588708E+002, 4.4889965E+000, 4.1696968E+000, 3.9891500E+000
 1.1643836E+000, 2.9832865E+002, 4.4614773E+000, 4.1509277E+000, 3.9700756E+000
 1.1780822E+000, 2.9113892E+002, 4.4351530E+000, 4.1328846E+000, 3.9518624E+000
 1.1917808E+000, 2.8507512E+002, 4.4119889E+000, 4.1168108E+000, 3.9359439E+000
 1.2054795E+000, 2.7968328E+002, 4.3928168E+000, 4.1038695E+000, 3.9228427E+000
 1.2191781E+000, 2.7511999E+002, 4.3772669E+000, 4.0934839E+000, 3.9125167E+000
 1.2328767E+000, 2.7050753E+002, 4.3638117E+000, 4.0857876E+000, 3.9042037E+000
 1.2465753E+000, 2.6612339E+002, 4.3523610E+000, 4.0793465E+000, 3.8956345E+000
 1.2602740E+000, 2.6127325E+002, 4.3393572E+000, 4.0723158E+000, 3.8870389E+000
 1.2739726E+000, 2.5633290E+002, 4.3270657E+000, 4.0646371E+000, 3.8773386E+000
 1.2876712E+000, 2.5132975E+002, 4.3142052E+000, 4.0551309E+000, 3.8665147E+000
 1.3013699E+000, 2.4664303E+002, 4.2999465E+000, 4.0454760E+000, 3.8564910E+000
 1.3150685E+000, 2.4243973E+002, 4.2838966E+000, 4.0358716E+000, 3.8449430E+000
 1.3287671E+000, 2.3884623E+002, 4.2670176E+000, 4.0243755E+000, 3.8323137E+000
 1.3424658E+000, 2.3542207E+002, 4.2503391E+000, 4.0122038E+000, 3.8199087E+000
 1.3561644E+000, 2.3187372E+002, 4.2328499E+000, 4.0007650E+000, 3.8092754E+000
 1.3698630E+000, 2.2782355E+002, 4.2134993E+000, 3.9903656E+000, 3.7989449E+000
 1.3835616E+000, 2.2341591E+002, 4.1936675E+000, 3.9789014E+000, 3.7866470E+000
 1.3972603E+000, 2.1902004E+002, 4.1738676E+000, 3.9668751E+000, 3.7741772E+000
 1.4109589E+000, 2.1475894E+002, 4.1551490E+000, 3.9557707E+000, 3.7632482E+000
 1.4246575E+000, 2.1059794E+002, 4.1365337E+000, 3.9441492E+000, 3.7511559E+000
 1.4383562E+000, 2.0655835E+002, 4.1177651E+000, 3.9315185E+000, 3.7373201E+000
 1.4520548E+000, 2.0266556E+002, 4.0993923E+000, 3.9188245E+000, 3.7239357E+000
 1.4657534E+000, 1.9871205E+002, 4.0818178E+000, 3.9069968E+000, 3.7104632E+000
 1.4794521E+000, 1.9489273E+002, 4.0657435E+000, 3.8958753E+000, 3.6962958E+000
 1.4931507E+000, 1.9128469E+002, 4.0491401E+000, 3.8840465E+000, 3.6820447E+000
 1.5068493E+000, 1.8791039E+002, 4.0298855E+000, 3.8690102E+000, 3.6661977E+000
 1.5205479E+000, 1.8483432E+002, 4.0074560E+000, 3.8506834E+000, 3.6468480E+000
 1.5342466E+000, 1.8180819E+002, 3.9837772E+000, 3.8309234E+000, 3.6269382E+000
 1.5479452E+000, 1.7882586E+002, 3.9599540E+000, 3.8096454E+000, 3.6058773E+000
 1.5616438E+000, 1.7585595E+002, 3.9354662E+000, 3.7875330E+000, 3.5862890E+000
 1.5753425E+000, 1.7290681E+002, 3.9141714E+000, 3.7690732E+000, 3.5708233E+000
 1.5890411E+000, 1.6988965E+002, 3.8959552E+000, 3.7537396E+000, 3.5568908E+000
 1.6027397E+000, 1.6708187E+002, 3.8780565E+000, 3.7387877E+000, 3.5423046E+000
 1.6164384E+000, 1.6439833E+002, 3.8590782E+000, 3.7236095E+000, 3.5269984E+000
 1.6301370E+000, 1.6180236E+002, 3.8392663E+000, 3.7075276E+000, 3.5118849E+000
 1.6438356E+000, 1.5918519E+002, 3.8212708E+000, 3.6917022E+000, 3.4983812E+000
 1.6575342E+000, 1.5655938E+002, 3.8071890E+000, 3.6792163E+000, 3.4889918E+000
 1.6712329E+000, 1.5383123E+002, 3.7967203E+000, 3.6702936E+000, 3.4817763E+000
 1.6849315E+000, 1.5113470E+002, 3.7858829E+000, 3.6614584E+000, 3.4721560E+000
 1.6986301E+000, 1.4838839E+002, 3.7709338E+000, 3.6495684E+000, 3.4582271E+000
 1.7123288E+000, 1.4580082E+002, 3.7498079E+000, 3.6327722E+000, 3.4383460E+000
 1.7260274E+000, 1.4349362E+002, 3.7247952E+000, 3.6129650E+000, 3.4182867E+000
 1.7397260E+000, 1.4134773E+002, 3.7037841E+000, 3.5964250E+000, 3.4050773E+000
 1.7534247E+000, 1.3927287E+002, 3.6894168E+000, 3.5849116E+000, 3.3960801E+000
 1.7671233E+000, 1.3733179E+002, 3.6770469E+000, 3.5751418E+000, 3.3878711E+000
 1.7808219E+000, 1.3549347E+002, 3.6642789E+000, 3.5646759E+000, 3.3785096E+000
 1.7945205E+000, 1.3370680E+002, 3.6503748E+000, 3.5524856E+000, 3.3667279E+000
 1.8082192E+000, 1.3194414E+002, 3.6356316E+000, 3.5394528E+000, 3.3542575E+000
 1.8219178E+000, 1.3033293E+002, 3.6214347E+000, 3.5260272E+000, 3.3411651E+000
 1.8356164E+000, 1.2873331E+002, 3.6067586E+000, 3.5113552E+000, 3.3266350E+000
 1.8493151E+000, 1.2718215E+002, 3.5891126E+000, 3.4937341E+000, 3.3095104E+000
 1.8630137E+000, 1.2567126E+002, 3.5692052E+000, 3.4749526E+000, 3.2921351E+000
 1.8767123E+000, 1.2422606E+002, 3.5487519E+000, 3.4566622E+000, 3.2759444E+000
 1.8904110E+000, 1.2280923E+002, 3.5296423E+000, 3.4397419E+000, 3.2615901E+000
 1.9041096E+000, 1.2135538E+002, 3.5125812E+000, 3.4244429E+000, 3.2491597E+000
 1.9178082E+000, 1.1983818E+002, 3.4970310E+000, 3.4101143E+000, 3.2378191E+000
 1.9315068E+000, 1.1829185E+002, 3.4831609E+000, 3.3983530E+000, 3.2287328E+000
 1.9452055E+000, 1.1689233E+002, 3.4726536E+000, 3.3899999E+000, 3.2234880E+000
 1.9589041E+000, 1.1564150E+002, 3.4669864E+000, 3.3864850E+000, 3.2211379E+000
 1.9726027E+000, 1.1445669E+002, 3.4640774E+000, 3.3849989E+000, 3.2196533E+000
 1.9863014E+000, 1.1332388E+002, 3.4618058E+000, 3.3836934E+000, 3.2178862E+000
 2.0000000E+000, 1.1219639E+002, 3.4566983E+000, 3.3798395E+000, 3.2145207E+000
 2.0136986E+000, 1.1102257E+002, 3.4499056E+000, 3.3747848E+000, 3.2107166E+000
 2.0273973E+000, 1.0983236E+002, 3.4420829E+000, 3.3687931E+000, 3.2050273E+000
 2.0410959E+000, 1.0866235E+002, 3.4325067E+000, 3.3611325E+000, 3.1964192E+000
 2.0547945E+000, 1.0749566E+002, 3.4206953E+000, 3.3509557E+000, 3.1847307E+000
 2.0684932E+000, 1.0635364E+002, 3.4064532E+000, 3.3379463E+000, 3.1723174E+000
 2.0821918E+000, 1.0524137E+002, 3.3917658E+000, 3.3242033E+000, 3.1608046E+000
 2.0958904E+000, 1.0419336E+002, 3.3793020E+000, 3.3125273E+000, 3.1514375E+000
 2.1095890E+000, 1.0321099E+002, 3.3694480E+000, 3.3028645E+000, 3.1427603E+000
 2.1232877E+000, 1.0235036E+002, 3.3595115E+000, 3.2932405E+000, 3.1343819E+000
 2.1369863E+000, 1.0145668E+002, 3.3501315E+000, 3.2844790E+000, 3.1246986E+000
 2.1506849E+000, 1.0060849E+002, 3.3384279E+000, 3.2738960E+000, 3.1141317E+000
 2.1643836E+000, 9.9718995E+001, 3.3273334E+000, 3.2641041E+000, 3.1050382E+000
 2.1780822E+000, 9.8809797E+001, 3.3173197E+000, 3.2548094E+000, 3.0973027E+000
 2.1917808E+000, 9.7880289E+001, 3.3098024E+000, 3.2480951E+000, 3.0927740E+000
 2.2054795E+000, 9.6966342E+001, 3.3031955E+000, 3.2424744E+000, 3.0889779E+000
 2.2191781E+000, 9.6068627E+001, 3.2969664E+000, 3.2366933E+000, 3.0859446E+000
 2.2328767E+000, 9.5146196E+001, 3.2915761E+000, 3.2311017E+000, 3.0820648E+000
 2.2465753E+000, 9.4202782E+001, 3.2859872E+000, 3.2251241E+000, 3.0781595E+000
 2.2602740E+000, 9.3249063E+001, 3.2804950E+000, 3.2191237E+000, 3.0724924E+000
 2.2739726E+000, 9.2315872E+001, 3.2731147E+000, 3.2118406E+000, 3.0649109E+000
 2.2876712E+000, 9.1398402E+001, 3.2631296E+000, 3.2022273E+000, 3.0562477E+000
 2.3013699E+000, 9.0487492E+001, 3.2529604E+000, 3.1919544E+000, 3.0468495E+000
 2.3150685E+000, 8.9596823E+001, 3.2432176E+000, 3.1818541E+000, 3.0381010E+000
 2.3287671E+000, 8.8728081E+001, 3.2351946E+000, 3.1739487E+000, 3.0295236E+000
 2.3424658E+000, 8.7879212E+001, 3.2269706E+000, 3.1661965E+000, 3.0220255E+000
 2.3561644E+000, 8.7066383E+001, 3.2200278E+000, 3.1593698E+000, 3.0152332E+000
 2.3698630E+000, 8.6284844E+001, 3.2131987E+000, 3.1525125E+000, 3.0098735E+000
 2.3835616E+000, 8.5554226E+001, 3.2093336E+000, 3.1479531E+000, 3.0053422E+000
 2.3972603E+000, 8.4937050E+001, 3.2048847E+000, 3.1438374E+000, 3.0015518E+000
 2.4109589E+000, 8.4426424E+001, 3.2021518E+000, 3.1414766E+000, 2.9993791E+000
 2.4246575E+000, 8.3984010E+001, 3.1996830E+000, 3.1398360E+000, 2.9991338E+000
 2.4383562E+000, 8.3564481E+001, 3.2008195E+000, 3.1399905E+000, 3.0011732E+000
 2.4520548E+000, 8.3153635E+001, 3.2017874E+000, 3.1404465E+000, 3.0017541E+000
 2.4657534E+000, 8.2717888E+001, 3.2018502E+000, 3.1403972E+000, 3.0013710E+000
 2.4794521E+000, 8.2244692E+001, 3.2002786E+000, 3.1392529E+000, 2.9996255E+000
 2.4931507E+000, 8.1733686E+001, 3.1970693E+000, 3.1369072E+000, 2.9963482E+000
 2.5068493E+000, 8.1198447E+001, 3.1920156E+000, 3.1328314E+000, 2.9909256E+000
 2.5205479E+000, 8.0632329E+001, 3.1875264E+000, 3.1297147E+000, 2.9878172E+000
 2.5342466E+000, 8.0055667E+001, 3.1855284E+000, 3.1283935E+000, 2.9867898E+000
 2.5479452E+000, 7.9457135E+001, 3.1858598E+000, 3.1285284E+000, 2.9870935E+000
 2.5616438E+000, 7.8889363E+001, 3.1854924E+000, 3.1276329E+000, 2.9847692E+000
 2.5753425E+000, 7.8352723E+001, 3.1821501E+000, 3.1244092E+000, 2.9820947E+000
 2.5890411E+000, 7.7836000E+001, 3.1779372E+000, 3.1201210E+000, 2.9760693E+000
 2.6027397E+000, 7.7327003E+001, 3.1712462E+000, 3.1136729E+000, 2.9714331E+000
 2.6164384E+000, 7.6797079E+001, 3.1661339E+000, 3.1087032E+000, 2.9649330E+000
 2.6301370E+000, 7.6306606E+001, 3.1579548E+000, 3.1008976E+000, 2.9582176E+000
 2.6438356E+000, 7.5859594E+001, 3.1507588E+000, 3.0946579E+000, 2.9501500E+000
 2.6575342E+000, 7.5488864E+001, 3.1396599E+000, 3.0855761E+000, 2.9421732E+000
 2.6712329E+000, 7.5140988E+001, 3.1307961E+000, 3.0778148E+000, 2.9344361E+000
 2.6849315E+000, 7.4809908E+001, 3.1227983E+000, 3.0709777E+000, 2.9295317E+000
 2.6986301E+000, 7.4466620E+001, 3.1186299E+000, 3.0673292E+000, 2.9259220E+000
 2.7123288E+000, 7.4090833E+001, 3.1142563E+000, 3.0641869E+000, 2.9235959E+000
 2.7260274E+000, 7.3676518E+001, 3.1124617E+000, 3.0625332E+000, 2.9198464E+000
 2.7397260E+000, 7.3231687E+001, 3.1076082E+000, 3.0587481E+000, 2.9168018E+000
 2.7534247E+000, 7.2757582E+001, 3.1038438E+000, 3.0537998E+000, 2.9112433E+000
 2.7671233E+000, 7.2259732E+001, 3.0977190E+000, 3.0474994E+000, 2.9044978E+000
 2.7808219E+000, 7.1742338E+001, 3.0914025E+000, 3.0404415E+000, 2.8961469E+000
 2.7945205E+000, 7.1224800E+001, 3.0841079E+000, 3.0322708E+000, 2.8899707E+000
 2.8082192E+000, 7.0690188E+001, 3.0810575E+000, 3.0278994E+000, 2.8849346E+000
 2.8219178E+000, 7.0163218E+001, 3.0749521E+000, 3.0216814E+000, 2.8763683E+000
 2.8356164E+000, 6.9628155E+001, 3.0660854E+000, 3.0121220E+000, 2.8671228E+000
 2.8493151E+000, 6.9103667E+001, 3.0578741E+000, 3.0038474E+000, 2.8562656E+000
 2.8630137E+000, 6.8610204E+001, 3.0439473E+000, 2.9893913E+000, 2.8425425E+000
 2.8767123E+000, 6.8116461E+001, 3.0303645E+000, 2.9759484E+000, 2.8292070E+000
 2.8904110E+000, 6.7654976E+001, 3.0166234E+000, 2.9611927E+000, 2.8185141E+000
 2.9041096E+000, 6.7208762E+001, 3.0081397E+000, 2.9520905E+000, 2.8080773E+000
 2.9178082E+000, 6.6826953E+001, 2.9948982E+000, 2.9390908E+000, 2.8002375E+000
 2.9315068E+000, 6.6444866E+001, 2.9907304E+000, 2.9341255E+000, 2.7904254E+000
 2.9452055E+000, 6.6115890E+001, 2.9745248E+000, 2.9193995E+000, 2.7781013E+000
 2.9589041E+000, 6.5827210E+001, 2.9677098E+000, 2.9116540E+000, 2.7648253E+000
 2.9726027E+000, 6.5607528E+001, 2.9478379E+000, 2.8934203E+000, 2.7491113E+000
 2.9863014E+000, 6.5418601E+001, 2.9441170E+000, 2.8878932E+000, 2.7343602E+000
 3.0000000E+000, 6.5009601E+001, 2.9211715E+000, 2.8631142E+000, 2.7227768E+000
