m,C,m/s,m/s,m/s
 1.7690602E-001, 7.0857870E+002, 2.9293259E+000, 2.7758806E+000, 2.7242557E+000
 1.8370842E-001, 7.1039052E+002, 2.9949272E+000, 2.8408965E+000, 2.7897437E+000
 1.9051082E-001, 7.1218383E+002, 3.0577725E+000, 2.9025492E+000, 2.8520559E+000
 1.9731323E-001, 7.1392728E+002, 3.1177771E+000, 2.9609819E+000, 2.9106797E+000
 2.0411563E-001, 7.1558808E+002, 3.1756101E+000, 3.0166037E+000, 2.9663807E+000
 2.1091803E-001, 7.1722495E+002, 3.2319706E+000, 3.0696511E+000, 3.0193312E+000
 2.1772043E-001, 7.1879927E+002, 3.2863748E+000, 3.1200071E+000, 3.0699385E+000
 2.2452283E-001, 7.2003022E+002, 3.3383797E+000, 3.1675164E+000, 3.1176143E+000
 2.3132523E-001, 7.2106307E+002, 3.3876483E+000, 3.2119131E+000, 3.1623308E+000
 2.3812763E-001, 7.2197936E+002, 3.4348935E+000, 3.2536409E+000, 3.2037649E+000
 2.4493003E-001, 7.2270471E+002, 3.4797361E+000, 3.2928981E+000, 3.2431167E+000
 2.5173243E-001, 7.2311097E+002, 3.5225829E+000, 3.3298353E+000, 3.2796891E+000
 2.5853483E-001, 7.2318984E+002, 3.5635715E+000, 3.3645186E+000, 3.3144552E+000
 2.6533723E-001, 7.2288557E+002, 3.6028691E+000, 3.3973839E+000, 3.3466574E+000
 2.7213964E-001, 7.2245911E+002, 3.6408566E+000, 3.4286037E+000, 3.3778916E+000
 2.7894204E-001, 7.2151726E+002, 3.6768689E+000, 3.4577008E+000, 3.4071580E+000
 2.8574444E-001, 7.2024009E+002, 3.7104483E+000, 3.4845435E+000, 3.4341801E+000
 2.9254684E-001, 7.1846478E+002, 3.7422217E+000, 3.5096120E+000, 3.4584870E+000
 2.9934924E-001, 7.1660712E+002, 3.7728039E+000, 3.5335148E+000, 3.4814673E+000
 3.0615164E-001, 7.1403246E+002, 3.8021326E+000, 3.5559517E+000, 3.5030363E+000
 3.1295404E-001, 7.1215033E+002, 3.8324841E+000, 3.5783549E+000, 3.5231812E+000
 3.1975644E-001, 7.0987488E+002, 3.8626755E+000, 3.6003213E+000, 3.5447612E+000
 3.2655884E-001, 7.0758176E+002, 3.8917326E+000, 3.6208718E+000, 3.5643999E+000
 3.3336124E-001, 7.0478142E+002, 3.9199896E+000, 3.6407490E+000, 3.5832027E+000
 3.4016364E-001, 7.0195813E+002, 3.9474310E+000, 3.6596975E+000, 3.6017407E+000
 3.4696605E-001, 6.9864130E+002, 3.9731896E+000, 3.6774232E+000, 3.6189362E+000
 3.5376845E-001, 6.9514619E+002, 3.9972895E+000, 3.6939501E+000, 3.6351829E+000
 3.6057085E-001, 6.9097426E+002, 4.0195998E+000, 3.7093778E+000, 3.6500278E+000
 3.6737325E-001, 6.8678367E+002, 4.0407744E+000, 3.7236038E+000, 3.6641095E+000
 3.7417565E-001, 6.8228539E+002, 4.0612234E+000, 3.7368729E+000, 3.6767286E+000
 3.8097805E-001, 6.7799592E+002, 4.0810733E+000, 3.7492182E+000, 3.6888359E+000
 3.8778045E-001, 6.7334522E+002, 4.1002312E+000, 3.7610134E+000, 3.6998562E+000
 3.9458285E-001, 6.6867523E+002, 4.1187912E+000, 3.7722259E+000, 3.7108917E+000
 4.0138525E-001, 6.6346050E+002, 4.1355297E+000, 3.7825504E+000, 3.7207778E+000
 4.0818765E-001, 6.5829272E+002, 4.1511052E+000, 3.7919954E+000, 3.7302913E+000
 4.1499005E-001, 6.5281062E+002, 4.1656931E+000, 3.8007507E+000, 3.7385249E+000
 4.2179246E-001, 6.4755267E+002, 4.1804987E+000, 3.8093063E+000, 3.7468056E+000
 4.2859486E-001, 6.4178160E+002, 4.1946315E+000, 3.8175846E+000, 3.7542273E+000
 4.3539726E-001, 6.3631067E+002, 4.2079300E+000, 3.8250461E+000, 3.7617607E+000
 4.4219966E-001, 6.3019334E+002, 4.2196077E+000, 3.8315992E+000, 3.7679157E+000
 4.4900206E-001, 6.2450922E+002, 4.2307748E+000, 3.8372575E+000, 3.7739534E+000
 4.5580446E-001, 6.1839677E+002, 4.2413229E+000, 3.8423278E+000, 3.7785067E+000
 4.6260686E-001, 6.1291007E+002, 4.2519030E+000, 3.8471757E+000, 3.7832191E+000
 4.6940926E-001, 6.0703841E+002, 4.2617109E+000, 3.8519336E+000, 3.7872783E+000
 4.7621166E-001, 6.0149714E+002, 4.2706057E+000, 3.8562196E+000, 3.7916701E+000
 4.8301406E-001, 5.9536437E+002, 4.2783124E+000, 3.8599153E+000, 3.7950203E+000
 4.8981646E-001, 5.8946470E+002, 4.2849627E+000, 3.8625776E+000, 3.7980804E+000
 4.9661887E-001, 5.8329561E+002, 4.2906569E+000, 3.8643289E+000, 3.7995447E+000
 5.0342127E-001, 5.7758214E+002, 4.2951996E+000, 3.8650553E+000, 3.8003941E+000
 5.1022367E-001, 5.7149698E+002, 4.2990385E+000, 3.8655509E+000, 3.8001038E+000
 5.1702607E-001, 5.6576562E+002, 4.3025826E+000, 3.8657453E+000, 3.8001624E+000
 5.2382847E-001, 5.5950718E+002, 4.3052830E+000, 3.8658937E+000, 3.7995571E+000
 5.3063087E-001, 5.5345128E+002, 4.3072521E+000, 3.8655416E+000, 3.7992136E+000
 5.3743327E-001, 5.4709157E+002, 4.3079981E+000, 3.8646428E+000, 3.7976704E+000
 5.4423567E-001, 5.4110794E+002, 4.3081188E+000, 3.8635580E+000, 3.7960773E+000
 5.5103807E-001, 5.3507468E+002, 4.3082637E+000, 3.8629789E+000, 3.7939457E+000
 5.5784047E-001, 5.2934074E+002, 4.3088859E+000, 3.8630147E+000, 3.7928537E+000
 5.6464287E-001, 5.2348903E+002, 4.3096241E+000, 3.8638831E+000, 3.7921399E+000
 5.7144528E-001, 5.1806843E+002, 4.3101833E+000, 3.8650408E+000, 3.7926520E+000
 5.7824768E-001, 5.1252113E+002, 4.3101260E+000, 3.8664778E+000, 3.7932096E+000
 5.8505008E-001, 5.0743844E+002, 4.3095272E+000, 3.8673063E+000, 3.7943698E+000
 5.9185248E-001, 5.0205306E+002, 4.3080331E+000, 3.8678910E+000, 3.7946879E+000
 5.9865488E-001, 4.9670000E+002, 4.3062618E+000, 3.8681969E+000, 3.7952339E+000
 6.0545728E-001, 4.9114943E+002, 4.3047669E+000, 3.8684745E+000, 3.7948660E+000
 6.1225968E-001, 4.8535913E+002, 4.3015556E+000, 3.8675016E+000, 3.7946703E+000
 6.1906208E-001, 4.8011555E+002, 4.2988691E+000, 3.8665113E+000, 3.7921144E+000
 6.2586448E-001, 4.7474042E+002, 4.2954381E+000, 3.8656026E+000, 3.7920293E+000
 6.3266688E-001, 4.6894699E+002, 4.2903393E+000, 3.8639874E+000, 3.7897298E+000
 6.3946928E-001, 4.6301750E+002, 4.2845909E+000, 3.8623239E+000, 3.7879169E+000
 6.4627169E-001, 4.5684437E+002, 4.2781021E+000, 3.8608492E+000, 3.7856122E+000
 6.5307409E-001, 4.5071854E+002, 4.2721328E+000, 3.8596074E+000, 3.7838560E+000
 6.5987649E-001, 4.4443445E+002, 4.2669647E+000, 3.8590573E+000, 3.7827112E+000
 6.6667889E-001, 4.3808014E+002, 4.2615020E+000, 3.8582618E+000, 3.7820838E+000
 6.7348129E-001, 4.3157250E+002, 4.2553673E+000, 3.8569921E+000, 3.7806588E+000
 6.8028369E-001, 4.2553628E+002, 4.2499157E+000, 3.8552880E+000, 3.7787452E+000
 6.8708609E-001, 4.1963048E+002, 4.2433749E+000, 3.8525272E+000, 3.7759083E+000
 6.9388849E-001, 4.1440441E+002, 4.2374737E+000, 3.8491363E+000, 3.7722089E+000
 7.0069089E-001, 4.0911233E+002, 4.2301679E+000, 3.8453241E+000, 3.7674521E+000
 7.0749329E-001, 4.0444400E+002, 4.2241887E+000, 3.8418111E+000, 3.7626069E+000
 7.1429569E-001, 3.9952989E+002, 4.2183645E+000, 3.8393087E+000, 3.7584055E+000
 7.2109810E-001, 3.9503310E+002, 4.2139574E+000, 3.8371287E+000, 3.7554724E+000
 7.2790050E-001, 3.9013120E+002, 4.2092849E+000, 3.8352717E+000, 3.7529043E+000
 7.3470290E-001, 3.8563992E+002, 4.2051655E+000, 3.8332718E+000, 3.7507991E+000
 7.4150530E-001, 3.8089262E+002, 4.1983894E+000, 3.8301522E+000, 3.7475641E+000
 7.4830770E-001, 3.7616372E+002, 4.1912663E+000, 3.8267972E+000, 3.7436751E+000
 7.5511010E-001, 3.7118093E+002, 4.1824718E+000, 3.8228731E+000, 3.7391404E+000
 7.6191250E-001, 3.6631404E+002, 4.1737811E+000, 3.8185383E+000, 3.7342459E+000
 7.6871490E-001, 3.6134799E+002, 4.1650335E+000, 3.8143003E+000, 3.7290882E+000
 7.7551730E-001, 3.5646540E+002, 4.1552611E+000, 3.8091976E+000, 3.7234313E+000
 7.8231970E-001, 3.5156243E+002, 4.1448765E+000, 3.8040156E+000, 3.7172261E+000
 7.8912210E-001, 3.4681651E+002, 4.1337419E+000, 3.7981634E+000, 3.7102909E+000
 7.9592451E-001, 3.4197528E+002, 4.1225335E+000, 3.7926459E+000, 3.7036646E+000
 8.0272691E-001, 3.3715777E+002, 4.1110098E+000, 3.7864383E+000, 3.6973139E+000
 8.0952931E-001, 3.3211741E+002, 4.0987740E+000, 3.7801772E+000, 3.6907574E+000
 8.1633171E-001, 3.2721215E+002, 4.0848586E+000, 3.7718896E+000, 3.6835345E+000
 8.2313411E-001, 3.2220186E+002, 4.0693493E+000, 3.7630894E+000, 3.6746779E+000
 8.2993651E-001, 3.1751025E+002, 4.0547474E+000, 3.7537657E+000, 3.6656593E+000
 8.3673891E-001, 3.1275894E+002, 4.0384825E+000, 3.7442660E+000, 3.6550556E+000
 8.4354131E-001, 3.0853527E+002, 4.0250129E+000, 3.7356581E+000, 3.6449569E+000
 8.5034371E-001, 3.0447041E+002, 4.0115684E+000, 3.7277320E+000, 3.6348030E+000
 8.5714611E-001, 3.0079603E+002, 3.9993987E+000, 3.7195639E+000, 3.6259374E+000
 8.6394851E-001, 2.9727001E+002, 3.9887068E+000, 3.7126030E+000, 3.6174315E+000
 8.7075092E-001, 2.9402355E+002, 3.9777315E+000, 3.7048930E+000, 3.6100412E+000
 8.7755332E-001, 2.9074428E+002, 3.9683217E+000, 3.6986558E+000, 3.6023394E+000
 8.8435572E-001, 2.8764685E+002, 3.9574341E+000, 3.6913584E+000, 3.5959389E+000
 8.9115812E-001, 2.8449330E+002, 3.9476897E+000, 3.6847822E+000, 3.5886011E+000
 8.9796052E-001, 2.8139032E+002, 3.9368946E+000, 3.6771739E+000, 3.5816617E+000
 9.0476292E-001, 2.7829188E+002, 3.9269337E+000, 3.6705832E+000, 3.5678440E+000
 9.1156532E-001, 2.7519615E+002, 3.9161985E+000, 3.6628345E+000, 3.5599694E+000
 9.1836772E-001, 2.7181826E+002, 3.9055690E+000, 3.6562833E+000, 3.5527368E+000
 9.2517012E-001, 2.6873919E+002, 3.8960993E+000, 3.6496092E+000, 3.5457133E+000
 9.3197252E-001, 2.6549957E+002, 3.8865814E+000, 3.6437222E+000, 3.5388985E+000
 9.3877492E-001, 2.6223100E+002, 3.8757600E+000, 3.6366407E+000, 3.5314189E+000
 9.4557733E-001, 2.5874000E+002, 3.8666523E+000, 3.6307077E+000, 3.5234721E+000
 9.5237973E-001, 2.5496077E+002, 3.8523437E+000, 3.6225739E+000, 3.5154893E+000
 9.5918213E-001, 2.5121849E+002, 3.8409841E+000, 3.6159415E+000, 3.5067003E+000
 9.6598453E-001, 2.4767015E+002, 3.8261170E+000, 3.6067369E+000, 3.4986466E+000
 9.7278693E-001, 2.4443261E+002, 3.8132947E+000, 3.5988524E+000, 3.4894399E+000
 9.7958933E-001, 2.4133306E+002, 3.7998132E+000, 3.5907705E+000, 3.4837791E+000
 9.8639173E-001, 2.3835005E+002, 3.7912467E+000, 3.5864802E+000, 3.4778761E+000
 9.9319413E-001, 2.3539670E+002, 3.7808809E+000, 3.5812984E+000, 3.4762465E+000
 9.9999653E-001, 2.3246282E+002, 3.7778464E+000, 3.5808326E+000, 3.4726094E+000
 1.0067989E+000, 2.2971817E+002, 3.7684506E+000, 3.5763285E+000, 3.4704200E+000
 1.0136013E+000, 2.2690242E+002, 3.7622211E+000, 3.5736597E+000, 3.4650987E+000
 1.0204037E+000, 2.2418427E+002, 3.7543694E+000, 3.5699484E+000, 3.4627214E+000
 1.0272061E+000, 2.2151077E+002, 3.7444553E+000, 3.5639895E+000, 3.4536101E+000
 1.0340085E+000, 2.1890179E+002, 3.7371667E+000, 3.5601680E+000, 3.4526323E+000
 1.0408109E+000, 2.1650629E+002, 3.7273572E+000, 3.5539053E+000, 3.4426457E+000
 1.0476133E+000, 2.1408811E+002, 3.7216267E+000, 3.5503360E+000, 3.4429869E+000
 1.0544157E+000, 2.1180608E+002, 3.7115711E+000, 3.5437684E+000, 3.4304493E+000
 1.0612181E+000, 2.0945662E+002, 3.7052866E+000, 3.5402890E+000, 3.4332093E+000
 1.0680205E+000, 2.0708385E+002, 3.6952976E+000, 3.5337081E+000, 3.4166693E+000
 1.0748229E+000, 2.0469878E+002, 3.6863090E+000, 3.5285158E+000, 3.4225180E+000
 1.0816253E+000, 2.0228320E+002, 3.6772078E+000, 3.5225676E+000, 3.4024603E+000
 1.0884277E+000, 2.0004925E+002, 3.6679058E+000, 3.5170286E+000, 3.4128643E+000
 1.0952301E+000, 1.9791886E+002, 3.6585939E+000, 3.5099005E+000, 3.3876676E+000
 1.1020325E+000, 1.9587682E+002, 3.6529084E+000, 3.5067258E+000, 3.4067519E+000
 1.1088349E+000, 1.9392746E+002, 3.6456480E+000, 3.5007045E+000, 3.3734165E+000
 1.1156373E+000, 1.9188797E+002, 3.6382648E+000, 3.4952212E+000, 3.3968970E+000
 1.1224397E+000, 1.8982958E+002, 3.6296792E+000, 3.4884977E+000, 3.3568405E+000
 1.1292422E+000, 1.8790484E+002, 3.6223383E+000, 3.4829447E+000, 3.3851614E+000
 1.1360446E+000, 1.8575577E+002, 3.6131803E+000, 3.4760526E+000, 3.3389322E+000
 1.1428470E+000, 1.8404292E+002, 3.6035650E+000, 3.4684863E+000, 3.3728761E+000
 1.1496494E+000, 1.8203640E+002, 3.5962261E+000, 3.4619010E+000, 3.3214268E+000
 1.1564518E+000, 1.8030930E+002, 3.5851749E+000, 3.4541946E+000, 3.3623266E+000
 1.1632542E+000, 1.7834192E+002, 3.5785821E+000, 3.4478019E+000, 3.3033041E+000
 1.1700566E+000, 1.7659360E+002, 3.5702760E+000, 3.4410590E+000, 3.3515084E+000
 1.1768590E+000, 1.7454245E+002, 3.5618694E+000, 3.4340539E+000, 3.2841105E+000
 1.1836614E+000, 1.7294896E+002, 3.5516767E+000, 3.4254261E+000, 3.3364160E+000
 1.1904638E+000, 1.7106932E+002, 3.5489247E+000, 3.4212025E+000, 3.2641905E+000
 1.1972662E+000, 1.6966371E+002, 3.5322958E+000, 3.4070134E+000, 3.3122056E+000
 1.2040686E+000, 1.6784545E+002, 3.5304039E+000, 3.4033290E+000, 3.2443837E+000
 1.2108710E+000, 1.6674241E+002, 3.5129014E+000, 3.3864784E+000, 3.2778220E+000
 1.2176734E+000, 1.6490973E+002, 3.5095808E+000, 3.3834071E+000, 3.2311594E+000
 1.2244758E+000, 1.6421023E+002, 3.5203021E+000, 3.3852409E+000, 3.2293261E+000
 1.2312782E+000, 1.5779336E+002, 3.4084676E+000, 3.3064170E+000, 3.2268670E+000
 1.2380806E+000, 1.5779336E+002, 3.4084676E+000, 3.3064170E+000, 3.2137599E+000
 1.2448830E+000, 1.5779336E+002, 3.4084676E+000, 3.3064170E+000, 3.2137599E+000
 1.2516854E+000, 1.5407470E+002, 3.3808268E+000, 3.2866874E+000, 3.2137599E+000
 1.2584878E+000, 1.5407470E+002, 3.3808268E+000, 3.2866874E+000, 3.1986719E+000
 1.2652902E+000, 1.5407470E+002, 3.3808268E+000, 3.2866874E+000, 3.1986719E+000
 1.2720926E+000, 1.5075201E+002, 3.3615144E+000, 3.2711285E+000, 3.1986719E+000
 1.2788950E+000, 1.5075201E+002, 3.3615144E+000, 3.2711285E+000, 3.1986719E+000
 1.2856974E+000, 1.5075201E+002, 3.3615144E+000, 3.2711285E+000, 3.1833731E+000
 1.2924998E+000, 1.4753693E+002, 3.3432882E+000, 3.2558300E+000, 3.1833731E+000
 1.2993022E+000, 1.4753693E+002, 3.3432882E+000, 3.2558300E+000, 3.1833731E+000
 1.3061046E+000, 1.4753693E+002, 3.3432882E+000, 3.2558300E+000, 3.1679104E+000
 1.3129070E+000, 1.4439852E+002, 3.3253633E+000, 3.2407486E+000, 3.1679104E+000
 1.3197094E+000, 1.4439852E+002, 3.3253633E+000, 3.2407486E+000, 3.1679104E+000
 1.3265118E+000, 1.4439852E+002, 3.3253633E+000, 3.2407486E+000, 3.1526070E+000
 1.3333142E+000, 1.4134914E+002, 3.3075042E+000, 3.2254063E+000, 3.1526070E+000
 1.3401166E+000, 1.4134914E+002, 3.3075042E+000, 3.2254063E+000, 3.1526070E+000
 1.3469190E+000, 1.4134914E+002, 3.3075042E+000, 3.2254063E+000, 3.1358496E+000
 1.3537214E+000, 1.3839077E+002, 3.2895752E+000, 3.2094186E+000, 3.1358496E+000
 1.3605238E+000, 1.3839077E+002, 3.2895752E+000, 3.2094186E+000, 3.1358496E+000
 1.3673262E+000, 1.3839077E+002, 3.2895752E+000, 3.2094186E+000, 3.1170418E+000
 1.3741286E+000, 1.3550585E+002, 3.2692479E+000, 3.1924816E+000, 3.1170418E+000
 1.3809310E+000, 1.3550585E+002, 3.2692479E+000, 3.1924816E+000, 3.1170418E+000
 1.3877334E+000, 1.3550585E+002, 3.2692479E+000, 3.1924816E+000, 3.0965780E+000
 1.3945358E+000, 1.3267734E+002, 3.2475722E+000, 3.1746252E+000, 3.0965780E+000
 1.4013382E+000, 1.3267734E+002, 3.2475722E+000, 3.1746252E+000, 3.0965780E+000
 1.4081406E+000, 1.3267734E+002, 3.2475722E+000, 3.1746252E+000, 3.0775617E+000
 1.4149430E+000, 1.2985539E+002, 3.2274316E+000, 3.1563592E+000, 3.0775617E+000
 1.4217454E+000, 1.2985539E+002, 3.2274316E+000, 3.1563592E+000, 3.0775617E+000
 1.4285478E+000, 1.2985539E+002, 3.2274316E+000, 3.1563592E+000, 3.0588462E+000
 1.4353502E+000, 1.2985539E+002, 3.2274316E+000, 3.1563592E+000, 3.0588462E+000
 1.4421526E+000, 1.2706117E+002, 3.2083879E+000, 3.1393563E+000, 3.0588462E+000
 1.4489550E+000, 1.2706117E+002, 3.2083879E+000, 3.1393563E+000, 3.0429069E+000
 1.4557574E+000, 1.2706117E+002, 3.2083879E+000, 3.1393563E+000, 3.0429069E+000
 1.4625598E+000, 1.2439203E+002, 3.1910316E+000, 3.1241634E+000, 3.0429069E+000
 1.4693622E+000, 1.2439203E+002, 3.1910316E+000, 3.1241634E+000, 3.0283636E+000
 1.4761646E+000, 1.2439203E+002, 3.1910316E+000, 3.1241634E+000, 3.0283636E+000
 1.4829670E+000, 1.2190774E+002, 3.1749493E+000, 3.1094957E+000, 3.0283636E+000
 1.4897694E+000, 1.2190774E+002, 3.1749493E+000, 3.1094957E+000, 3.0138509E+000
 1.4965718E+000, 1.2190774E+002, 3.1749493E+000, 3.1094957E+000, 3.0138509E+000
 1.5033742E+000, 1.1954987E+002, 3.1597302E+000, 3.0952005E+000, 3.0138509E+000
 1.5101766E+000, 1.1954987E+002, 3.1597302E+000, 3.0952005E+000, 2.9986989E+000
 1.5169790E+000, 1.1954987E+002, 3.1597302E+000, 3.0952005E+000, 2.9986989E+000
 1.5237814E+000, 1.1726698E+002, 3.1446421E+000, 3.0811717E+000, 2.9986989E+000
 1.5305838E+000, 1.1726698E+002, 3.1446421E+000, 3.0811717E+000, 2.9843008E+000
 1.5373862E+000, 1.1726698E+002, 3.1446421E+000, 3.0811717E+000, 2.9843008E+000
 1.5441886E+000, 1.1502406E+002, 3.1302625E+000, 3.0680690E+000, 2.9843008E+000
 1.5509910E+000, 1.1502406E+002, 3.1302625E+000, 3.0680690E+000, 2.9706923E+000
 1.5577934E+000, 1.1502406E+002, 3.1302625E+000, 3.0680690E+000, 2.9706923E+000
 1.5645958E+000, 1.1276618E+002, 3.1154851E+000, 3.0547673E+000, 2.9706923E+000
 1.5713982E+000, 1.1276618E+002, 3.1154851E+000, 3.0547673E+000, 2.9572139E+000
 1.5782006E+000, 1.1276618E+002, 3.1154851E+000, 3.0547673E+000, 2.9572139E+000
 1.5850030E+000, 1.1054927E+002, 3.0999028E+000, 3.0406708E+000, 2.9572139E+000
 1.5918054E+000, 1.1054927E+002, 3.0999028E+000, 3.0406708E+000, 2.9572139E+000
 1.5986078E+000, 1.1054927E+002, 3.0999028E+000, 3.0406708E+000, 2.9434467E+000
 1.6054102E+000, 1.0841461E+002, 3.0846381E+000, 3.0266235E+000, 2.9434467E+000
 1.6122126E+000, 1.0841461E+002, 3.0846381E+000, 3.0266235E+000, 2.9434467E+000
 1.6190150E+000, 1.0841461E+002, 3.0846381E+000, 3.0266235E+000, 2.9300633E+000
 1.6258174E+000, 1.0634041E+002, 3.0692879E+000, 3.0126247E+000, 2.9300633E+000
 1.6326198E+000, 1.0634041E+002, 3.0692879E+000, 3.0126247E+000, 2.9300633E+000
 1.6394222E+000, 1.0634041E+002, 3.0692879E+000, 3.0126247E+000, 2.9158308E+000
 1.6462246E+000, 1.0441828E+002, 3.0542564E+000, 2.9993217E+000, 2.9158308E+000
 1.6530270E+000, 1.0441828E+002, 3.0542564E+000, 2.9993217E+000, 2.9158308E+000
 1.6598294E+000, 1.0441828E+002, 3.0542564E+000, 2.9993217E+000, 2.9026569E+000
 1.6666318E+000, 1.0263641E+002, 3.0392995E+000, 2.9861810E+000, 2.9026569E+000
 1.6734342E+000, 1.0263641E+002, 3.0392995E+000, 2.9861810E+000, 2.9026569E+000
 1.6802366E+000, 1.0263641E+002, 3.0392995E+000, 2.9861810E+000, 2.8904296E+000
 1.6870390E+000, 1.0092767E+002, 3.0258624E+000, 2.9741976E+000, 2.8904296E+000
 1.6938414E+000, 1.0092767E+002, 3.0258624E+000, 2.9741976E+000, 2.8904296E+000
 1.7006438E+000, 1.0092767E+002, 3.0258624E+000, 2.9741976E+000, 2.8792030E+000
 1.7074462E+000, 9.9263074E+001, 3.0134557E+000, 2.9628182E+000, 2.8792030E+000
 1.7142486E+000, 9.9263074E+001, 3.0134557E+000, 2.9628182E+000, 2.8792030E+000
 1.7210510E+000, 9.9263074E+001, 3.0134557E+000, 2.9628182E+000, 2.8680746E+000
 1.7278534E+000, 9.7671345E+001, 3.0015181E+000, 2.9518983E+000, 2.8680746E+000
 1.7346558E+000, 9.7671345E+001, 3.0015181E+000, 2.9518983E+000, 2.8680746E+000
 1.7414582E+000, 9.7671345E+001, 3.0015181E+000, 2.9518983E+000, 2.8567571E+000
 1.7482606E+000, 9.7671345E+001, 3.0015181E+000, 2.9518983E+000, 2.8567571E+000
 1.7550630E+000, 9.6168590E+001, 2.9896411E+000, 2.9410540E+000, 2.8567571E+000
 1.7618654E+000, 9.6168590E+001, 2.9896411E+000, 2.9410540E+000, 2.8453575E+000
 1.7686678E+000, 9.6168590E+001, 2.9896411E+000, 2.9410540E+000, 2.8453575E+000
 1.7754702E+000, 9.4765604E+001, 2.9790316E+000, 2.9312414E+000, 2.8453575E+000
 1.7822726E+000, 9.4765604E+001, 2.9790316E+000, 2.9312414E+000, 2.8339846E+000
 1.7890750E+000, 9.4765604E+001, 2.9790316E+000, 2.9312414E+000, 2.8339846E+000
 1.7958774E+000, 9.3425174E+001, 2.9670180E+000, 2.9201650E+000, 2.8339846E+000
 1.8026798E+000, 9.3425174E+001, 2.9670180E+000, 2.9201650E+000, 2.8212838E+000
 1.8094822E+000, 9.3425174E+001, 2.9670180E+000, 2.9201650E+000, 2.8212838E+000
 1.8162846E+000, 9.2146829E+001, 2.9543752E+000, 2.9085113E+000, 2.8212838E+000
 1.8230870E+000, 9.2146829E+001, 2.9543752E+000, 2.9085113E+000, 2.8100367E+000
 1.8298894E+000, 9.2146829E+001, 2.9543752E+000, 2.9085113E+000, 2.8100367E+000
 1.8366918E+000, 9.0932254E+001, 2.9424644E+000, 2.8975649E+000, 2.8100367E+000
 1.8434942E+000, 9.0932254E+001, 2.9424644E+000, 2.8975649E+000, 2.8002397E+000
 1.8502966E+000, 9.0932254E+001, 2.9424644E+000, 2.8975649E+000, 2.8002397E+000
 1.8570990E+000, 8.9719579E+001, 2.9340073E+000, 2.8896869E+000, 2.8002397E+000
 1.8639014E+000, 8.9719579E+001, 2.9340073E+000, 2.8896869E+000, 2.7941181E+000
 1.8707038E+000, 8.9719579E+001, 2.9340073E+000, 2.8896869E+000, 2.7941181E+000
 1.8775063E+000, 8.8519358E+001, 2.9270693E+000, 2.8832385E+000, 2.7941181E+000
 1.8843087E+000, 8.8519358E+001, 2.9270693E+000, 2.8832385E+000, 2.7869861E+000
 1.8911111E+000, 8.8519358E+001, 2.9270693E+000, 2.8832385E+000, 2.7869861E+000
