m,C,m/s,m/s,m/s
 2.4493003E-001, 7.1939402E+002, 3.3647697E+000, 3.2209365E+000, 3.1610357E+000
 2.5173243E-001, 7.2270446E+002, 3.4226039E+000, 3.2725928E+000, 3.2115429E+000
 2.5853483E-001, 7.2576772E+002, 3.4797273E+000, 3.3234853E+000, 3.2614168E+000
 2.6533723E-001, 7.2841766E+002, 3.5359964E+000, 3.3735457E+000, 3.3104263E+000
 2.7213964E-001, 7.3078003E+002, 3.5910084E+000, 3.4222829E+000, 3.3585797E+000
 2.7894204E-001, 7.3271398E+002, 3.6443340E+000, 3.4695488E+000, 3.4051456E+000
 2.8574444E-001, 7.3443294E+002, 3.6959804E+000, 3.5151611E+000, 3.4503322E+000
 2.9254684E-001, 7.3591319E+002, 3.7463570E+000, 3.5589414E+000, 3.4935389E+000
 2.9934924E-001, 7.3738951E+002, 3.7953476E+000, 3.6009226E+000, 3.5350591E+000
 3.0615164E-001, 7.3807924E+002, 3.8427270E+000, 3.6407638E+000, 3.5746670E+000
 3.1295404E-001, 7.3908257E+002, 3.8891989E+000, 3.6796844E+000, 3.6118275E+000
 3.1975644E-001, 7.3959142E+002, 3.9349964E+000, 3.7175050E+000, 3.6498193E+000
 3.2655884E-001, 7.3997373E+002, 3.9785860E+000, 3.7530883E+000, 3.6850546E+000
 3.3336124E-001, 7.3992740E+002, 4.0208452E+000, 3.7872181E+000, 3.7185542E+000
 3.4016364E-001, 7.3973359E+002, 4.0613156E+000, 3.8200333E+000, 3.7510185E+000
 3.4696605E-001, 7.3942878E+002, 4.1002768E+000, 3.8515718E+000, 3.7820224E+000
 3.5376845E-001, 7.3910121E+002, 4.1376316E+000, 3.8820421E+000, 3.8119890E+000
 3.6057085E-001, 7.3840692E+002, 4.1738914E+000, 3.9116178E+000, 3.8408188E+000
 3.6737325E-001, 7.3746970E+002, 4.2087739E+000, 3.9401872E+000, 3.8688207E+000
 3.7417565E-001, 7.3635845E+002, 4.2425806E+000, 3.9677609E+000, 3.8954018E+000
 3.8097805E-001, 7.3504945E+002, 4.2752965E+000, 3.9944107E+000, 3.9211355E+000
 3.8778045E-001, 7.3343448E+002, 4.3078881E+000, 4.0205935E+000, 3.9460112E+000
 3.9458285E-001, 7.3142350E+002, 4.3403554E+000, 4.0459527E+000, 3.9709144E+000
 4.0138525E-001, 7.2925003E+002, 4.3717597E+000, 4.0699577E+000, 3.9945664E+000
 4.0818765E-001, 7.2698401E+002, 4.4010002E+000, 4.0922811E+000, 4.0167119E+000
 4.1499005E-001, 7.2470527E+002, 4.4280369E+000, 4.1128047E+000, 4.0366547E+000
 4.2179246E-001, 7.2233275E+002, 4.4531745E+000, 4.1316696E+000, 4.0551225E+000
 4.2859486E-001, 7.2003321E+002, 4.4773493E+000, 4.1493135E+000, 4.0719996E+000
 4.3539726E-001, 7.1754227E+002, 4.5006116E+000, 4.1658941E+000, 4.0880347E+000
 4.4219966E-001, 7.1500482E+002, 4.5228182E+000, 4.1813480E+000, 4.1028621E+000
 4.4900206E-001, 7.1220608E+002, 4.5440955E+000, 4.1956249E+000, 4.1169260E+000
 4.5580446E-001, 7.0967694E+002, 4.5647566E+000, 4.2089076E+000, 4.1295840E+000
 4.6260686E-001, 7.0708323E+002, 4.5846295E+000, 4.2214606E+000, 4.1417924E+000
 4.6940926E-001, 7.0471228E+002, 4.6041246E+000, 4.2337063E+000, 4.1529308E+000
 4.7621166E-001, 7.0212511E+002, 4.6240579E+000, 4.2460523E+000, 4.1643507E+000
 4.8301406E-001, 6.9966062E+002, 4.6442498E+000, 4.2586162E+000, 4.1757138E+000
 4.8981646E-001, 6.9673181E+002, 4.6638359E+000, 4.2710119E+000, 4.1876658E+000
 4.9661887E-001, 6.9369543E+002, 4.6822275E+000, 4.2827449E+000, 4.1984708E+000
 5.0342127E-001, 6.9048224E+002, 4.6997689E+000, 4.2939586E+000, 4.2091876E+000
 5.1022367E-001, 6.8742906E+002, 4.7163057E+000, 4.3043801E+000, 4.2185734E+000
 5.1702607E-001, 6.8415335E+002, 4.7328441E+000, 4.3143153E+000, 4.2281076E+000
 5.2382847E-001, 6.8103494E+002, 4.7489955E+000, 4.3231827E+000, 4.2362802E+000
 5.3063087E-001, 6.7775231E+002, 4.7633870E+000, 4.3308740E+000, 4.2439144E+000
 5.3743327E-001, 6.7453736E+002, 4.7768035E+000, 4.3381886E+000, 4.2498591E+000
 5.4423567E-001, 6.7156204E+002, 4.7908746E+000, 4.3456355E+000, 4.2566635E+000
 5.5103807E-001, 6.6869527E+002, 4.8052359E+000, 4.3531394E+000, 4.2629420E+000
 5.5784047E-001, 6.6594850E+002, 4.8198842E+000, 4.3608804E+000, 4.2699540E+000
 5.6464287E-001, 6.6324712E+002, 4.8338703E+000, 4.3684820E+000, 4.2767748E+000
 5.7144528E-001, 6.6039477E+002, 4.8468664E+000, 4.3759729E+000, 4.2839781E+000
 5.7824768E-001, 6.5766922E+002, 4.8590022E+000, 4.3831710E+000, 4.2903274E+000
 5.8505008E-001, 6.5460217E+002, 4.8700331E+000, 4.3901665E+000, 4.2970977E+000
 5.9185248E-001, 6.5145131E+002, 4.8794509E+000, 4.3962941E+000, 4.3024579E+000
 5.9865488E-001, 6.4798496E+002, 4.8885881E+000, 4.4026116E+000, 4.3077140E+000
 6.0545728E-001, 6.4466084E+002, 4.8976950E+000, 4.4090252E+000, 4.3124051E+000
 6.1225968E-001, 6.4068623E+002, 4.9068690E+000, 4.4152743E+000, 4.3185453E+000
 6.1906208E-001, 6.3748518E+002, 4.9178544E+000, 4.4228215E+000, 4.3230896E+000
 6.2586448E-001, 6.3407104E+002, 4.9302591E+000, 4.4313859E+000, 4.3324064E+000
 6.3266688E-001, 6.3084073E+002, 4.9418514E+000, 4.4388465E+000, 4.3389882E+000
 6.3946928E-001, 6.2764167E+002, 4.9527031E+000, 4.4457043E+000, 4.3464019E+000
 6.4627169E-001, 6.2456824E+002, 4.9634028E+000, 4.4528967E+000, 4.3525708E+000
 6.5307409E-001, 6.2150022E+002, 4.9731469E+000, 4.4596547E+000, 4.3597182E+000
 6.5987649E-001, 6.1842877E+002, 4.9826450E+000, 4.4660264E+000, 4.3650691E+000
 6.6667889E-001, 6.1525309E+002, 4.9907991E+000, 4.4716237E+000, 4.3712594E+000
 6.7348129E-001, 6.1185802E+002, 4.9969619E+000, 4.4758259E+000, 4.3750951E+000
 6.8028369E-001, 6.0835705E+002, 5.0022442E+000, 4.4790576E+000, 4.3786630E+000
 6.8708609E-001, 6.0483135E+002, 5.0065944E+000, 4.4813816E+000, 4.3803513E+000
 6.9388849E-001, 6.0140493E+002, 5.0116977E+000, 4.4840785E+000, 4.3829531E+000
 7.0069089E-001, 5.9810543E+002, 5.0147046E+000, 4.4853539E+000, 4.3845305E+000
 7.0749329E-001, 5.9504381E+002, 5.0182423E+000, 4.4871941E+000, 4.3856150E+000
 7.1429569E-001, 5.9230369E+002, 5.0228812E+000, 4.4897580E+000, 4.3868281E+000
 7.2109810E-001, 5.8970588E+002, 5.0299001E+000, 4.4937225E+000, 4.3895584E+000
 7.2790050E-001, 5.8708289E+002, 5.0353975E+000, 4.4971553E+000, 4.3925666E+000
 7.3470290E-001, 5.8419339E+002, 5.0400224E+000, 4.5007692E+000, 4.3950889E+000
 7.4150530E-001, 5.8119456E+002, 5.0442660E+000, 4.5042703E+000, 4.3979234E+000
 7.4830770E-001, 5.7767754E+002, 5.0478134E+000, 4.5077558E+000, 4.4003149E+000
 7.5511010E-001, 5.7401336E+002, 5.0518647E+000, 4.5121106E+000, 4.4033966E+000
 7.6191250E-001, 5.6996933E+002, 5.0531543E+000, 4.5149916E+000, 4.4060091E+000
 7.6871490E-001, 5.6583372E+002, 5.0548413E+000, 4.5182922E+000, 4.4077552E+000
 7.7551730E-001, 5.6154203E+002, 5.0524667E+000, 4.5192116E+000, 4.4090121E+000
 7.8231970E-001, 5.5728105E+002, 5.0518485E+000, 4.5210838E+000, 4.4091269E+000
 7.8912210E-001, 5.5293390E+002, 5.0503195E+000, 4.5222868E+000, 4.4110471E+000
 7.9592451E-001, 5.4897814E+002, 5.0515378E+000, 4.5244868E+000, 4.4122737E+000
 8.0272691E-001, 5.4510087E+002, 5.0518482E+000, 4.5257873E+000, 4.4152361E+000
 8.0952931E-001, 5.4176562E+002, 5.0533077E+000, 4.5275545E+000, 4.4160998E+000
 8.1633171E-001, 5.3836994E+002, 5.0544728E+000, 4.5292564E+000, 4.4184990E+000
 8.2313411E-001, 5.3522247E+002, 5.0551740E+000, 4.5310397E+000, 4.4190708E+000
 8.2993651E-001, 5.3178620E+002, 5.0579156E+000, 4.5338409E+000, 4.4209160E+000
 8.3673891E-001, 5.2859297E+002, 5.0586439E+000, 4.5352595E+000, 4.4221384E+000
 8.4354131E-001, 5.2513560E+002, 5.0618833E+000, 4.5386533E+000, 4.4243828E+000
 8.5034371E-001, 5.2175254E+002, 5.0655761E+000, 4.5424587E+000, 4.4274382E+000
 8.5714611E-001, 5.1839286E+002, 5.0693745E+000, 4.5464147E+000, 4.4314627E+000
 8.6394851E-001, 5.1490382E+002, 5.0745795E+000, 4.5511402E+000, 4.4355666E+000
 8.7075092E-001, 5.1147417E+002, 5.0781157E+000, 4.5556072E+000, 4.4406264E+000
 8.7755332E-001, 5.0810959E+002, 5.0791213E+000, 4.5589321E+000, 4.4446995E+000
 8.8435572E-001, 5.0481109E+002, 5.0810982E+000, 4.5625350E+000, 4.4480475E+000
 8.9115812E-001, 5.0143870E+002, 5.0830256E+000, 4.5666454E+000, 4.4517973E+000
 8.9796052E-001, 4.9797546E+002, 5.0834927E+000, 4.5697812E+000, 4.4552629E+000
 9.0476292E-001, 4.9448671E+002, 5.0836441E+000, 4.5715254E+000, 4.4568957E+000
 9.1156532E-001, 4.9092881E+002, 5.0782555E+000, 4.5702007E+000, 4.4530217E+000
 9.1836772E-001, 4.8683461E+002, 5.0696655E+000, 4.5663581E+000, 4.4492464E+000
 9.2517012E-001, 4.8314906E+002, 5.0648732E+000, 4.5658391E+000, 4.4485724E+000
 9.3197252E-001, 4.7927892E+002, 5.0579988E+000, 4.5639866E+000, 4.4470351E+000
 9.3877492E-001, 4.7566122E+002, 5.0555320E+000, 4.5641864E+000, 4.4462461E+000
 9.4557733E-001, 4.7206089E+002, 5.0507795E+000, 4.5630917E+000, 4.4444402E+000
 9.5237973E-001, 4.6852356E+002, 5.0466005E+000, 4.5619776E+000, 4.4427160E+000
 9.5918213E-001, 4.6511208E+002, 5.0430350E+000, 4.5615971E+000, 4.4407287E+000
 9.6598453E-001, 4.6171146E+002, 5.0380703E+000, 4.5597600E+000, 4.4380059E+000
 9.7278693E-001, 4.5851992E+002, 5.0355152E+000, 4.5588472E+000, 4.4360563E+000
 9.7958933E-001, 4.5518675E+002, 5.0300109E+000, 4.5565289E+000, 4.4330774E+000
 9.8639173E-001, 4.5199277E+002, 5.0265048E+000, 4.5542056E+000, 4.4299043E+000
 9.9319413E-001, 4.4863496E+002, 5.0201498E+000, 4.5510182E+000, 4.4277719E+000
 9.9999653E-001, 4.4529487E+002, 5.0169945E+000, 4.5490118E+000, 4.4236519E+000
 1.0067989E+000, 4.4193792E+002, 5.0119162E+000, 4.5458812E+000, 4.4214461E+000
 1.0136013E+000, 4.3855933E+002, 5.0067739E+000, 4.5422230E+000, 4.4143219E+000
 1.0204037E+000, 4.3508572E+002, 5.0002729E+000, 4.5380200E+000, 4.4097591E+000
 1.0272061E+000, 4.3168196E+002, 4.9897715E+000, 4.5311832E+000, 4.3992893E+000
 1.0340085E+000, 4.2829245E+002, 4.9833076E+000, 4.5268138E+000, 4.3961425E+000
 1.0408109E+000, 4.2509244E+002, 4.9717422E+000, 4.5196242E+000, 4.3843990E+000
 1.0476133E+000, 4.2208405E+002, 4.9663011E+000, 4.5154728E+000, 4.3851562E+000
 1.0544157E+000, 4.1903205E+002, 4.9558709E+000, 4.5094390E+000, 4.3714733E+000
 1.0612181E+000, 4.1625976E+002, 4.9522671E+000, 4.5066159E+000, 4.3760322E+000
 1.0680205E+000, 4.1353929E+002, 4.9437418E+000, 4.5005353E+000, 4.3600409E+000
 1.0748229E+000, 4.1091693E+002, 4.9409345E+000, 4.4982369E+000, 4.3693821E+000
 1.0816253E+000, 4.0833274E+002, 4.9365695E+000, 4.4946545E+000, 4.3536336E+000
 1.0884277E+000, 4.0559952E+002, 4.9333361E+000, 4.4943932E+000, 4.3663347E+000
 1.0952301E+000, 4.0299173E+002, 4.9291372E+000, 4.4915371E+000, 4.3467215E+000
 1.1020325E+000, 4.0033920E+002, 4.9232946E+000, 4.4886047E+000, 4.3611234E+000
 1.1088349E+000, 3.9783509E+002, 4.9141753E+000, 4.4815072E+000, 4.3325251E+000
 1.1156373E+000, 3.9494699E+002, 4.9075405E+000, 4.4787916E+000, 4.3529916E+000
 1.1224397E+000, 3.9225253E+002, 4.9000374E+000, 4.4726768E+000, 4.3165364E+000
 1.1292422E+000, 3.8907264E+002, 4.8897244E+000, 4.4673685E+000, 4.3439159E+000
 1.1360446E+000, 3.8574855E+002, 4.8845568E+000, 4.4636505E+000, 4.3011998E+000
 1.1428470E+000, 3.8242536E+002, 4.8716508E+000, 4.4562396E+000, 4.3325783E+000
 1.1496494E+000, 3.7879651E+002, 4.8691918E+000, 4.4534014E+000, 4.2846730E+000
 1.1564518E+000, 3.7542907E+002, 4.8523266E+000, 4.4432043E+000, 4.3204241E+000
 1.1632542E+000, 3.7209693E+002, 4.8547930E+000, 4.4420107E+000, 4.2660961E+000
 1.1700566E+000, 3.6877706E+002, 4.8391269E+000, 4.4340991E+000, 4.3120143E+000
 1.1768590E+000, 3.6544820E+002, 4.8381944E+000, 4.4319187E+000, 4.2439648E+000
 1.1836614E+000, 3.6239171E+002, 4.8193973E+000, 4.4187872E+000, 4.2954603E+000
 1.1904638E+000, 3.5866589E+002, 4.8189604E+000, 4.4194604E+000, 4.2231531E+000
 1.1972662E+000, 3.5547256E+002, 4.7991911E+000, 4.4049773E+000, 4.2723569E+000
 1.2040686E+000, 3.5157342E+002, 4.7928819E+000, 4.3998021E+000, 4.1990625E+000
 1.2108710E+000, 3.4857873E+002, 4.7759224E+000, 4.3877409E+000, 4.2398697E+000
 1.2176734E+000, 3.4411762E+002, 4.7726697E+000, 4.3840031E+000, 4.1847377E+000
 1.2244758E+000, 3.4156730E+002, 4.7804024E+000, 4.3891612E+000, 4.1806242E+000
 1.2312782E+000, 3.1879617E+002, 4.5910225E+000, 4.2878592E+000, 4.1766557E+000
 1.2380806E+000, 3.1879617E+002, 4.5910225E+000, 4.2878592E+000, 4.1608147E+000
 1.2448830E+000, 3.1879617E+002, 4.5910225E+000, 4.2878592E+000, 4.1608147E+000
 1.2516854E+000, 3.0743102E+002, 4.5373527E+000, 4.2596626E+000, 4.1608147E+000
 1.2584878E+000, 3.0743102E+002, 4.5373527E+000, 4.2596626E+000, 4.1340218E+000
 1.2652902E+000, 3.0743102E+002, 4.5373527E+000, 4.2596626E+000, 4.1340218E+000
 1.2720926E+000, 2.9743916E+002, 4.4930464E+000, 4.2328971E+000, 4.1340218E+000
 1.2788950E+000, 2.9743916E+002, 4.4930464E+000, 4.2328971E+000, 4.1340218E+000
 1.2856974E+000, 2.9743916E+002, 4.4930464E+000, 4.2328971E+000, 4.1052929E+000
 1.2924998E+000, 2.8844594E+002, 4.4537273E+000, 4.2069150E+000, 4.1052929E+000
 1.2993022E+000, 2.8844594E+002, 4.4537273E+000, 4.2069150E+000, 4.1052929E+000
 1.3061046E+000, 2.8844594E+002, 4.4537273E+000, 4.2069150E+000, 4.0780714E+000
 1.3129070E+000, 2.8034252E+002, 4.4186954E+000, 4.1822098E+000, 4.0780714E+000
 1.3197094E+000, 2.8034252E+002, 4.4186954E+000, 4.1822098E+000, 4.0780714E+000
 1.3265118E+000, 2.8034252E+002, 4.4186954E+000, 4.1822098E+000, 4.0520210E+000
 1.3333142E+000, 2.7291147E+002, 4.3866464E+000, 4.1586929E+000, 4.0520210E+000
 1.3401166E+000, 2.7291147E+002, 4.3866464E+000, 4.1586929E+000, 4.0520210E+000
 1.3469190E+000, 2.7291147E+002, 4.3866464E+000, 4.1586929E+000, 4.0275756E+000
 1.3537214E+000, 2.6598274E+002, 4.3562755E+000, 4.1366990E+000, 4.0275756E+000
 1.3605238E+000, 2.6598274E+002, 4.3562755E+000, 4.1366990E+000, 4.0275756E+000
 1.3673262E+000, 2.6598274E+002, 4.3562755E+000, 4.1366990E+000, 4.0054453E+000
 1.3741286E+000, 2.5954999E+002, 4.3269387E+000, 4.1157962E+000, 4.0054453E+000
 1.3809310E+000, 2.5954999E+002, 4.3269387E+000, 4.1157962E+000, 4.0054453E+000
 1.3877334E+000, 2.5954999E+002, 4.3269387E+000, 4.1157962E+000, 3.9846425E+000
 1.3945358E+000, 2.5332062E+002, 4.2991858E+000, 4.0965932E+000, 3.9846425E+000
 1.4013382E+000, 2.5332062E+002, 4.2991858E+000, 4.0965932E+000, 3.9846425E+000
 1.4081406E+000, 2.5332062E+002, 4.2991858E+000, 4.0965932E+000, 3.9664173E+000
 1.4149430E+000, 2.4711934E+002, 4.2741534E+000, 4.0800732E+000, 3.9664173E+000
 1.4217454E+000, 2.4711934E+002, 4.2741534E+000, 4.0800732E+000, 3.9664173E+000
 1.4285478E+000, 2.4711934E+002, 4.2741534E+000, 4.0800732E+000, 3.9495551E+000
 1.4353502E+000, 2.4711934E+002, 4.2741534E+000, 4.0800732E+000, 3.9495551E+000
 1.4421526E+000, 2.4105843E+002, 4.2502820E+000, 4.0639767E+000, 3.9495551E+000
 1.4489550E+000, 2.4105843E+002, 4.2502820E+000, 4.0639767E+000, 3.9313482E+000
 1.4557574E+000, 2.4105843E+002, 4.2502820E+000, 4.0639767E+000, 3.9313482E+000
 1.4625598E+000, 2.3519072E+002, 4.2270802E+000, 4.0470516E+000, 3.9313482E+000
 1.4693622E+000, 2.3519072E+002, 4.2270802E+000, 4.0470516E+000, 3.9112689E+000
 1.4761646E+000, 2.3519072E+002, 4.2270802E+000, 4.0470516E+000, 3.9112689E+000
 1.4829670E+000, 2.2932752E+002, 4.2041149E+000, 4.0305681E+000, 3.9112689E+000
 1.4897694E+000, 2.2932752E+002, 4.2041149E+000, 4.0305681E+000, 3.8915908E+000
 1.4965718E+000, 2.2932752E+002, 4.2041149E+000, 4.0305681E+000, 3.8915908E+000
 1.5033742E+000, 2.2350244E+002, 4.1809680E+000, 4.0131689E+000, 3.8915908E+000
 1.5101766E+000, 2.2350244E+002, 4.1809680E+000, 4.0131689E+000, 3.8711430E+000
 1.5169790E+000, 2.2350244E+002, 4.1809680E+000, 4.0131689E+000, 3.8711430E+000
 1.5237814E+000, 2.1784365E+002, 4.1559777E+000, 3.9925543E+000, 3.8711430E+000
 1.5305838E+000, 2.1784365E+002, 4.1559777E+000, 3.9925543E+000, 3.8494083E+000
 1.5373862E+000, 2.1784365E+002, 4.1559777E+000, 3.9925543E+000, 3.8494083E+000
 1.5441886E+000, 2.1250042E+002, 4.1281808E+000, 3.9691847E+000, 3.8494083E+000
 1.5509910E+000, 2.1250042E+002, 4.1281808E+000, 3.9691847E+000, 3.8241088E+000
 1.5577934E+000, 2.1250042E+002, 4.1281808E+000, 3.9691847E+000, 3.8241088E+000
 1.5645958E+000, 2.0740237E+002, 4.0976539E+000, 3.9442325E+000, 3.8241088E+000
 1.5713982E+000, 2.0740237E+002, 4.0976539E+000, 3.9442325E+000, 3.7972668E+000
 1.5782006E+000, 2.0740237E+002, 4.0976539E+000, 3.9442325E+000, 3.7972668E+000
 1.5850030E+000, 2.0242785E+002, 4.0654917E+000, 3.9191370E+000, 3.7972668E+000
 1.5918054E+000, 2.0242785E+002, 4.0654917E+000, 3.9191370E+000, 3.7972668E+000
 1.5986078E+000, 2.0242785E+002, 4.0654917E+000, 3.9191370E+000, 3.7709299E+000
 1.6054102E+000, 1.9774119E+002, 4.0355058E+000, 3.8959356E+000, 3.7709299E+000
 1.6122126E+000, 1.9774119E+002, 4.0355058E+000, 3.8959356E+000, 3.7709299E+000
 1.6190150E+000, 1.9774119E+002, 4.0355058E+000, 3.8959356E+000, 3.7483962E+000
 1.6258174E+000, 1.9343754E+002, 4.0081476E+000, 3.8745466E+000, 3.7483962E+000
 1.6326198E+000, 1.9343754E+002, 4.0081476E+000, 3.8745466E+000, 3.7483962E+000
 1.6394222E+000, 1.9343754E+002, 4.0081476E+000, 3.8745466E+000, 3.7283482E+000
 1.6462246E+000, 1.8933222E+002, 3.9858845E+000, 3.8577443E+000, 3.7283482E+000
 1.6530270E+000, 1.8933222E+002, 3.9858845E+000, 3.8577443E+000, 3.7283482E+000
 1.6598294E+000, 1.8933222E+002, 3.9858845E+000, 3.8577443E+000, 3.7137081E+000
 1.6666318E+000, 1.8539890E+002, 3.9667255E+000, 3.8428021E+000, 3.7137081E+000
 1.6734342E+000, 1.8539890E+002, 3.9667255E+000, 3.8428021E+000, 3.7137081E+000
 1.6802366E+000, 1.8539890E+002, 3.9667255E+000, 3.8428021E+000, 3.6999850E+000
 1.6870390E+000, 1.8155261E+002, 3.9479152E+000, 3.8287830E+000, 3.6999850E+000
 1.6938414E+000, 1.8155261E+002, 3.9479152E+000, 3.8287830E+000, 3.6999850E+000
 1.7006438E+000, 1.8155261E+002, 3.9479152E+000, 3.8287830E+000, 3.6862231E+000
 1.7074462E+000, 1.7785225E+002, 3.9287921E+000, 3.8146543E+000, 3.6862231E+000
 1.7142486E+000, 1.7785225E+002, 3.9287921E+000, 3.8146543E+000, 3.6862231E+000
 1.7210510E+000, 1.7785225E+002, 3.9287921E+000, 3.8146543E+000, 3.6727971E+000
 1.7278534E+000, 1.7422333E+002, 3.9114729E+000, 3.8006946E+000, 3.6727971E+000
 1.7346558E+000, 1.7422333E+002, 3.9114729E+000, 3.8006946E+000, 3.6727971E+000
 1.7414582E+000, 1.7422333E+002, 3.9114729E+000, 3.8006946E+000, 3.6606905E+000
 1.7482606E+000, 1.7422333E+002, 3.9114729E+000, 3.8006946E+000, 3.6606905E+000
 1.7550630E+000, 1.7076628E+002, 3.8953739E+000, 3.7870821E+000, 3.6606905E+000
 1.7618654E+000, 1.7076628E+002, 3.8953739E+000, 3.7870821E+000, 3.6489242E+000
 1.7686678E+000, 1.7076628E+002, 3.8953739E+000, 3.7870821E+000, 3.6489242E+000
 1.7754702E+000, 1.6738053E+002, 3.8802517E+000, 3.7751140E+000, 3.6489242E+000
 1.7822726E+000, 1.6738053E+002, 3.8802517E+000, 3.7751140E+000, 3.6386637E+000
 1.7890750E+000, 1.6738053E+002, 3.8802517E+000, 3.7751140E+000, 3.6386637E+000
 1.7958774E+000, 1.6397637E+002, 3.8668774E+000, 3.7657105E+000, 3.6386637E+000
 1.8026798E+000, 1.6397637E+002, 3.8668774E+000, 3.7657105E+000, 3.6288751E+000
 1.8094822E+000, 1.6397637E+002, 3.8668774E+000, 3.7657105E+000, 3.6288751E+000
 1.8162846E+000, 1.6056452E+002, 3.8533755E+000, 3.7565234E+000, 3.6288751E+000
 1.8230870E+000, 1.6056452E+002, 3.8533755E+000, 3.7565234E+000, 3.6192311E+000
 1.8298894E+000, 1.6056452E+002, 3.8533755E+000, 3.7565234E+000, 3.6192311E+000
 1.8366918E+000, 1.5723679E+002, 3.8415817E+000, 3.7487758E+000, 3.6192311E+000
 1.8434942E+000, 1.5723679E+002, 3.8415817E+000, 3.7487758E+000, 3.6101760E+000
 1.8502966E+000, 1.5723679E+002, 3.8415817E+000, 3.7487758E+000, 3.6101760E+000
 1.8570990E+000, 1.5403278E+002, 3.8280347E+000, 3.7392161E+000, 3.6101760E+000
 1.8639014E+000, 1.5403278E+002, 3.8280347E+000, 3.7392161E+000, 3.6011095E+000
 1.8707038E+000, 1.5403278E+002, 3.8280347E+000, 3.7392161E+000, 3.6011095E+000
 1.8775063E+000, 1.5093706E+002, 3.8155733E+000, 3.7302946E+000, 3.6011095E+000
 1.8843087E+000, 1.5093706E+002, 3.8155733E+000, 3.7302946E+000, 3.5935161E+000
 1.8911111E+000, 1.5093706E+002, 3.8155733E+000, 3.7302946E+000, 3.5935161E+000
