m,C,m/s,m/s,m/s
 5.0342127E-001, 7.0074894E+002, 4.6458508E+000, 4.2293938E+000, 4.1357647E+000
 5.1022367E-001, 6.9700720E+002, 4.6605264E+000, 4.2376238E+000, 4.1427404E+000
 5.1702607E-001, 6.9326163E+002, 4.6752125E+000, 4.2458454E+000, 4.1498581E+000
 5.2382847E-001, 6.8962751E+002, 4.6906922E+000, 4.2541329E+000, 4.1568110E+000
 5.3063087E-001, 6.8586439E+002, 4.7059794E+000, 4.2622587E+000, 4.1644444E+000
 5.3743327E-001, 6.8184099E+002, 4.7204903E+000, 4.2702385E+000, 4.1718468E+000
 5.4423567E-001, 6.7783011E+002, 4.7340423E+000, 4.2776591E+000, 4.1794264E+000
 5.5103807E-001, 6.7378718E+002, 4.7466109E+000, 4.2846567E+000, 4.1858206E+000
 5.5784047E-001, 6.6988156E+002, 4.7579625E+000, 4.2909283E+000, 4.1919736E+000
 5.6464287E-001, 6.6598817E+002, 4.7689756E+000, 4.2966494E+000, 4.1971512E+000
 5.7144528E-001, 6.6219528E+002, 4.7793208E+000, 4.3017868E+000, 4.2022622E+000
 5.7824768E-001, 6.5824200E+002, 4.7881286E+000, 4.3063101E+000, 4.2059796E+000
 5.8505008E-001, 6.5395801E+002, 4.7954337E+000, 4.3096354E+000, 4.2093278E+000
 5.9185248E-001, 6.4968529E+002, 4.8021090E+000, 4.3123701E+000, 4.2109655E+000
 5.9865488E-001, 6.4549883E+002, 4.8083752E+000, 4.3145374E+000, 4.2127491E+000
 6.0545728E-001, 6.4182777E+002, 4.8146702E+000, 4.3166215E+000, 4.2134248E+000
 6.1225968E-001, 6.3781212E+002, 4.8195891E+000, 4.3178900E+000, 4.2150156E+000
 6.1906208E-001, 6.3473413E+002, 4.8249746E+000, 4.3200154E+000, 4.2136470E+000
 6.2586448E-001, 6.3157483E+002, 4.8318608E+000, 4.3234043E+000, 4.2166603E+000
 6.3266688E-001, 6.2861019E+002, 4.8384808E+000, 4.3261355E+000, 4.2180174E+000
 6.3946928E-001, 6.2523359E+002, 4.8456231E+000, 4.3291161E+000, 4.2205768E+000
 6.4627169E-001, 6.2171590E+002, 4.8507511E+000, 4.3306813E+000, 4.2222190E+000
 6.5307409E-001, 6.1747049E+002, 4.8545089E+000, 4.3314200E+000, 4.2233937E+000
 6.5987649E-001, 6.1293836E+002, 4.8562299E+000, 4.3306679E+000, 4.2232095E+000
 6.6667889E-001, 6.0800049E+002, 4.8563354E+000, 4.3292740E+000, 4.2219862E+000
 6.7348129E-001, 6.0317129E+002, 4.8555301E+000, 4.3273464E+000, 4.2189768E+000
 6.8028369E-001, 5.9805262E+002, 4.8550077E+000, 4.3254617E+000, 4.2161004E+000
 6.8708609E-001, 5.9325901E+002, 4.8555364E+000, 4.3237902E+000, 4.2132378E+000
 6.9388849E-001, 5.8825207E+002, 4.8554889E+000, 4.3225368E+000, 4.2104534E+000
 7.0069089E-001, 5.8350014E+002, 4.8568019E+000, 4.3215206E+000, 4.2081044E+000
 7.0749329E-001, 5.7896384E+002, 4.8570508E+000, 4.3207673E+000, 4.2053948E+000
 7.1429569E-001, 5.7469331E+002, 4.8594281E+000, 4.3217267E+000, 4.2039363E+000
 7.2109810E-001, 5.7058408E+002, 4.8607039E+000, 4.3223036E+000, 4.2029921E+000
 7.2790050E-001, 5.6633165E+002, 4.8632468E+000, 4.3236822E+000, 4.2023725E+000
 7.3470290E-001, 5.6202706E+002, 4.8635111E+000, 4.3239748E+000, 4.2018613E+000
 7.4150530E-001, 5.5757445E+002, 4.8639501E+000, 4.3244775E+000, 4.2007493E+000
 7.4830770E-001, 5.5321144E+002, 4.8634216E+000, 4.3241953E+000, 4.2002401E+000
 7.5511010E-001, 5.4895661E+002, 4.8615935E+000, 4.3232077E+000, 4.1992599E+000
 7.6191250E-001, 5.4481950E+002, 4.8597997E+000, 4.3226827E+000, 4.1978091E+000
 7.6871490E-001, 5.4057021E+002, 4.8570096E+000, 4.3228332E+000, 4.1964497E+000
 7.7551730E-001, 5.3620337E+002, 4.8547343E+000, 4.3235958E+000, 4.1961243E+000
 7.8231970E-001, 5.3164094E+002, 4.8539516E+000, 4.3250615E+000, 4.1966848E+000
 7.8912210E-001, 5.2709156E+002, 4.8533302E+000, 4.3269727E+000, 4.1979576E+000
 7.9592451E-001, 5.2255894E+002, 4.8547945E+000, 4.3299207E+000, 4.2000940E+000
 8.0272691E-001, 5.1823178E+002, 4.8546603E+000, 4.3318350E+000, 4.2020443E+000
 8.0952931E-001, 5.1413138E+002, 4.8542610E+000, 4.3335006E+000, 4.2028358E+000
 8.1633171E-001, 5.1001675E+002, 4.8522395E+000, 4.3342218E+000, 4.2037848E+000
 8.2313411E-001, 5.0597188E+002, 4.8487171E+000, 4.3339964E+000, 4.2034556E+000
 8.2993651E-001, 5.0208788E+002, 4.8453523E+000, 4.3328672E+000, 4.2026226E+000
 8.3673891E-001, 4.9829785E+002, 4.8402705E+000, 4.3312820E+000, 4.1998761E+000
 8.4354131E-001, 4.9454954E+002, 4.8386083E+000, 4.3313830E+000, 4.1991719E+000
 8.5034371E-001, 4.9094988E+002, 4.8380165E+000, 4.3326049E+000, 4.1991699E+000
 8.5714611E-001, 4.8720434E+002, 4.8391183E+000, 4.3350609E+000, 4.2005440E+000
 8.6394851E-001, 4.8309981E+002, 4.8391255E+000, 4.3370137E+000, 4.2019659E+000
 8.7075092E-001, 4.7870692E+002, 4.8367423E+000, 4.3367082E+000, 4.2020282E+000
 8.7755332E-001, 4.7384666E+002, 4.8296176E+000, 4.3329353E+000, 4.1998619E+000
 8.8435572E-001, 4.6908594E+002, 4.8203524E+000, 4.3271667E+000, 4.1942604E+000
 8.9115812E-001, 4.6432232E+002, 4.8090350E+000, 4.3211515E+000, 4.1862249E+000
 8.9796052E-001, 4.5957061E+002, 4.7987755E+000, 4.3155075E+000, 4.1792150E+000
 9.0476292E-001, 4.5441276E+002, 4.7896420E+000, 4.3096950E+000, 4.1659812E+000
 9.1156532E-001, 4.4928957E+002, 4.7790596E+000, 4.3019134E+000, 4.1560338E+000
 9.1836772E-001, 4.4349928E+002, 4.7659727E+000, 4.2932666E+000, 4.1450007E+000
 9.2517012E-001, 4.3867868E+002, 4.7526546E+000, 4.2843989E+000, 4.1372491E+000
 9.3197252E-001, 4.3380743E+002, 4.7425020E+000, 4.2772022E+000, 4.1286277E+000
 9.3877492E-001, 4.2930035E+002, 4.7301348E+000, 4.2688899E+000, 4.1199221E+000
 9.4557733E-001, 4.2445382E+002, 4.7187160E+000, 4.2615728E+000, 4.1126641E+000
 9.5237973E-001, 4.1980223E+002, 4.7055810E+000, 4.2533892E+000, 4.1050322E+000
 9.5918213E-001, 4.1509439E+002, 4.6963982E+000, 4.2478306E+000, 4.0997391E+000
 9.6598453E-001, 4.1086033E+002, 4.6867105E+000, 4.2414179E+000, 4.0929253E+000
 9.7278693E-001, 4.0639291E+002, 4.6767707E+000, 4.2352731E+000, 4.0859911E+000
 9.7958933E-001, 4.0223974E+002, 4.6643792E+000, 4.2277608E+000, 4.0777338E+000
 9.8639173E-001, 3.9790034E+002, 4.6510955E+000, 4.2206864E+000, 4.0685608E+000
 9.9319413E-001, 3.9391003E+002, 4.6363368E+000, 4.2114802E+000, 4.0601981E+000
 9.9999653E-001, 3.8973698E+002, 4.6218614E+000, 4.2035862E+000, 4.0521813E+000
 1.0067989E+000, 3.8556372E+002, 4.6096299E+000, 4.1960247E+000, 4.0464936E+000
 1.0136013E+000, 3.8163101E+002, 4.5974712E+000, 4.1889703E+000, 4.0375197E+000
 1.0204037E+000, 3.7779169E+002, 4.5872251E+000, 4.1818021E+000, 4.0325184E+000
 1.0272061E+000, 3.7409620E+002, 4.5751424E+000, 4.1744681E+000, 4.0218421E+000
 1.0340085E+000, 3.6990407E+002, 4.5660731E+000, 4.1686958E+000, 4.0194106E+000
 1.0408109E+000, 3.6584458E+002, 4.5521456E+000, 4.1600652E+000, 4.0050703E+000
 1.0476133E+000, 3.6128236E+002, 4.5407134E+000, 4.1548836E+000, 4.0076461E+000
 1.0544157E+000, 3.5737491E+002, 4.5294563E+000, 4.1487115E+000, 3.9934414E+000
 1.0612181E+000, 3.5348457E+002, 4.5211349E+000, 4.1452895E+000, 3.9975676E+000
 1.0680205E+000, 3.5020446E+002, 4.5133467E+000, 4.1406280E+000, 3.9828886E+000
 1.0748229E+000, 3.4681414E+002, 4.5055103E+000, 4.1363389E+000, 3.9876000E+000
 1.0816253E+000, 3.4364564E+002, 4.4972989E+000, 4.1309014E+000, 3.9676121E+000
 1.0884277E+000, 3.4001219E+002, 4.4859561E+000, 4.1233020E+000, 3.9726548E+000
 1.0952301E+000, 3.3629009E+002, 4.4723864E+000, 4.1142842E+000, 3.9453600E+000
 1.1020325E+000, 3.3219071E+002, 4.4595229E+000, 4.1073515E+000, 3.9577688E+000
 1.1088349E+000, 3.2831478E+002, 4.4454602E+000, 4.0984872E+000, 3.9245865E+000
 1.1156373E+000, 3.2425800E+002, 4.4366432E+000, 4.0927692E+000, 3.9462302E+000
 1.1224397E+000, 3.2057694E+002, 4.4269540E+000, 4.0852877E+000, 3.9071164E+000
 1.1292422E+000, 3.1667794E+002, 4.4119223E+000, 4.0755653E+000, 3.9310500E+000
 1.1360446E+000, 3.1293203E+002, 4.4049192E+000, 4.0705285E+000, 3.8907617E+000
 1.1428470E+000, 3.0923693E+002, 4.3920344E+000, 4.0624886E+000, 3.9186085E+000
 1.1496494E+000, 3.0572034E+002, 4.3785703E+000, 4.0527465E+000, 3.8711680E+000
 1.1564518E+000, 3.0222283E+002, 4.3709467E+000, 4.0504801E+000, 3.9111338E+000
 1.1632542E+000, 2.9906546E+002, 4.3573473E+000, 4.0409297E+000, 3.8523885E+000
 1.1700566E+000, 2.9583024E+002, 4.3497154E+000, 4.0390073E+000, 3.9025316E+000
 1.1768590E+000, 2.9301072E+002, 4.3397203E+000, 4.0318015E+000, 3.8344392E+000
 1.1836614E+000, 2.9031254E+002, 4.3290874E+000, 4.0267418E+000, 3.8943778E+000
 1.1904638E+000, 2.8722233E+002, 4.3307989E+000, 4.0286701E+000, 3.8221949E+000
 1.1972662E+000, 2.8497501E+002, 4.3098017E+000, 4.0138347E+000, 3.8758003E+000
 1.2040686E+000, 2.8178758E+002, 4.3097169E+000, 4.0130214E+000, 3.8067102E+000
 1.2108710E+000, 2.8011355E+002, 4.2945311E+000, 4.0022209E+000, 3.8485202E+000
 1.2176734E+000, 2.7667667E+002, 4.2825642E+000, 3.9944664E+000, 3.7968881E+000
 1.2244758E+000, 2.7555386E+002, 4.3112481E+000, 4.0135673E+000, 3.8004411E+000
 1.2312782E+000, 2.5920686E+002, 4.1389621E+000, 3.9110926E+000, 3.7977053E+000
 1.2380806E+000, 2.5920686E+002, 4.1389621E+000, 3.9110926E+000, 3.7873255E+000
 1.2448830E+000, 2.5920686E+002, 4.1389621E+000, 3.9110926E+000, 3.7873255E+000
 1.2516854E+000, 2.5143290E+002, 4.0984405E+000, 3.8885302E+000, 3.7873255E+000
 1.2584878E+000, 2.5143290E+002, 4.0984405E+000, 3.8885302E+000, 3.7726088E+000
 1.2652902E+000, 2.5143290E+002, 4.0984405E+000, 3.8885302E+000, 3.7726088E+000
 1.2720926E+000, 2.4468425E+002, 4.0722955E+000, 3.8721391E+000, 3.7726088E+000
 1.2788950E+000, 2.4468425E+002, 4.0722955E+000, 3.8721391E+000, 3.7726088E+000
 1.2856974E+000, 2.4468425E+002, 4.0722955E+000, 3.8721391E+000, 3.7557433E+000
 1.2924998E+000, 2.3830216E+002, 4.0483372E+000, 3.8557507E+000, 3.7557433E+000
 1.2993022E+000, 2.3830216E+002, 4.0483372E+000, 3.8557507E+000, 3.7557433E+000
 1.3061046E+000, 2.3830216E+002, 4.0483372E+000, 3.8557507E+000, 3.7370535E+000
 1.3129070E+000, 2.3198403E+002, 4.0233615E+000, 3.8380190E+000, 3.7370535E+000
 1.3197094E+000, 2.3198403E+002, 4.0233615E+000, 3.8380190E+000, 3.7370535E+000
 1.3265118E+000, 2.3198403E+002, 4.0233615E+000, 3.8380190E+000, 3.7172117E+000
 1.3333142E+000, 2.2560301E+002, 3.9963365E+000, 3.8190736E+000, 3.7172117E+000
 1.3401166E+000, 2.2560301E+002, 3.9963365E+000, 3.8190736E+000, 3.7172117E+000
 1.3469190E+000, 2.2560301E+002, 3.9963365E+000, 3.8190736E+000, 3.6959607E+000
 1.3537214E+000, 2.1934217E+002, 3.9671790E+000, 3.7987587E+000, 3.6959607E+000
 1.3605238E+000, 2.1934217E+002, 3.9671790E+000, 3.7987587E+000, 3.6959607E+000
 1.3673262E+000, 2.1934217E+002, 3.9671790E+000, 3.7987587E+000, 3.6747351E+000
 1.3741286E+000, 2.1365456E+002, 3.9388206E+000, 3.7784905E+000, 3.6747351E+000
 1.3809310E+000, 2.1365456E+002, 3.9388206E+000, 3.7784905E+000, 3.6747351E+000
 1.3877334E+000, 2.1365456E+002, 3.9388206E+000, 3.7784905E+000, 3.6534817E+000
 1.3945358E+000, 2.0840165E+002, 3.9117465E+000, 3.7583757E+000, 3.6534817E+000
 1.4013382E+000, 2.0840165E+002, 3.9117465E+000, 3.7583757E+000, 3.6534817E+000
 1.4081406E+000, 2.0840165E+002, 3.9117465E+000, 3.7583757E+000, 3.6318949E+000
 1.4149430E+000, 2.0342378E+002, 3.8846573E+000, 3.7382423E+000, 3.6318949E+000
 1.4217454E+000, 2.0342378E+002, 3.8846573E+000, 3.7382423E+000, 3.6318949E+000
 1.4285478E+000, 2.0342378E+002, 3.8846573E+000, 3.7382423E+000, 3.6116206E+000
 1.4353502E+000, 2.0342378E+002, 3.8846573E+000, 3.7382423E+000, 3.6116206E+000
 1.4421526E+000, 1.9862111E+002, 3.8589071E+000, 3.7192692E+000, 3.6116206E+000
 1.4489550E+000, 1.9862111E+002, 3.8589071E+000, 3.7192692E+000, 3.5936159E+000
 1.4557574E+000, 1.9862111E+002, 3.8589071E+000, 3.7192692E+000, 3.5936159E+000
 1.4625598E+000, 1.9390317E+002, 3.8361081E+000, 3.7019369E+000, 3.5936159E+000
 1.4693622E+000, 1.9390317E+002, 3.8361081E+000, 3.7019369E+000, 3.5766836E+000
 1.4761646E+000, 1.9390317E+002, 3.8361081E+000, 3.7019369E+000, 3.5766836E+000
 1.4829670E+000, 1.8930236E+002, 3.8149979E+000, 3.6859733E+000, 3.5766836E+000
 1.4897694E+000, 1.8930236E+002, 3.8149979E+000, 3.6859733E+000, 3.5611585E+000
 1.4965718E+000, 1.8930236E+002, 3.8149979E+000, 3.6859733E+000, 3.5611585E+000
 1.5033742E+000, 1.8466596E+002, 3.7948964E+000, 3.6719908E+000, 3.5611585E+000
 1.5101766E+000, 1.8466596E+002, 3.7948964E+000, 3.6719908E+000, 3.5483405E+000
 1.5169790E+000, 1.8466596E+002, 3.7948964E+000, 3.6719908E+000, 3.5483405E+000
 1.5237814E+000, 1.8003864E+002, 3.7759388E+000, 3.6583825E+000, 3.5483405E+000
 1.5305838E+000, 1.8003864E+002, 3.7759388E+000, 3.6583825E+000, 3.5345308E+000
 1.5373862E+000, 1.8003864E+002, 3.7759388E+000, 3.6583825E+000, 3.5345308E+000
 1.5441886E+000, 1.7553383E+002, 3.7551968E+000, 3.6429225E+000, 3.5345308E+000
 1.5509910E+000, 1.7553383E+002, 3.7551968E+000, 3.6429225E+000, 3.5171519E+000
 1.5577934E+000, 1.7553383E+002, 3.7551968E+000, 3.6429225E+000, 3.5171519E+000
 1.5645958E+000, 1.7128101E+002, 3.7326824E+000, 3.6261231E+000, 3.5171519E+000
 1.5713982E+000, 1.7128101E+002, 3.7326824E+000, 3.6261231E+000, 3.4975477E+000
 1.5782006E+000, 1.7128101E+002, 3.7326824E+000, 3.6261231E+000, 3.4975477E+000
 1.5850030E+000, 1.6730837E+002, 3.7099714E+000, 3.6085984E+000, 3.4975477E+000
 1.5918054E+000, 1.6730837E+002, 3.7099714E+000, 3.6085984E+000, 3.4975477E+000
 1.5986078E+000, 1.6730837E+002, 3.7099714E+000, 3.6085984E+000, 3.4793847E+000
 1.6054102E+000, 1.6355023E+002, 3.6900928E+000, 3.5922498E+000, 3.4793847E+000
 1.6122126E+000, 1.6355023E+002, 3.6900928E+000, 3.5922498E+000, 3.4793847E+000
 1.6190150E+000, 1.6355023E+002, 3.6900928E+000, 3.5922498E+000, 3.4639793E+000
 1.6258174E+000, 1.6006187E+002, 3.6721139E+000, 3.5774802E+000, 3.4639793E+000
 1.6326198E+000, 1.6006187E+002, 3.6721139E+000, 3.5774802E+000, 3.4639793E+000
 1.6394222E+000, 1.6006187E+002, 3.6721139E+000, 3.5774802E+000, 3.4488085E+000
 1.6462246E+000, 1.5675951E+002, 3.6534845E+000, 3.5623052E+000, 3.4488085E+000
 1.6530270E+000, 1.5675951E+002, 3.6534845E+000, 3.5623052E+000, 3.4488085E+000
 1.6598294E+000, 1.5675951E+002, 3.6534845E+000, 3.5623052E+000, 3.4330598E+000
 1.6666318E+000, 1.5362407E+002, 3.6352300E+000, 3.5478415E+000, 3.4330598E+000
 1.6734342E+000, 1.5362407E+002, 3.6352300E+000, 3.5478415E+000, 3.4330598E+000
 1.6802366E+000, 1.5362407E+002, 3.6352300E+000, 3.5478415E+000, 3.4170347E+000
 1.6870390E+000, 1.5059026E+002, 3.6162411E+000, 3.5330296E+000, 3.4170347E+000
 1.6938414E+000, 1.5059026E+002, 3.6162411E+000, 3.5330296E+000, 3.4170347E+000
 1.7006438E+000, 1.5059026E+002, 3.6162411E+000, 3.5330296E+000, 3.4007657E+000
 1.7074462E+000, 1.4765518E+002, 3.5985912E+000, 3.5183220E+000, 3.4007657E+000
 1.7142486E+000, 1.4765518E+002, 3.5985912E+000, 3.5183220E+000, 3.4007657E+000
 1.7210510E+000, 1.4765518E+002, 3.5985912E+000, 3.5183220E+000, 3.3840316E+000
 1.7278534E+000, 1.4476317E+002, 3.5823061E+000, 3.5046113E+000, 3.3840316E+000
 1.7346558E+000, 1.4476317E+002, 3.5823061E+000, 3.5046113E+000, 3.3840316E+000
 1.7414582E+000, 1.4476317E+002, 3.5823061E+000, 3.5046113E+000, 3.3694595E+000
 1.7482606E+000, 1.4476317E+002, 3.5823061E+000, 3.5046113E+000, 3.3694595E+000
 1.7550630E+000, 1.4201138E+002, 3.5650824E+000, 3.4905571E+000, 3.3694595E+000
 1.7618654E+000, 1.4201138E+002, 3.5650824E+000, 3.4905571E+000, 3.3524915E+000
 1.7686678E+000, 1.4201138E+002, 3.5650824E+000, 3.4905571E+000, 3.3524915E+000
 1.7754702E+000, 1.3939395E+002, 3.5443998E+000, 3.4736000E+000, 3.3524915E+000
 1.7822726E+000, 1.3939395E+002, 3.5443998E+000, 3.4736000E+000, 3.3334396E+000
 1.7890750E+000, 1.3939395E+002, 3.5443998E+000, 3.4736000E+000, 3.3334396E+000
 1.7958774E+000, 1.3685598E+002, 3.5241532E+000, 3.4563120E+000, 3.3334396E+000
 1.8026798E+000, 1.3685598E+002, 3.5241532E+000, 3.4563120E+000, 3.3161520E+000
 1.8094822E+000, 1.3685598E+002, 3.5241532E+000, 3.4563120E+000, 3.3161520E+000
 1.8162846E+000, 1.3434386E+002, 3.5051528E+000, 3.4395481E+000, 3.3161520E+000
 1.8230870E+000, 1.3434386E+002, 3.5051528E+000, 3.4395481E+000, 3.3007476E+000
 1.8298894E+000, 1.3434386E+002, 3.5051528E+000, 3.4395481E+000, 3.3007476E+000
 1.8366918E+000, 1.3179465E+002, 3.4878587E+000, 3.4237989E+000, 3.3007476E+000
 1.8434942E+000, 1.3179465E+002, 3.4878587E+000, 3.4237989E+000, 3.2865034E+000
 1.8502966E+000, 1.3179465E+002, 3.4878587E+000, 3.4237989E+000, 3.2865034E+000
 1.8570990E+000, 1.2927501E+002, 3.4711534E+000, 3.4084777E+000, 3.2865034E+000
 1.8639014E+000, 1.2927501E+002, 3.4711534E+000, 3.4084777E+000, 3.2724532E+000
 1.8707038E+000, 1.2927501E+002, 3.4711534E+000, 3.4084777E+000, 3.2724532E+000
 1.8775063E+000, 1.2693013E+002, 3.4546385E+000, 3.3931973E+000, 3.2724532E+000
 1.8843087E+000, 1.2693013E+002, 3.4546385E+000, 3.3931973E+000, 3.2569852E+000
 1.8911111E+000, 1.2693013E+002, 3.4546385E+000, 3.3931973E+000, 3.2569852E+000
