s,m
Time,"L_F"
 0.000E+00, 0.000E+00
 5.068E-01, 0.000E+00
 9.529E-01, 0.000E+00
 1.421E+00, 0.000E+00
 1.887E+00, 0.000E+00
 2.351E+00, 0.000E+00
 2.823E+00, 0.000E+00
 3.295E+00, 0.000E+00
 3.762E+00, 0.000E+00
 4.233E+00, 0.000E+00
 4.701E+00, 0.000E+00
 5.172E+00, 0.000E+00
 5.641E+00, 0.000E+00
 6.114E+00, 0.000E+00
 6.583E+00, 0.000E+00
 7.051E+00, 0.000E+00
 7.526E+00, 0.000E+00
 7.992E+00, 0.000E+00
 8.463E+00, 0.000E+00
 8.932E+00, 0.000E+00
 9.401E+00, 0.000E+00
 9.871E+00, 0.000E+00
 1.034E+01, 0.000E+00
 1.081E+01, 0.000E+00
 1.128E+01, 0.000E+00
 1.175E+01, 0.000E+00
 1.222E+01, 0.000E+00
 1.269E+01, 0.000E+00
 1.316E+01, 0.000E+00
 1.363E+01, 0.000E+00
 1.410E+01, 0.000E+00
 1.457E+01, 0.000E+00
 1.504E+01, 0.000E+00
 1.551E+01, 0.000E+00
 1.598E+01, 0.000E+00
 1.645E+01, 0.000E+00
 1.692E+01, 0.000E+00
 1.739E+01, 0.000E+00
 1.786E+01, 0.000E+00
 1.833E+01, 0.000E+00
 1.880E+01, 0.000E+00
 1.927E+01, 0.000E+00
 1.975E+01, 0.000E+00
 2.021E+01, 0.000E+00
 2.068E+01, 0.000E+00
 2.115E+01, 0.000E+00
 2.162E+01, 0.000E+00
 2.209E+01, 0.000E+00
 2.256E+01, 0.000E+00
 2.304E+01, 0.000E+00
 2.351E+01, 1.699E+00
 2.397E+01, 1.770E+00
 2.444E+01, 1.660E+00
 2.491E+01, 1.993E+00
 2.538E+01, 2.999E+00
 2.585E+01, 1.986E+00
 2.632E+01, 1.641E+00
 2.679E+01, 1.756E+00
 2.726E+01, 1.963E+00
 2.773E+01, 1.634E+00
 2.820E+01, 1.723E+00
 2.867E+01, 2.094E+00
 2.914E+01, 2.422E+00
 2.961E+01, 1.829E+00
 3.008E+01, 1.658E+00
 3.055E+01, 2.086E+00
 3.102E+01, 1.458E+00
 3.149E+01, 1.672E+00
 3.196E+01, 1.987E+00
 3.243E+01, 1.815E+00
 3.290E+01, 1.636E+00
 3.337E+01, 1.583E+00
 3.384E+01, 2.194E+00
 3.432E+01, 1.663E+00
 3.478E+01, 2.449E+00
 3.525E+01, 1.877E+00
 3.572E+01, 1.860E+00
 3.619E+01, 2.334E+00
 3.666E+01, 2.121E+00
 3.714E+01, 1.354E+00
 3.760E+01, 1.992E+00
 3.807E+01, 1.726E+00
 3.854E+01, 1.397E+00
 3.901E+01, 2.298E+00
 3.948E+01, 1.858E+00
 3.995E+01, 2.301E+00
 4.042E+01, 2.097E+00
 4.089E+01, 1.725E+00
 4.136E+01, 2.329E+00
 4.183E+01, 1.680E+00
 4.230E+01, 1.352E+00
 4.278E+01, 2.021E+00
 4.324E+01, 1.296E+00
 4.371E+01, 1.494E+00
 4.418E+01, 2.463E+00
 4.465E+01, 1.872E+00
 4.512E+01, 1.644E+00
 4.559E+01, 2.245E+00
 4.606E+01, 1.944E+00
 4.653E+01, 1.698E+00
 4.700E+01, 2.327E+00
