s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-2.923E-13, 5.329E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.923E-13, 0.000E+00, 0.000E+00, 0.000E+00
 5.001E+00, 4.723E+04, 0.000E+00,-1.186E+04, 5.088E+02,-3.118E+00,-9.395E-02, 0.000E+00, 0.000E+00, 3.541E+04, 3.588E+04, 0.000E+00, 1.431E+00, 0.000E+00
 1.001E+01, 7.611E+04, 0.000E+00,-1.018E+04,-5.282E+04,-7.820E+01,-1.505E-01, 0.000E+00, 0.000E+00, 1.291E+04, 1.303E+04, 0.000E+00, 1.650E+00, 0.000E+00
 1.500E+01, 7.566E+04, 0.000E+00,-1.039E+04,-6.569E+04,-1.557E+02,-1.266E-01, 0.000E+00, 0.000E+00,-8.024E+02,-5.757E+02, 0.000E+00, 1.650E+00, 0.000E+00
 2.000E+01, 7.657E+04, 0.000E+00,-1.057E+04,-6.809E+04,-1.258E+02,-1.114E-01, 0.000E+00, 0.000E+00,-2.538E+03,-2.217E+03, 0.000E+00, 1.650E+00, 0.000E+00
 2.501E+01, 7.502E+04, 0.000E+00,-1.023E+04,-6.369E+04,-7.474E+01,-1.222E-01, 0.000E+00, 0.000E+00, 7.161E+02, 1.025E+03, 0.000E+00, 1.650E+00, 0.000E+00
 3.001E+01, 7.610E+04, 0.000E+00,-1.068E+04,-6.278E+04,-6.327E+01,-1.007E-01, 0.000E+00, 0.000E+00, 2.230E+03, 2.573E+03, 0.000E+00, 1.650E+00, 0.000E+00
 3.501E+01, 7.559E+04, 0.000E+00,-1.042E+04,-6.707E+04,-1.074E+02,-9.905E-02, 0.000E+00, 0.000E+00,-2.266E+03,-2.006E+03, 0.000E+00, 1.650E+00, 0.000E+00
 4.001E+01, 7.592E+04, 0.000E+00,-1.048E+04,-6.421E+04,-1.244E+02,-7.587E-02, 0.000E+00, 0.000E+00, 8.192E+02, 1.105E+03, 0.000E+00, 1.650E+00, 0.000E+00
 4.501E+01, 7.521E+04, 0.000E+00,-1.048E+04,-6.293E+04,-1.413E+02,-6.647E-02, 0.000E+00, 0.000E+00, 1.360E+03, 1.662E+03, 0.000E+00, 1.650E+00, 0.000E+00
 5.000E+01, 7.616E+04, 0.000E+00,-1.084E+04,-6.436E+04,-1.331E+02,-5.948E-02, 0.000E+00, 0.000E+00, 4.790E+02, 8.274E+02, 0.000E+00, 1.650E+00, 0.000E+00
 5.501E+01, 7.648E+04, 0.000E+00,-1.085E+04,-6.187E+04,-1.899E+02,-8.114E-02, 0.000E+00, 0.000E+00, 3.275E+03, 3.574E+03, 0.000E+00, 1.650E+00, 0.000E+00
 6.000E+01, 7.427E+04, 0.000E+00,-1.046E+04,-6.693E+04,-2.687E+02,-9.448E-02, 0.000E+00, 0.000E+00,-3.646E+03,-3.397E+03, 0.000E+00, 1.650E+00, 0.000E+00
 6.500E+01, 7.561E+04, 0.000E+00,-1.061E+04,-6.540E+04,-1.922E+02,-1.039E-01, 0.000E+00, 0.000E+00,-9.130E+02,-5.952E+02, 0.000E+00, 1.650E+00, 0.000E+00
 7.001E+01, 7.661E+04, 0.000E+00,-1.049E+04,-6.449E+04,-1.478E+02,-1.033E-01, 0.000E+00, 0.000E+00, 1.171E+03, 1.477E+03, 0.000E+00, 1.650E+00, 0.000E+00
 7.501E+01, 7.495E+04, 0.000E+00,-1.063E+04,-6.377E+04,-1.312E+02,-1.080E-01, 0.000E+00, 0.000E+00, 1.125E+02, 4.071E+02, 0.000E+00, 1.650E+00, 0.000E+00
 8.000E+01, 7.613E+04, 0.000E+00,-1.073E+04,-6.637E+04,-1.394E+02,-1.034E-01, 0.000E+00, 0.000E+00,-1.410E+03,-1.108E+03, 0.000E+00, 1.650E+00, 0.000E+00
 8.501E+01, 7.573E+04, 0.000E+00,-1.075E+04,-6.244E+04,-1.289E+02,-8.817E-02, 0.000E+00, 0.000E+00, 2.102E+03, 2.401E+03, 0.000E+00, 1.650E+00, 0.000E+00
 9.001E+01, 7.528E+04, 0.000E+00,-1.044E+04,-6.622E+04,-1.773E+02,-6.843E-02, 0.000E+00, 0.000E+00,-1.892E+03,-1.564E+03, 0.000E+00, 1.650E+00, 0.000E+00
 9.501E+01, 7.541E+04, 0.000E+00,-1.064E+04,-6.332E+04,-1.673E+02,-6.917E-02, 0.000E+00, 0.000E+00, 1.021E+03, 1.274E+03, 0.000E+00, 1.650E+00, 0.000E+00
 1.000E+02, 7.568E+04, 0.000E+00,-1.059E+04,-6.468E+04,-1.234E+02,-7.167E-02, 0.000E+00, 0.000E+00,-3.620E+01, 2.834E+02, 0.000E+00, 1.650E+00, 0.000E+00
 1.050E+02, 7.634E+04, 0.000E+00,-1.056E+04,-6.738E+04,-1.229E+02,-6.828E-02, 0.000E+00, 0.000E+00,-1.966E+03,-1.721E+03, 0.000E+00, 1.650E+00, 0.000E+00
