s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-5.268E-14, 1.066E-17, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.267E-14, 0.000E+00, 0.000E+00, 0.000E+00
 5.010E+00, 9.266E+03, 0.000E+00,-3.129E+03,-1.044E+03,-1.043E+00,-2.828E-02, 0.000E+00, 0.000E+00, 4.965E+03, 5.092E+03, 0.000E+00, 2.873E-01, 0.000E+00
 1.001E+01, 1.577E+04, 0.000E+00,-3.230E+03,-9.878E+03,-1.276E+01,-1.306E-02, 0.000E+00, 0.000E+00, 2.631E+03, 2.653E+03, 0.000E+00, 3.300E-01, 0.000E+00
 1.502E+01, 1.510E+04, 0.000E+00,-3.088E+03,-1.212E+04,-2.288E+01,-1.654E-02, 0.000E+00, 0.000E+00,-1.447E+02,-1.382E+02, 0.000E+00, 3.300E-01, 0.000E+00
 2.002E+01, 1.462E+04, 0.000E+00,-2.948E+03,-1.280E+04,-2.585E+01,-1.939E-02, 0.000E+00, 0.000E+00,-1.186E+03,-1.153E+03, 0.000E+00, 3.300E-01, 0.000E+00
 2.502E+01, 1.579E+04, 0.000E+00,-3.315E+03,-1.216E+04,-2.162E+01,-2.176E-02, 0.000E+00, 0.000E+00, 2.620E+02, 2.973E+02, 0.000E+00, 3.300E-01, 0.000E+00
 3.001E+01, 1.451E+04, 0.000E+00,-2.899E+03,-1.166E+04,-2.765E+01,-1.987E-02, 0.000E+00, 0.000E+00,-8.610E+01,-7.366E+01, 0.000E+00, 3.300E-01, 0.000E+00
 3.500E+01, 1.567E+04, 0.000E+00,-3.179E+03,-1.227E+04,-2.853E+01,-3.485E-02, 0.000E+00, 0.000E+00, 1.808E+02, 1.981E+02, 0.000E+00, 3.300E-01, 0.000E+00
 4.002E+01, 1.485E+04, 0.000E+00,-3.028E+03,-1.181E+04,-3.901E+01,-2.701E-02, 0.000E+00, 0.000E+00,-4.112E+01,-1.793E+01, 0.000E+00, 3.300E-01, 0.000E+00
 4.501E+01, 1.492E+04, 0.000E+00,-3.025E+03,-1.161E+04,-3.531E+01,-1.954E-02, 0.000E+00, 0.000E+00, 2.380E+02, 2.543E+02, 0.000E+00, 3.300E-01, 0.000E+00
 5.001E+01, 1.554E+04, 0.000E+00,-3.238E+03,-1.202E+04,-3.872E+01,-2.544E-02, 0.000E+00, 0.000E+00, 2.067E+02, 2.387E+02, 0.000E+00, 3.300E-01, 0.000E+00
 5.502E+01, 1.496E+04, 0.000E+00,-3.060E+03,-1.205E+04,-4.170E+01,-2.878E-02, 0.000E+00, 0.000E+00,-1.863E+02,-1.887E+02, 0.000E+00, 3.300E-01, 0.000E+00
 6.001E+01, 1.523E+04, 0.000E+00,-3.075E+03,-1.202E+04,-3.642E+01,-2.158E-02, 0.000E+00, 0.000E+00, 8.070E+01, 9.857E+01, 0.000E+00, 3.300E-01, 0.000E+00
 6.501E+01, 1.519E+04, 0.000E+00,-3.141E+03,-1.212E+04,-3.572E+01,-2.485E-02, 0.000E+00, 0.000E+00,-1.239E+02,-1.121E+02, 0.000E+00, 3.300E-01, 0.000E+00
 7.002E+01, 1.498E+04, 0.000E+00,-3.095E+03,-1.167E+04,-3.910E+01,-2.070E-02, 0.000E+00, 0.000E+00, 1.455E+02, 1.778E+02, 0.000E+00, 3.300E-01, 0.000E+00
 7.501E+01, 1.552E+04, 0.000E+00,-3.205E+03,-1.205E+04,-4.123E+01,-3.631E-02, 0.000E+00, 0.000E+00, 2.300E+02, 2.278E+02, 0.000E+00, 3.300E-01, 0.000E+00
 8.001E+01, 1.493E+04, 0.000E+00,-3.043E+03,-1.219E+04,-5.749E+01,-3.498E-02, 0.000E+00, 0.000E+00,-3.863E+02,-3.664E+02, 0.000E+00, 3.300E-01, 0.000E+00
 8.500E+01, 1.509E+04, 0.000E+00,-3.152E+03,-1.153E+04,-3.904E+01,-2.183E-02, 0.000E+00, 0.000E+00, 3.395E+02, 3.639E+02, 0.000E+00, 3.300E-01, 0.000E+00
