s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-8.640E-15, 6.177E-11, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 6.176E-11, 0.000E+00, 0.000E+00, 0.000E+00
 5.001E+00, 7.141E+02, 0.000E+00,-1.964E+02,-2.858E+02,-2.665E+00,-3.334E-02, 0.000E+00, 0.000E+00, 2.274E+02, 2.292E+02, 0.000E+00, 1.709E-02, 0.000E+00
 1.000E+01, 9.043E+02, 0.000E+00,-2.367E+02,-6.636E+02,-3.534E+00,-3.835E-02, 0.000E+00, 0.000E+00,-8.044E-01, 3.609E-01, 0.000E+00, 1.980E-02, 0.000E+00
 1.500E+01, 9.113E+02, 0.000E+00,-2.393E+02,-6.624E+02,-3.363E+00,-3.882E-02, 0.000E+00, 0.000E+00, 5.439E+00, 6.204E+00, 0.000E+00, 1.980E-02, 0.000E+00
 2.000E+01, 9.065E+02, 0.000E+00,-2.379E+02,-6.822E+02,-3.238E+00,-3.909E-02, 0.000E+00, 0.000E+00,-1.800E+01,-1.694E+01, 0.000E+00, 1.980E-02, 0.000E+00
 2.500E+01, 9.038E+02, 0.000E+00,-2.359E+02,-6.580E+02,-2.906E+00,-3.891E-02, 0.000E+00, 0.000E+00, 6.084E+00, 6.952E+00, 0.000E+00, 1.980E-02, 0.000E+00
 3.000E+01, 9.094E+02, 0.000E+00,-2.374E+02,-6.842E+02,-3.109E+00,-3.893E-02, 0.000E+00, 0.000E+00,-1.622E+01,-1.527E+01, 0.000E+00, 1.980E-02, 0.000E+00
 3.500E+01, 9.069E+02, 0.000E+00,-2.390E+02,-6.541E+02,-3.240E+00,-3.904E-02, 0.000E+00, 0.000E+00, 9.422E+00, 1.061E+01, 0.000E+00, 1.980E-02, 0.000E+00
 4.000E+01, 9.067E+02, 0.000E+00,-2.371E+02,-6.812E+02,-3.041E+00,-3.885E-02, 0.000E+00, 0.000E+00,-1.555E+01,-1.458E+01, 0.000E+00, 1.980E-02, 0.000E+00
 4.500E+01, 9.090E+02, 0.000E+00,-2.384E+02,-6.600E+02,-2.874E+00,-3.881E-02, 0.000E+00, 0.000E+00, 6.476E+00, 7.626E+00, 0.000E+00, 1.980E-02, 0.000E+00
 4.700E+01, 9.049E+02, 0.000E+00,-2.360E+02,-6.863E+02,-2.841E+00,-3.932E-02, 0.000E+00, 0.000E+00,-2.117E+01,-2.026E+01, 0.000E+00, 1.980E-02, 0.000E+00
