s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-4.370E-15,-2.498E-19, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.371E-15, 0.000E+00, 0.000E+00, 0.000E+00
 5.003E+00, 1.253E+03, 0.000E+00,-3.650E+02,-4.172E+02,-3.352E+00,-6.369E-02, 0.000E+00, 0.000E+00, 4.587E+02, 4.671E+02, 0.000E+00, 2.856E-02, 0.000E+00
 1.000E+01, 1.502E+03, 0.000E+00,-3.833E+02,-1.140E+03,-4.745E+00,-7.601E-02, 0.000E+00, 0.000E+00,-2.709E+01,-2.631E+01, 0.000E+00, 3.300E-02, 0.000E+00
 1.500E+01, 1.519E+03, 0.000E+00,-3.878E+02,-1.091E+03,-6.198E+00,-7.589E-02, 0.000E+00, 0.000E+00, 3.388E+01, 3.420E+01, 0.000E+00, 3.300E-02, 0.000E+00
 2.000E+01, 1.513E+03, 0.000E+00,-3.871E+02,-1.142E+03,-5.639E+00,-7.514E-02, 0.000E+00, 0.000E+00,-2.243E+01,-2.187E+01, 0.000E+00, 3.300E-02, 0.000E+00
 2.500E+01, 1.511E+03, 0.000E+00,-3.861E+02,-1.101E+03,-7.766E+00,-7.586E-02, 0.000E+00, 0.000E+00, 1.618E+01, 1.620E+01, 0.000E+00, 3.300E-02, 0.000E+00
 3.000E+01, 1.511E+03, 0.000E+00,-3.857E+02,-1.139E+03,-6.377E+00,-7.550E-02, 0.000E+00, 0.000E+00,-2.036E+01,-2.033E+01, 0.000E+00, 3.300E-02, 0.000E+00
 3.500E+01, 1.508E+03, 0.000E+00,-3.855E+02,-1.050E+03,-5.934E+00,-7.539E-02, 0.000E+00, 0.000E+00, 6.527E+01, 6.623E+01, 0.000E+00, 3.300E-02, 0.000E+00
 4.000E+01, 1.520E+03, 0.000E+00,-3.886E+02,-1.206E+03,-7.515E+00,-7.601E-02, 0.000E+00, 0.000E+00,-8.260E+01,-8.263E+01, 0.000E+00, 3.300E-02, 0.000E+00
 4.501E+01, 1.515E+03, 0.000E+00,-3.879E+02,-1.070E+03,-6.263E+00,-7.565E-02, 0.000E+00, 0.000E+00, 5.006E+01, 5.070E+01, 0.000E+00, 3.300E-02, 0.000E+00
 5.001E+01, 1.506E+03, 0.000E+00,-3.849E+02,-1.147E+03,-7.162E+00,-7.554E-02, 0.000E+00, 0.000E+00,-3.282E+01,-3.328E+01, 0.000E+00, 3.300E-02, 0.000E+00
 5.400E+01, 1.515E+03, 0.000E+00,-3.888E+02,-1.089E+03,-6.310E+00,-7.543E-02, 0.000E+00, 0.000E+00, 2.945E+01, 3.068E+01, 0.000E+00, 3.300E-02, 0.000E+00
