s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-6.992E-15,-1.971E-18, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.994E-15, 0.000E+00, 0.000E+00, 0.000E+00
 5.003E+00, 2.425E+03, 0.000E+00,-6.862E+02,-7.959E+02,-5.018E+00,-1.109E-01, 0.000E+00, 0.000E+00, 9.185E+02, 9.374E+02, 0.000E+00, 5.709E-02, 0.000E+00
 1.000E+01, 3.009E+03, 0.000E+00,-7.266E+02,-2.099E+03,-6.263E+00,-1.330E-01, 0.000E+00, 0.000E+00, 1.733E+02, 1.769E+02, 0.000E+00, 6.599E-02, 0.000E+00
 1.500E+01, 3.041E+03, 0.000E+00,-7.327E+02,-2.259E+03,-8.278E+00,-1.329E-01, 0.000E+00, 0.000E+00, 3.882E+01, 4.097E+01, 0.000E+00, 6.599E-02, 0.000E+00
 2.000E+01, 3.015E+03, 0.000E+00,-7.282E+02,-2.406E+03,-1.152E+01,-1.322E-01, 0.000E+00, 0.000E+00,-1.334E+02,-1.318E+02, 0.000E+00, 6.599E-02, 0.000E+00
 2.500E+01, 3.028E+03, 0.000E+00,-7.317E+02,-2.278E+03,-1.252E+01,-1.333E-01, 0.000E+00, 0.000E+00, 4.080E+00, 5.502E+00, 0.000E+00, 6.599E-02, 0.000E+00
 3.001E+01, 3.033E+03, 0.000E+00,-7.309E+02,-2.316E+03,-9.561E+00,-1.339E-01, 0.000E+00, 0.000E+00,-2.669E+01,-2.340E+01, 0.000E+00, 6.599E-02, 0.000E+00
 3.500E+01, 3.010E+03, 0.000E+00,-7.250E+02,-2.245E+03,-1.071E+01,-1.331E-01, 0.000E+00, 0.000E+00, 2.666E+01, 2.918E+01, 0.000E+00, 6.599E-02, 0.000E+00
 4.001E+01, 3.014E+03, 0.000E+00,-7.258E+02,-2.262E+03,-9.199E+00,-1.332E-01, 0.000E+00, 0.000E+00, 1.486E+01, 1.714E+01, 0.000E+00, 6.599E-02, 0.000E+00
 4.500E+01, 3.038E+03, 0.000E+00,-7.350E+02,-2.351E+03,-8.755E+00,-1.324E-01, 0.000E+00, 0.000E+00,-6.035E+01,-5.616E+01, 0.000E+00, 6.599E-02, 0.000E+00
 5.000E+01, 3.015E+03, 0.000E+00,-7.255E+02,-2.255E+03,-8.963E+00,-1.328E-01, 0.000E+00, 0.000E+00, 2.292E+01, 2.595E+01, 0.000E+00, 6.599E-02, 0.000E+00
 5.500E+01, 3.031E+03, 0.000E+00,-7.304E+02,-2.254E+03,-9.195E+00,-1.316E-01, 0.000E+00, 0.000E+00, 3.649E+01, 3.796E+01, 0.000E+00, 6.599E-02, 0.000E+00
 6.000E+01, 3.023E+03, 0.000E+00,-7.273E+02,-2.233E+03,-9.759E+00,-1.327E-01, 0.000E+00, 0.000E+00, 5.057E+01, 5.287E+01, 0.000E+00, 6.599E-02, 0.000E+00
 6.200E+01, 3.044E+03, 0.000E+00,-7.310E+02,-2.304E+03,-1.121E+01,-1.340E-01, 0.000E+00, 0.000E+00,-3.494E+00,-2.208E+00, 0.000E+00, 6.599E-02, 0.000E+00
